experiment,run_id,status,error,model,wall_time_s,est_cost_usd,input_tokens_total,output_tokens_total,json_extracted,extraction_method,fully_compliant,schema_score,n_violations,violations,first_pass_json,first_pass_method,first_pass_compliant,first_pass_sections,n_repairs,app_outcome,app_accepted,prompt_only_violations,n_prompt_only_violations,repair_rows_changed,repair_decisions_changed,repair_decisions_changed_keys,repair_profile_focus_changed,n_change,n_keep,n_verify,changed_keys,profile_rec_focus,profile_rec_decision,profile_rec_confidence,profile_rec_text,meal_confidence,meal_n_exceptions,meal_suggestion,n_recommendations,primary_rec_area,primary_rec_title,primary_rec_priority,rec_areas,n_issues,n_strengths,n_implementation_steps,summary,summary_chars
real_deepseek_v4pro_50,run_011,completed,,deepseek/deepseek-v4-pro,407.31,,126452,26141,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,2.0,21.0,0.0,aaps.core.safety_limits;profile.isf.00_00,isf,change,medium,Increase the Insulin Sensitivity Factor from 56 mg/dL/U to 70 mg/dL/U to reduce correction strength and mitigate hypoglycemia.,low,0.0,"Begin logging all carbohydrate intake immediately. Use standard bolus (100% immediate) at mealtime with no e‑carbs initially. Keep SMB/UAM enabled to correct minor errors. Once meal‑excursion patterns are clear, evaluate prebolus timing and possible e‑carb use for fat/protein meals.",4.0,isf,Increase Insulin Sensitivity Factor (ISF) to reduce hypoglycemia risk,high,isf;meal_logging;basal;safety_limits,5.0,4.0,6.0,"During the 14-day period with AAPS closed loop, overall Time‑in‑Range was 86% but hypoglycemia risk is elevated (5.1% below range), with several nights showing lows below 54 mg/dL. Correction boluses often produced large drops and overshoot hypoglycemia, likely driven by an aggressive effective ISF (amplified by Dynamic ISF 70%) and prolonged IOB from a 10‑hour DIA. No meal or carbohydrate entries were logged, so UAM‑based microboluses may contribute to insulin stacking. The data quality is good, and the AAPS configuration is functionally active. The primary opportunity is to reduce hypoglycemia risk by adjusting ISF and logging meals before further automation tuning.",676.0
real_deepseek_v4pro_50,run_012,completed,,deepseek/deepseek-v4-pro,331.53,,121964,20713,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,aaps.core.safety_limits,basal,keep,medium,"Keep current basal profile unchanged. After reducing max IOB to a safe value, perform an overnight fasting basal test (no food, no correction boluses for 4 hours before) to evaluate if basal rates need adjustment.",low,0.0,"Begin logging all carbohydrate intake (grams and time) consistently. Until then, meal strategy cannot be evaluated. Continue using SMB/UAM with current conservative settings. Once carb data is available, re-assess prebolus timing, immediate bolus percentage, and potential use of e-carbs for meals with extended absorption.",2.0,aaps_safety,Reduce max IOB and max basal rate limits,high,aaps_safety;meal_strategy,4.0,3.0,6.0,"Over 14 days with 98.7% CGM coverage, average glucose 121.6 mg/dL, TIR 86%, TBR 5.1%. The main safety concern is recurrent hypoglycemia, especially overnight, combined with an excessively high max IOB limit of 25 U that removes an essential protective guardrail. Carbohydrate logging is completely absent, blocking meal-strategy evaluation. The AAPS dynamic ISF likely compensates for a potentially too-strong static ISF. The most critical first action is to reduce the max IOB and max basal limits to safe values, then introduce consistent carb logging and basal testing.",572.0
real_deepseek_v4pro_50,run_013,completed,,deepseek/deepseek-v4-pro,391.13,,124402,24028,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,profile.isf.00_00,isf,change,medium,Increase the ISF from 56 mg/dL/U to 110 mg/dL/U.,low,0.0,"Continue the current unannounced‑meal strategy with UAM‑driven SMB. Do not add pre‑bolus, immediate bolus, or e‑carbs at this time. After the ISF is corrected and hypoglycemia is reduced, consider logging meals to evaluate carbohydrate ratios and, if needed, introduce a pre‑bolus to improve post‑prandial spikes.",1.0,isf,Increase Insulin Sensitivity Factor (ISF),safety,isf,3.0,3.0,4.0,"This analysis covers 14 days of CGM data with good coverage (98.7%). The overall time in range (TIR) is 86.0%, but there is recurrent clinical hypoglycemia (TBR 5.1%, including severe lows of 41–42 mg/dL) and moderate hyperglycemia (TAR 8.9%). The primary driver of hypoglycemia is a severely underestimated Insulin Sensitivity Factor (ISF, currently 56 mg/dL/U), which causes excessive correction insulin dosing via SMB and UAM. Automation settings are appropriate and not contributing independently. All meals are unannounced; therefore carb ratios cannot be verified. The highest priority is to increase ISF to reduce overcorrection and hypoglycemia risk. Basal rates, targets, CR, DIA, and all AAPS settings should remain unchanged while the ISF change is evaluated.",770.0
real_deepseek_v4pro_50,run_014,completed,,deepseek/deepseek-v4-pro,320.4,,127066,19801,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,2.0,21.0,0.0,aaps.core.safety_limits;aaps.core.smb_delivery,basal,keep,high,No basal adjustment is required at this time because the glucose patterns are dominated by automation-driven insulin delivery rather than basal rate misconfiguration.,low,0.0,"Transition from a UAM-only meal strategy to a dual approach: (1) For any identifiable meal, enter carbohydrates with a 15-minute prebolus (if not hypoglycemic) and deliver a standard 100% bolus, while keeping SMB enabled to cover any minor misses. (2) For unannounced meals, continue relying on UAM but with the reduced max_uam_smb_basal_minutes (10 min) as recommended. Do not use extended boluses or e-carbs until meal logging provides clarity on absorption patterns.",3.0,aaps_safety_limits,Reduce max IOB and max basal limits,safety,aaps_safety_limits;aaps_smb_delivery;meal_strategy,4.0,1.0,4.0,"The 14-day CGM data show good overall glucose control (TIR 86%) but a recurring pattern of afternoon hyperglycemia followed by evening and overnight hypoglycemia. The most likely cause is aggressive UAM-triggered SMB delivery leading to insulin stacking, rather than incorrect basal rates or ISF. The AAPS safety limits (max IOB 25 U, max basal 12 U/h) are far above the user's typical daily needs and do not prevent excessive IOB accumulation. The complete absence of meal declarations makes carb ratio evaluation impossible and shifts all meal-related insulin delivery to UAM, which is dangerous with current SMB parameters. The profile (basal, ISF, DIA, targets) appears appropriate; no changes are required at this time.",724.0
real_deepseek_v4pro_50,run_015,completed,,deepseek/deepseek-v4-pro,275.51,,120348,16676,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,2.0,21.0,0.0,aaps.core.safety_limits;profile.basal.00_00,basal,change,high,Reduce the basal rate from 00:00 to 05:00 from 0.6 U/h to 0.5 U/h. Verify overnight glucose stability over at least 3 nights before considering further adjustments.,low,0.0,"Start logging all carbohydrate intakes (time and estimated grams) and corresponding meal boluses in Nightscout. Until reliable meal data exists, SMB/UAM will handle meal rises reactively, which may cause unpredictable excursions. Prebolus timing, immediate bolus percentage, CR, ISF, and extended carb strategies cannot be recommended.",3.0,basal,Reduce overnight basal rate to reduce hypoglycemia,high,basal;aaps;meal,4.0,4.0,5.0,"14 days of CGM data show average glucose 122 mg/dL with time-in-range 86%, but notable overnight hypoglycemia (time-below-range up to 18.5% in early morning) and occasional severe lows (as low as 41 mg/dL). Afternoon hyperglycemia is present but cannot be analyzed without meal records. The profile basal of 0.6 U/h from midnight appears too strong, and the max IOB limit of 25 U removes a critical safety constraint, allowing dangerous insulin stacking. No carbohydrate entries exist, making all meal-related assessments impossible. A planned conservative sequence: reduce overnight basal, then lower the max IOB limit, then introduce consistent meal logging to enable future CR and ISF review.",695.0
real_deepseek_v4pro_50,run_016,completed,,deepseek/deepseek-v4-pro,388.74,,125962,23732,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,profile.basal.00_00,basal,change,medium,Reduce profile basal rate from 0.6 to 0.5 U/h for the 00:00–05:00 segment.,low,0.0,"Begin logging all meals with exact time and grams of carbohydrates for at least one week. Without this data, no recommendation can be made about prebolus timing, immediate bolus percentage, SMB/UAM meal handling, or e‑carb use.",3.0,basal,Reduce overnight basal rate,safety,basal;monitoring;meal_logging,4.0,3.0,5.0,"Over 14 days, average glucose was 122 mg/dL with 86% time in range, 5.1% below range, and 8.9% above range. The primary issue is nocturnal hypoglycemia (TBR up to 18.5% at 01:00 local) and occasional severe lows (<50 mg/dL). The loop frequently suspends basal overnight yet hypoglycemia persists. No carbohydrate entries exist, blocking all meal‑related parameter evaluation. GLP‑1 injections may add sensitivity but do not fully explain the overnight lows. AAPS automation is active and likely compensates for profile mismatches rather than being the root cause.",563.0
real_deepseek_v4pro_50,run_017,completed,,deepseek/deepseek-v4-pro,417.85,,165527,27042,True,strict,False,0.9706,1.0,steps with invalid status [] / confidence ['profile_cr_isf_dia'],True,strict,False,analysis_steps.profile_cr_isf_dia.confidence,1,accepted_first_pass,True,steps_enums_valid,1.0,0.0,0.0,,False,4.0,19.0,0.0,aaps.core.safety_limits;profile.basal.00_00;profile.basal.19_00;profile.dia,basal,change,medium,Reduce the 00:00 basal rate from 0.6 to 0.5 U/h to address early-night hypoglycemia.,medium,0.0,"Begin logging all meals and carbohydrate amounts immediately. Once at least 3 days of consistent meal logs are available, use a 15-minute prebolus, 100% immediate bolus, keep UAM enabled for unexpected rises, and defer e-carbs until absorption patterns are known.",4.0,aaps,Reduce max IOB from 25 U to 10 U,safety,aaps;basal;dia;basal,6.0,4.0,6.0,"14-day AAPS dataset with 98.7% CGM coverage. Overall TIR 86%, TAR 8.9%, TBR 5.1%. No carbohydrate entries were logged; all meal insulin delivery relied on UAM. This led to delayed responses, post-prandial hyperglycemia, and subsequent stacking-related severe hypoglycemia (as low as 41 mg/dL). Overnight hypoglycemia is frequent despite the loop often reducing basal to zero. The profile basal 0.6 U/h from midnight is likely too high. A 10-hour DIA contributes to insulin stacking, and max IOB of 25 U is a significant safety concern. Dynamic ISF (70% factor) amplifies sensitivity changes, occasionally overcorrecting. GLP-1 injections on three days may have transiently increased insulin sensitivity. Meal strategies cannot be evaluated; logging all meals is the top priority for future optimisation.",803.0
real_deepseek_v4pro_50,run_018,completed,,deepseek/deepseek-v4-pro,461.32,,173009,29302,True,strict,False,0.9706,1.0,steps with invalid status [] / confidence ['profile_cr_isf_dia'],True,strict,False,analysis_steps.profile_cr_isf_dia.confidence,1,accepted_first_pass,True,steps_enums_valid,1.0,0.0,0.0,,False,3.0,20.0,0.0,aaps.core.safety_limits;aaps.core.sensitivity;aaps.core.smb_uam,dia,keep,low,"Keep DIA at 10 hours for now, but plan to verify with an insulin duration test after automation safety changes and meal logging are established.",low,0.0,"Temporarily disable UAM. Begin systematic carbohydrate logging for all meals and snacks. Adopt a prebolus of approximately 15 minutes before eating and deliver 100% of the meal bolus immediately. Use SMB with the current activation settings (smb_always_enabled) for correction needs, but rely on manual carb entries rather than UAM. Do not use e-carbs at this stage. After 1–2 weeks of stable data with the automation safety changes (dynamic ISF at 0%, max IOB 5 U, max basal 4 U/h), review meal responses to determine if CR, meal timing, or SMB adjustments are needed. E-carbs may be considered later only if a clear pattern of slow absorption emerges.",4.0,automation_sensitivity_limits,Immediately disable dynamic ISF by setting adjustment factor to 0%,safety,automation_sensitivity_limits;automation_smb_uam;aaps_safety_limits;meal_strategy,7.0,5.0,5.0,"The 14-day analysis shows an average glucose of 121.6 mg/dL, time-in-range 86.0%, but also significant hypoglycemia (lowest 41 mg/dL, overnight TBR up to 18.5%) and post-meal hyperglycemia (TAR up to 32.1%). The primary driver is an overly aggressive dynamic ISF adjustment (70% factor) that reduces effective ISF to as low as 2.1 mg/dL/U, causing severe over-correction via SMB/UAM. This leads to IOB stacking and recurrent hypoglycemia, particularly overnight. Adding to this risk, UAM interprets unlogged meals as large carb influxes, further amplifying insulin delivery. The profile basal, CR, ISF, and targets appear reasonable but cannot be accurately evaluated because the automation overrides them. The absence of any carbohydrate entries prevents direct meal-strategy assessment. A safe plan is to: (1) immediately reduce the dynamic ISF factor to 0% and set safety caps (max IOB 5 U, max basal 4 U/h) to block extreme insulin stacking, (2) disable UAM, (3) begin systematic meal logging, and (4) re-assess DIA and profile settings when stable data becomes available. This addresses the most urgent safety hazard while preserving loop control.",1152.0
real_deepseek_v4pro_50,run_019,completed,,deepseek/deepseek-v4-pro,269.33,,122827,16597,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,profile.basal.00_00,basal,change,medium,Reduce the basal rate from 00:00 to 05:00 from 0.6 U/h to 0.5 U/h. Keep all other basal segments unchanged.,low,0.0,"Begin logging carbohydrate entries for all meals and snacks immediately. Until carb data are available, no prebolus timing, immediate bolus percentage, SMB/UAM meal interaction, or e-carb strategy can be recommended. The AAPS UAM will continue to handle unannounced meals.",2.0,basal,Reduce early overnight basal rate,high,basal;meal_logging,3.0,3.0,6.0,"Over the 14-day period, CGM data showed an overall time-in-range of 86.0%, with a coefficient of variation of 32.6%. A recurring pattern of hypoglycemia was identified in the overnight hours (local 01:00 hour time-below-range 18.5%) and occasionally in the early evening (local 19:00 hour time-below-range 15.3%). The automated insulin delivery system (AAPS) actively reduced basal delivery to zero during these periods, indicating that the scheduled basal rates may be contributing to the low episodes. Daytime glucose rises (e.g., peak average 162 mg/dL at 16:00) were managed without significant hypoglycemia. No carbohydrate entries were recorded during the period, preventing evaluation of meal bolus strategy, carbohydrate ratios, or e-carb use. The primary recommendation is to lower the overnight basal rate from 00:00 to 05:00 to reduce hypoglycemia risk.",864.0
real_deepseek_v4pro_50,run_020,completed,,deepseek/deepseek-v4-pro,301.9,,124271,18135,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,profile.basal.00_00,basal,change,medium,"Reduce the 00:00-05:00 basal rate from 0.6 U/h to 0.55 U/h, then monitor overnight glucose for 3-5 nights.",low,0.0,"Begin logging all carbohydrate intake (grams and time) consistently. Until meal data are available, no prebolus timing, immediate bolus percentage, or e‑carb strategy can be recommended. Rely on the SMB/UAM system for unannounced meals, but note that it may contribute to hypoglycemia.",2.0,basal,Reduce overnight basal from 0.6 U/h to 0.55 U/h (00:00-05:00),high,basal;isf,3.0,1.0,6.0,"Over 14 days with good CGM coverage, overall TIR is 86.0% but TBR is 5.1%, driven by frequent overnight hypoglycemia, primarily between midnight and 3 am. The profile basal of 0.6 U/h from 00:00 appears too high for the fasting period. A single-target ISF of 56 mg/dL/U is not matching observed insulin sensitivity; Dynamic ISF compensates with aggressive corrections, contributing to daytime lows. No carbohydrate data are available, so meal-related strategies cannot be assessed. The primary safe action is a small reduction of the overnight basal rate. Automation settings are appropriate and should not be changed before the profile is verified.",649.0
