experiment,run_id,parameter_key,category,in_inventory,current_value,decision,suggested_value,rationale
smoke_repair,run_001,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,mock rationale
smoke_repair,run_002,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_002,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,mock rationale
smoke_repair,run_002,profile.basal.12_00,,False,0.9 U/h,keep,0.9 U/h,mock rationale
smoke_repair,run_002,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,mock rationale
smoke_repair,run_002,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,mock rationale
smoke_repair,run_002,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_002,profile.cr.12_00,,False,11 g/U,keep,11 g/U,mock rationale
smoke_repair,run_002,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_002,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_002,profile.isf.06_00,,False,42 mg/dL/U,keep,42 mg/dL/U,mock rationale
smoke_repair,run_002,profile.isf.12_00,,False,45 mg/dL/U,change,45 mg/dL/U +10%,mock rationale
smoke_repair,run_002,profile.isf.18_00,,False,40 mg/dL/U,change,40 mg/dL/U +10%,mock rationale
smoke_repair,run_002,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,mock rationale
smoke_repair,run_002,profile.target.06_00,,False,90-105 mg/dL,change,90-105 mg/dL +10%,mock rationale
smoke_repair,run_002,profile.target.22_00,,False,100-115 mg/dL,keep,100-115 mg/dL,mock rationale
smoke_repair,run_002,profile.dia,profile,True,5.5 h,keep,5.5 h,mock rationale
smoke_repair,run_002,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,mock rationale
smoke_repair,run_002,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,keep,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_002,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,change,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min +10%,mock rationale
smoke_repair,run_002,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,mock rationale
smoke_repair,run_002,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,change,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 % +10%,mock rationale
smoke_repair,run_002,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,change,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h +10%,mock rationale
smoke_repair,run_003,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_003,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,mock rationale
smoke_repair,run_003,profile.basal.12_00,,False,0.9 U/h,keep,0.9 U/h,mock rationale
smoke_repair,run_003,profile.basal.18_00,profile,True,1.05 U/h,change,1.05 U/h +10%,mock rationale
smoke_repair,run_003,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,mock rationale
smoke_repair,run_003,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_003,profile.cr.12_00,,False,11 g/U,change,11 g/U +10%,mock rationale
smoke_repair,run_003,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_003,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_003,profile.isf.06_00,,False,42 mg/dL/U,keep,42 mg/dL/U,mock rationale
smoke_repair,run_003,profile.isf.12_00,,False,45 mg/dL/U,change,45 mg/dL/U +10%,mock rationale
smoke_repair,run_003,profile.isf.18_00,,False,40 mg/dL/U,change,40 mg/dL/U +10%,mock rationale
smoke_repair,run_003,profile.target.00_00,profile,True,95-110 mg/dL,change,95-110 mg/dL +10%,mock rationale
smoke_repair,run_003,profile.target.06_00,,False,90-105 mg/dL,keep,90-105 mg/dL,mock rationale
smoke_repair,run_003,profile.target.22_00,,False,100-115 mg/dL,keep,100-115 mg/dL,mock rationale
smoke_repair,run_003,profile.dia,profile,True,5.5 h,keep,5.5 h,mock rationale
smoke_repair,run_003,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,change,smb_enabled=true; uam_enabled=true +10%,mock rationale
smoke_repair,run_003,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,keep,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_003,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,mock rationale
smoke_repair,run_003,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,mock rationale
smoke_repair,run_003,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,mock rationale
smoke_repair,run_003,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,mock rationale
smoke_repair,run_004,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_004,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,mock rationale
smoke_repair,run_004,profile.basal.12_00,,False,0.9 U/h,keep,0.9 U/h,mock rationale
smoke_repair,run_004,profile.basal.18_00,profile,True,1.05 U/h,change,1.05 U/h +10%,mock rationale
smoke_repair,run_004,profile.cr.00_00,profile,True,12 g/U,change,12 g/U +10%,mock rationale
smoke_repair,run_004,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_004,profile.cr.12_00,,False,11 g/U,keep,11 g/U,mock rationale
smoke_repair,run_004,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_004,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_004,profile.isf.06_00,,False,42 mg/dL/U,change,42 mg/dL/U +10%,mock rationale
smoke_repair,run_004,profile.isf.12_00,,False,45 mg/dL/U,keep,45 mg/dL/U,mock rationale
smoke_repair,run_004,profile.isf.18_00,,False,40 mg/dL/U,keep,40 mg/dL/U,mock rationale
smoke_repair,run_004,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,mock rationale
smoke_repair,run_004,profile.target.06_00,,False,90-105 mg/dL,keep,90-105 mg/dL,mock rationale
smoke_repair,run_004,profile.target.22_00,,False,100-115 mg/dL,keep,100-115 mg/dL,mock rationale
smoke_repair,run_004,profile.dia,profile,True,5.5 h,keep,5.5 h,mock rationale
smoke_repair,run_004,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,mock rationale
smoke_repair,run_004,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,keep,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_004,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,mock rationale
smoke_repair,run_004,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,mock rationale
smoke_repair,run_004,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,keep,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,mock rationale
smoke_repair,run_004,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,mock rationale
smoke_repair,run_005,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_005,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,mock rationale
smoke_repair,run_005,profile.basal.12_00,,False,0.9 U/h,keep,0.9 U/h,mock rationale
smoke_repair,run_005,profile.basal.18_00,profile,True,1.05 U/h,change,1.05 U/h +10%,mock rationale
smoke_repair,run_005,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,mock rationale
smoke_repair,run_005,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_005,profile.cr.12_00,,False,11 g/U,keep,11 g/U,mock rationale
smoke_repair,run_005,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_005,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_005,profile.isf.06_00,,False,42 mg/dL/U,change,42 mg/dL/U +10%,mock rationale
smoke_repair,run_005,profile.isf.12_00,,False,45 mg/dL/U,keep,45 mg/dL/U,mock rationale
smoke_repair,run_005,profile.isf.18_00,,False,40 mg/dL/U,change,40 mg/dL/U +10%,mock rationale
smoke_repair,run_005,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,mock rationale
smoke_repair,run_005,profile.target.06_00,,False,90-105 mg/dL,keep,90-105 mg/dL,mock rationale
smoke_repair,run_005,profile.target.22_00,,False,100-115 mg/dL,keep,100-115 mg/dL,mock rationale
smoke_repair,run_005,profile.dia,profile,True,5.5 h,keep,5.5 h,mock rationale
smoke_repair,run_005,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,change,smb_enabled=true; uam_enabled=true +10%,mock rationale
smoke_repair,run_005,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,keep,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_005,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,mock rationale
smoke_repair,run_005,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,change,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U +10%,mock rationale
smoke_repair,run_005,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,keep,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,mock rationale
smoke_repair,run_005,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,mock rationale
smoke_repair,run_006,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_006,profile.basal.06_00,profile,True,0.95 U/h,change,0.95 U/h +10%,mock rationale
smoke_repair,run_006,profile.basal.12_00,,False,0.9 U/h,keep,0.9 U/h,mock rationale
smoke_repair,run_006,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,mock rationale
smoke_repair,run_006,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,mock rationale
smoke_repair,run_006,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_006,profile.cr.12_00,,False,11 g/U,change,11 g/U +10%,mock rationale
smoke_repair,run_006,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_006,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_006,profile.isf.06_00,,False,42 mg/dL/U,keep,42 mg/dL/U,mock rationale
smoke_repair,run_006,profile.isf.12_00,,False,45 mg/dL/U,keep,45 mg/dL/U,mock rationale
smoke_repair,run_006,profile.isf.18_00,,False,40 mg/dL/U,change,40 mg/dL/U +10%,mock rationale
smoke_repair,run_006,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,mock rationale
smoke_repair,run_006,profile.target.06_00,,False,90-105 mg/dL,change,90-105 mg/dL +10%,mock rationale
smoke_repair,run_006,profile.target.22_00,,False,100-115 mg/dL,keep,100-115 mg/dL,mock rationale
smoke_repair,run_006,profile.dia,profile,True,5.5 h,keep,5.5 h,mock rationale
smoke_repair,run_006,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,mock rationale
smoke_repair,run_006,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,verify,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_006,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,mock rationale
smoke_repair,run_006,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,change,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U +10%,mock rationale
smoke_repair,run_006,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,keep,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,mock rationale
smoke_repair,run_006,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,mock rationale
smoke_repair,run_007,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_007,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,mock rationale
smoke_repair,run_007,profile.basal.12_00,,False,0.9 U/h,change,0.9 U/h +10%,mock rationale
smoke_repair,run_007,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,mock rationale
smoke_repair,run_007,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,mock rationale
smoke_repair,run_007,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_007,profile.cr.12_00,,False,11 g/U,keep,11 g/U,mock rationale
smoke_repair,run_007,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_007,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_007,profile.isf.06_00,,False,42 mg/dL/U,keep,42 mg/dL/U,mock rationale
smoke_repair,run_007,profile.isf.12_00,,False,45 mg/dL/U,keep,45 mg/dL/U,mock rationale
smoke_repair,run_007,profile.isf.18_00,,False,40 mg/dL/U,change,40 mg/dL/U +10%,mock rationale
smoke_repair,run_007,profile.target.00_00,profile,True,95-110 mg/dL,change,95-110 mg/dL +10%,mock rationale
smoke_repair,run_007,profile.target.06_00,,False,90-105 mg/dL,keep,90-105 mg/dL,mock rationale
smoke_repair,run_007,profile.target.22_00,,False,100-115 mg/dL,keep,100-115 mg/dL,mock rationale
smoke_repair,run_007,profile.dia,profile,True,5.5 h,keep,5.5 h,mock rationale
smoke_repair,run_007,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,change,smb_enabled=true; uam_enabled=true +10%,mock rationale
smoke_repair,run_007,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,keep,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_007,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,mock rationale
smoke_repair,run_007,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,mock rationale
smoke_repair,run_007,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,mock rationale
smoke_repair,run_007,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,mock rationale
smoke_repair,run_008,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,mock rationale
smoke_repair,run_008,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,mock rationale
smoke_repair,run_008,profile.basal.12_00,,False,0.9 U/h,change,0.9 U/h +10%,mock rationale
smoke_repair,run_008,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,mock rationale
smoke_repair,run_008,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,mock rationale
smoke_repair,run_008,profile.cr.06_00,,False,10 g/U,keep,10 g/U,mock rationale
smoke_repair,run_008,profile.cr.12_00,,False,11 g/U,keep,11 g/U,mock rationale
smoke_repair,run_008,profile.cr.18_00,,False,9 g/U,keep,9 g/U,mock rationale
smoke_repair,run_008,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,mock rationale
smoke_repair,run_008,profile.isf.06_00,,False,42 mg/dL/U,keep,42 mg/dL/U,mock rationale
smoke_repair,run_008,profile.isf.12_00,,False,45 mg/dL/U,change,45 mg/dL/U +10%,mock rationale
smoke_repair,run_008,profile.isf.18_00,,False,40 mg/dL/U,keep,40 mg/dL/U,mock rationale
smoke_repair,run_008,profile.target.00_00,profile,True,95-110 mg/dL,change,95-110 mg/dL +10%,mock rationale
smoke_repair,run_008,profile.target.06_00,,False,90-105 mg/dL,change,90-105 mg/dL +10%,mock rationale
smoke_repair,run_008,profile.target.22_00,,False,100-115 mg/dL,change,100-115 mg/dL +10%,mock rationale
smoke_repair,run_008,profile.dia,profile,True,5.5 h,change,5.5 h +10%,mock rationale
smoke_repair,run_008,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,change,smb_enabled=true; uam_enabled=true +10%,mock rationale
smoke_repair,run_008,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,verify,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,mock rationale
smoke_repair,run_008,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,mock rationale
smoke_repair,run_008,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,change,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U +10%,mock rationale
smoke_repair,run_008,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,keep,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,mock rationale
smoke_repair,run_008,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,change,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h +10%,mock rationale
