experiment,slot,group,kind,n_runs,group_runs,representative
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,change,varying,11,27,High max IOB poses a risk.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,change,varying,10,27,High max IOB poses a risk of excessive insulin dosing.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,change,varying,3,27,Uncertainty: Medium.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,change,varying,2,27,High max IOB could pose a risk; consider lowering it to 15 U.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,change,varying,2,27,High limits pose a risk; reduce to safer values.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,change,varying,2,27,"Dependencies: safety_overview, automation_smb_uam."
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,keep,varying,8,22,Safety limits are set high but generally appropriate.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,keep,varying,5,22,"No strong evidence to change, but high max IOB may pose risk"
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,keep,varying,4,22,No strong evidence to change.
real_llama4maverick_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,22,"Max basal and max IOB limits are set high but generally safe, dependencies on automation_sensitivity_limits."
real_llama4maverick_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,17,49,Dynamic ISF is enabled and generally appropriate.
real_llama4maverick_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,8,49,No strong evidence for change.
real_llama4maverick_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,7,49,Sensitivity settings are generally appropriate.
real_llama4maverick_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,5,49,Evidence: Autosens and Dynamic ISF settings.
real_llama4maverick_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,49,Dynamic ISF is appropriately enabled.
real_llama4maverick_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,49,Uncertainty: Medium.
real_llama4maverick_50,decision: AAPS / carbohydrate absorption model,keep,varying,22,49,Carb absorption model settings are generally appropriate.
real_llama4maverick_50,decision: AAPS / carbohydrate absorption model,keep,varying,13,49,No strong evidence for change.
real_llama4maverick_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,49,Dependencies: meal_ecarbs_absorption.
real_llama4maverick_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,49,No meal data to assess carb absorption model.
real_llama4maverick_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,49,Uncertainty: Low.
real_llama4maverick_50,decision: AAPS / carbohydrate absorption model,keep,varying,2,49,No meal carb entries to assess carbohydrate absorption.
real_llama4maverick_50,profile recommendation,basal,shared,26,43,Adjust basal rate at 00:00 to 0.65 U/h.
real_llama4maverick_50,profile recommendation,basal,varying,10,43,Keep basal rates with close monitoring.
real_llama4maverick_50,profile recommendation,basal,varying,7,43,Basal rates are generally appropriate but need further review.
real_llama4maverick_50,profile recommendation,basal,varying,5,43,Glucose variability suggests potential basal rate adjustments.
real_llama4maverick_50,profile recommendation,basal,varying,4,43,Basal rates seem reasonable based on observed data.
real_llama4maverick_50,profile recommendation,basal,varying,3,43,Keep basal rates with next check on overnight glucose patterns.
real_llama4maverick_50,profile recommendation,basal,varying,3,43,To improve glucose control based on observed variability.
real_llama4maverick_50,profile recommendation,isf,shared,3,4,Adjust ISF to 50 mg/dL/U.
real_llama4maverick_50,primary recommendation,basal,shared,16,26,Review basal rates.
real_llama4maverick_50,primary recommendation,basal,varying,12,26,Adjust basal rates.
real_llama4maverick_50,primary recommendation,basal,varying,7,26,Adjust basal rates to improve glucose control.
real_llama4maverick_50,primary recommendation,basal,varying,2,26,Assess fasting glucose to determine if basal rates need adjustment.
real_llama4maverick_50,primary recommendation,basal,varying,2,26,"Basal rates vary throughout the day, and adjustments may be needed based on glucose patterns."
real_llama4maverick_50,primary recommendation,basal,varying,2,26,Adjust basal rate profile for better overnight control.
real_llama4maverick_50,primary recommendation,basal,varying,2,26,Consider adjusting basal rates to reduce glucose variability.
real_llama4maverick_50,primary recommendation,AAPS safety limits,shared,4,6,Adjust max IOB to a safer limit.
real_llama4maverick_50,primary recommendation,AAPS safety limits,varying,3,6,Reduce max IOB to prevent excessive insulin dosing.
real_llama4maverick_50,primary recommendation,AAPS safety limits,varying,2,6,"Current max IOB is set to 25 U, which is high and poses a risk."
real_llama4maverick_50,primary recommendation,AAPS,shared,5,5,Reduce max IOB to prevent excessive insulin dosing.
real_llama4maverick_50,primary recommendation,profile,shared,3,5,Review and adjust ISF.
real_llama4maverick_50,primary recommendation,meal strategy,shared,3,3,Start logging meal data..
real_llama4maverick_50,summary,all,varying,18,49,Glucose control shows variability with instances of hypo and hyperglycemia.
real_llama4maverick_50,summary,all,varying,17,49,The user's glucose management relies heavily on correction boluses and SMB/UAM.
real_llama4maverick_50,summary,all,varying,17,49,The current AAPS profile and settings are generally appropriate but require adjustments for better glucose control.
real_llama4maverick_50,summary,all,varying,9,49,The user's glucose data shows variability with both hypo and hyperglycemic events.
real_llama4maverick_50,summary,all,varying,5,49,The glucose data shows variability with generally good time in range.
real_llama4maverick_50,summary,all,varying,4,49,"Meal data is lacking, making it difficult to assess meal strategies."
real_llama4maverick_50,issues,all,varying,29,49,High max IOB setting.
real_llama4maverick_50,issues,all,varying,19,49,Lack of meal data.
real_llama4maverick_50,issues,all,varying,6,49,Variability in glucose levels.
real_llama4maverick_50,issues,all,varying,5,49,Glucose variability.
real_llama4maverick_50,issues,all,varying,4,49,Glucose variability with hyperglycemia and hypoglycemia events.
real_llama4maverick_50,issues,all,varying,3,49,No explicit meal bolus strategy.
real_llama4maverick_50,step findings: data_quality,all,varying,24,49,Good CGM coverage with minor gaps.
real_llama4maverick_50,step findings: data_quality,all,varying,15,49,Good CGM data quality with 98.7% coverage.
real_llama4maverick_50,step findings: data_quality,all,varying,6,49,"CGM coverage is 98.7% with 10 gaps, the largest being 65 minutes."
real_llama4maverick_50,step findings: data_quality,all,varying,4,49,Good CGM coverage with 3995 valid entries and 10 gaps.
real_llama4maverick_50,step findings: safety_overview,all,varying,24,49,"TIR is 86.0%, TAR is 8.9%, and TBR is 5.1%."
real_llama4maverick_50,step findings: safety_overview,all,varying,12,49,Generally safe with instances of hypo and hyperglycemia.
real_llama4maverick_50,step findings: safety_overview,all,varying,10,49,Generally safe with some hyperglycemia and hypoglycemia events.
real_llama4maverick_50,step findings: safety_overview,all,varying,4,49,Significant time in range but with hypo and hyperglycemic events.
real_llama4maverick_50,step findings: safety_overview,all,varying,4,49,Average glucose is 121.6 mg/dL.
real_llama4maverick_50,step findings: safety_overview,all,varying,2,49,Glucose is generally within range but with variability.
real_llama4maverick_50,step findings: basal_targets,all,varying,19,49,Basal rates and targets seem generally appropriate.
real_llama4maverick_50,step findings: basal_targets,all,varying,14,49,Basal rates and targets vary throughout the day.
real_llama4maverick_50,step findings: basal_targets,all,varying,9,49,Basal rates and target glucose levels vary throughout the day.
real_llama4maverick_50,step findings: basal_targets,all,varying,6,49,Basal rates and targets are generally stable.
real_llama4maverick_50,step findings: profile_cr_isf_dia,all,varying,17,49,"CR, ISF, and DIA settings are generally appropriate."
real_llama4maverick_50,step findings: profile_cr_isf_dia,all,varying,9,49,DIA is set to 10 hours.
real_llama4maverick_50,step findings: profile_cr_isf_dia,all,varying,6,49,CR and ISF settings need review in context of meal and correction effects.
real_llama4maverick_50,step findings: profile_cr_isf_dia,all,varying,6,49,CR and ISF settings need evaluation against meal and correction bolus responses.
real_llama4maverick_50,step findings: profile_cr_isf_dia,all,varying,4,49,"CR, ISF, and DIA settings are within reasonable ranges."
real_llama4maverick_50,step findings: profile_cr_isf_dia,all,varying,3,49,CR and ISF settings are varied across the day.
real_llama4maverick_50,step findings: automation_smb_uam,all,varying,27,49,SMB and UAM are enabled.
real_llama4maverick_50,step findings: automation_smb_uam,all,varying,7,49,SMB and UAM are enabled with aggressive settings.
real_llama4maverick_50,step findings: automation_smb_uam,all,varying,6,49,SMB/UAM settings are generally appropriate.
real_llama4maverick_50,step findings: automation_smb_uam,all,varying,3,49,SMB/UAM is enabled and active.
real_llama4maverick_50,step findings: automation_smb_uam,all,varying,2,49,SMB and UAM are active and frequently adjusting basal rates.
real_llama4maverick_50,step findings: automation_sensitivity_limits,all,shared,41,49,Dynamic ISF is enabled.
real_llama4maverick_50,step findings: automation_sensitivity_limits,all,varying,15,49,Max basal and max IOB limits are high.
real_llama4maverick_50,step findings: automation_sensitivity_limits,all,varying,2,49,"Dynamic ISF is enabled, which may be compensating for some variability."
real_llama4maverick_50,step findings: automation_sensitivity_limits,all,varying,2,49,Safety limits are set high.
real_llama4maverick_50,step findings: meal_bolus_strategy,all,varying,26,49,No explicit meal bolus strategy is declared.
real_llama4maverick_50,step findings: meal_bolus_strategy,all,varying,11,49,Meal strategy relies on correction boluses and SMB/UAM.
real_llama4maverick_50,step findings: meal_bolus_strategy,all,varying,5,49,Lack of carb entries and explicit meal strategy declarations.
real_llama4maverick_50,step findings: meal_bolus_strategy,all,varying,3,49,Lack of meal data makes it hard to assess meal bolus strategy.
real_llama4maverick_50,step findings: meal_bolus_strategy,all,varying,2,49,The user relies on SMB/UAM without explicit carb counting.
real_llama4maverick_50,step findings: meal_bolus_strategy,all,varying,2,49,No explicit meal logging or bolusing is observed.
real_llama4maverick_50,step findings: meal_ecarbs_absorption,all,varying,14,49,No e-carb data available.
real_llama4maverick_50,step findings: meal_ecarbs_absorption,all,varying,11,49,No e-carb entries are used.
real_llama4maverick_50,step findings: meal_ecarbs_absorption,all,varying,4,49,No carb entries or e-carbs were recorded.
real_llama4maverick_50,step findings: meal_ecarbs_absorption,all,varying,3,49,No carb entries are logged.
real_llama4maverick_50,step findings: meal_ecarbs_absorption,all,varying,3,49,No e-carb or extended bolus data is available.
real_llama4maverick_50,step findings: meal_ecarbs_absorption,all,varying,3,49,E-carbs are not used.
real_llama4maverick_50,step findings: synthesis_plan,all,varying,18,49,Primary recommendation is to adjust basal rates based on observed glucose patterns.
real_llama4maverick_50,step findings: synthesis_plan,all,varying,8,49,Primary recommendation is to adjust max IOB to a safer level.
real_llama4maverick_50,step findings: synthesis_plan,all,varying,5,49,The primary recommendation is to adjust the basal rates for better glucose control.
real_llama4maverick_50,step findings: synthesis_plan,all,varying,4,49,The primary recommendation is to review basal rates.
real_llama4maverick_50,step findings: synthesis_plan,all,varying,3,49,Primary recommendation is to start logging meal data.
real_llama4maverick_50,step findings: synthesis_plan,all,varying,2,49,The primary recommendation is to adjust the basal rate profile for better overnight control.
real_llama4maverick_50,meal strategy,all,varying,15,49,Rely on SMB/UAM for glucose management.
real_llama4maverick_50,meal strategy,all,varying,13,49,Rely on correction boluses and SMB/UAM for glucose management.
real_llama4maverick_50,meal strategy,all,varying,10,49,No explicit meal bolus strategy;
real_llama4maverick_50,meal strategy,all,varying,8,49,Lack of explicit meal strategy and carb entries.
real_llama4maverick_50,meal strategy,all,varying,7,49,Lack of meal data.
real_llama4maverick_50,meal strategy,all,varying,5,49,Current strategy relies heavily on SMB/UAM without meal logging.
