experiment,slot,group,kind,n_runs,group_runs,representative
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,shared,32,50,High exposure near 16:00 is followed by increased low exposure at 18:00–19:00.
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,varying,4,50,"Meal insulin, Dynamic ISF, SMB/UAM, corrections, and IOB are unresolved dependencies, so increasing this segment is unsupported."
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,varying,4,50,Meal and automation effects must be separated before changing basal.
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,varying,3,50,"UAM, SMB, Dynamic ISF, and IOB provide stronger competing explanations than insufficient basal."
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,varying,3,50,Meal absorption and accumulated automated insulin must be separated before attributing the rise to basal.
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,varying,3,50,"Increasing basal could worsen delayed lows, while decreasing it is unsupported without fasting-like data; meal insulin and IOB remain major dependencies."
real_gpt56sol_med_50,decision: Profile / basal 16:00,keep,varying,2,50,"The 16:00 hour has the highest mean glucose and above-range exposure, but it is followed by increased TBR at 18:00–19:00."
real_gpt56sol_med_50,decision: Profile / basal 18:00,keep,varying,13,50,"Time below range is 7.7% at 18:00, but preceding daytime corrections, SMB/UAM, Dynamic ISF, activity, and rescue treatment are unresolved."
real_gpt56sol_med_50,decision: Profile / basal 18:00,keep,varying,11,50,"Evidence shows elevated low exposure around 18:00-19:00, but preceding automated and correction insulin is a strong competing cause."
real_gpt56sol_med_50,decision: Profile / basal 18:00,keep,varying,4,50,Complete IOB and meal context are required before attributing the pattern to this basal segment.
real_gpt56sol_med_50,decision: Profile / basal 18:00,keep,varying,3,50,"Severe lows occur near this period, but preceding afternoon corrections, SMB/UAM, Dynamic ISF, activity, and meal insulin are unresolved dependencies."
real_gpt56sol_med_50,decision: Profile / basal 18:00,keep,varying,3,50,"Low exposure rises during this segment, but preceding SMB, temporary basal, corrections, meal effects, and activity are unresolved."
real_gpt56sol_med_50,decision: Profile / basal 18:00,keep,varying,3,50,A basal change is unsupported until those dependencies are reconstructed.
real_gpt56sol_med_50,decision: Profile / basal 19:00,keep,varying,8,50,"Time below range reaches 15.3% at 19:00, creating a safety concern, but the pattern follows afternoon highs and substantial reactive insulin."
real_gpt56sol_med_50,decision: Profile / basal 19:00,keep,varying,7,50,"Local TBR reached 15.3% at 19:00, creating concern, but afternoon SMB, UAM, temporary basal, corrections, activity, and low treatment are unresolved."
real_gpt56sol_med_50,decision: Profile / basal 19:00,keep,varying,6,50,"Local TBR is 15.3% at 19:00, but this follows afternoon highs and substantial automated insulin exposure."
real_gpt56sol_med_50,decision: Profile / basal 19:00,keep,varying,5,50,"Time below range is 15.3% at 19:00, but severe events follow periods of corrections, SMB/UAM, Dynamic ISF, and temporary basal."
real_gpt56sol_med_50,decision: Profile / basal 19:00,keep,varying,4,50,"The 19:00 hour has 15.3% below range, but accumulated daytime insulin is a strong alternative explanation."
real_gpt56sol_med_50,decision: Profile / basal 19:00,keep,varying,4,50,Uncertainty prevents a specific basal reduction; review depends on complete preceding IOB and activity data.
real_gpt56sol_med_50,decision: Profile / CR 00:00,keep,varying,14,50,No carbohydrate entries or meal-linked responses exist for this segment.
real_gpt56sol_med_50,decision: Profile / CR 00:00,keep,varying,10,50,"Overnight lows cannot be assigned to CR rather than basal, target, corrections, or IOB."
real_gpt56sol_med_50,decision: Profile / CR 00:00,keep,varying,8,50,"Overnight lows may involve residual meal insulin, but CR cannot be separated from basal, target, Dynamic ISF, SMB/UAM, and IOB."
real_gpt56sol_med_50,decision: Profile / CR 00:00,keep,varying,8,50,There are no meal-linked carbohydrate or bolus records for this segment.
real_gpt56sol_med_50,decision: Profile / CR 00:00,keep,varying,6,50,No carbohydrate amounts or identifiable meal boluses are available for this segment.
real_gpt56sol_med_50,decision: Profile / CR 00:00,keep,varying,5,50,No meal carbohydrate amount or linked meal bolus is available for this segment.
real_gpt56sol_med_50,decision: Profile / CR 04:00,keep,varying,7,50,"Morning glucose rises are not linked to known meals, carbohydrate amounts, prebolus timing, or immediate bolus percentage."
real_gpt56sol_med_50,decision: Profile / CR 04:00,keep,varying,5,50,"The morning rise may reflect meal timing or unannounced carbohydrates, but carb amount and prebolus execution are absent."
real_gpt56sol_med_50,decision: Profile / CR 04:00,keep,varying,5,50,"Morning rises could reflect meal timing, unannounced carbohydrates, UAM response, or absorption."
real_gpt56sol_med_50,decision: Profile / CR 04:00,keep,varying,4,50,"The early-morning period is comparatively stable, but no carbohydrate amount or meal bolus is recorded."
real_gpt56sol_med_50,decision: Profile / CR 04:00,keep,varying,4,50,CR assessment depends on a documented meal and six-hour response.
real_gpt56sol_med_50,decision: Profile / CR 04:00,keep,varying,4,50,The comparatively stable early-morning glucose pattern does not independently support a CR change.
real_gpt56sol_med_50,decision: Profile / CR 08:00,keep,varying,7,50,"Morning and afternoon rises may reflect unannounced meals, timing, or absorption."
real_gpt56sol_med_50,decision: Profile / CR 08:00,keep,varying,6,50,"Daytime rises could reflect unannounced meals, timing, absorption, or UAM response rather than a weak CR."
real_gpt56sol_med_50,decision: Profile / CR 08:00,keep,varying,5,50,Later lows and accumulated IOB make a stronger CR unsafe to infer without meal-linked evidence.
real_gpt56sol_med_50,decision: Profile / CR 08:00,keep,varying,3,50,"Morning and afternoon rises could suggest insufficient meal coverage, but no carbohydrates, meal boluses, or prebolus data are available."
real_gpt56sol_med_50,decision: Profile / CR 08:00,keep,varying,3,50,"Daytime highs could suggest insufficient or delayed meal insulin, but no carbohydrate amount, prebolus interval, or immediate percentage exists."
real_gpt56sol_med_50,decision: Profile / CR 08:00,keep,varying,3,50,Later low risk argues against strengthening it without a matched six-hour meal record.
real_gpt56sol_med_50,decision: Profile / CR 16:00,keep,varying,9,50,Afternoon highs are followed by evening lows.
real_gpt56sol_med_50,decision: Profile / CR 16:00,keep,varying,6,50,Evidence shows afternoon highs followed by substantial 18:00–19:00 low exposure.
real_gpt56sol_med_50,decision: Profile / CR 16:00,keep,varying,6,50,"Dynamic ISF, SMB/UAM, corrections, and IOB must be separated first."
real_gpt56sol_med_50,decision: Profile / CR 16:00,keep,varying,5,50,This stronger CR overlaps the daytime high-to-evening-low transition.
real_gpt56sol_med_50,decision: Profile / CR 16:00,keep,varying,4,50,Evidence: this is the strongest CR segment and overlaps the afternoon high-to-evening-low pattern.
real_gpt56sol_med_50,decision: Profile / CR 16:00,keep,varying,4,50,"This is already the strongest CR segment, and afternoon highs are followed by increased evening low exposure."
real_gpt56sol_med_50,decision: Profile / CR 20:00,keep,varying,15,50,"Scheduled basal, target, corrections, automation, and residual IOB remain unresolved dependencies."
real_gpt56sol_med_50,decision: Profile / CR 20:00,keep,varying,6,50,"Late-evening and overnight lows are present, but no meal-linked carbohydrate or bolus data test this CR."
real_gpt56sol_med_50,decision: Profile / CR 20:00,keep,varying,6,50,"Late-evening and overnight lows create a safety constraint, but no meal-linked data establish that this CR is responsible."
real_gpt56sol_med_50,decision: Profile / CR 20:00,keep,varying,5,50,"Overnight lows could involve dinner insulin, but no dinner carbohydrate or bolus data exist."
real_gpt56sol_med_50,decision: Profile / CR 20:00,keep,varying,3,50,Evening and overnight low exposure argues against adding meal insulin without meal-linked evidence.
real_gpt56sol_med_50,decision: Profile / CR 20:00,keep,varying,3,50,"Overnight lows may include residual evening meal or correction insulin, but no meal-linked evidence tests this CR."
real_gpt56sol_med_50,decision: Profile / ISF 00:00,keep,varying,15,50,"Correction responses vary widely, while Dynamic ISF produced effective sensitivity from approximately 27.8–124 mg/dL/U."
real_gpt56sol_med_50,decision: Profile / ISF 00:00,keep,varying,9,50,"Correction responses are highly variable and confounded, while Dynamic ISF produced effective sensitivity values far from the fixed ISF."
real_gpt56sol_med_50,decision: Profile / ISF 00:00,keep,varying,6,50,"Correction windows include large delayed declines, but Dynamic ISF changes effective sensitivity to approximately 27.8–124 mg/dL/U and corrections are not isolated from SMBs, temporary basal, prior IOB, food, or activity."
real_gpt56sol_med_50,decision: Profile / ISF 00:00,keep,varying,6,50,"The profile ISF cannot be isolated from SMB/UAM, temporary basal, meals, and IOB."
real_gpt56sol_med_50,decision: Profile / ISF 00:00,keep,varying,6,50,Fixed ISF should remain unchanged until automation and overlapping IOB are separated.
real_gpt56sol_med_50,decision: Profile / ISF 00:00,keep,varying,5,50,The base ISF cannot be isolated and should not be changed together with Dynamic ISF or SMB.
real_gpt56sol_med_50,decision: Profile / target 00:00,keep,varying,6,32,A fasting-like overnight comparison is required before a numerical target change is supported.
real_gpt56sol_med_50,decision: Profile / target 00:00,keep,varying,5,32,"Overnight low exposure makes this target relevant, but actual dosing also depends on residual IOB, temporary targets, SMB/UAM, Dynamic ISF, and basal."
real_gpt56sol_med_50,decision: Profile / target 00:00,keep,varying,3,32,"A 90 mg/dL overnight target may contribute to insulin pressure, but residual IOB and automation are unresolved."
real_gpt56sol_med_50,decision: Profile / target 00:00,keep,varying,2,32,"A new value is unsupported because basal, late insulin, SMB/UAM, IOB, activity, and low treatment are not separated."
real_gpt56sol_med_50,decision: Profile / target 00:00,keep,varying,2,32,"TBR is elevated from 00:00–03:00, making this a priority for verification."
real_gpt56sol_med_50,decision: Profile / target 00:00,keep,varying,2,32,"This target overlaps substantial overnight low exposure and may provide limited margin, but residual evening IOB is an unresolved competing cause."
real_gpt56sol_med_50,decision: Profile / target 00:00,change,shared,18,18,"The 00:00 target overlaps recurrent 00:00 to 03:00 hypoglycemia, including 18.5% below range at 01:00."
real_gpt56sol_med_50,decision: Profile / target 00:00,change,varying,4,18,"Evening IOB remains uncertain, so this should be the only initial change."
real_gpt56sol_med_50,decision: Profile / target 00:00,change,varying,3,18,"Although prior IOB and automation remain uncertain, raising the target is a conservative single-setting candidate that does not assume a basal defect."
real_gpt56sol_med_50,decision: Profile / target 00:00,change,varying,2,18,"Corrections, meals, SMB/UAM, and Dynamic ISF remain uncertain dependencies, so this target candidate should be evaluated alone rather than accompanied by insulin-delivery changes."
real_gpt56sol_med_50,decision: Profile / target 00:00,change,varying,2,18,"Raising this target is a conservative safety-oriented candidate that reduces insulin pressure, although evening IOB remains uncertain."
real_gpt56sol_med_50,decision: Profile / target 00:00,change,varying,2,18,Increasing it to 100 mg/dL is a conservative safety-focused candidate that avoids simultaneously changing basal or automation.
real_gpt56sol_med_50,decision: Profile / target 08:00,keep,varying,11,50,"Daytime highs coexist with later lows, so lowering this target could increase insulin accumulation."
real_gpt56sol_med_50,decision: Profile / target 08:00,keep,varying,8,50,"Meal execution, Dynamic ISF, SMB/UAM, corrections, and IOB remain unresolved dependencies, so changing this target is unsupported."
real_gpt56sol_med_50,decision: Profile / target 08:00,keep,varying,6,50,"Daytime highs are meal- and automation-confounded, while later lows argue against a lower target."
real_gpt56sol_med_50,decision: Profile / target 08:00,keep,varying,5,50,Daytime highs and subsequent lows do not establish that this target is too high or too low.
real_gpt56sol_med_50,decision: Profile / target 08:00,keep,varying,4,50,"Daytime highs are confounded by unrecorded meals, UAM, Dynamic ISF, and bolus timing."
real_gpt56sol_med_50,decision: Profile / target 08:00,keep,varying,4,50,"Lowering the target could increase IOB and later hypoglycemia, while raising it cannot be justified without separating meal effects."
real_gpt56sol_med_50,decision: Profile / target 23:00,keep,varying,8,48,Keep this segment during the first 00:00 target test; later review depends on 23:00–00:00 glucose and preceding IOB.
real_gpt56sol_med_50,decision: Profile / target 23:00,keep,varying,7,48,"Low exposure is elevated at 23:00, but changing both adjacent target segments together would obscure attribution."
real_gpt56sol_med_50,decision: Profile / target 23:00,keep,varying,5,48,"Low exposure increases around 23:00-02:00, but the target change coincides with uncertain evening IOB and automated delivery."
real_gpt56sol_med_50,decision: Profile / target 23:00,keep,varying,5,48,Evidence: late-evening and overnight time below range is elevated after this segment begins.
real_gpt56sol_med_50,decision: Profile / target 23:00,keep,varying,4,48,"Below-range exposure is elevated at 23:00 and afterward, but the effect of the target cannot be separated from evening correction and automated IOB."
real_gpt56sol_med_50,decision: Profile / target 23:00,keep,varying,3,48,"Low exposure begins around 23:00, but this one-hour segment is confounded by evening IOB and the subsequent 00:00 target."
real_gpt56sol_med_50,decision: Profile / target 23:00,change,shared,2,2,"Evening IOB is an unresolved dependency, but changing this adjacent row with the 00:00 row creates one coherent 100 mg/dL overnight target."
real_gpt56sol_med_50,decision: Profile / target 23:00,change,shared,2,2,Evidence shows 10.1% TBR at 23:00 and a falling glucose pattern into the overnight low-risk peak.
real_gpt56sol_med_50,decision: Profile / DIA,keep,varying,6,50,Evidence: several response windows continue declining over two to six hours.
real_gpt56sol_med_50,decision: Profile / DIA,keep,varying,4,50,"DIA depends on the insulin model, complete delivery history, Dynamic ISF, and SMB/UAM, so changing it could conceal another cause."
real_gpt56sol_med_50,decision: Profile / DIA,keep,varying,4,50,"Isolated action curves are absent, and shortening DIA could undercount residual insulin."
real_gpt56sol_med_50,decision: Profile / DIA,keep,varying,3,50,"Several excursions continue falling four to six hours after correction activity, supporting continued recognition of prolonged IOB."
real_gpt56sol_med_50,decision: Profile / DIA,keep,varying,3,50,"Glucose responses continue through four to six hours, and substantial residual IOB is a safety concern."
real_gpt56sol_med_50,decision: Profile / DIA,keep,varying,3,50,Changing DIA would alter IOB and automation interpretation and should not be combined with ISF or SMB changes.
real_gpt56sol_med_50,decision: AAPS / SMB and UAM,keep,varying,7,50,Evidence: UAM and SMB manage rises when COB is zero and may contribute to accumulated IOB.
real_gpt56sol_med_50,decision: AAPS / SMB and UAM,keep,varying,6,50,"SMB/UAM respond to unannounced meal-like rises and may contribute to accumulated IOB, but Dynamic ISF, corrections, targets, and missing meal data are unresolved dependencies."
real_gpt56sol_med_50,decision: AAPS / SMB and UAM,keep,varying,4,50,"Meal execution, Dynamic ISF, corrections, DIA, and IOB remain unresolved dependencies."
real_gpt56sol_med_50,decision: AAPS / SMB and UAM,keep,varying,4,50,"SMB/UAM responds to unexplained rises while COB is zero, but UAM is not evidence of duplicate COB counting."
real_gpt56sol_med_50,decision: AAPS / SMB and UAM,keep,varying,3,50,"SMB/UAM respond to observed rises with COB at zero and may contribute to later IOB, but the evidence does not isolate their net effect from meals, Dynamic ISF, target, CR, and corrections."
real_gpt56sol_med_50,decision: AAPS / SMB and UAM,keep,varying,3,50,"SMB/UAM plausibly contributes to reactive insulin accumulation, but it is also compensating for unannounced rises."
real_gpt56sol_med_50,decision: AAPS / SMB activation conditions,keep,varying,7,50,"The activation settings are internally consistent, and UAM is not evidence of duplicate COB counting."
real_gpt56sol_med_50,decision: AAPS / SMB activation conditions,keep,varying,6,50,"Always-enabled SMB creates broad eligibility, while disabling SMB with a high temporary target is safety-oriented."
real_gpt56sol_med_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,"Its contribution to lows cannot be separated from SMB limits, Dynamic ISF, meals, and IOB, so a change is unsupported."
real_gpt56sol_med_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,"Broad SMB availability may contribute to IOB, but no activation condition is isolated as causal and meal execution is unknown."
real_gpt56sol_med_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,"Changing activation together with UAM, meal announcements or Dynamic ISF would obscure attribution."
real_gpt56sol_med_50,decision: AAPS / SMB activation conditions,keep,varying,3,50,"Broad SMB availability is a plausible contributor to IOB accumulation, but no episode isolates an activation condition from UAM, Dynamic ISF, corrections, targets, and meals."
real_gpt56sol_med_50,decision: AAPS / SMB strength and frequency,keep,varying,4,50,"Dynamic ISF, corrections, meals, temporary basal, and DIA remain dependencies, so no supported alternative interval or limit is available."
real_gpt56sol_med_50,decision: AAPS / SMB strength and frequency,keep,varying,4,50,"Frequent opportunities and the UAM limit could contribute to cumulative IOB, but the package lacks complete SMB sequences and dose totals."
real_gpt56sol_med_50,decision: AAPS / SMB strength and frequency,keep,varying,3,50,"The larger UAM limit is a plausible contributor to IOB accumulation, but representative records do not quantify the complete SMB sequence or isolate it from Dynamic ISF and temporary basal."
real_gpt56sol_med_50,decision: AAPS / SMB strength and frequency,keep,varying,3,50,"Frequent opportunities and the higher UAM allowance could accumulate insulin, but complete SMB sequences are unavailable and these settings may compensate for unannounced meals."
real_gpt56sol_med_50,decision: AAPS / SMB strength and frequency,keep,varying,3,50,Keep these values during the target assessment; later review depends on complete high-to-low event traces.
real_gpt56sol_med_50,decision: AAPS / SMB strength and frequency,keep,varying,3,50,No replacement interval or basal-minute limit is supported.
real_gpt56sol_med_50,decision: AAPS / max basal and max IOB limits,keep,varying,10,50,"These limits are permissive relative to scheduled basal and observed IOB, creating a material review concern."
real_gpt56sol_med_50,decision: AAPS / max basal and max IOB limits,keep,varying,8,50,"The limits are permissive relative to scheduled basal and observed IOB, but neither ceiling was reached and no exact safer replacement is supported."
real_gpt56sol_med_50,decision: AAPS / max basal and max IOB limits,keep,varying,4,50,"The limits are permissive relative to scheduled basal, representative IOB, and average daily insulin, creating a safety-review concern."
real_gpt56sol_med_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,50,"The ceilings are permissive compared with profile basal, but other constraints limited representative basal and observed IOB did not approach 25 U."
real_gpt56sol_med_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,50,"The absolute ceilings are permissive relative to profile basal and deserve future safety review, but other algorithm constraints were usually active in representative records and no supported replacement values can be derived."
real_gpt56sol_med_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,50,"The absolute limits are permissive relative to profile basal and observed IOB, but representative records show lower effective basal constraints and do not identify a safe replacement value."
real_gpt56sol_med_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,9,50,A sensitivity ratio of 1 is neutral and does not contradict disabled Autosens.
real_gpt56sol_med_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,7,50,Dynamic ISF is a plausible contributor because variable sensitivity became substantially stronger than the static ISF during highs.
real_gpt56sol_med_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,7,50,"Evidence: Dynamic ISF materially strengthens effective sensitivity during highs, while Autosens is disabled and a sensitivity ratio of one is neutral."
real_gpt56sol_med_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,6,50,"Dynamic ISF materially strengthens correction during some highs and may contribute to late lows, but its effect cannot be separated from UAM, SMB, meals, static ISF, and IOB."
real_gpt56sol_med_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,5,50,"Dynamic ISF is the leading automation hypothesis because effective sensitivity strengthened markedly during highs, but no supported replacement percentage is available."
real_gpt56sol_med_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,50,"Dynamic ISF sometimes makes effective sensitivity much stronger during highs and may contribute to accumulated IOB, but meal effects and SMB/UAM are unresolved."
real_gpt56sol_med_50,decision: AAPS / carbohydrate absorption model,keep,varying,13,50,"No regular carbohydrate or e-carb entries exist, so the absorption settings cannot be compared with an announced meal."
real_gpt56sol_med_50,decision: AAPS / carbohydrate absorption model,keep,varying,11,50,"Prolonged rises cannot be attributed to absorption without meal-linked evidence separating IOB, SMB, corrections, and temporary targets."
real_gpt56sol_med_50,decision: AAPS / carbohydrate absorption model,keep,varying,9,50,"Meal-linked amount, timing, absorption, IOB, SMB, temporary-target, and correction evidence is required before changing either component."
real_gpt56sol_med_50,decision: AAPS / carbohydrate absorption model,keep,varying,7,50,There are no regular-carb or e-carb entries against which to evaluate absorption.
real_gpt56sol_med_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,50,"No carbohydrate or e-carb entries test these settings, and COB is zero in representative loops."
real_gpt56sol_med_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,50,No carbohydrate or e-carb entry exercised the COB absorption model during this period.
real_gpt56sol_med_50,profile recommendation,target,varying,16,39,"Local time below range was 11.4% at 00:00, 18.5% at 01:00, 10.1% at 02:00, and 10.2% at 03:00."
real_gpt56sol_med_50,profile recommendation,target,varying,13,39,"Keep the current profile, including the 90 mg/dL overnight target, until an overnight low-confounder review separates target and basal effects from residual IOB."
real_gpt56sol_med_50,profile recommendation,target,varying,10,39,Review changing the 00:00 target from 90 mg/dL to 100 mg/dL as the only initial profile change.
real_gpt56sol_med_50,profile recommendation,target,varying,8,39,"The overnight low pattern is strong, but the package cannot separate the target or 00:00 basal from residual evening IOB, SMB/UAM, Dynamic ISF, corrections, activity, and low treatment."
real_gpt56sol_med_50,profile recommendation,target,varying,8,39,"Review changing the 00:00 target from 90 to 100 mg/dL while keeping all basal, CR, ISF, DIA, and AAPS settings unchanged during the evaluation."
real_gpt56sol_med_50,profile recommendation,target,varying,6,39,No profile row has sufficiently isolated evidence for a supported old-to-new value.
real_gpt56sol_med_50,profile recommendation,basal,varying,5,11,"Keep the current profile and first verify the 19:00, 00:00, and 23:00 target segments using one fasting-like 23:00–03:00 interval with complete IOB and insulin context."
real_gpt56sol_med_50,profile recommendation,basal,varying,5,11,"The recurrent overnight hypoglycemia is important, but the package cannot separate scheduled basal or the 90 mg/dL target from residual evening IOB, SMB/UAM, Dynamic ISF, corrections, and temporary basal."
real_gpt56sol_med_50,profile recommendation,basal,varying,4,11,"Daytime highs are also meal-confounded, so they do not support strengthening basal, CR, or ISF."
real_gpt56sol_med_50,profile recommendation,basal,varying,3,11,The stable 04:00 to 08:00 interval argues against a broad basal increase or reduction.
real_gpt56sol_med_50,profile recommendation,basal,varying,2,11,"Low exposure is recurrent and clinically important, but the supplied data cannot isolate basal from corrections, UAM/SMB, Dynamic ISF, meals, activity, temporary targets, rescue carbohydrates, or persistent IOB."
real_gpt56sol_med_50,profile recommendation,basal,varying,2,11,"Keep all current profile segments unchanged and verify overnight basal and target behavior using at least three fasting-like, low-IOB overnight traces."
real_gpt56sol_med_50,primary recommendation,target,varying,16,28,The recurrent 00:00-03:00 low pattern supports reviewing the 00:00 target before changing basal or automation.
real_gpt56sol_med_50,primary recommendation,target,varying,8,28,Keep the profile unchanged while verifying the overnight low pattern.
real_gpt56sol_med_50,primary recommendation,target,varying,5,28,"The 23:00-03:00 low pattern is important, but the current package cannot separate the 90 mg/dL target and scheduled basal from evening IOB, SMBs, corrections, activity, or low treatment."
real_gpt56sol_med_50,primary recommendation,target,varying,5,28,"A candidate review from 90 to 100 mg/dL at 00:00 is more directly supported than changing basal, CR, ISF, DIA, or automation."
real_gpt56sol_med_50,primary recommendation,target,varying,5,28,Primary: review the midnight target.
real_gpt56sol_med_50,primary recommendation,target,varying,2,28,Review one continuous overnight target change first.
real_gpt56sol_med_50,primary recommendation,basal,varying,5,9,Keep the profile while verifying the overnight low pattern.
real_gpt56sol_med_50,primary recommendation,basal,varying,3,9,This is the most direct way to distinguish the 00:00 basal and 90 mg/dL target from residual evening insulin.
real_gpt56sol_med_50,primary recommendation,basal,varying,3,9,Keep the profile unchanged while verifying the low patterns.
real_gpt56sol_med_50,primary recommendation,basal,varying,2,9,"Keep the current basal and target schedule while reviewing one fasting-like 23:00–03:00 interval with complete insulin, IOB, temporary-target, food, correction, and activity context."
real_gpt56sol_med_50,primary recommendation,profile,varying,4,8,Keep the profile unchanged while verifying the recurrent low pattern.
real_gpt56sol_med_50,primary recommendation,profile,varying,2,8,"Recurrent overnight lows are real, but residual evening IOB, SMB/UAM, corrections, temporary targets, and low treatment have not been separated from the 00:00 basal and 90 mg/dL target."
real_gpt56sol_med_50,primary recommendation,profile,varying,2,8,"No basal, target, CR, ISF, or DIA segment has enough isolated evidence for a numeric change."
real_gpt56sol_med_50,primary recommendation,profile,varying,2,8,Primary: keep the profile stable and verify the low pattern first.
real_gpt56sol_med_50,primary recommendation,safety_and_data,shared,2,2,"Each timeline should distinguish glucose, total insulin, IOB, SMB, temp basal, corrections, temporary targets, meals, activity, and low treatment."
