experiment,run_id,rank,area,title,priority,suggested_change
real_gpt56sol_med_50,run_005,2,automation,Hold automation intensity while the target is assessed,high,"{""direction"": ""Keep current values during the target comparison and review cumulative IOB around afternoon highs and evening lows.""}"
real_gpt56sol_med_50,run_005,3,meal_strategy,Collect matched meal records before numerical meal changes,medium,"{""direction"": ""Observation only; no numerical meal-strategy change is supported.""}"
real_gpt56sol_med_50,run_006,1,basal,Keep the profile and verify the overnight pattern first,safety,"{""decision"": ""keep"", ""scope"": ""All current basal, target, CR, ISF, and DIA values"", ""next_action"": ""Review one naturally occurring overnight interval with no late meal, correction, temporary target, unusual activity, or substantial starting IOB, while recording CGM validation and all insulin delivery.""}"
real_gpt56sol_med_50,run_006,2,automation,Review automation only after the profile observation,high,"{""decision"": ""keep"", ""scope"": ""All six AAPS decision groups"", ""next_action"": ""After the overnight review, inspect one complete high-to-low sequence for variable sensitivity, SMBs, temporary basal, manual corrections, IOB, temporary targets, and insulin concentration before considering one automation change.""}"
real_gpt56sol_med_50,run_006,3,meal_strategy,Document one recurring meal before changing meal settings,medium,"{""decision"": ""observe"", ""scope"": ""Prebolus, immediate bolus percentage, CR, SMB/UAM interaction, and e-carbs"", ""next_action"": ""Capture one recurring meal with carbohydrate amount, actual timing, actual immediate percentage, any e-carb details, starting IOB, all automated delivery, activity, and glucose through six hours.""}"
real_gpt56sol_med_50,run_007,1,basal,Keep the profile unchanged while verifying recurrent lows,safety,"{""decision"": ""keep"", ""parameters"": ""All current profile segments"", ""verification"": ""Review at least two fasting-like overnight periods and reconstruct confirmed lows from the preceding six hours.""}"
real_gpt56sol_med_50,run_007,2,smb,Review automation only after complete event reconstruction,high,"{""decision"": ""keep"", ""parameters"": ""SMB/UAM, activation, delivery, safety limits, Dynamic ISF, and carb absorption"", ""sequence"": ""Assess Dynamic ISF and cumulative IOB first, then SMB delivery, then hard safety limits without simultaneous changes.""}"
real_gpt56sol_med_50,run_007,3,meal_strategy,Collect one structured repeated-meal comparison,medium,"{""decision"": ""observe"", ""observation"": ""Record meal start, carbohydrate amount, actual prebolus minutes, actual immediate bolus percentage, any e-carb amount, offset and duration, temporary targets, starting IOB, SMBs, corrections, total insulin, and glucose through six hours.""}"
real_gpt56sol_med_50,run_008,1,profile,Keep the profile unchanged while verifying the recurrent low pattern,safety,"{""action"": ""Keep all current profile values pending focused verification"", ""verification"": ""Capture three nights or evening transitions with no unresolved meal information, including glucose, all delivered insulin, IOB, temporary basal, SMBs, temporary targets, activity, and low treatment from at least four hours before the low-risk interval through 03:00 local time.""}"
real_gpt56sol_med_50,run_008,2,automation,Review actual IOB accumulation before altering automation,high,"{""action"": ""Keep current automation values until delivery is reconstructed"", ""sequence"": ""Review Dynamic ISF interaction first, then SMB/UAM delivery limits, then maximum basal and maximum IOB backstops; do not alter these groups together.""}"
real_gpt56sol_med_50,run_008,3,meal_strategy,Document one representative known meal before changing meal parameters,medium,"{""action"": ""Record one known meal without changing CR or automation for the observation"", ""observation"": ""Include meal time, carbohydrate amount, actual prebolus minutes, immediate bolus percentage, glucose, IOB, SMBs, temporary basal, temporary targets, corrections, activity, and low treatment through six hours.""}"
real_gpt56sol_med_50,run_009,1,basal,Prioritize overnight low attribution before changing the profile,safety,"{""decision"": ""keep"", ""parameters"": [""profile.basal.19_00"", ""profile.basal.00_00"", ""profile.target.23_00""], ""verification"": ""Review one representative 23:00–03:00 interval beginning without late food, correction insulin, temporary target, unusual activity, or material residual IOB.""}"
real_gpt56sol_med_50,run_009,2,automation,Review cumulative IOB before any isolated automation trial,high,"{""decision"": ""keep"", ""parameters"": [""aaps.core.smb_delivery"", ""aaps.core.safety_limits"", ""aaps.core.sensitivity""], ""verification"": ""Reconstruct one complete six-hour rise-to-low episode, including every SMB, temporary basal, correction, sensitivity value, target, and IOB estimate.""}"
real_gpt56sol_med_50,run_009,3,meal_strategy,Document one recurring meal before meal-setting review,medium,"{""decision"": ""keep"", ""parameters"": [""profile.cr.08_00"", ""profile.cr.16_00"", ""aaps.core.carb_absorption""], ""verification"": ""Record one recurring daytime meal with carbs, meal time, actual prebolus, immediate-bolus percentage, any e-carb details, all insulin and IOB, and glucose through six hours.""}"
real_gpt56sol_med_50,run_010,1,target,Keep the profile and verify the overnight low pattern first,safety,"{""decision"": ""keep"", ""current_target"": ""90 mg/dL from 23:00"", ""current_basal"": ""0.6 U/h from 00:00"", ""verification"": ""Review one representative overnight interval with no recent meal or correction and record glucose direction, delivered basal, SMBs, IOB, temporary targets, activity, and low treatment.""}"
real_gpt56sol_med_50,run_010,2,automation,Review cumulative automation exposure second,high,"{""decision"": ""keep"", ""settings"": ""Keep current SMB/UAM, activation, delivery, safety-limit, sensitivity, and absorption settings during the verification period."", ""observation"": ""Identify whether lows follow high-glucose periods with strong variable sensitivity and accumulating IOB.""}"
real_gpt56sol_med_50,run_010,3,meal_strategy,Document comparable meals before changing meal settings,medium,"{""decision"": ""observe"", ""record"": ""Meal timestamp and carbs, actual prebolus minutes, immediate bolus percentage, any e-carb amount, offset and duration, glucose, insulin, IOB, SMB/UAM, temporary targets, corrections, and activity through six hours.""}"
real_gpt56sol_med_50,run_011,1,target,Increase the contiguous overnight target safety margin,safety,"{""profile.target.23_00"": ""100 mg/dL"", ""profile.target.00_00"": ""100 mg/dL""}"
real_gpt56sol_med_50,run_011,2,automation,Hold automation settings while evaluating the target change,high,"{""direction"": ""No concurrent automation change"", ""next_review"": ""Compare high-glucose effective sensitivity, peak IOB, basal suspension, and glucose four to six hours later.""}"
real_gpt56sol_med_50,run_011,3,meal_strategy,Collect synchronized meal-linked observations before meal changes,medium,"{""direction"": ""Documentation before parameter changes"", ""required_observation"": ""Meal start, carbohydrate amount, prebolus minutes, immediate bolus percentage, any e-carb amount, offset and duration, delivered insulin, IOB, activity, rescue carbs, and six-hour CGM response.""}"
real_gpt56sol_med_50,run_012,1,basal,Keep the profile unchanged while verifying the low patterns,safety,"{""action"": ""Keep all basal, target, CR, ISF, and DIA values unchanged for now and review complete insulin, IOB, temporary-target, activity, and rescue-carbohydrate context around the severe and recurring low periods.""}"
real_gpt56sol_med_50,run_012,2,smb,Review automation only after reconstructing low episodes,high,"{""action"": ""Keep the six AAPS groups unchanged during data verification, then evaluate one automation group at a time if complete delivery traces repeatedly show excessive automated insulin before lows.""}"
real_gpt56sol_med_50,run_012,3,meal_strategy,Capture one matched recurring daytime meal,high,"{""action"": ""Record one representative meal timestamp, carbohydrate amount, actual prebolus minutes, immediate bolus percentage, any e-carb amount, offset and duration, temporary targets, corrections, SMB/UAM delivery, IOB, and glucose response through six hours.""}"
real_gpt56sol_med_50,run_013,1,safety_and_data,Reconstruct recurrent low-glucose sequences before changing settings,safety,"{""direction"": ""Keep current settings pending event-level verification"", ""scope"": ""No numerical parameter change"", ""observation"": ""Review at least three comparable low-risk or low-event sequences with complete context""}"
real_gpt56sol_med_50,run_013,2,automation,Review excessive IOB exposure as one automation system,high,"{""direction"": ""Keep all six AAPS groups for now"", ""sequence"": ""Assess one automation dependency at a time after complete insulin reconstruction""}"
real_gpt56sol_med_50,run_013,3,meal_strategy,"Document comparable meals before tuning CR, timing, or e-carbs",medium,"{""direction"": ""No numerical meal-strategy change"", ""observation"": ""Capture three comparable meals with six-hour follow-up""}"
real_gpt56sol_med_50,run_014,1,target,Primary: test a less aggressive midnight target,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""candidate_value"": ""100 mg/dL"", ""change_order"": ""first and alone""}"
real_gpt56sol_med_50,run_014,2,automation,Hold automation settings during the target test,high,"{""action"": ""No simultaneous automation change"", ""next_review_trigger"": ""Persistent verified lows after the target-only observation""}"
real_gpt56sol_med_50,run_014,3,meal_strategy,Collect matched meal-response records before meal changes,medium,"{""action"": ""Record meal time, carbs, prebolus, immediate percentage, e-carbs if used, IOB, SMBs, temporary targets, corrections, activity, and six-hour glucose response""}"
real_gpt56sol_med_50,run_015,1,safety_and_data,Characterize recurrent lows before changing settings,safety,"{""action"": ""keep_current_settings_during_observation"", ""primary_windows"": ""23:00–03:00 and 14:00–19:00 local time"", ""minimum_observation"": ""At least three comparable overnight periods and several complete high-to-low episodes""}"
real_gpt56sol_med_50,run_015,2,automation,Review Dynamic ISF before SMB or profile sensitivity,high,"{""action"": ""review_only_after_matched_observation"", ""first_mechanism"": ""Dynamic ISF"", ""settings_to_hold_constant"": ""Profile ISF, SMB/UAM switches, SMB delivery limits, targets, basal, max basal, and max IOB""}"
real_gpt56sol_med_50,run_015,3,meal_strategy,Collect meal-linked six-hour observations,medium,"{""action"": ""collect_meal_linked_data"", ""fields"": ""Meal timestamp, carbohydrate amount, prebolus minutes, immediate bolus percentage, e-carb amount and timing if used, corrections, temporary targets, activity, SMB/UAM, total IOB, and glucose through six hours""}"
real_gpt56sol_med_50,run_016,1,safety,Primary: reconstruct severe-low insulin sequences before changing settings,safety,"{""action"": ""Keep all current values during verification"", ""verification"": ""Review at least two comparable low sequences with the preceding six hours of delivered insulin and context""}"
real_gpt56sol_med_50,run_016,2,automation,Evaluate cumulative automation only after event reconstruction,high,"{""action"": ""No automation value change supported yet"", ""verification"": ""Identify which delivery component contributed insulin before each repeated decline""}"
real_gpt56sol_med_50,run_016,3,meal_strategy,Log one complete representative meal before evaluating meal settings,medium,"{""action"": ""Do not introduce a new prebolus, immediate percentage, or e-carb value from this dataset"", ""verification"": ""Collect one complete meal-linked six-hour response""}"
real_gpt56sol_med_50,run_017,1,target,Primary review: raise the midnight target,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""candidate_value"": ""100 mg/dL""}"
real_gpt56sol_med_50,run_017,2,automation,Hold automation settings during target evaluation,high,"{""direction"": ""keep_current_settings_during_target_review""}"
real_gpt56sol_med_50,run_017,3,meal_strategy,Document one repeated meal before reviewing CR or e-carbs,medium,"{""direction"": ""collect_meal_linked_observation""}"
real_gpt56sol_med_50,run_018,1,target,Primary: review a higher 00:00 target,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""candidate_value"": ""100 mg/dL"", ""sequence"": ""Assess this change alone before reviewing basal, ISF, CR, DIA, SMB/UAM, or Dynamic ISF.""}"
real_gpt56sol_med_50,run_018,2,automation,Observe effective automated insulin before changing automation,high,"{""direction"": ""No automation value change in the same observation period as the target change."", ""observation"": ""Capture peak IOB, every SMB, effective sensitivity, enacted basal, temporary targets, corrections, and glucose through the following six hours.""}"
real_gpt56sol_med_50,run_018,3,meal_strategy,Document one representative meal before altering meal settings,medium,"{""direction"": ""Keep current CR and absorption settings pending meal-linked evidence."", ""observation"": ""Record carbohydrate amount and time, prebolus minutes, immediate bolus percentage if used, any e-carb amount, offset and duration, total insulin, SMBs, IOB, temporary targets, corrections, and glucose through six hours.""}"
real_gpt56sol_med_50,run_019,1,target,Primary: keep the profile stable while isolating overnight lows,safety,"{""action"": ""keep current profile values"", ""observation"": ""Review at least three overnight periods beginning near 23:00 with low IOB, no recent meal or correction, no temporary target, and no unusual activity, comparing scheduled and delivered basal through 03:00.""}"
real_gpt56sol_med_50,run_019,2,dynamic_isf,Review complete automation traces before changing sensitivity,high,"{""action"": ""keep current automation values pending review"", ""observation"": ""Compare several 14:00-19:00 sequences using complete glucose, variable sensitivity, SMB, temporary basal, correction, IOB, temporary-target, activity, and low-treatment records.""}"
real_gpt56sol_med_50,run_019,3,safety_limits,Review outer safety ceilings separately,safety,"{""action"": ""keep current values until individualized limits can be independently reviewed"", ""observation"": ""Determine from complete device history whether either outer ceiling was approached and what lower-level safety constraint usually limited delivery.""}"
real_gpt56sol_med_50,run_019,4,meal_strategy,Collect one repeatable meal-linked record,medium,"{""action"": ""do not assign new prebolus, immediate bolus percentage, CR, or e-carb values from this package"", ""observation"": ""Record the same meal on several comparable days with carbohydrate amount, prebolus minutes, immediate bolus percentage, any e-carb amount and timing, starting glucose and IOB, and the full six-hour glucose and insulin response.""}"
real_gpt56sol_med_50,run_020,1,profile,Validate the overnight pattern before changing the profile,safety,"{""action"": ""keep_and_verify"", ""parameters"": [""profile.basal.00_00"", ""profile.target.00_00"", ""profile.target.23_00""], ""verification"": ""Compare glucose direction, automated insulin, and IOB from 23:00 through 04:00 across at least three qualifying nights.""}"
real_gpt56sol_med_50,run_020,2,automation,Audit cumulative insulin during afternoon high-to-low episodes,safety,"{""action"": ""keep_and_review"", ""parameters"": [""aaps.core.smb_uam"", ""aaps.core.smb_activation"", ""aaps.core.smb_delivery"", ""aaps.core.safety_limits"", ""aaps.core.sensitivity""], ""verification"": ""Review at least two recurring 14:00–19:00 high-to-low episodes before considering one isolated automation change.""}"
real_gpt56sol_med_50,run_020,3,meal_strategy,Create one meal-linked six-hour observation,medium,"{""action"": ""observe"", ""parameters"": [""prebolus_minutes"", ""immediate_bolus_percent"", ""carbohydrate_entry"", ""e_carbs""], ""verification"": ""Record carbohydrate amount and time, actual prebolus, immediate bolus percentage, any e-carb details, IOB, SMB, corrections, temporary targets, and glucose through six hours.""}"
real_gpt56sol_med_50,run_021,1,target,Primary: review a higher 00:00 target,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""candidate_value"": ""100 mg/dL"", ""review_condition"": ""Assess as a single change with close overnight glucose, IOB, and preceding-evening insulin observation.""}"
real_gpt56sol_med_50,run_021,2,automation,Hold automation changes during the target assessment,safety,"{""action"": ""keep_current_settings_during_first_review"", ""next_evidence"": ""Capture complete insulin, IOB, SMB, temporary-target, and glucose traces for recurrent high-to-low episodes.""}"
real_gpt56sol_med_50,run_021,3,meal_strategy,Add one reproducible labelled-meal observation,medium,"{""action"": ""observation_only"", ""record"": ""Actual carbohydrates, eating time, bolus time and dose, immediate bolus percentage, any e-carb fields, and six-hour glucose, COB, IOB, SMB, correction, and temporary-target data.""}"
real_gpt56sol_med_50,run_022,1,basal,Verify overnight profile behavior first,safety,"{""action"": ""keep"", ""scope"": ""All basal and target segments"", ""verification"": ""Review at least three comparable overnight traces with glucose, delivered basal, IOB, SMB, corrections, temporary targets, activity, and low treatments.""}"
real_gpt56sol_med_50,run_022,2,automation,Review insulin accumulation before altering automation,safety,"{""action"": ""keep"", ""scope"": ""SMB/UAM, activation, delivery, Dynamic ISF, maximum basal, and maximum IOB"", ""verification"": ""Compare complete insulin and IOB sequences for repeated afternoon rises followed by evening lows.""}"
real_gpt56sol_med_50,run_022,3,meal_strategy,Document one representative meal before meal-setting review,medium,"{""action"": ""observe"", ""scope"": ""Prebolus, immediate bolus percentage, CR, SMB/UAM response, and e-carbs"", ""verification"": ""Use one complete meal-linked six-hour trace; do not derive e-carb amount or duration from aggregate glucose data.""}"
real_gpt56sol_med_50,run_023,1,target,Primary review: reduce overnight low pressure,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""suggested_value"": ""100 mg/dL""}"
real_gpt56sol_med_50,run_023,2,data,Evaluate the target change in isolation,high,"{""action"": ""Keep all other profile and AAPS settings unchanged during the observation.""}"
real_gpt56sol_med_50,run_023,3,meal_strategy,Collect one meal-linked six-hour record,medium,"{""action"": ""Use the structured observation to separate meal timing and absorption from CR, Dynamic ISF, SMB/UAM, and residual IOB.""}"
real_gpt56sol_med_50,run_024,1,profile,Keep the selected profile while verifying the overnight low pattern,safety,"{""action"": ""keep_current_profile"", ""verification"": ""Record glucose, trend, IOB, SMB, temporary basal, corrections, temporary targets, activity, and low treatment from 21:00 through 04:00 on a night without food or correction confounding when safely feasible for review.""}"
real_gpt56sol_med_50,run_024,2,automation,Characterize cumulative automated insulin before changing automation,safety,"{""action"": ""keep_current_automation_values_pending_episode_review"", ""sequence"": ""Evaluate one automation group at a time only after a complete episode trace identifies the active mechanism.""}"
real_gpt56sol_med_50,run_024,3,meal_strategy,Document representative meals before changing meal handling,medium,"{""action"": ""collect_meal_linked_observations"", ""fields"": ""Carb amount, meal timestamp, prebolus minutes, immediate bolus percentage, any e-carb amount, offset and duration, glucose, IOB, SMB, temporary basal, corrections, and six-hour response.""}"
real_gpt56sol_med_50,run_025,1,profile,Keep the profile provisionally and verify the low pattern first,safety,"{""direction"": ""keep_current_profile"", ""verification"": ""Review several comparable late-evening and overnight periods with complete preceding six-hour insulin, meal, activity, temporary-target, and rescue-carb context.""}"
real_gpt56sol_med_50,run_025,2,automation,Review effective automation exposure before changing one automation group,safety,"{""direction"": ""keep_current_values_pending_review"", ""verification"": ""Compare complete SMB, temp-basal, variable-sensitivity, effective-cap, and IOB traces around representative afternoon-rise and evening-low sequences.""}"
real_gpt56sol_med_50,run_025,3,meal_strategy,Create meal-linked observations before assigning timing or e-carbs,medium,"{""direction"": ""collect_meal_linked_data"", ""verification"": ""Record carbohydrate amount and entry time, first insulin time, intended immediate percentage, any e-carb offset and duration, and six hours of CGM and IOB.""}"
real_gpt56sol_med_50,run_026,1,data_and_profile,Verify the overnight low pattern before changing the profile,safety,"{""direction"": ""Keep current profile values during verification"", ""observation"": ""Capture glucose, IOB, SMB, temporary basal, corrections, temporary targets, activity, and low treatment from 22:00 to 04:00 local time.""}"
real_gpt56sol_med_50,run_026,2,automation,Review automation exposure only after profile verification,safety,"{""direction"": ""Keep current values pending isolated review"", ""sequence"": ""Review absolute safety limits first, then SMB/UAM exposure, then Dynamic ISF, one group at a time.""}"
real_gpt56sol_med_50,run_026,3,meal_strategy,"Use one documented meal to separate timing, absorption, and automation",medium,"{""direction"": ""No numeric meal-strategy change"", ""observation"": ""Record meal time, grams, actual prebolus, actual immediate-bolus percentage, any e-carb details, glucose, IOB, SMB, and temporary basal through six hours.""}"
real_gpt56sol_med_50,run_027,1,profile,Keep the profile unchanged while verifying overnight insulin exposure,safety,"{""direction"": ""Keep all current basal, target, CR, ISF, and DIA values during the initial verification."", ""verification"": ""Review at least three naturally occurring nights with no recent meal or correction confounding, using glucose, IOB, SMB, temp basal, and total delivered insulin from 20:00-04:00.""}"
real_gpt56sol_med_50,run_027,2,automation,Review safety ceilings before optimizing Dynamic ISF or SMB,safety,"{""direction"": ""Keep the current numeric limits until concentration, unit conventions, and verified total daily dose are independently confirmed."", ""sequence"": ""After confirmation, review max basal and max IOB separately from Dynamic ISF and SMB delivery.""}"
real_gpt56sol_med_50,run_027,3,meal_strategy,Document one representative meal before changing CR or meal automation,medium,"{""direction"": ""Use repeated documentation rather than a parameter change."", ""observation"": ""Record carb grams, meal start, actual prebolus, immediate percentage, any e-carb fields, glucose, IOB, SMBs, temporary targets, and corrections for six hours.""}"
real_gpt56sol_med_50,run_028,1,target,Review one continuous overnight target change first,safety,"{""current_value"": ""90 mg/dL from 23:00 to 08:00"", ""candidate_value"": ""100 mg/dL from 23:00 to 08:00"", ""scope"": ""Change the 23:00 and 00:00 target rows together as one continuous overnight-target adjustment, after independent verification.""}"
real_gpt56sol_med_50,run_028,2,automation,Hold automation settings while evaluating the target,high,"{""current_value"": ""Current AAPS automation configuration"", ""candidate_value"": ""No automation change during the initial overnight-target review"", ""scope"": ""Reconstruct IOB, SMB, temporary basal, corrections, temporary targets, and activity around any continuing lows before considering an automation change.""}"
real_gpt56sol_med_50,run_028,3,meal_strategy,Capture one structured recurring meal,medium,"{""current_value"": ""No declared or observed meal strategy"", ""candidate_value"": ""Record carbohydrate amount, meal time, bolus time, any prebolus or immediate percentage, CGM response, and total manual and automated insulin for six hours"", ""scope"": ""Use the observation before assigning numeric prebolus, immediate bolus percentage, CR, or e-carb values.""}"
real_gpt56sol_med_50,run_029,1,target,Keep the current profile while validating the recurrent low pattern,safety,"{""action"": ""keep_current_profile"", ""observation"": ""Capture one representative evening-through-morning trace, especially 18:00-03:00 local, and determine whether glucose falls with meaningful IOB despite reduced or suspended basal.""}"
real_gpt56sol_med_50,run_029,2,automation,Review automation safety ceilings separately,high,"{""action"": ""review_without_numeric_change"", ""sequence"": ""Assess max basal first and max IOB separately using complete delivery and IOB distributions.""}"
real_gpt56sol_med_50,run_029,3,meal_strategy,Document one repeated meal before assessing meal settings,medium,"{""action"": ""collect_meal_linked_data"", ""fields"": ""Carb amount and time, actual prebolus minutes, immediate bolus percentage, any e-carb amount and schedule, glucose, COB, IOB, SMB, temporary target, corrections, activity, and six-hour response.""}"
real_gpt56sol_med_50,run_030,1,target,Primary: review a higher 00:00 overnight target,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""candidate_value"": ""100 mg/dL"", ""sequence"": ""Review this change alone and observe several comparable nights before any other setting change.""}"
real_gpt56sol_med_50,run_030,2,automation,Evaluate Dynamic ISF only after the target observation,high,"{""parameter_key"": ""aaps.core.sensitivity"", ""direction"": ""Keep current settings during the target observation, then review complete high-to-low episodes before considering a separate change.""}"
real_gpt56sol_med_50,run_030,3,meal_strategy,Capture one representative meal before tuning meal parameters,medium,"{""direction"": ""Record meal grams and time, insulin time, actual prebolus and immediate percentage if used, CGM, COB, IOB, SMBs, temporary basal, activity, and rescue carbohydrates.""}"
real_gpt56sol_med_50,run_031,1,target,Verify the recurrent low pattern before changing the profile,safety,"{""action"": ""keep_and_observe"", ""parameters"": [""profile.basal.00_00"", ""profile.target.00_00"", ""profile.target.23_00""], ""observation_window"": ""23:00 to 04:00 local"", ""change_one_setting_at_a_time"": true}"
real_gpt56sol_med_50,run_031,2,smb,Review cumulative automation exposure second,high,"{""action"": ""keep_and_review"", ""parameters"": [""aaps.core.smb_uam"", ""aaps.core.smb_delivery"", ""aaps.core.sensitivity"", ""aaps.core.safety_limits""], ""required_context"": ""Complete insulin delivery and IOB from the start of the rise through six hours""}"
real_gpt56sol_med_50,run_031,3,meal_strategy,Make one representative afternoon meal observable,medium,"{""action"": ""document_without_parameter_change"", ""observation_window"": ""One representative afternoon meal through six hours"", ""avoid_simultaneous_changes"": true}"
real_gpt56sol_med_50,run_032,1,profile,Primary: preserve the profile while verifying the recurrent overnight low pattern,safety,"{""direction"": ""keep current profile values"", ""verification"": ""Review one or more safely observed 23:00-04:00 periods beginning without recent food, correction insulin, activity, or substantial IOB, while confirming low CGM readings when appropriate.""}"
real_gpt56sol_med_50,run_032,2,automation,Review insulin accumulation and safety limits as a separate second step,safety,"{""direction"": ""keep current automation values pending isolated review"", ""verification"": ""Examine a complete high-to-low episode with every SMB, temporary basal, correction, variable sensitivity, and IOB value before considering one automation setting at a time.""}"
real_gpt56sol_med_50,run_032,3,meal_strategy,Create one meal-linked six-hour observation before adjusting meal strategy,medium,"{""direction"": ""do not introduce numerical meal-strategy changes from this dataset"", ""observation"": ""Record one repeatable meal's timestamp, carbohydrate amount, prebolus minutes, immediate-bolus percentage, any e-carb details, target, starting IOB, and all insulin delivery for six hours.""}"
real_gpt56sol_med_50,run_033,1,target,Primary review: raise the 00:00 target candidate,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""candidate_value"": ""100 mg/dL"", ""validation"": ""Compare several nights with low starting IOB and no recent food, correction, temporary target, or unusual activity; review time below range, loop insulin delivery, and morning glucose.""}"
real_gpt56sol_med_50,run_033,2,safety_limits,Confirm units and effective safety ceilings before automation changes,safety,"{""parameter_key"": ""aaps.core.safety_limits"", ""action"": ""Keep current values pending independent confirmation of unit conventions and effective loop caps.""}"
real_gpt56sol_med_50,run_033,3,meal_strategy,Collect one matched recurring-meal record before changing CR or meal automation,high,"{""parameter_key"": ""meal_strategy_observation"", ""action"": ""Collect structured meal-linked data; do not infer an e-carb schedule or strengthen CR from the current unannounced rises.""}"
real_gpt56sol_med_50,run_034,1,target,Verify the overnight low pattern before changing the profile,safety,"{""action"": ""keep_pending_verification"", ""current_values"": ""Target 90 mg/dL overnight; basal 0.7 U/h from 19:00 and 0.6 U/h from 00:00"", ""verification"": ""Review an overnight interval without a late meal, correction, or unusual activity and with starting IOB documented.""}"
real_gpt56sol_med_50,run_034,2,automation,Reconstruct automated insulin before adjusting SMB or Dynamic ISF,high,"{""action"": ""keep_current_automation"", ""next_review"": ""Quantify SMB, temporary basal, manual corrections, IOB, effective ISF, and temporary targets from the start of one rise through the subsequent decline.""}"
