experiment,run_id,rank,area,title,priority,suggested_change
real_sonnet5_20,run_003,3,basal,"Treat the afternoon basal-automation interaction as a dependency, not an isolated basal issue",medium,"{""action"": ""sequential_review"", ""target"": ""profile.basal.16_00 and aaps safety multiplier"", ""detail"": ""Add carbohydrate context first, then re-evaluate this specific afternoon window in isolation before considering either the basal segment or the safety multiplier.""}"
real_sonnet5_20,run_003,4,smb,"Monitor, rather than change, the temporary-target and high-temporary-target interaction",low,"{""action"": ""observe"", ""target"": ""aaps.core.smb_activation"", ""detail"": ""Note glucose behavior during future temporary-target windows, particularly any that might be classified as high, before considering a change to this setting.""}"
real_sonnet5_20,run_004,1,data,Establish basic carbohydrate logging before further profile or automation changes,high,"{""action"": ""observe"", ""target"": ""carb_logging"", ""direction"": ""begin recording approximate carbohydrate amount and timestamp for representative meals, paired with any bolus given""}"
real_sonnet5_20,run_004,2,safety,"Clarify cause of delayed hypoglycemia before adjusting basal, ISF, or DIA",safety,"{""action"": ""observe"", ""target"": ""iob_and_dia_interaction"", ""direction"": ""review IOB levels and timing at the point of each hypoglycemia event before considering any DIA, basal, or ISF change""}"
real_sonnet5_20,run_004,3,smb,Verify SMB behavior during 135 mg/dL temporary targets before adjusting SMB settings,medium,"{""action"": ""observe"", ""target"": ""smb_during_temp_target"", ""direction"": ""check loop status reasoning during a future 135 mg/dL temporary target window to confirm whether SMB is active or suppressed""}"
real_sonnet5_20,run_005,1,basal,Clarify the effective maximum basal ceiling before any basal change,safety,"{""action"": ""verify_only"", ""current_configured_max_basal"": ""12 U/h (max_basal_u_per_hour)"", ""observed_effective_ceiling"": ""approximately 4 U/h during the Aug 14 severe hyperglycemia event"", ""likely_mechanism"": ""current_basal_safety_multiplier=6.0 applied to low basal segments (0.5-0.8 U/h)"", ""direction"": ""confirm mechanism with care team before changing basal segments or the multiplier""}"
real_sonnet5_20,run_005,2,cr,Introduce limited carbohydrate logging to enable CR and automation validation,medium,"{""action"": ""observe_only"", ""proposal"": ""log approximate carbohydrate amounts and timing for a sample of meals across morning, afternoon, and evening"", ""purpose"": ""enable direct comparison of CR segments and UAM/SMB response against real meal timestamps""}"
real_sonnet5_20,run_005,3,smb,Review whether temporary targets are suppressing SMB during elevated-target windows,medium,"{""action"": ""verify_only"", ""setting"": ""smb_with_high_temp_target_enabled"", ""current_value"": ""false"", ""direction"": ""confirm how these temporary targets are classified before considering any change""}"
real_sonnet5_20,run_005,4,isf,Monitor the Dynamic ISF adjustment factor once carbohydrate data is available,low,"{""action"": ""observe_only"", ""setting"": ""dynamic_isf_adjustment_factor_percent"", ""current_value"": ""70%"", ""direction"": ""reassess after a carbohydrate-logging trial""}"
real_sonnet5_20,run_006,1,data,Establish carbohydrate logging before further profile or automation changes,high,"{""action"": ""begin_logging"", ""target"": ""carbohydrate_entries"", ""detail"": ""Log approximate carbohydrate amounts and timestamps for meals over the next 7-10 days""}"
real_sonnet5_20,run_006,2,safety,Review recurring same-day high-and-low oscillation pattern with a care team,safety,"{""action"": ""discuss_with_care_team"", ""target"": ""overall_glucose_variability"", ""detail"": ""Review the 08-13 through 08-18 window with a clinician before changing any automation aggressiveness setting""}"
real_sonnet5_20,run_006,3,dia,Verify duration of insulin action assumption once carb data is available,medium,"{""action"": ""verify_after_data"", ""target"": ""profile.dia"", ""detail"": ""Reassess DIA only after 7-10 days of carbohydrate logging clarifies whether stacking persists independent of meals""}"
real_sonnet5_20,run_006,4,basal,Reassess the 16:00 basal step-down only after meal data is available,low,"{""action"": ""defer_until_data"", ""target"": ""profile.basal.16_00"", ""detail"": ""Revisit this segment only after carbohydrate logging shows the 16:00 rise persists independent of meals""}"
real_sonnet5_20,run_007,1,safety,Investigate the recurring correction-then-delayed-hypoglycemia pattern before any other change,safety,"{""action"": ""discuss_and_observe"", ""parameters_involved"": [""profile.dia"", ""aaps.core.sensitivity"", ""aaps.core.smb_delivery""], ""sequence_note"": ""Review one parameter at a time only after clinician discussion; do not change DIA, Dynamic ISF adjustment factor, and SMB cadence together.""}"
real_sonnet5_20,run_007,2,meal,Begin logging carbohydrate amounts and timestamps for real meals,high,"{""action"": ""start_logging"", ""target"": ""carb_entries"", ""suggested_scope"": ""5 to 7 representative eating occasions across different times of day""}"
real_sonnet5_20,run_007,3,target,Clarify how Temporary Target periods relate to daytime hyperglycemia,medium,"{""action"": ""clarify_only"", ""parameter_key"": ""aaps.core.smb_activation"", ""component"": ""smb_with_high_temp_target_enabled""}"
real_sonnet5_20,run_007,4,isf,Defer any ISF or Dynamic ISF adjustment factor change until meal data exists,medium,"{""action"": ""defer_change"", ""parameters_involved"": [""profile.isf.00_00"", ""aaps.core.sensitivity""], ""sequence_note"": ""Address only one of these after carb logging clarifies daytime patterns.""}"
real_sonnet5_20,run_008,1,data_quality,Establish basic carbohydrate logging at recurring meal windows,high,"{""action"": ""start_logging_approximate_carb_grams"", ""target_windows_local"": [""08:00-11:00"", ""12:30-14:00""], ""parameter_changed"": ""none""}"
real_sonnet5_20,run_008,2,safety,Review correction-bolus timing and insulin-on-board stacking relative to duration of insulin action,safety,"{""action"": ""observe_and_discuss_with_care_team"", ""parameter_referenced"": ""profile.dia"", ""current_value"": ""10 h"", ""note"": ""no value change proposed without isolated evidence""}"
real_sonnet5_20,run_008,3,smb,Clarify the purpose of recurring temporary targets and review interaction with SMB-during-high-temp-target setting,medium,"{""action"": ""discuss_with_care_team"", ""parameter_referenced"": ""aaps.core.smb_activation.smb_with_high_temp_target_enabled"", ""current_value"": ""false"", ""note"": ""do not change until temporary-target purpose and carbohydrate logging are clarified""}"
real_sonnet5_20,run_008,4,basal,Treat basal segment and basal safety multiplier as a linked pair when reviewed,medium,"{""action"": ""observe_only"", ""parameters_referenced"": [""profile.basal.19_00"", ""aaps.core.safety_limits""], ""note"": ""review sequentially, not simultaneously""}"
real_sonnet5_20,run_009,1,safety,Review recurring hypoglycemia clusters and the correction-then-delayed-drop dosing pattern with a clinician before any other change,safety,"{""type"": ""review_only"", ""targets"": [""overnight_target"", ""dia"", ""smb_delivery""], ""action"": ""discuss timing and magnitude of correction dosing relative to subsequent lows with the care team before any single-parameter change""}"
real_sonnet5_20,run_009,2,smb,Clarify the purpose of repeated 135 mg/dL temporary targets before considering smb_with_high_temp_target_enabled,medium,"{""type"": ""review_only"", ""target"": ""smb_with_high_temp_target_enabled"", ""action"": ""confirm the intended purpose of the 135 mg/dL temporary targets before evaluating whether SMB restriction during them is appropriate""}"
real_sonnet5_20,run_009,3,meal_bolus,Begin logging approximate carbohydrate or e-carb entries,medium,"{""type"": ""review_only"", ""target"": ""meal_logging"", ""action"": ""log approximate carbohydrate amounts and timestamps, or e-carb entries when used, for a future review period""}"
real_sonnet5_20,run_010,1,dia,Clinically verify DIA and correction-bolus tail behavior before any change,safety,"{""action"": ""clinical_verification"", ""parameter"": ""profile.dia"", ""current_value"": ""10 h"", ""proposed_direction"": ""discuss with a diabetes care provider whether the declared DIA correctly matches actual insulin action for the diluted U200 strategy before considering any numeric change, and review the isolated UAM boost event separately""}"
real_sonnet5_20,run_010,2,meal,"Begin structured carbohydrate logging to separate meal, basal, and CR effects",medium,"{""action"": ""log_data"", ""parameter"": ""carb_entries"", ""proposed_direction"": ""log carbohydrate amount and timestamp for representative meals, particularly around the late-morning/midday and afternoon hours already flagged as recurring patterns""}"
real_sonnet5_20,run_010,3,basal,Do not adjust afternoon/evening basal segments and the automation safety multiplier at the same time,medium,"{""action"": ""sequential_review"", ""parameter"": ""profile.basal.16_00, profile.basal.18_00, profile.basal.19_00, aaps.core.safety_limits"", ""proposed_direction"": ""resolve the meal-vs-basal ambiguity (see carbohydrate logging recommendation) before considering a change to either the basal segments or the safety multiplier, and change at most one of the two if evidence later supports it""}"
real_sonnet5_20,run_011,1,dia,Review insulin action duration assumptions before any dosing parameter change,safety,"{""parameter"": ""profile.dia"", ""action"": ""verify_before_change"", ""note"": ""Confirm labeled insulin action time for the specific product and dilution in use against the current 10-hour setting before considering any single isolated adjustment""}"
real_sonnet5_20,run_011,2,safety_limits,Review max IOB and max basal ceilings after the DIA question is resolved,high,"{""parameter"": ""aaps.core.safety_limits"", ""action"": ""review_after_dia"", ""note"": ""Assess whether current ceilings provide adequate protective margin only once DIA/insulin-action assumptions are confirmed""}"
real_sonnet5_20,run_011,3,smb,Verify SMB behavior during 135 mg/dL temporary targets,medium,"{""parameter"": ""aaps.core.smb_activation"", ""action"": ""verify_behavior"", ""note"": ""Observe whether SMB correction activity is reduced specifically during active 135 mg/dL temporary targets in the afternoon window""}"
real_sonnet5_20,run_011,4,carbs,Begin logging carbohydrate entries to resolve meal-effect uncertainty,medium,"{""parameter"": ""meal_logging"", ""action"": ""start_logging"", ""note"": ""Log approximate carbohydrate amounts and timestamps for a trial period to enable a future analysis to separate meal, IOB, and temp-target effects""}"
real_sonnet5_20,run_012,1,safety,Review recurring correction-driven rebound lows before any dosing-related change,safety,"{""action"": ""clinical_review"", ""parameter_key"": ""profile.dia"", ""review_focus"": ""correction-to-nadir timing versus insulin activity curve""}"
real_sonnet5_20,run_012,2,target,Clarify the purpose of recurring 135 mg/dL Temporary Targets before adjusting CR or basal in the 10:00-17:00 local window,high,"{""action"": ""clarify_and_verify"", ""parameter_key"": ""aaps.core.smb_activation"", ""component"": ""smb_with_high_temp_target_enabled""}"
real_sonnet5_20,run_012,3,meal,Begin logging carbohydrate entries to enable future meal and CR review,medium,"{""action"": ""data_collection"", ""parameter_key"": ""treatment_summary.carb_entries"", ""target_windows"": [""07:00-10:00 local"", ""11:00-13:00 local""]}"
real_sonnet5_20,run_012,4,basal,Reassess overnight and late-evening basal/target only after IOB and meal confounds are resolved,low,"{""action"": ""observe_then_review"", ""parameter_key"": ""profile.basal.00_00"", ""depends_on"": [""profile.dia"", ""treatment_summary.carb_entries""]}"
real_sonnet5_20,run_013,1,basal,Review the 16:00 basal segment against the recurring afternoon peak,high,"{""segment"": ""16:00"", ""current_u_per_hour"": 0.5, ""review_direction"": ""consider a modest increase, then reassess hourly glucose over several days before any further change""}"
real_sonnet5_20,run_013,2,dia_correction_timing,Monitor correction-to-hypoglycemia timing before further insulin-dosing changes,safety,"{""action"": ""observe post-correction glucose trajectories through 6 hours for several more corrections before considering DIA or ISF changes""}"
real_sonnet5_20,run_013,3,meal_logging,Begin approximate carbohydrate logging to unblock CR and e-carb review,medium,"{""action"": ""log approximate carbohydrate amounts and timestamps for a subsequent review period""}"
real_sonnet5_20,run_013,4,smb,Clarify Temporary Target and SMB interaction,low,"{""action"": ""confirm with AAPS documentation or care team whether a 135 mg/dL temporary target is classified as a high temp target in this build""}"
real_sonnet5_20,run_014,1,meal,Begin structured carbohydrate logging,high,"{""action"": ""begin_logging"", ""fields"": [""carb_grams"", ""meal_timestamp""], ""duration_suggestion_days"": 14, ""purpose"": ""enable_future_cr_and_meal_bolus_review""}"
real_sonnet5_20,run_014,2,basal,Defer changes to the 16:00 basal segment pending meal-linked data,medium,"{""action"": ""defer_review"", ""segment"": ""16:00"", ""current_value"": ""0.5 U/h"", ""condition"": ""carbohydrate_logging_available""}"
real_sonnet5_20,run_014,3,basal,Monitor overnight and evening time-below-range pattern before any basal or target change,medium,"{""action"": ""monitor"", ""windows"": [""00:00-03:00 local"", ""19:00 local""], ""metric"": ""time_below_range_percent""}"
real_sonnet5_20,run_014,4,smb,Clarify how temporary targets near 135 mg/dL interact with SMB suppression settings,low,"{""action"": ""clarify_with_care_team_or_documentation"", ""setting"": ""smb_with_high_temp_target_enabled"", ""reference_event"": ""2026-08-18 temporary target 135 mg/dL""}"
real_sonnet5_20,run_015,1,meal,Begin logging carbohydrate entries for representative meals,high,"{""action"": ""start_carb_logging"", ""scope"": ""representative meals, prioritizing 10:00-16:00 local window"", ""duration_suggestion"": ""5-7 days before re-evaluation""}"
real_sonnet5_20,run_015,2,automation,Clarify the basal safety multiplier and max-basal interaction before any basal change,medium,"{""action"": ""review_only"", ""related_parameters"": [""profile.basal segments"", ""aaps.core.safety_limits.max_basal_u_per_hour"", ""current_basal_safety_multiplier""]}"
real_sonnet5_20,run_015,3,target,Observe the recurring manual 135 mg/dL temporary targets,low,"{""action"": ""observe"", ""parameter"": ""profile.target segments"", ""note"": ""track context (meal, activity, or other) triggering each temporary target use""}"
real_sonnet5_20,run_015,4,safety,Monitor the daytime-high to evening/overnight-low sequence,safety,"{""action"": ""monitor"", ""parameter"": ""correction bolus timing and size relative to prior daytime peak""}"
real_sonnet5_20,run_016,1,safety_iob,Review correction-dosing timing relative to insulin action time before any profile change,safety,"{""action"": ""observe_and_verify"", ""target"": ""correction_bolus_timing_vs_dia"", ""note"": ""no numeric change proposed""}"
real_sonnet5_20,run_016,2,data_quality,Begin logging carbohydrate estimates and timestamps for meals,high,"{""action"": ""start_carb_logging"", ""target"": ""meal_events"", ""note"": ""no numeric change proposed""}"
real_sonnet5_20,run_016,3,target,Clarify whether overnight lows precede or follow correction dosing,medium,"{""action"": ""observe_and_verify"", ""target"": ""overnight_target_vs_correction_timing"", ""note"": ""no numeric change proposed""}"
real_sonnet5_20,run_016,4,smb,Evaluate the SMB-suppression-during-high-temp-target pattern only after meal logging exists,medium,"{""action"": ""observe_and_verify"", ""target"": ""smb_with_high_temp_target_enabled"", ""note"": ""no numeric change proposed""}"
real_sonnet5_20,run_016,5,device,Review the 2026-08-19 occlusion and pump-error event with device logs,medium,"{""action"": ""review_device_logs"", ""target"": ""2026-08-19_occlusion_event"", ""note"": ""no numeric change proposed""}"
real_sonnet5_20,run_017,1,data_logging,Begin logging carbohydrate entries before changing any profile or automation setting,high,"{""action"": ""start_logging"", ""field"": ""carb_treatment_entries"", ""duration"": ""1-2 weeks"", ""focus_window"": ""11:00-16:00 local""}"
real_sonnet5_20,run_017,2,basal,Reassess the 16:00 basal step-down only after meal-linked and non-meal-linked highs can be separated,medium,"{""action"": ""monitor_only"", ""parameter_key"": ""profile.basal.16_00"", ""note"": ""No change until carbohydrate data is available to separate meal from basal effects.""}"
real_sonnet5_20,run_017,3,smb,Observe the temporary-target and SMB interaction during future high temporary targets,low,"{""action"": ""observe"", ""parameter_key"": ""aaps.core.smb_activation"", ""component"": ""smb_with_high_temp_target_enabled""}"
real_sonnet5_20,run_017,4,safety,Review correction-dosing timing and DIA interaction with the care team,safety,"{""action"": ""clinical_review"", ""parameters"": [""profile.dia"", ""aaps.core.smb_delivery""]}"
real_sonnet5_20,run_018,1,meal,Begin logging approximate meal timing and carbohydrate estimates in the two recurring rise windows,high,"{""action"": ""start_logging"", ""fields"": [""approximate_carb_grams"", ""meal_timestamp""], ""target_windows"": [""07:00-10:00 local"", ""11:00-17:00 local""], ""suggested_duration_days"": ""3-5""}"
real_sonnet5_20,run_018,2,smb,Clarify the purpose of recurring 135 mg/dL Temporary Targets relative to SMB suppression during high temporary targets,medium,"{""action"": ""clarify_intent_only"", ""parameter_key"": ""aaps.core.smb_activation"", ""component"": ""smb_with_high_temp_target_enabled"", ""current_value"": ""false""}"
real_sonnet5_20,run_018,3,basal,Observe the 00:00-02:00 local and 16:00 local windows independently of bolus timing before considering any basal change,medium,"{""action"": ""observe_only"", ""windows"": [""00:00-02:00 local"", ""16:00 local""], ""condition"": ""days without late correction boluses or with confirmed meal timing""}"
real_sonnet5_20,run_019,1,meal,Begin logging meal carbohydrate timing and amount,high,"{""action"": ""begin_carb_logging"", ""priority_windows"": [""07:00-10:00 local"", ""12:00-16:00 local""], ""suggested_duration_days"": ""7-10""}"
real_sonnet5_20,run_019,2,smb,Review correction-bolus spacing with a care team before any dosing change,safety,"{""action"": ""review_with_care_team"", ""focus"": ""correction_bolus_spacing"", ""reference_date"": ""2026-08-14""}"
real_sonnet5_20,run_019,3,basal,Hold basal segment changes for the 10:00-16:00 window pending carbohydrate data,medium,"{""action"": ""defer_change"", ""parameter_key"": ""profile.basal.10_00"", ""condition"": ""after_carb_logging_period""}"
real_sonnet5_20,run_019,4,isf,Defer Dynamic ISF adjustment factor review until meal timing is separated,low,"{""action"": ""defer_review"", ""parameter_key"": ""aaps.core.sensitivity"", ""condition"": ""after_carb_logging_period""}"
real_sonnet5_20,run_020,1,meal,"Begin logging carbohydrate amounts and timestamps, focused on the recurring 10:00-17:00 local rise",high,"{""action"": ""log_carbohydrate_entries"", ""target_window"": ""10:00-17:00 local"", ""fields_to_record"": [""grams"", ""timestamp"", ""announced_before_or_after_eating""]}"
real_sonnet5_20,run_020,2,smb,Clarify whether the 108-135 mg/dL Temporary Targets are treated as high temp targets by the loop,low,"{""action"": ""verify_setting_classification"", ""parameter"": ""smb_with_high_temp_target_enabled"", ""context"": ""Temporary Targets at 108-135 mg/dL""}"
real_sonnet5_20,run_020,3,correction_dosing,"Observe IOB and timing at the moment of correction boluses, especially evening and very-high-glucose corrections",medium,"{""action"": ""observe_iob_at_correction_time"", ""target_windows"": [""18:00-22:00 local"", ""corrections starting above 190 mg/dL""]}"
