experiment,slot,group,kind,n_runs,group_runs,representative
real_gemini36flash_50,decision: Profile / CR 08:00,keep,varying,4,50,Carbohydrate logging is absent in telemetry.
real_gemini36flash_50,decision: Profile / CR 08:00,keep,varying,2,50,User should test pre-bolusing before modifying CR.
real_gemini36flash_50,decision: Profile / CR 16:00,keep,varying,10,50,Zero carb entries logged in telemetry.
real_gemini36flash_50,decision: Profile / CR 16:00,keep,varying,6,50,Afternoon meals are currently unannounced.
real_gemini36flash_50,decision: Profile / CR 16:00,keep,varying,5,50,Cannot evaluate CR accuracy without logged meal carbs.
real_gemini36flash_50,decision: Profile / CR 16:00,keep,varying,3,50,Keep profile CR until explicit meal logging occurs.
real_gemini36flash_50,decision: Profile / CR 16:00,keep,varying,3,50,Maintain current CR.
real_gemini36flash_50,decision: Profile / CR 16:00,keep,varying,3,50,CR cannot be evaluated without meal entries.
real_gemini36flash_50,decision: Profile / CR 20:00,keep,varying,12,50,Evidence: Zero carb entries logged.
real_gemini36flash_50,decision: Profile / CR 20:00,keep,varying,6,50,Maintain current setting.
real_gemini36flash_50,decision: Profile / CR 20:00,keep,varying,3,50,Evening CR performance cannot be isolated without carb entry telemetry; keep current parameter.
real_gemini36flash_50,decision: Profile / CR 20:00,keep,varying,3,50,Zero carb entries logged in Nightscout; insufficient data to evaluate CR accuracy.
real_gemini36flash_50,decision: Profile / CR 20:00,keep,varying,3,50,CR cannot be evaluated without logged meals.
real_gemini36flash_50,decision: Profile / CR 20:00,keep,varying,3,50,No late evening meal entries logged; retain setting.
real_gemini36flash_50,decision: Profile / ISF 00:00,keep,varying,13,50,Baseline ISF is 56 mg/dL/U.
real_gemini36flash_50,decision: Profile / ISF 00:00,keep,varying,10,50,Baseline ISF is modified dynamically by Dynamic ISF (70% factor).
real_gemini36flash_50,decision: Profile / ISF 00:00,keep,varying,8,50,Dynamic ISF is active at 70%.
real_gemini36flash_50,decision: Profile / ISF 00:00,keep,varying,4,50,Keep baseline ISF at 56 mg/dL/U while adjusting Dynamic ISF factor.
real_gemini36flash_50,decision: Profile / ISF 00:00,keep,varying,4,50,Keep profile baseline while adjusting safety limits.
real_gemini36flash_50,decision: Profile / ISF 00:00,keep,varying,4,50,Keep base ISF stable while tuning automation settings.
real_gemini36flash_50,decision: Profile / target 00:00,change,shared,24,39,Raising target to 100 mg/dL provides necessary safety buffer.
real_gemini36flash_50,decision: Profile / target 00:00,change,varying,16,39,Overnight TBR reaches 18.5% at 01:00 local time.
real_gemini36flash_50,decision: Profile / target 00:00,change,varying,9,39,Overnight TBR is 10.1%-18.5% between 23:00 and 03:00 local time.
real_gemini36flash_50,decision: Profile / target 00:00,change,varying,8,39,90 mg/dL overnight target offers insufficient buffer against nocturnal hypoglycemia (TBR 18.5% at 01:00 local).
real_gemini36flash_50,decision: Profile / target 00:00,change,varying,5,39,Raising target from 90 to 100 mg/dL increases safety buffer during sleep.
real_gemini36flash_50,decision: Profile / target 00:00,change,varying,2,39,A 90 mg/dL nocturnal target provides insufficient safety margin given 11.4%-18.5% TBR in early sleep hours.
real_gemini36flash_50,decision: Profile / target 00:00,change,varying,2,39,Raising target to 100 mg/dL reduces nocturnal hypo risk.
real_gemini36flash_50,decision: Profile / target 00:00,keep,varying,2,11,Address the 00:00 basal segment first before considering target changes.
real_gemini36flash_50,decision: Profile / target 00:00,keep,varying,2,11,Overnight target of 90 mg/dL is appropriate for closed-loop operation when fasting.
real_gemini36flash_50,decision: Profile / target 08:00,keep,varying,19,50,Daytime target of 100 mg/dL is appropriate and safe.
real_gemini36flash_50,decision: Profile / target 08:00,keep,varying,10,50,Daytime target of 100 mg/dL provides an appropriate balance between glycemic control and safety.
real_gemini36flash_50,decision: Profile / target 08:00,keep,varying,5,50,Daytime target of 100 mg/dL is appropriate and provides reasonable safety margin.
real_gemini36flash_50,decision: Profile / target 08:00,keep,varying,3,50,Daytime target of 100 mg/dL provides a stable target baseline.
real_gemini36flash_50,decision: Profile / target 08:00,keep,varying,3,50,Daytime target of 100 mg/dL is appropriate and well tolerated.
real_gemini36flash_50,decision: Profile / target 08:00,keep,varying,3,50,Keep current target.
real_gemini36flash_50,decision: Profile / target 23:00,change,varying,22,39,Align late-night target starting at 23:00 with the 100 mg/dL overnight safety target to prevent late evening drops.
real_gemini36flash_50,decision: Profile / target 23:00,change,varying,5,39,TBR reaches 10.1% at 23:00 local time.
real_gemini36flash_50,decision: Profile / target 23:00,change,varying,4,39,Aligns late evening target with overnight 100 mg/dL safety buffer to prevent early nocturnal drops.
real_gemini36flash_50,decision: Profile / target 23:00,change,varying,4,39,Raising target to 100 mg/dL aligns night target safety.
real_gemini36flash_50,decision: Profile / target 23:00,change,varying,3,39,Aligns late-night target with 100 mg/dL to reduce early nocturnal hypoglycemia.
real_gemini36flash_50,decision: Profile / target 23:00,change,varying,2,39,Target at 23:00 drops to 90 mg/dL right as hour 23 TBR hits 10.1%.
real_gemini36flash_50,decision: Profile / target 23:00,keep,varying,4,11,Late night target of 90 mg/dL is consistent with overnight profile strategy.
real_gemini36flash_50,decision: Profile / DIA,keep,varying,14,50,A 10-hour DIA accurately reflects modern rapid-acting insulin decay tails and prevents premature basal restoration.
real_gemini36flash_50,decision: Profile / DIA,keep,varying,7,50,DIA of 10.0 hours accurately models modern exponential insulin decay curves in oref1 loops.
real_gemini36flash_50,decision: Profile / DIA,keep,varying,5,50,10-hour DIA is appropriate for oref1 dynamic sensitivity exponential models.
real_gemini36flash_50,decision: Profile / DIA,keep,varying,5,50,Keep current setting.
real_gemini36flash_50,decision: Profile / DIA,keep,varying,4,50,10-hour DIA is standard and necessary for oref1 dynamic algorithms to prevent insulin stacking calculations.
real_gemini36flash_50,decision: Profile / DIA,keep,varying,4,50,10.0 hours is optimal for oref1 with Dynamic ISF to model long tail insulin activity.
real_gemini36flash_50,decision: AAPS / SMB and UAM,keep,varying,8,50,SMB and UAM functionality are required for closed-loop operation.
real_gemini36flash_50,decision: AAPS / SMB and UAM,keep,varying,4,50,Maintain both enabled.
real_gemini36flash_50,decision: AAPS / SMB and UAM,keep,varying,3,50,"SMB and UAM functionality should remain active, but guarded by reduced Max IOB and Max Basal safety ceilings."
real_gemini36flash_50,decision: AAPS / SMB and UAM,keep,varying,3,50,SMB and UAM are necessary for closed-loop operation; unannounced meal management requires these enabled.
real_gemini36flash_50,decision: AAPS / SMB and UAM,keep,varying,3,50,Both SMB and UAM are required to manage unannounced meals in user's current workflow.
real_gemini36flash_50,decision: AAPS / SMB and UAM,keep,varying,3,50,SMB and UAM are required for the user's unannounced meal workflow.
real_gemini36flash_50,decision: AAPS / SMB activation conditions,keep,varying,9,50,Activation conditions are appropriately configured for closed-loop operation.
real_gemini36flash_50,decision: AAPS / SMB activation conditions,keep,varying,8,50,Activation conditions are appropriate for current unannounced meal usage.
real_gemini36flash_50,decision: AAPS / SMB activation conditions,keep,varying,6,50,Keep current settings.
real_gemini36flash_50,decision: AAPS / SMB activation conditions,keep,varying,2,50,Activation conditions are functional; safety improvements should be achieved via Max IOB/Max Basal bounds rather than disabling SMBs.
real_gemini36flash_50,decision: AAPS / SMB activation conditions,keep,varying,2,50,Activation conditions support unannounced meals; safety is addressed via max IOB and target adjustments.
real_gemini36flash_50,decision: AAPS / SMB activation conditions,keep,varying,2,50,SMB activation parameters are consistent with user's unannounced meal strategy.
real_gemini36flash_50,decision: AAPS / SMB strength and frequency,keep,varying,14,46,Delivery timing is standard for oref1.
real_gemini36flash_50,decision: AAPS / SMB strength and frequency,keep,varying,4,46,Delivery parameters are standard for oref1; control over-dosing via Max IOB safety ceiling instead.
real_gemini36flash_50,decision: AAPS / SMB strength and frequency,keep,varying,3,46,"SMB delivery settings (3-min interval, 15/20 min max basal) are standard oref1 parameters."
real_gemini36flash_50,decision: AAPS / SMB strength and frequency,keep,varying,3,46,Delivery interval and SMB basal minute caps are appropriate when constrained by lower max IOB limits.
real_gemini36flash_50,decision: AAPS / SMB strength and frequency,keep,varying,3,46,Safety capping will be handled via Max IOB and Max Basal limits.
real_gemini36flash_50,decision: AAPS / SMB strength and frequency,keep,varying,3,46,SMB delivery frequency is appropriate.
real_gemini36flash_50,decision: AAPS / max basal and max IOB limits,change,varying,24,49,"Current Max IOB (25 U) exceeds total daily dose (~19.7 U), and Max Basal (12 U/h) is 15x max scheduled basal (0.8 U/h)."
real_gemini36flash_50,decision: AAPS / max basal and max IOB limits,change,varying,16,49,Reducing Max IOB to 7.0 U (~35% of TDD) and Max Basal to 3.0 U/h establishes a vital safety ceiling.
real_gemini36flash_50,decision: AAPS / max basal and max IOB limits,change,varying,6,49,Reducing Max IOB to 5.0 U (~25% TDD) and Max Basal to 3.5 U/h prevents runaway insulin delivery.
real_gemini36flash_50,decision: AAPS / max basal and max IOB limits,change,varying,6,49,"Current limits (25 U Max IOB, 12 U/h Max Basal) are unsafe relative to 19.7 U/day total daily dose."
real_gemini36flash_50,decision: AAPS / max basal and max IOB limits,change,varying,4,49,Lowering to 7.0 U Max IOB and 3.0 U/h Max Basal prevents dangerous runaway delivery.
real_gemini36flash_50,decision: AAPS / max basal and max IOB limits,change,varying,3,49,"Max IOB of 25 U is dangerously high for a total daily dose of ~19.7 U/day, enabling extreme IOB accumulation during delayed meal absorption."
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,11,37,Dynamic ISF at 70% adjustment factor provides effective responsive sensitivity scaling.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,8,37,Dynamic ISF at 70% effectively manages high glucose spikes; capping Max IOB prevents Dynamic ISF from over-dosing during unannounced meal peaks.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,37,Maintain setting.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,37,Dynamic ISF configuration is functioning as designed.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,37,Restricting Max IOB addresses over-dosing risk without altering dynamic sensitivity tuning.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,7,13,"The 70% Dynamic ISF factor scales effective ISF down to ~28 mg/dL/U during postprandial spikes, driving SMB over-delivery and late hypoglycemia (15.3% TBR at 19:00)."
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,4,13,Moderating to 50% reduces extreme SMB aggressiveness.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,2,13,"Dynamic ISF at 70% factor drops ISF down to ~28 mg/dL/U during postprandial rises, causing stacked SMBs and subsequent late afternoon hypos."
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,2,13,Reducing factor to 50% tempers aggressive auto-dosing.
real_gemini36flash_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,2,13,Lowering factor to 50% moderates peak SMB aggressiveness.
real_gemini36flash_50,decision: AAPS / carbohydrate absorption model,keep,varying,19,49,Absorption model parameters are standard for oref1 dynamic carb decay.
real_gemini36flash_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,49,7-hour max absorption accommodates GLP-1 delayed gastric emptying.
real_gemini36flash_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,49,Carb absorption parameters are appropriate.
real_gemini36flash_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,49,Keep current settings.
real_gemini36flash_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,49,Min 5m carb impact (8 mg/dL/5min) and 7-hour max absorption are appropriate for oref1 dynamic carb decay.
real_gemini36flash_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,49,Maintain current configuration.
real_gemini36flash_50,profile recommendation,target,shared,34,39,Raise overnight target segments (00:00 and 23:00) from 90 mg/dL to 100 mg/dL.
real_gemini36flash_50,profile recommendation,target,varying,12,39,Overnight Time Below Range reaches 18.5% at 01:00 local time.
real_gemini36flash_50,profile recommendation,target,varying,9,39,Overnight Time Below Range reaches 10.1%-18.5% between 00:00 and 04:00 local time.
real_gemini36flash_50,profile recommendation,target,varying,5,39,Raising the target from 90 mg/dL to 100 mg/dL between 23:00 and 08:00 provides an immediate safety buffer against nocturnal hypoglycemia while keeping basal delivery stable.
real_gemini36flash_50,profile recommendation,target,varying,5,39,A target of 90 mg/dL leaves no safety margin for minor IOB variations or sensor noise during sleep.
real_gemini36flash_50,profile recommendation,target,varying,4,39,Telemetry demonstrates recurring nocturnal hypoglycemia (TBR 10.1% to 18.5% between 23:00 and 03:00 local time).
real_gemini36flash_50,profile recommendation,target,varying,4,39,"Keep all profile basal, CR, ISF, DIA, and target settings unchanged."
real_gemini36flash_50,profile recommendation,basal,shared,7,11,Time Below Range between 00:00 and 03:00 local time reaches 18.5% at 01:00 despite mean nocturnal glucose being near target (90.6 mg/dL).
real_gemini36flash_50,profile recommendation,basal,shared,7,11,Reduce 00:00–05:00 profile basal from 0.60 U/h to 0.50 U/h.
real_gemini36flash_50,primary recommendation,smb,shared,21,22,Reduce AAPS Max IOB and Max Basal Safety Limits.
real_gemini36flash_50,primary recommendation,smb,shared,17,22,"Current Max IOB (25 U) exceeds 125% of Total Daily Insulin (~19.7 U/day), and Max Basal (12 U/h) is 15–24× scheduled basal."
real_gemini36flash_50,primary recommendation,smb,varying,5,22,Lowering Max IOB to ~7.0 U (~35% TDI) and Max Basal to ~3.5 U/h creates a critical software guardrail against dangerous UAM insulin stacking.
real_gemini36flash_50,primary recommendation,smb,varying,4,22,This allows the algorithm to stack dangerous amounts of insulin during unannounced meal spikes or CGM noise.
real_gemini36flash_50,primary recommendation,smb,varying,3,22,Lower max_iob_units from 25.0 U to 5.0 U (~25% of TDD) and max_basal_u_per_hour from 12.0 U/h to 3.5 U/h.
real_gemini36flash_50,primary recommendation,smb,varying,2,22,Reducing Max IOB to ~6.0-7.0 U (~30-35% TDD) and Max Basal to 2.5-3.0 U/h restores necessary safety boundaries.
real_gemini36flash_50,primary recommendation,smb,varying,2,22,Reducing Max IOB to 7.0 U (~35% TDD) and Max Basal to 3.0 U/h (~4x max basal rate) restores critical safety guardrails.
real_gemini36flash_50,primary recommendation,target,shared,16,16,Increase the target glucose from 90 mg/dL to 100 mg/dL between 23:00 and 08:00 to reduce nocturnal time below range (currently up to 18.5%).
real_gemini36flash_50,primary recommendation,target,shared,11,16,Raise Overnight Target to 100 mg/dL.
real_gemini36flash_50,primary recommendation,target,varying,5,16,Raise Overnight Target to Reduce Nocturnal Hypoglycemia.
real_gemini36flash_50,primary recommendation,target,varying,2,16,Raising the target to 100 mg/dL provides a safer buffer against nocturnal lows without compromising overall control.
real_gemini36flash_50,primary recommendation,safety_limits,shared,4,5,Reduce AAPS Max IOB and Max Basal Safety Limits.
real_gemini36flash_50,primary recommendation,safety_limits,shared,3,5,Lowering Max IOB to ~7.0 U (~35% TDD) and Max Basal to 3.5 U/h (~4x max basal) provides essential software protection against runaway insulin stacking.
real_gemini36flash_50,primary recommendation,basal,shared,3,3,Lower the 00:00–05:00 basal segment from 0.60 U/h to 0.50 U/h to reduce overnight insulin pressure and eliminate recurring 00:00–03:00 hypoglycemia.
real_gemini36flash_50,primary recommendation,basal,shared,2,3,Reduce Overnight Basal Rate.
real_gemini36flash_50,primary recommendation,aaps,shared,3,3,"Current safety limits (Max Basal 12 U/h, Max IOB 25 U) are dangerously disproportionate to the total daily dose (~19.7 U/day) and scheduled basal rates (max 0.8 U/h)."
real_gemini36flash_50,primary recommendation,aaps,shared,2,3,35% of TDD or 3.5x max daily basal) and Max Basal to 3.0 U/h creates an essential safety ceiling against severe automated over-dosing.
real_gemini36flash_50,summary,all,shared,50,50,Hypoglycemia is concentrated overnight (10.1%-18.5% TBR from 23:00 to 03:00 local time) and in the late afternoon/early evening (15.3% TBR at 19:00 local time).
real_gemini36flash_50,summary,all,shared,36,50,Analysis of 14 days of Nightscout telemetry shows a overall Time in Range (70-180 mg/dL) of 86.0% with a mean glucose of 121.6 mg/dL.
real_gemini36flash_50,summary,all,shared,34,50,Safety limits for Max IOB (25 U) and Max Basal (12 U/h) are also excessively loose relative to the total daily dose (~19.7 U/day).
real_gemini36flash_50,summary,all,varying,22,50,"Zero carbohydrates were logged during the period, forcing AAPS to rely entirely on Unannounced Meal (UAM) detection and Super Micro Boluses (SMB)."
real_gemini36flash_50,summary,all,varying,6,50,"Because zero meal carbohydrates are logged, the loop relies entirely on Unannounced Meal (UAM) detection, SMBs, and Dynamic ISF (70%)."
real_gemini36flash_50,summary,all,varying,4,50,"Addressing safety limits, raising overnight targets, and incorporating pre-bolusing for meals will reduce severe hypoglycemia risk while preserving overall control."
real_gemini36flash_50,summary,all,varying,3,50,"However, significant safety concerns exist due to an elevated Time Below Range of 5.1% (exceeding the 4.0% clinical safety threshold), with severe hypoglycemic excursions reaching 41–42 mg/dL."
real_gemini36flash_50,summary,all,varying,3,50,Dynamic ISF scaling (70% adjustment factor) combined with delayed gastric absorption under GLP-1 therapy triggers aggressive postprandial microboluses that result in late insulin stacking and crashes.
real_gemini36flash_50,summary,all,varying,3,50,Delayed UAM insulin delivery combined with Dynamic ISF creates postprandial spikes followed by late insulin stacking.
real_gemini36flash_50,issues,all,shared,45,50,"Extreme AAPS safety limits (Max IOB 25 U, Max Basal 12 U/h) relative to Total Daily Dose (~19.7 U/day)."
real_gemini36flash_50,issues,all,shared,37,50,"Significant nocturnal hypoglycemia risk between 00:00 and 03:00 local time, peaking at 18.5% TBR at 01:00 local."
real_gemini36flash_50,issues,all,varying,22,50,"Overall Time Below Range (<70 mg/dL) is 5.1%, exceeding the recommended clinical safety threshold of <4.0%."
real_gemini36flash_50,issues,all,varying,10,50,Recurrent late afternoon/evening hypoglycemia peak (18:00-19:00 local time) reaching 15.3% TBR at 19:00.
real_gemini36flash_50,issues,all,varying,10,50,"Complete absence of logged meal carbohydrates, forcing total reliance on reactive UAM SMB delivery that stacks behind GLP-1 delayed absorption."
real_gemini36flash_50,issues,all,varying,9,50,Recurrent late-afternoon postprandial hypoglycemia between 18:00 and 19:00 local time (15.3% TBR at 19:00).
real_gemini36flash_50,issues,all,varying,8,50,Complete absence of meal carbohydrate logging forces total reliance on reactive UAM microboluses.
real_gemini36flash_50,issues,all,varying,6,50,Pronounced afternoon postprandial spikes (32.1% TAR at 16:00 local) followed by sharp evening drops into hypoglycemia (15.3% TBR at 19:00 local) due to unannounced meal UAM delays.
real_gemini36flash_50,step findings: data_quality,all,varying,22,50,"CGM data coverage is excellent at 98.7% across 14 days (3,995 entries, largest gap 65 min)."
real_gemini36flash_50,step findings: data_quality,all,varying,16,50,Active AAPS profile and configuration settings are fully available.
real_gemini36flash_50,step findings: data_quality,all,varying,14,50,CGM data coverage is excellent at 98.7% across 14 days with only minor gaps.
real_gemini36flash_50,step findings: data_quality,all,varying,13,50,"However, zero carbohydrate entries are logged in Nightscout."
real_gemini36flash_50,step findings: data_quality,all,varying,7,50,Active AAPS profile and loop status telemetry are complete.
real_gemini36flash_50,step findings: data_quality,all,varying,6,50,"A critical telemetry gap exists: zero carb entries were recorded (0.0g carbs total), forcing all meal management onto UAM automation."
real_gemini36flash_50,step findings: safety_overview,all,shared,47,50,"Hypoglycemia clusters in two clear windows: overnight (00:00–03:00 local, peaking at 18.5% TBR at 01:00 local) and late afternoon (18:00–20:00 local, peaking at 15.3% TBR at 19:00 local)."
real_gemini36flash_50,step findings: safety_overview,all,varying,25,50,"Total Time Below Range (<70 mg/dL) is 5.1%, exceeding the clinical target of <4.0%."
real_gemini36flash_50,step findings: safety_overview,all,varying,25,50,Extreme lows down to 41-42 mg/dL were recorded.
real_gemini36flash_50,step findings: safety_overview,all,varying,6,50,Mean glucose is 121.6 mg/dL with CV of 32.6%.
