experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
gemini36flash_50,run_001,run_039,0.229,0.552,0.099,1.0,False,True
gemini36flash_50,run_001,run_040,0.225,0.79,0.183,1.0,False,True
gemini36flash_50,run_001,run_041,0.229,0.644,0.17,1.0,False,True
gemini36flash_50,run_001,run_042,0.189,0.251,0.117,1.0,False,True
gemini36flash_50,run_001,run_043,0.198,0.512,0.429,1.0,False,False
gemini36flash_50,run_001,run_044,0.243,0.654,0.524,1.0,False,True
gemini36flash_50,run_001,run_045,0.169,0.592,0.457,1.0,False,True
gemini36flash_50,run_001,run_046,0.286,0.636,0.43,1.0,False,False
gemini36flash_50,run_001,run_047,0.213,0.565,0.4,1.0,False,True
gemini36flash_50,run_001,run_048,0.199,0.514,0.401,1.0,True,True
gemini36flash_50,run_001,run_049,0.15,0.568,0.367,1.0,False,True
gemini36flash_50,run_001,run_050,0.185,0.719,0.208,1.0,False,True
gemini36flash_50,run_002,run_003,0.301,0.253,0.43,1.0,False,True
gemini36flash_50,run_002,run_004,0.327,0.286,0.08,1.0,False,False
gemini36flash_50,run_002,run_005,0.318,0.387,0.396,1.0,False,False
gemini36flash_50,run_002,run_006,0.199,0.279,0.015,1.0,False,False
gemini36flash_50,run_002,run_007,0.15,0.31,0.085,1.0,False,False
gemini36flash_50,run_002,run_008,0.215,0.276,0.045,1.0,False,True
gemini36flash_50,run_002,run_009,0.197,0.343,0.463,1.0,False,False
gemini36flash_50,run_002,run_010,0.309,0.336,0.37,1.0,False,False
gemini36flash_50,run_002,run_011,0.257,0.252,0.103,1.0,False,False
gemini36flash_50,run_002,run_012,0.252,0.313,0.186,1.0,False,False
gemini36flash_50,run_002,run_013,0.188,0.266,0.467,1.0,False,False
gemini36flash_50,run_002,run_014,0.389,0.33,0.54,1.0,False,True
gemini36flash_50,run_002,run_015,0.265,0.34,0.106,1.0,False,False
gemini36flash_50,run_002,run_016,0.192,0.292,0.353,1.0,False,False
gemini36flash_50,run_002,run_017,0.247,0.313,0.062,1.0,False,False
gemini36flash_50,run_002,run_018,0.221,0.346,0.339,1.0,False,False
gemini36flash_50,run_002,run_019,0.244,0.325,0.046,1.0,False,False
gemini36flash_50,run_002,run_020,0.145,0.291,0.181,1.0,False,False
gemini36flash_50,run_002,run_021,0.263,0.426,0.303,1.0,False,True
gemini36flash_50,run_002,run_022,0.263,0.347,0.211,1.0,False,True
gemini36flash_50,run_002,run_023,0.292,0.254,0.075,1.0,False,True
gemini36flash_50,run_002,run_024,0.218,0.283,0.231,1.0,False,False
gemini36flash_50,run_002,run_025,0.377,0.274,0.046,1.0,False,False
gemini36flash_50,run_002,run_026,0.155,0.407,0.154,1.0,False,False
gemini36flash_50,run_002,run_027,0.246,0.328,0.35,1.0,False,False
gemini36flash_50,run_002,run_028,0.21,0.316,0.091,1.0,False,False
gemini36flash_50,run_002,run_029,0.189,0.242,0.355,1.0,False,False
gemini36flash_50,run_002,run_030,0.263,0.306,0.429,1.0,False,False
gemini36flash_50,run_002,run_031,0.164,0.42,0.108,1.0,False,False
gemini36flash_50,run_002,run_032,0.203,0.303,0.483,1.0,False,True
gemini36flash_50,run_002,run_033,0.133,0.268,0.48,1.0,False,False
gemini36flash_50,run_002,run_034,0.349,0.313,0.547,1.0,False,False
gemini36flash_50,run_002,run_035,0.281,0.325,0.214,1.0,False,False
gemini36flash_50,run_002,run_036,0.183,0.353,0.432,1.0,False,False
gemini36flash_50,run_002,run_037,0.27,0.207,0.345,1.0,False,False
gemini36flash_50,run_002,run_038,0.252,0.259,0.406,1.0,False,False
gemini36flash_50,run_002,run_039,0.278,0.257,0.077,1.0,False,False
gemini36flash_50,run_002,run_040,0.365,0.313,0.277,1.0,False,False
gemini36flash_50,run_002,run_041,0.226,0.336,0.364,1.0,False,False
gemini36flash_50,run_002,run_042,0.142,0.284,0.152,1.0,False,False
gemini36flash_50,run_002,run_043,0.177,0.256,0.418,1.0,False,True
gemini36flash_50,run_002,run_044,0.286,0.253,0.453,1.0,False,False
gemini36flash_50,run_002,run_045,0.221,0.408,0.5,1.0,False,False
gemini36flash_50,run_002,run_046,0.188,0.325,0.434,1.0,True,True
gemini36flash_50,run_002,run_047,0.313,0.398,0.52,1.0,False,False
gemini36flash_50,run_002,run_048,0.337,0.337,0.326,1.0,False,False
gemini36flash_50,run_002,run_049,0.268,0.412,0.441,1.0,False,False
gemini36flash_50,run_002,run_050,0.194,0.418,0.429,1.0,False,False
gemini36flash_50,run_003,run_004,0.262,0.483,0.113,1.0,False,False
gemini36flash_50,run_003,run_005,0.229,0.637,0.558,1.0,False,False
gemini36flash_50,run_003,run_006,0.148,0.69,0.018,1.0,False,False
gemini36flash_50,run_003,run_007,0.088,0.497,0.206,1.0,False,False
gemini36flash_50,run_003,run_008,0.44,0.738,0.137,1.0,False,True
gemini36flash_50,run_003,run_009,0.281,0.605,0.652,1.0,False,False
gemini36flash_50,run_003,run_010,0.297,0.617,0.326,1.0,False,False
gemini36flash_50,run_003,run_011,0.316,0.611,0.204,1.0,False,False
gemini36flash_50,run_003,run_012,0.222,0.625,0.238,1.0,False,False
gemini36flash_50,run_003,run_013,0.216,0.367,0.565,1.0,False,False
gemini36flash_50,run_003,run_014,0.297,0.618,0.65,1.0,False,True
gemini36flash_50,run_003,run_015,0.151,0.48,0.249,1.0,False,False
gemini36flash_50,run_003,run_016,0.172,0.576,0.287,1.0,False,False
gemini36flash_50,run_003,run_017,0.232,0.506,0.106,1.0,False,False
gemini36flash_50,run_003,run_018,0.226,0.538,0.297,1.0,False,False
gemini36flash_50,run_003,run_019,0.326,0.446,0.087,1.0,False,False
gemini36flash_50,run_003,run_020,0.268,0.605,0.118,1.0,False,False
gemini36flash_50,run_003,run_021,0.22,0.525,0.486,1.0,False,True
gemini36flash_50,run_003,run_022,0.199,0.667,0.132,1.0,True,True
gemini36flash_50,run_003,run_023,0.235,0.72,0.1,1.0,False,True
gemini36flash_50,run_003,run_024,0.231,0.462,0.322,1.0,True,False
gemini36flash_50,run_003,run_025,0.308,0.567,0.099,1.0,False,False
gemini36flash_50,run_003,run_026,0.181,0.545,0.258,1.0,False,False
gemini36flash_50,run_003,run_027,0.152,0.539,0.349,1.0,True,False
gemini36flash_50,run_003,run_028,0.268,0.543,0.075,1.0,False,False
gemini36flash_50,run_003,run_029,0.181,0.63,0.535,1.0,False,False
gemini36flash_50,run_003,run_030,0.214,0.415,0.669,1.0,False,False
gemini36flash_50,run_003,run_031,0.226,0.659,0.174,1.0,False,False
gemini36flash_50,run_003,run_032,0.276,0.547,0.769,1.0,True,True
gemini36flash_50,run_003,run_033,0.177,0.491,0.542,1.0,False,False
gemini36flash_50,run_003,run_034,0.285,0.49,0.617,1.0,False,False
gemini36flash_50,run_003,run_035,0.331,0.688,0.288,1.0,True,False
gemini36flash_50,run_003,run_036,0.176,0.735,0.723,1.0,True,False
gemini36flash_50,run_003,run_037,0.193,0.439,0.403,1.0,False,False
gemini36flash_50,run_003,run_038,0.225,0.544,0.531,1.0,False,False
gemini36flash_50,run_003,run_039,0.287,0.42,0.159,1.0,False,False
gemini36flash_50,run_003,run_040,0.19,0.6,0.225,1.0,False,False
gemini36flash_50,run_003,run_041,0.315,0.617,0.121,1.0,False,False
gemini36flash_50,run_003,run_042,0.175,0.506,0.204,1.0,False,False
gemini36flash_50,run_003,run_043,0.212,0.455,0.581,1.0,False,True
gemini36flash_50,run_003,run_044,0.311,0.654,0.493,1.0,False,False
gemini36flash_50,run_003,run_045,0.233,0.442,0.619,1.0,False,False
gemini36flash_50,run_003,run_046,0.323,0.446,0.627,1.0,False,True
gemini36flash_50,run_003,run_047,0.188,0.393,0.715,1.0,False,False
gemini36flash_50,run_003,run_048,0.273,0.506,0.543,1.0,False,False
gemini36flash_50,run_003,run_049,0.233,0.425,0.559,1.0,False,False
gemini36flash_50,run_003,run_050,0.196,0.654,0.525,1.0,False,False
gemini36flash_50,run_004,run_005,0.36,0.559,0.372,1.0,True,True
gemini36flash_50,run_004,run_006,0.245,0.349,0.038,1.0,False,True
gemini36flash_50,run_004,run_007,0.412,0.535,0.04,1.0,False,True
gemini36flash_50,run_004,run_008,0.167,0.636,0.083,1.0,True,False
gemini36flash_50,run_004,run_009,0.395,0.266,0.355,1.0,True,True
gemini36flash_50,run_004,run_010,0.173,0.598,0.208,1.0,False,True
gemini36flash_50,run_004,run_011,0.462,0.607,0.12,1.0,True,True
gemini36flash_50,run_004,run_012,0.313,0.453,0.013,1.0,True,True
gemini36flash_50,run_004,run_013,0.298,0.586,0.442,1.0,False,True
gemini36flash_50,run_004,run_014,0.217,0.265,0.47,1.0,True,False
gemini36flash_50,run_004,run_015,0.358,0.176,0.053,1.0,False,True
gemini36flash_50,run_004,run_016,0.235,0.408,0.159,1.0,True,True
gemini36flash_50,run_004,run_017,0.145,0.581,0.075,1.0,True,True
gemini36flash_50,run_004,run_018,0.305,0.434,0.351,1.0,True,True
gemini36flash_50,run_004,run_019,0.323,0.661,0.067,1.0,False,True
gemini36flash_50,run_004,run_020,0.283,0.378,0.15,1.0,False,True
gemini36flash_50,run_004,run_021,0.163,0.33,0.335,1.0,False,False
gemini36flash_50,run_004,run_022,0.196,0.618,0.133,1.0,False,False
gemini36flash_50,run_004,run_023,0.222,0.37,0.127,1.0,True,False
gemini36flash_50,run_004,run_024,0.32,0.417,0.208,1.0,False,True
gemini36flash_50,run_004,run_025,0.368,0.368,0.103,1.0,True,True
gemini36flash_50,run_004,run_026,0.382,0.262,0.189,1.0,True,True
gemini36flash_50,run_004,run_027,0.205,0.592,0.372,1.0,False,True
gemini36flash_50,run_004,run_028,0.157,0.495,0.015,1.0,False,True
gemini36flash_50,run_004,run_029,0.304,0.26,0.309,1.0,False,True
gemini36flash_50,run_004,run_030,0.321,0.564,0.467,1.0,False,True
gemini36flash_50,run_004,run_031,0.323,0.569,0.11,1.0,False,True
gemini36flash_50,run_004,run_032,0.069,0.352,0.365,1.0,False,False
gemini36flash_50,run_004,run_033,0.261,0.479,0.478,1.0,False,True
gemini36flash_50,run_004,run_034,0.317,0.59,0.316,1.0,True,True
gemini36flash_50,run_004,run_035,0.449,0.626,0.273,1.0,False,True
gemini36flash_50,run_004,run_036,0.244,0.566,0.267,1.0,False,True
gemini36flash_50,run_004,run_037,0.285,0.29,0.32,1.0,True,True
gemini36flash_50,run_004,run_038,0.345,0.301,0.346,1.0,False,True
gemini36flash_50,run_004,run_039,0.361,0.753,0.146,1.0,True,True
gemini36flash_50,run_004,run_040,0.325,0.559,0.179,1.0,True,True
gemini36flash_50,run_004,run_041,0.468,0.598,0.204,1.0,False,True
gemini36flash_50,run_004,run_042,0.229,0.397,0.255,1.0,True,True
gemini36flash_50,run_004,run_043,0.232,0.496,0.38,1.0,True,False
gemini36flash_50,run_004,run_044,0.166,0.583,0.459,1.0,True,True
gemini36flash_50,run_004,run_045,0.153,0.554,0.366,1.0,False,True
gemini36flash_50,run_004,run_046,0.209,0.661,0.455,1.0,False,False
gemini36flash_50,run_004,run_047,0.12,0.534,0.321,1.0,False,True
gemini36flash_50,run_004,run_048,0.2,0.485,0.244,1.0,False,True
gemini36flash_50,run_004,run_049,0.142,0.569,0.433,1.0,False,True
gemini36flash_50,run_004,run_050,0.332,0.632,0.21,1.0,True,True
gemini36flash_50,run_005,run_006,0.338,0.614,0.032,1.0,False,True
gemini36flash_50,run_005,run_007,0.306,0.479,0.057,1.0,False,True
gemini36flash_50,run_005,run_008,0.16,0.748,0.136,1.0,True,False
gemini36flash_50,run_005,run_009,0.264,0.546,0.511,1.0,True,True
gemini36flash_50,run_005,run_010,0.259,0.68,0.068,1.0,False,True
gemini36flash_50,run_005,run_011,0.29,0.558,0.101,1.0,True,True
gemini36flash_50,run_005,run_012,0.296,0.526,0.107,1.0,True,True
gemini36flash_50,run_005,run_013,0.369,0.603,0.444,1.0,False,True
gemini36flash_50,run_005,run_014,0.253,0.466,0.503,1.0,True,False
gemini36flash_50,run_005,run_015,0.449,0.402,0.235,1.0,False,True
gemini36flash_50,run_005,run_016,0.42,0.527,0.237,1.0,True,True
gemini36flash_50,run_005,run_017,0.17,0.537,0.094,1.0,True,True
gemini36flash_50,run_005,run_018,0.36,0.639,0.405,1.0,True,True
gemini36flash_50,run_005,run_019,0.309,0.645,0.084,1.0,False,True
gemini36flash_50,run_005,run_020,0.342,0.492,0.284,1.0,False,True
gemini36flash_50,run_005,run_021,0.303,0.53,0.373,1.0,False,False
gemini36flash_50,run_005,run_022,0.292,0.675,0.115,1.0,False,False
gemini36flash_50,run_005,run_023,0.269,0.516,0.204,1.0,True,False
gemini36flash_50,run_005,run_024,0.226,0.391,0.13,1.0,False,True
gemini36flash_50,run_005,run_025,0.445,0.479,0.154,1.0,True,True
gemini36flash_50,run_005,run_026,0.335,0.465,0.087,1.0,True,True
gemini36flash_50,run_005,run_027,0.256,0.594,0.376,1.0,False,True
gemini36flash_50,run_005,run_028,0.189,0.671,0.049,1.0,False,True
gemini36flash_50,run_005,run_029,0.248,0.626,0.468,1.0,False,True
gemini36flash_50,run_005,run_030,0.247,0.637,0.44,1.0,False,True
gemini36flash_50,run_005,run_031,0.306,0.814,0.163,1.0,False,True
gemini36flash_50,run_005,run_032,0.224,0.392,0.509,1.0,False,False
gemini36flash_50,run_005,run_033,0.38,0.571,0.521,1.0,False,True
gemini36flash_50,run_005,run_034,0.418,0.745,0.429,1.0,True,True
gemini36flash_50,run_005,run_035,0.294,0.748,0.154,1.0,False,True
gemini36flash_50,run_005,run_036,0.289,0.771,0.565,1.0,False,True
gemini36flash_50,run_005,run_037,0.377,0.53,0.367,1.0,True,True
gemini36flash_50,run_005,run_038,0.301,0.446,0.476,1.0,False,True
gemini36flash_50,run_005,run_039,0.356,0.547,0.126,1.0,True,True
gemini36flash_50,run_005,run_040,0.348,0.785,0.455,1.0,True,True
gemini36flash_50,run_005,run_041,0.318,0.68,0.141,1.0,False,True
gemini36flash_50,run_005,run_042,0.244,0.409,0.121,1.0,True,True
gemini36flash_50,run_005,run_043,0.231,0.412,0.411,1.0,True,False
gemini36flash_50,run_005,run_044,0.102,0.725,0.491,1.0,True,True
gemini36flash_50,run_005,run_045,0.24,0.765,0.55,1.0,False,True
gemini36flash_50,run_005,run_046,0.332,0.645,0.522,1.0,False,False
gemini36flash_50,run_005,run_047,0.204,0.632,0.47,1.0,False,True
gemini36flash_50,run_005,run_048,0.254,0.557,0.433,1.0,False,True
gemini36flash_50,run_005,run_049,0.329,0.757,0.574,1.0,False,True
gemini36flash_50,run_005,run_050,0.289,0.909,0.195,1.0,True,True
gemini36flash_50,run_006,run_007,0.3,0.811,0.03,1.0,False,True
gemini36flash_50,run_006,run_008,0.142,0.71,0.071,1.0,False,False
gemini36flash_50,run_006,run_009,0.226,0.681,0.342,1.0,False,True
gemini36flash_50,run_006,run_010,0.207,0.684,0.165,1.0,False,True
gemini36flash_50,run_006,run_011,0.239,0.569,0.118,1.0,False,True
gemini36flash_50,run_006,run_012,0.165,0.404,0.049,1.0,False,True
gemini36flash_50,run_006,run_013,0.331,0.585,0.413,1.0,False,True
gemini36flash_50,run_006,run_014,0.192,0.728,0.481,1.0,False,False
gemini36flash_50,run_006,run_015,0.41,0.651,0.024,1.0,False,True
gemini36flash_50,run_006,run_016,0.318,0.779,0.206,1.0,False,True
gemini36flash_50,run_006,run_017,0.156,0.674,0.044,1.0,False,True
gemini36flash_50,run_006,run_018,0.282,0.531,0.308,1.0,False,True
gemini36flash_50,run_006,run_019,0.265,0.675,0.019,1.0,False,True
gemini36flash_50,run_006,run_020,0.279,0.764,0.106,1.0,False,True
gemini36flash_50,run_006,run_021,0.196,0.628,0.407,1.0,False,False
gemini36flash_50,run_006,run_022,0.287,0.795,0.024,1.0,False,False
gemini36flash_50,run_006,run_023,0.188,0.946,0.153,1.0,False,False
gemini36flash_50,run_006,run_024,0.228,0.573,0.244,1.0,False,True
gemini36flash_50,run_006,run_025,0.33,0.6,0.021,1.0,False,True
gemini36flash_50,run_006,run_026,0.212,0.58,0.109,1.0,False,True
gemini36flash_50,run_006,run_027,0.197,0.728,0.329,1.0,False,True
gemini36flash_50,run_006,run_028,0.126,0.675,0.162,1.0,True,True
gemini36flash_50,run_006,run_029,0.223,0.596,0.295,1.0,True,True
gemini36flash_50,run_006,run_030,0.13,0.642,0.364,1.0,False,True
gemini36flash_50,run_006,run_031,0.311,0.681,0.026,1.0,False,True
gemini36flash_50,run_006,run_032,0.101,0.599,0.404,1.0,False,False
gemini36flash_50,run_006,run_033,0.384,0.722,0.438,1.0,True,True
gemini36flash_50,run_006,run_034,0.143,0.601,0.324,1.0,False,True
gemini36flash_50,run_006,run_035,0.153,0.65,0.019,1.0,False,True
gemini36flash_50,run_006,run_036,0.315,0.696,0.364,1.0,False,True
gemini36flash_50,run_006,run_037,0.48,0.539,0.269,1.0,False,True
gemini36flash_50,run_006,run_038,0.267,0.507,0.334,1.0,False,True
gemini36flash_50,run_006,run_039,0.369,0.416,0.031,1.0,False,True
gemini36flash_50,run_006,run_040,0.335,0.711,0.206,1.0,False,True
gemini36flash_50,run_006,run_041,0.31,0.684,0.026,1.0,False,True
gemini36flash_50,run_006,run_042,0.119,0.696,0.066,1.0,False,True
gemini36flash_50,run_006,run_043,0.165,0.312,0.409,1.0,False,False
gemini36flash_50,run_006,run_044,0.105,0.786,0.412,1.0,False,True
gemini36flash_50,run_006,run_045,0.153,0.618,0.407,1.0,False,True
gemini36flash_50,run_006,run_046,0.213,0.675,0.377,1.0,False,False
gemini36flash_50,run_006,run_047,0.16,0.302,0.42,1.0,False,True
gemini36flash_50,run_006,run_048,0.179,0.63,0.253,1.0,False,True
gemini36flash_50,run_006,run_049,0.2,0.595,0.413,1.0,False,True
gemini36flash_50,run_006,run_050,0.164,0.642,0.276,1.0,False,True
gemini36flash_50,run_007,run_008,0.14,0.641,0.153,1.0,False,False
gemini36flash_50,run_007,run_009,0.358,0.719,0.492,1.0,False,True
gemini36flash_50,run_007,run_010,0.333,0.821,0.285,1.0,False,True
gemini36flash_50,run_007,run_011,0.302,0.623,0.174,1.0,False,True
gemini36flash_50,run_007,run_012,0.184,0.442,0.124,1.0,False,True
gemini36flash_50,run_007,run_013,0.294,0.752,0.406,1.0,False,True
gemini36flash_50,run_007,run_014,0.211,0.746,0.525,1.0,False,False
gemini36flash_50,run_007,run_015,0.392,0.466,0.166,1.0,True,True
gemini36flash_50,run_007,run_016,0.305,0.838,0.322,1.0,False,True
gemini36flash_50,run_007,run_017,0.169,0.74,0.155,1.0,False,True
gemini36flash_50,run_007,run_018,0.305,0.494,0.321,1.0,False,True
gemini36flash_50,run_007,run_019,0.293,0.878,0.056,1.0,False,True
gemini36flash_50,run_007,run_020,0.289,0.823,0.156,1.0,True,True
gemini36flash_50,run_007,run_021,0.272,0.519,0.372,1.0,False,False
gemini36flash_50,run_007,run_022,0.318,0.826,0.155,1.0,False,False
gemini36flash_50,run_007,run_023,0.177,0.702,0.217,1.0,False,False
gemini36flash_50,run_007,run_024,0.419,0.456,0.303,1.0,False,True
gemini36flash_50,run_007,run_025,0.378,0.657,0.076,1.0,False,True
gemini36flash_50,run_007,run_026,0.209,0.474,0.23,1.0,False,True
gemini36flash_50,run_007,run_027,0.244,0.586,0.438,1.0,False,True
gemini36flash_50,run_007,run_028,0.095,0.772,0.063,1.0,False,True
gemini36flash_50,run_007,run_029,0.293,0.628,0.38,1.0,False,True
gemini36flash_50,run_007,run_030,0.246,0.807,0.418,1.0,False,True
gemini36flash_50,run_007,run_031,0.382,0.495,0.143,1.0,False,True
gemini36flash_50,run_007,run_032,0.124,0.615,0.423,1.0,False,False
gemini36flash_50,run_007,run_033,0.305,0.882,0.549,1.0,False,True
gemini36flash_50,run_007,run_034,0.263,0.377,0.483,1.0,False,True
gemini36flash_50,run_007,run_035,0.315,0.78,0.231,1.0,False,True
gemini36flash_50,run_007,run_036,0.282,0.593,0.521,1.0,False,True
gemini36flash_50,run_007,run_037,0.325,0.567,0.402,1.0,False,True
gemini36flash_50,run_007,run_038,0.289,0.554,0.4,1.0,False,True
gemini36flash_50,run_007,run_039,0.314,0.429,0.116,1.0,False,True
gemini36flash_50,run_007,run_040,0.345,0.371,0.253,1.0,False,True
gemini36flash_50,run_007,run_041,0.317,0.821,0.309,1.0,True,True
gemini36flash_50,run_007,run_042,0.159,0.876,0.109,1.0,False,True
gemini36flash_50,run_007,run_043,0.243,0.805,0.524,1.0,False,False
gemini36flash_50,run_007,run_044,0.082,0.391,0.539,1.0,False,True
gemini36flash_50,run_007,run_045,0.131,0.447,0.477,1.0,True,True
gemini36flash_50,run_007,run_046,0.218,0.878,0.494,1.0,False,False
gemini36flash_50,run_007,run_047,0.175,0.4,0.415,1.0,False,True
gemini36flash_50,run_007,run_048,0.253,0.616,0.48,1.0,False,True
gemini36flash_50,run_007,run_049,0.288,0.495,0.511,1.0,False,True
gemini36flash_50,run_007,run_050,0.262,0.491,0.322,1.0,False,True
gemini36flash_50,run_008,run_009,0.293,0.465,0.478,1.0,True,False
gemini36flash_50,run_008,run_010,0.354,0.824,0.029,1.0,False,False
gemini36flash_50,run_008,run_011,0.253,0.508,0.249,1.0,True,False
gemini36flash_50,run_008,run_012,0.19,0.536,0.08,1.0,True,False
gemini36flash_50,run_008,run_013,0.171,0.717,0.475,1.0,False,False
gemini36flash_50,run_008,run_014,0.285,0.436,0.393,1.0,True,True
gemini36flash_50,run_008,run_015,0.146,0.446,0.102,1.0,False,False
gemini36flash_50,run_008,run_016,0.167,0.585,0.103,1.0,True,False
gemini36flash_50,run_008,run_017,0.37,0.693,0.14,1.0,True,False
gemini36flash_50,run_008,run_018,0.209,0.519,0.354,1.0,True,False
gemini36flash_50,run_008,run_019,0.223,0.806,0.109,1.0,False,False
gemini36flash_50,run_008,run_020,0.242,0.57,0.092,1.0,False,False
gemini36flash_50,run_008,run_021,0.175,0.502,0.448,1.0,False,True
gemini36flash_50,run_008,run_022,0.163,0.829,0.154,1.0,False,True
gemini36flash_50,run_008,run_023,0.234,0.743,0.117,1.0,True,True
gemini36flash_50,run_008,run_024,0.233,0.486,0.08,1.0,False,False
gemini36flash_50,run_008,run_025,0.288,0.475,0.167,1.0,True,False
gemini36flash_50,run_008,run_026,0.229,0.46,0.176,1.0,True,False
gemini36flash_50,run_008,run_027,0.182,0.727,0.57,1.0,False,False
gemini36flash_50,run_008,run_028,0.281,0.754,0.119,1.0,False,False
gemini36flash_50,run_008,run_029,0.154,0.526,0.419,1.0,False,False
gemini36flash_50,run_008,run_030,0.188,0.712,0.406,1.0,False,False
gemini36flash_50,run_008,run_031,0.239,0.759,0.205,1.0,False,False
gemini36flash_50,run_008,run_032,0.425,0.447,0.452,1.0,False,True
gemini36flash_50,run_008,run_033,0.174,0.64,0.431,1.0,False,False
gemini36flash_50,run_008,run_034,0.26,0.701,0.522,1.0,True,False
gemini36flash_50,run_008,run_035,0.33,0.847,0.143,1.0,False,False
gemini36flash_50,run_008,run_036,0.213,0.845,0.555,1.0,False,False
gemini36flash_50,run_008,run_037,0.169,0.494,0.486,1.0,True,False
gemini36flash_50,run_008,run_038,0.167,0.451,0.5,1.0,False,False
gemini36flash_50,run_008,run_039,0.255,0.642,0.151,1.0,True,False
gemini36flash_50,run_008,run_040,0.345,0.816,0.124,1.0,True,False
gemini36flash_50,run_008,run_041,0.288,0.824,0.302,1.0,False,False
gemini36flash_50,run_008,run_042,0.141,0.57,0.131,1.0,True,False
gemini36flash_50,run_008,run_043,0.196,0.636,0.484,1.0,True,True
gemini36flash_50,run_008,run_044,0.407,0.859,0.506,1.0,True,False
gemini36flash_50,run_008,run_045,0.286,0.679,0.479,1.0,False,False
gemini36flash_50,run_008,run_046,0.279,0.806,0.37,1.0,False,True
gemini36flash_50,run_008,run_047,0.255,0.412,0.468,1.0,False,False
gemini36flash_50,run_008,run_048,0.31,0.642,0.54,1.0,False,False
gemini36flash_50,run_008,run_049,0.197,0.651,0.399,1.0,False,False
gemini36flash_50,run_008,run_050,0.203,0.783,0.107,1.0,True,False
gemini36flash_50,run_009,run_010,0.199,0.616,0.169,1.0,False,True
gemini36flash_50,run_009,run_011,0.574,0.494,0.213,1.0,True,True
gemini36flash_50,run_009,run_012,0.291,0.688,0.285,1.0,True,True
gemini36flash_50,run_009,run_013,0.266,0.541,0.532,1.0,False,True
gemini36flash_50,run_009,run_014,0.187,0.766,0.508,1.0,True,False
gemini36flash_50,run_009,run_015,0.259,0.476,0.229,1.0,False,True
gemini36flash_50,run_009,run_016,0.203,0.744,0.231,1.0,True,True
gemini36flash_50,run_009,run_017,0.215,0.614,0.11,1.0,True,True
gemini36flash_50,run_009,run_018,0.278,0.629,0.374,1.0,True,True
gemini36flash_50,run_009,run_019,0.306,0.6,0.086,1.0,False,True
