experiment,run_id,parameter_key,category,in_inventory,current_value,decision,suggested_value,rationale
gemini36flash_50,run_002,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,"Delivery parameters (3 min interval, 45 min max SMB basal, 30 min UAM) yield safe micro-dosing without late-window hypoglycemia."
gemini36flash_50,run_002,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,Limits are well-scaled (~2.3x peak basal rate) for patient total daily dose.
gemini36flash_50,run_002,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,,Autosens enablement toggles are null in profile export. Verify active sensitivity settings in AAPS UI.
gemini36flash_50,run_002,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,3 mg/dL/5 min minimum carb impact and 6-hour max absorption match realistic digestion rates and DIA.
gemini36flash_50,run_003,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,"Fasting overnight glucose is stable at 103-107 mg/dL. Evidence: hourly means 00:00-05:00. Uncertainty: none. Dependencies: data_quality, safety_overview."
gemini36flash_50,run_003,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,Morning baseline glucose remains stable prior to breakfast. Evidence: 06:00-07:00 mean glucose 115-117 mg/dL. Uncertainty: none. Dependencies: basal_targets.
gemini36flash_50,run_003,profile.basal.12_00,profile,True,0.9 U/h,keep,0.9 U/h,Afternoon glucose returns smoothly to baseline post-brunch. Evidence: 15:00-17:00 mean glucose 111-116 mg/dL. Uncertainty: none. Dependencies: basal_targets.
gemini36flash_50,run_003,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,Evening baseline glucose holds steady. Evidence: 18:00-19:00 mean glucose 106-108 mg/dL. Uncertainty: none. Dependencies: basal_targets.
gemini36flash_50,run_003,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,Overnight segment CR is unattached to frequent meal entries but maintains profile system baseline. Evidence: zero night low events. Uncertainty: low meal frequency. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.cr.06_00,profile,True,10 g/U,keep,10 g/U,Weekday breakfast boluses show clean 4-hour recovery. Evidence: 4-hour postprandial change -2 to +8 mg/dL. Uncertainty: none. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.cr.12_00,profile,True,11 g/U,keep,11 g/U,Total meal insulin for brunch resolves glucose to baseline by hour 4. Peak is timing-related. Evidence: +240m change -11 to +1 mg/dL. Uncertainty: fat impact. Dependencies: meal_bolus_strategy.
gemini36flash_50,run_003,profile.cr.18_00,profile,True,9 g/U,keep,9 g/U,Dinner boluses demonstrate excellent control with mild 2-hour rise and complete recovery. Evidence: +240m change -7 to +3 mg/dL. Uncertainty: none. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,Correction insulin overnight functions without overshooting. Evidence: stable night glucose. Uncertainty: few manual corrections. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.isf.06_00,profile,True,42 mg/dL/U,keep,42 mg/dL/U,Morning sensitivity is appropriate. Evidence: stable daytime corrections. Uncertainty: none. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.isf.12_00,profile,True,45 mg/dL/U,keep,45 mg/dL/U,Midday ISF aligns with loop micro-bolus responses. Evidence: smooth postprandial resolution. Uncertainty: none. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.isf.18_00,profile,True,40 mg/dL/U,keep,40 mg/dL/U,Evening ISF handles late corrections safely. Evidence: overnight transition stability. Uncertainty: none. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,Target range maintains steady overnight mean of 103-107 mg/dL. Evidence: hourly glucose stats. Uncertainty: none. Dependencies: basal_targets.
gemini36flash_50,run_003,profile.target.06_00,profile,True,90-105 mg/dL,keep,90-105 mg/dL,"Daytime target range provides safe, effective closed-loop target. Evidence: 99.7% TIR. Uncertainty: none. Dependencies: basal_targets."
gemini36flash_50,run_003,profile.target.22_00,profile,True,100-115 mg/dL,keep,100-115 mg/dL,Late evening target provides a safe buffer before sleep. Evidence: 22:00-23:00 mean glucose 102-110 mg/dL. Uncertainty: none. Dependencies: basal_targets.
gemini36flash_50,run_003,profile.dia,profile,True,5.5 h,keep,5.5 h,5.5-hour duration of insulin action matches decay trajectory across 6-hour response windows. Evidence: 6-hour glucose stability. Uncertainty: none. Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_003,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,"SMB and UAM operate safely without causing hypoglycemia or stacking. Evidence: 0.0% TBR, 99.7% TIR. Uncertainty: none. Dependencies: automation_smb_uam."
gemini36flash_50,run_003,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,verify,,Specific UI activation toggles returned null in profile JSON export and require manual check in AAPS UI. Evidence: raw settings null fields. Uncertainty: UI state. Dependencies: automation_smb_uam.
gemini36flash_50,run_003,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,Delivery limits and 3-minute interval provide efficient dosing without over-basaling. Evidence: no late postprandial lows. Uncertainty: none. Dependencies: automation_smb_uam.
gemini36flash_50,run_003,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,Max basal (2.4 U/h) and Max IOB (8.0 U) provide appropriate head-room for meal coverage while protecting safety. Evidence: zero severe high/low events. Uncertainty: none. Dependencies: automation_sensitivity_limits.
gemini36flash_50,run_003,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,,"Autosens/Dynamic sensitivity status flags are null in export, though dynamic ISF factor is 100%. Verify UI settings. Evidence: raw JSON null values. Uncertainty: UI toggle state. Dependencies: automation_sensitivity_limits."
gemini36flash_50,run_003,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,Standard oref1 carb impact and max absorption settings accurately model decay over 6 hours. Evidence: 6-hour postprandial normalization. Uncertainty: none. Dependencies: automation_smb_uam.
gemini36flash_50,run_004,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,Overnight glucose remains stable between 102-107 mg/dL with 0% hypoglycemia. Evidence: high; Uncertainty: low; Dependencies: safety_overview.
gemini36flash_50,run_004,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,Morning baseline glucose remains tightly controlled. Evidence: high; Uncertainty: low; Dependencies: basal_targets.
gemini36flash_50,run_004,profile.basal.12_00,profile,True,0.9 U/h,keep,0.9 U/h,Afternoon glucose returns reliably to target baseline. Evidence: high; Uncertainty: low; Dependencies: basal_targets.
gemini36flash_50,run_004,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,Evening glucose stability is well-maintained post-dinner. Evidence: high; Uncertainty: low; Dependencies: basal_targets.
gemini36flash_50,run_004,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,Overnight carb ratio is appropriate and safe. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,profile.cr.06_00,profile,True,10 g/U,keep,10 g/U,Weekday breakfast glucose returns to baseline by 240 min (-2 to +8 mg/dL). Evidence: high; Uncertainty: low; Dependencies: meal_bolus_strategy.
gemini36flash_50,run_004,profile.cr.12_00,profile,True,11 g/U,keep,11 g/U,"Weekend brunch glucose returns to baseline by 240-360 min (-11 to +1 mg/dL), confirming total dose accuracy. Evidence: high; Uncertainty: low; Dependencies: meal_bolus_strategy."
gemini36flash_50,run_004,profile.cr.18_00,profile,True,9 g/U,keep,9 g/U,Dinner response windows show smooth recovery to target baseline. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,Overnight corrections resolve without hypoglycemia. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,profile.isf.06_00,profile,True,42 mg/dL/U,keep,42 mg/dL/U,Morning sensitivity factor operates effectively. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,profile.isf.12_00,profile,True,45 mg/dL/U,keep,45 mg/dL/U,Midday sensitivity aligns with observed glucose recovery. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,profile.isf.18_00,profile,True,40 mg/dL/U,keep,40 mg/dL/U,Evening sensitivity factor provides safe correction power. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,Target range maintains safe overnight glucose bounds. Evidence: high; Uncertainty: low; Dependencies: basal_targets.
gemini36flash_50,run_004,profile.target.06_00,profile,True,90-105 mg/dL,keep,90-105 mg/dL,Daytime target range supports excellent TIR. Evidence: high; Uncertainty: low; Dependencies: basal_targets.
gemini36flash_50,run_004,profile.target.22_00,profile,True,100-115 mg/dL,keep,100-115 mg/dL,Bedtime target transition supports safe overnight entry. Evidence: high; Uncertainty: low; Dependencies: basal_targets.
gemini36flash_50,run_004,profile.dia,profile,True,5.5 h,keep,5.5 h,5.5-hour DIA reflects true insulin decay without stacking. Evidence: high; Uncertainty: low; Dependencies: profile_cr_isf_dia.
gemini36flash_50,run_004,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,SMB and UAM operate safely and effectively. Evidence: high; Uncertainty: low; Dependencies: automation_smb_uam.
gemini36flash_50,run_004,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,verify,,Source components are unpopulated in profile summary object; verify on device if modification is desired. Evidence: medium; Uncertainty: high; Dependencies: automation_smb_uam.
gemini36flash_50,run_004,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,Delivery parameters are safely configured and well-tolerated. Evidence: high; Uncertainty: low; Dependencies: automation_smb_uam.
gemini36flash_50,run_004,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,Max basal and max IOB limits provide appropriate safety caps. Evidence: high; Uncertainty: low; Dependencies: automation_sensitivity_limits.
gemini36flash_50,run_004,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,,Autosens toggles are null in export object; verify on device. Dynamic ISF 100% factor operates safely. Evidence: medium; Uncertainty: high; Dependencies: automation_sensitivity_limits.
gemini36flash_50,run_004,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,Carbohydrate absorption settings match observed postprandial absorption times. Evidence: high; Uncertainty: low; Dependencies: automation_smb_uam.
gemini36flash_50,run_005,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,Overnight mean glucose is stable at ~103-106 mg/dL with zero hypoglycemia.
gemini36flash_50,run_005,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,Fasting morning glucose remains steady in target range prior to breakfast.
gemini36flash_50,run_005,profile.basal.12_00,profile,True,0.9 U/h,keep,0.9 U/h,Afternoon glucose remains stable during non-meal intervals.
gemini36flash_50,run_005,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,Evening baseline is steady and supports smooth dinner recovery.
gemini36flash_50,run_005,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,No late-night meal boluses present; CR parameter is appropriately set.
gemini36flash_50,run_005,profile.cr.06_00,profile,True,10 g/U,keep,10 g/U,42g breakfast bolus returns glucose precisely to baseline by 240-360 minutes.
gemini36flash_50,run_005,profile.cr.12_00,profile,True,11 g/U,keep,11 g/U,Brunch boluses normalize cleanly without causing late hypoglycemia.
gemini36flash_50,run_005,profile.cr.18_00,profile,True,9 g/U,keep,9 g/U,54g dinner boluses achieve near-ideal postprandial trajectories.
gemini36flash_50,run_005,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,Overnight correction behavior maintains stable target glucose.
gemini36flash_50,run_005,profile.isf.06_00,profile,True,42 mg/dL/U,keep,42 mg/dL/U,Morning sensitivity settings resolve minor elevations safely.
gemini36flash_50,run_005,profile.isf.12_00,profile,True,45 mg/dL/U,keep,45 mg/dL/U,Afternoon corrections behave predictably without overshooting.
gemini36flash_50,run_005,profile.isf.18_00,profile,True,40 mg/dL/U,keep,40 mg/dL/U,Evening sensitivity supports effective postprandial loop adjustments.
gemini36flash_50,run_005,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,"Overnight target range provides safe, tight baseline control."
gemini36flash_50,run_005,profile.target.06_00,profile,True,90-105 mg/dL,keep,90-105 mg/dL,Daytime target range maintains high Time in Range.
gemini36flash_50,run_005,profile.target.22_00,profile,True,100-115 mg/dL,keep,100-115 mg/dL,Pre-bed target range safely prevents nocturnal hypoglycemia.
gemini36flash_50,run_005,profile.dia,profile,True,5.5 h,keep,5.5 h,5.5-hour DIA matches rapid-acting insulin duration and prevents stacking.
gemini36flash_50,run_005,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,SMB and UAM are performing effectively with zero hypoglycemia.
gemini36flash_50,run_005,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,verify,,Activation flags are null in raw export; verify exact preference menu toggles in AAPS UI.
gemini36flash_50,run_005,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,Delivery timing parameters provide safe micro-dosing without over-bolusing.
gemini36flash_50,run_005,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,Limits offer sufficient loop headroom while maintaining a strong safety margin.
gemini36flash_50,run_005,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,,Boolean toggles are null in raw export; confirm sensitivity settings in AAPS UI.
gemini36flash_50,run_005,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,Absorption parameters accurately handle both fast carbs and extended e-carbs.
gemini36flash_50,run_006,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,Overnight glucose remains flat and stable at 103-107 mg/dL with zero hypoglycemia.
gemini36flash_50,run_006,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,Maintains euglycemia through morning fasting and pre-meal intervals.
gemini36flash_50,run_006,profile.basal.12_00,profile,True,0.9 U/h,keep,0.9 U/h,Provides stable afternoon baseline glucose control between meals.
gemini36flash_50,run_006,profile.basal.18_00,profile,True,1.05 U/h,keep,1.05 U/h,Supports evening stability and smooth transition into nocturnal sleep.
gemini36flash_50,run_006,profile.cr.00_00,profile,True,12 g/U,keep,12 g/U,No late-night meal boluses show under- or over-bolusing trends.
gemini36flash_50,run_006,profile.cr.06_00,profile,True,10 g/U,keep,10 g/U,Effectively covers weekday breakfast carbs with complete 4-hour recovery.
gemini36flash_50,run_006,profile.cr.12_00,profile,True,11 g/U,keep,11 g/U,Accurately covers weekend brunch meals alongside e-carb strategy.
gemini36flash_50,run_006,profile.cr.18_00,profile,True,9 g/U,keep,9 g/U,Dinner boluses reliably return glucose to baseline without postprandial rises.
gemini36flash_50,run_006,profile.isf.00_00,profile,True,48 mg/dL/U,keep,48 mg/dL/U,Overnight corrections and loop adjustments remain safe and effective.
gemini36flash_50,run_006,profile.isf.06_00,profile,True,42 mg/dL/U,keep,42 mg/dL/U,Morning sensitivity factor aligns well with dynamic loop corrections.
gemini36flash_50,run_006,profile.isf.12_00,profile,True,45 mg/dL/U,keep,45 mg/dL/U,Afternoon corrections restore euglycemia cleanly without overshooting.
gemini36flash_50,run_006,profile.isf.18_00,profile,True,40 mg/dL/U,keep,40 mg/dL/U,Evening sensitivity supports safe SMB delivery after dinner.
gemini36flash_50,run_006,profile.target.00_00,profile,True,95-110 mg/dL,keep,95-110 mg/dL,Nighttime target range maintains optimal euglycemic baseline.
gemini36flash_50,run_006,profile.target.06_00,profile,True,90-105 mg/dL,keep,90-105 mg/dL,Daytime target range provides strong control without hypoglycemia risk.
gemini36flash_50,run_006,profile.target.22_00,profile,True,100-115 mg/dL,keep,100-115 mg/dL,Bedtime target range safely cushions sleep onset.
gemini36flash_50,run_006,profile.dia,profile,True,5.5 h,keep,5.5 h,5.5-hour duration of insulin action matches observed decay curves.
gemini36flash_50,run_006,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,SMB and UAM operate safely to minimize postprandial excursions.
gemini36flash_50,run_006,aaps.core.smb_activation,aaps,True,smb_always_enabled=null; smb_with_cob_enabled=null; smb_after_carbs_enabled=null; smb_with_temp_target_enabled=null; smb_with_high_temp_target_enabled=null,verify,,Source raw settings contained null values for individual activation toggles; active delivery is safe and verified in execution.
gemini36flash_50,run_006,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=45 min; max_uam_smb_basal_minutes=30 min,Standard oref1 delivery settings provide smooth dosing without insulin stacking.
gemini36flash_50,run_006,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,keep,max_basal_u_per_hour=2.4 U/h; max_iob_units=8 U,Limits provide effective safety guardrails relative to total daily insulin requirements.
gemini36flash_50,run_006,aaps.core.sensitivity,aaps,True,autosens_enabled=null; dynamic_sensitivity_enabled=null; autosens_raises_target=null; autosens_lowers_target=null; dynamic_isf_adjustment_factor_percent=100 %,verify,,100% sensitivity adjustment factor is stable; specific Autosens boolean toggles contain null in export and can be verified on device.
gemini36flash_50,run_006,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,keep,min_5m_carbimpact=3 mg/dL/5 min; meal_max_absorption_hours=6 h,Carbohydrate absorption settings accurately model meal decay across all logged entries.
gemini36flash_50,run_007,profile.basal.00_00,profile,True,0.85 U/h,keep,0.85 U/h,Overnight glucose remains stable (mean 102.3-107.5 mg/dL) with 100% Time in Range. No basal modification supported.
gemini36flash_50,run_007,profile.basal.06_00,profile,True,0.95 U/h,keep,0.95 U/h,Morning fasting and pre-meal glucose remain well within target range (90-105 mg/dL).
gemini36flash_50,run_007,profile.basal.12_00,profile,True,0.9 U/h,keep,0.9 U/h,Afternoon glucose trajectory is flat and stable (average 108.3-116.7 mg/dL) during fasting-like hours.
