experiment,run_id,status,error,model,wall_time_s,est_cost_usd,input_tokens_total,output_tokens_total,json_extracted,extraction_method,fully_compliant,schema_score,n_violations,violations,first_pass_json,first_pass_method,first_pass_compliant,first_pass_sections,n_repairs,app_outcome,app_accepted,prompt_only_violations,n_prompt_only_violations,repair_rows_changed,repair_decisions_changed,repair_decisions_changed_keys,repair_profile_focus_changed,n_change,n_keep,n_verify,changed_keys,profile_rec_focus,profile_rec_decision,profile_rec_confidence,profile_rec_text,meal_confidence,meal_n_exceptions,meal_suggestion,n_recommendations,primary_rec_area,primary_rec_title,primary_rec_priority,rec_areas,n_issues,n_strengths,n_implementation_steps,summary,summary_chars
real_gemini35flashlite_50,run_011,completed,,gemini-3.5-flash-lite,41.58,,183273,14041,True,strict,True,1.0,0.0,,False,failed,False,,1,rejected_no_prompt,True,,0.0,,,,,0.0,23.0,0.0,,dia,keep,medium,Keep current profile settings unchanged and focus on introducing consistent meal carbohydrate logging.,medium,0.0,"Introduce manual carbohydrate logging for meals to enable proactive CR-based bolusing, paired with existing SMB/UAM automation and default absorption settings.",2.0,meal,Introduce Manual Carbohydrate Logging,high,meal;isf,2.0,2.0,3.0,"Analysis of 14 days of Nightscout and AAPS telemetry shows strong overall glycemic control with an 86.0% time-in-range, supported by aggressive Oref1 closed-loop automation (SMB enabled with UAM). However, the complete lack of logged meal carbohydrates leads to reactive automated correction stacking, causing avoidable late-afternoon and evening hypoglycemia dips. Profile basals, CR, ISF, and DIA are overall stable but interact with aggressive dynamic sensitivity settings to create insulin stacking risks when meals are unannounced.",536.0
real_gemini35flashlite_50,run_012,completed,,gemini-3.5-flash-lite,29.32,,140323,9190,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged and verify loop performance with proactive meal entry.,medium,1.0,Maintain the current automated UAM and SMB delivery model while piloting manual carbohydrate logging for high-carbohydrate meals to reduce afternoon postprandial hyperglycemia peaks.,1.0,meal,Pilot Manual Carb Logging,medium,meal,3.0,3.0,4.0,"Over a 14-day analysis period, time-in-range averaged 86.0% with a standard deviation of 39.7 mg/dL and a coefficient of variation of 32.6%. Overnight control shows strong stability with early morning glucose averaging around 90 to 105 mg/dL, though late-evening and early-morning hypoglycemia exceeds safety targets at 5.1% below 70 mg/dL. Afternoon hours experience significant hyperglycemia peaks due to unannounced meals and a reactive UAM-only delivery model.",464.0
real_gemini35flashlite_50,run_013,completed,,gemini-3.5-flash-lite,42.67,,183352,15110,True,strict,False,0.9706,1.0,"steps with invalid status [] / confidence ['basal_targets', 'automation_sensitivity_limits', 'synthesis_plan']",True,strict,False,"analysis_steps.basal_targets.confidence, analysis_steps.automation_sensitivity_limits.confidence, analysis_steps.synthesis_plan.confidence",1,accepted_first_pass,True,steps_enums_valid,1.0,0.0,0.0,,False,0.0,23.0,0.0,,isf,keep,medium,"Keep current profile settings (basal, CR, ISF, targets, and DIA) unchanged while logging a representative set of explicit meal carb entries over a 3-day verification period.",medium,1.0,"Introduce explicit meal carb logging and pre-meal priming where feasible. Allow UAM and SMB automation to handle unannounced intake, but use gentle prebolus timing to contain afternoon postprandial peaks without increasing late-onset hypoglycemia risk.",1.0,profile,Maintain Profile Baselines and Verify Meal Logging,high,profile,3.0,3.0,4.0,"The 14-day analysis of Nightscout telemetry and AAPS data shows strong overall glycemic control with an 86.0% Time in Range, an average glucose of 121.6 mg/dL, and a stable coefficient of variation of 32.6%. However, 5.1% Time Below Range and recurring glucose dips into the 40s and 50 mg/dL highlight hypoglycemia risk driven by insulin stacking and overlap between automated micro-boluses and a flat 56 mg/dL/U ISF. The system relies entirely on UAM and SMB automation with zero explicit carb entries, leading to postprandial daytime elevations (time above range peaking at 23-32% in afternoon hours) before algorithm response catches up.",640.0
real_gemini35flashlite_50,run_014,completed,,gemini-3.5-flash-lite,29.75,,140332,9435,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings and focus on consistent meal carbohydrate tracking.,medium,2.0,Maintain smb_enabled=true and uam_enabled=true as the core automation engine. Transition toward recording carbohydrate entries and applying a modest 10-15 minute prebolus for known meals to reduce afternoon postprandial peaks.,2.0,meal,Begin Consistent Carbohydrate Logging,high,meal;basal,3.0,3.0,4.0,"Evaluation of 14 days of closed-loop telemetry from Nightscout (3,995 valid CGM entries, 98.7% coverage) indicates an 86.0% time in range, 8.9% time above range, and 5.1% time below range. The user operates AAPS with SMB and UAM enabled, dynamic ISF at 70%, and a flat ISF of 56 mg/dL/U. While overnight and fasting periods show strong stability with basal rates ranging from 0.5 to 0.8 U/h, afternoon glycemic excursions (peaks up to 293 mg/dL) occur alongside unannounced meal absorption. Hypoglycemia (<70 mg/dL) at 5.1% indicates that insulin delivery requires careful management. Because carbohydrate treatment entries are absent from the logs, keeping baseline profile parameters while transitioning toward consistent meal carbohydrate announcements is recommended.",771.0
real_gemini35flashlite_50,run_015,completed,,gemini-3.5-flash-lite,45.07,,185980,16341,True,strict,False,0.9706,1.0,decisions with wrong field set: ['aaps.core.carb_absorption'],True,strict,False,parameter_decisions.aaps.core.carb_absorption,1,accepted_first_pass,True,decisions_fields_exact,1.0,0.0,0.0,,False,1.0,22.0,0.0,profile.target.00_00,target,change,medium,Increase the 00:00 target segment low and high from 90 mg/dL to 95 mg/dL.,medium,0.0,"Maintain active SMB and UAM automation, and consider manually logging carbohydrate entries for a subset of meals to enable predictive insulin dosing and smooth out postprandial spikes.",2.0,target,Adjust Overnight Target,safety,target;meal,3.0,3.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS profile data shows an 86.0% time-in-range, with time above range at 8.9% and time below range at 5.1%. The system operates with zero manual carb entries, relying entirely on UAM and SMB automation combined with a flat profile ISF of 56 mg/dL/U and aggressive overnight targets of 90 mg/dL, which contribute to mild nocturnal/early-morning hypoglycemia and afternoon postprandial hyperglycemia peaks.",454.0
real_gemini35flashlite_50,run_016,completed,,gemini-3.5-flash-lite,36.89,,182299,12967,True,strict,True,1.0,0.0,,False,failed,False,,1,rejected_no_prompt,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings while initiating consistent carbohydrate logging and monitoring overnight glucose trends.,medium,1.0,Introduce consistent manual carbohydrate logging and pre-bolusing for all meals to allow AAPS to utilize proper CR and reduce reliance on reactive UAM microbolusing.,1.0,basal,Review Overnight Basal and Target Segments,high,basal,3.0,2.0,3.0,"Analysis of 14 days of Nightscout telemetry and AAPS configuration shows strong overall time in range (86.0%) and high data completeness (98.7% coverage). However, a 5.1% time-below-range burden is present, driven by nocturnal and early-morning hypoglycemia clusters. Closed-loop automation (SMB/UAM) handles postprandial excursions effectively, but unlogged carbohydrate entries and a flat 24-hour ISF contribute to insulin stacking and delayed containment.",458.0
real_gemini35flashlite_50,run_017,completed,,gemini-3.5-flash-lite,32.44,,143554,10922,True,brace_slice,True,1.0,0.0,,True,brace_slice,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while establishing consistent manual carbohydrate logging to evaluate postprandial dynamics.,medium,2.0,Introduce consistent manual carbohydrate logging for meals alongside prebolusing when possible to enable precise evaluation of carb ratios (CR) and allow the closed-loop system to utilize COB-driven dosing rather than relying solely on UAM/SMB reactive correction.,1.0,cr,Initiate Carbohydrate Logging,medium,cr,3.0,3.0,4.0,"Evaluation of 14 days of Nightscout telemetry (3,995 valid CGM entries, 86.0% time in range, 5.1% time below range, 8.9% time above range) demonstrates generally stable glycemic control managed via an AAPS closed-loop system utilizing SMB, UAM, Dynamic ISF, and GLP-1 therapy support. Zero explicit carbohydrate entries are recorded, indicating the system operates primarily via unannounced loop dynamics, UAM microbolusing, and SMBs. Areas for refinement include mitigating overnight dipping and afternoon hyperglycemic excursions.",532.0
real_gemini35flashlite_50,run_018,completed,,gemini-3.5-flash-lite,42.53,,185265,15370,True,strict,False,0.9706,1.0,"steps with invalid status [] / confidence ['basal_targets', 'automation_sensitivity_limits']",True,strict,False,"analysis_steps.basal_targets.confidence, analysis_steps.automation_sensitivity_limits.confidence",1,accepted_first_pass,True,steps_enums_valid,1.0,0.0,0.0,,False,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating manual meal logging and monitoring overnight glucose trends.,medium,2.0,"Introduce manual carbohydrate logging for primary meals with a modest pre-bolus, maintaining SMB/UAM automation enabled while relying on the 7-hour absorption window.",2.0,basal,Evaluate Nocturnal Basal Rates,high,basal;meal_strategy,3.0,3.0,3.0,"An audit of 14 days of Nightscout telemetry and AAPS profile data reveals an 86.0% time-in-range with 5.1% time below range and an average glucose of 121.6 mg/dL. Closed-loop automation (SMB/UAM enabled) operates without manual carbohydrate entries, leading to reactive insulin delivery during afternoon excursions while early morning basal rates contribute to nocturnal hypoglycemia.",384.0
real_gemini35flashlite_50,run_019,completed,,gemini-3.5-flash-lite,30.62,,141210,9752,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating trial manual carbohydrate logging.,medium,1.0,"Maintain UAM-driven closed-loop automation (`smb_enabled=true`, `uam_enabled=true`, `smb_always_enabled=true`) with the 7-hour absorption model. Introduce manual carbohydrate logging and pre-meal bolusing for known meals to reduce afternoon postprandial excursions.",2.0,safety,Review Max IOB Safety Limit,medium,safety;basal,3.0,3.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS profile settings shows an overall Time in Range of 86.0% with strong closed-loop automation. However, mild overnight lows (5.1% time below range) and afternoon postprandial hyperglycemia peaks occur. The user does not log carbohydrates (`carb_entries: 0`), relying entirely on UAM and closed-loop micro-bolusing.",367.0
real_gemini35flashlite_50,run_020,completed,,gemini-3.5-flash-lite,28.31,,140407,9170,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating structured meal and carbohydrate logging to gather baseline postprandial data.,medium,1.0,"Initiate structured carbohydrate logging for all meals and snacks to enable proper CR-based bolusing, allowing the loop to utilize COB rather than relying exclusively on reactive UAM micro-boluses.",2.0,cr,Begin Structured Carbohydrate Logging,medium,cr;safety_limits,3.0,3.0,3.0,"Over a 14-day analysis period, time-in-range (70-180 mg/dL) was 86.0% with a time above range of 8.9% and time below range of 5.1%. Glycemic stability is generally strong, though recurring nocturnal and evening hypoglycemia episodes and afternoon postprandial glycemic excursions are present. Closed-loop automation relies heavily on SMB and UAM in the absence of structured manual carbohydrate logging, while GLP-1 therapy notes indicate periodic influences on gastric emptying.",479.0
real_gemini35flashlite_50,run_021,completed,,gemini-3.5-flash-lite,29.73,,141600,9459,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged and verify overnight response with careful glucose monitoring.,medium,1.0,Maintain robust UAM and SMB activation with a 7-hour absorption window to accommodate GLP-1 delayed digestion. Consider introducing modest manual meal carbohydrate declarations and pre-meal microbolusing when possible to reduce postprandial peaks.,1.0,basal,Verify Overnight Basal Rates,medium,basal,2.0,3.0,3.0,"Evaluation of 14 days of Nightscout and AAPS closed-loop telemetry shows strong overall glycemic control with 86.0% time in range and 8.9% time above range, alongside a 5.1% time below range pointing to late-afternoon and overnight dipping. The user operates with SMB and UAM enabled, dynamic ISF active, a 10-hour DIA, and no manual carb entries, relying entirely on automation to manage glucose while concurrently utilizing GLP-1 therapy.",440.0
real_gemini35flashlite_50,run_022,completed,,gemini-3.5-flash-lite,28.2,,140395,9148,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings and observe overnight stability and afternoon glucose patterns closely.,medium,0.0,"Maintain closed-loop automation (SMB enabled, UAM enabled with a 7-hour absorption window) to manage unannounced meals and GLP-1 delayed absorption. Consider logging approximate carbohydrate amounts for key meals to improve IOB and COB prediction accuracy.",2.0,basal,Monitor Overnight Basal and Hypoglycemia,high,basal;smb,3.0,3.0,3.0,"Analysis of 14 days of Nightscout telemetry and AAPS profile data shows an overall time-in-range of 86.0%, with stable glucose variability (CV 32.6%). However, notable time below range (5.1%) occurs overnight, and postprandial upward drift is observed in the afternoon hours. The user relies heavily on closed-loop automation (SMB and UAM enabled) and GLP-1 therapy (1.25mg) to manage glucose without logging formal meal carbohydrates.",435.0
real_gemini35flashlite_50,run_023,completed,,gemini-3.5-flash-lite,40.81,,183298,14724,True,strict,False,0.9706,1.0,"top-level keys differ: missing=['issues', 'strengths'] extra=[]",True,strict,False,"issues, strengths",1,accepted_first_pass,True,top_level_exact,1.0,0.0,0.0,,False,1.0,22.0,0.0,aaps.core.safety_limits,basal,keep,medium,Keep current profile basal segments unchanged while focusing initial adjustments on AAPS safety limits.,medium,2.0,"Introduce consistent pre-meal carbohydrate logging and manual meal bolusing rather than relying exclusively on UAM, while keeping smb_always_enabled active for background capture.",2.0,smb,Tighten Maximum IOB Safety Limit,safety,smb;basal,0.0,0.0,4.0,"Evaluation of 14 days of Nightscout telemetry and AAPS profile data shows an overall time-in-range of 86.0% with 8.9% time above range and 5.1% time below range. The data reveals overnight and early morning hypoglycemia driven by aggressive early-night basal rates and permissive safety limits, paired with afternoon hyperglycemia peaks stemming from unannounced meals handled exclusively through UAM and SMB automation.",420.0
real_gemini35flashlite_50,run_024,completed,,gemini-3.5-flash-lite,29.99,,141170,9673,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating trial carbohydrate logging to gather baseline meal response data.,medium,1.0,Maintain closed-loop SMB and UAM automation as the primary delivery mechanism while introducing manual carbohydrate entry for a subset of meals to enable pre-bolusing and reduce afternoon postprandial hyperglycemia peaks.,1.0,cr,Log Carbohydrates for Trial Period,high,cr,3.0,3.0,4.0,"Evaluation of 14 days of Nightscout telemetry and AAPS closed-loop data shows an overall time-in-range of 86.0%, with 8.9% above range and 5.1% below range. The user operates an AAPS closed-loop system utilizing SMB and UAM with a flat ISF (56 mg/dL/U), a 10-hour DIA, and dynamic sensitivity enabled. A key data characteristic is the complete absence of logged carbohydrate entries, meaning meal management relies entirely on automated SMB/UAM responses to glucose momentum rather than manual meal bolusing. This results in reactive insulin delivery, contributing to afternoon postprandial glucose elevations, while overnight fasting glucose remains stable with minor nocturnal dipping.",687.0
real_gemini35flashlite_50,run_025,completed,,gemini-3.5-flash-lite,45.23,,189293,17167,False,failed,,,,,False,failed,False,,1,rejected_no_prompt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real_gemini35flashlite_50,run_026,completed,,gemini-3.5-flash-lite,35.7,,182120,12271,True,strict,False,0.9706,1.0,steps with invalid status [] / confidence ['meal_ecarbs_absorption'],True,strict,False,analysis_steps.meal_ecarbs_absorption.confidence,1,accepted_first_pass,True,steps_enums_valid,1.0,0.0,0.0,,False,2.0,21.0,0.0,aaps.core.safety_limits;profile.basal.00_00,basal,change,medium,Lower the 00:00 basal rate from 0.6 U/h to 0.5 U/h to reduce nocturnal hypoglycemia risk.,medium,0.0,"Maintain smb_always_enabled and uam_enabled, but introduce partial carbohydrate entry for larger meals to give the closed-loop algorithm advance COB visibility and reduce reliance on reactive high-dose SMB stacking.",2.0,aaps,Reduce Max IOB Safety Limit,high,aaps;basal,3.0,3.0,4.0,"A 14-day analysis of Nightscout telemetry and AAPS profile data shows an overall Time in Range of 86.0% with Time Above Range at 8.9% and Time Below Range at 5.1%. The user operates entirely without manual carbohydrate entries, relying fully on UAM detection, SMB always enabled, and dynamic ISF. While automation effectively manages postprandial rises, the lack of carb announcements contributes to afternoon peaks and subsequent low-glucose volatility overnight and early morning.",482.0
real_gemini35flashlite_50,run_027,completed,,gemini-3.5-flash-lite,27.5,,140120,9035,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings while initiating deliberate meal carbohydrate logging to evaluate automation performance under announced conditions.,medium,0.0,"Introduce manual carbohydrate logging for meals to enable COB tracking, which will allow AAPS to deliver proactive meal boluses, reduce postprandial spikes, and minimize reactive micro-bolus stacking.",1.0,basal,Verify Overnight Basal and Fasting Stability,safety,basal,3.0,3.0,4.0,"Over a 14-day evaluation period, glycemic control shows an 86.0% Time in Range (70-180 mg/dL), 8.9% Time Above Range, and 5.1% Time Below Range (<70 mg/dL), indicating elevated hypoglycemia exposure. Data quality is good with 98.7% CGM coverage. AAPS is running in closed-loop mode with SMB and UAM enabled, but carbohydrate treatment entries are unrecorded (0 g), leading the system to rely entirely on UAM and reactive micro-bolusing. The combination of a flat, rigid ISF (56 mg/dL/U), long DIA (10 hours), and unannounced meals contributes to postprandial spikes followed by reactive insulin stacking and subsequent hypoglycemia.",632.0
