experiment,run_id,rank,area,title,priority,suggested_change
real_gemini35flashlite_50,run_014,2,basal,Maintain Baseline Basal and ISF Settings,medium,"{""action"": ""keep_current_basal_isf""}"
real_gemini35flashlite_50,run_015,1,target,Adjust Overnight Target,safety,"{""target_low_mg_dl"": 95, ""target_high_mg_dl"": 95}"
real_gemini35flashlite_50,run_015,2,meal,Introduce Meal Carb Logging,medium,"{""carb_logging_enabled"": true}"
real_gemini35flashlite_50,run_016,1,basal,Review Overnight Basal and Target Segments,high,"{""focus"": ""basal"", ""decision"": ""keep"", ""rationale"": ""Maintain current basal pending a 7-day observation of carbohydrate logging and targeted target adjustment."", ""confidence"": ""medium""}"
real_gemini35flashlite_50,run_017,1,cr,Initiate Carbohydrate Logging,medium,"{""action"": ""verify"", ""rationale"": ""Enables precise evaluation of CR and COB-driven dosing instead of relying solely on UAM/SMB reactive correction.""}"
real_gemini35flashlite_50,run_018,1,basal,Evaluate Nocturnal Basal Rates,high,"{""action"": ""verify"", ""parameter_key"": ""profile.basal.00_00""}"
real_gemini35flashlite_50,run_018,2,meal_strategy,Introduce Proactive Carbohydrate Logging,medium,"{""action"": ""verify"", ""parameter_key"": ""aaps.core.smb_uam""}"
real_gemini35flashlite_50,run_019,1,safety,Review Max IOB Safety Limit,medium,"{""parameter"": ""max_iob_units"", ""suggested_value"": ""10 U""}"
real_gemini35flashlite_50,run_019,2,basal,Monitor Overnight Basal and Early Morning Lows,low,"{""parameter"": ""profile.basal.00_00"", ""suggested_value"": ""0.6 U/h""}"
real_gemini35flashlite_50,run_020,1,cr,Begin Structured Carbohydrate Logging,medium,"{""action"": ""verify"", ""rationale"": ""Enables accurate assessment of carb ratio efficacy without altering automated delivery parameters prematurely.""}"
real_gemini35flashlite_50,run_020,2,safety_limits,Review Max IOB and Max Basal Ceilings,low,"{""action"": ""keep"", ""rationale"": ""Telemetry shows actual peak IOB rarely exceeds 6 U; keeping current limits avoids restricting loop responsiveness while monitoring stability.""}"
real_gemini35flashlite_50,run_021,1,basal,Verify Overnight Basal Rates,medium,"{""parameter_key"": ""profile.basal.00_00"", ""suggested_value"": ""0.6 U/h""}"
real_gemini35flashlite_50,run_022,1,basal,Monitor Overnight Basal and Hypoglycemia,high,"{""action"": ""keep"", ""rationale"": ""Withhold changes until overnight low patterns are further monitored with manual verification.""}"
real_gemini35flashlite_50,run_022,2,smb,Evaluate Carbohydrate Logging,medium,"{""action"": ""verify"", ""rationale"": ""Observe impact of optional carb logging on afternoon postprandial peaks.""}"
real_gemini35flashlite_50,run_023,1,smb,Tighten Maximum IOB Safety Limit,safety,"{""max_iob_units"": 6.0}"
real_gemini35flashlite_50,run_023,2,basal,Review Early Night Basal Rates,medium,"{""basal_00_00"": 0.5}"
real_gemini35flashlite_50,run_024,1,cr,Log Carbohydrates for Trial Period,high,"{""action"": ""verify_meal_logging""}"
real_gemini35flashlite_50,run_026,1,aaps,Reduce Max IOB Safety Limit,high,"{""max_iob_units"": 6.0}"
real_gemini35flashlite_50,run_026,2,basal,Adjust Midnight Basal Rate,medium,"{""basal_00_00"": 0.5}"
real_gemini35flashlite_50,run_027,1,basal,Verify Overnight Basal and Fasting Stability,safety,"{""action"": ""keep"", ""rationale"": ""Insufficient data to alter basal segments safely without confounding unannounced meal effects.""}"
real_gemini35flashlite_50,run_028,1,aaps,Reduce Maximum IOB Safety Limit,safety,"{""parameter_key"": ""aaps.core.safety_limits"", ""suggested_value"": ""max_iob_units=8 U""}"
real_gemini35flashlite_50,run_029,1,meal,Introduce Manual Carbohydrate Logging,medium,"{""action"": ""log_carbs"", ""target"": ""manual_entry""}"
real_gemini35flashlite_50,run_030,1,aaps,Reduce Max IOB Limit for Safety,safety,"{""max_iob_units"": 6.0}"
real_gemini35flashlite_50,run_030,2,basal,Evaluate Overnight Basal Delivery,medium,"{""basal_00_00"": 0.6}"
real_gemini35flashlite_50,run_031,1,cr,Initiate Carbohydrate Logging,high,"{""action"": ""log_carbs"", ""rationale"": ""Bridges the data gap caused by zero logged carb entries.""}"
real_gemini35flashlite_50,run_031,2,isf,Evaluate Profile ISF Granularity,medium,"{""action"": ""review_isf_segments"", ""rationale"": ""Reduces reliance on dynamic scaling compensation.""}"
real_gemini35flashlite_50,run_032,1,basal,Reduce Overnight Basal Rates,high,"{""basal_00_00"": ""0.5 U/h""}"
real_gemini35flashlite_50,run_032,2,smb,Verify Meal Logging and UAM Dependency,medium,{}
real_gemini35flashlite_50,run_033,1,basal,Reduce Overnight Basal Rate,high,"{""parameter"": ""profile.basal.00_00"", ""suggested_value"": ""0.5 U/h""}"
real_gemini35flashlite_50,run_033,2,aaps,Review Max IOB Safety Limit,medium,"{""parameter"": ""aaps.core.safety_limits"", ""suggested_value"": ""max_iob_units=15 U""}"
real_gemini35flashlite_50,run_033,3,cr,Establish Structured Carb Logging,medium,"{""parameter"": ""profile.cr.00_00"", ""suggested_value"": ""13 g/U""}"
real_gemini35flashlite_50,run_034,1,basal,Monitor Overnight Low Trends,medium,"{""action"": ""keep"", ""parameter_key"": ""profile.basal.00_00""}"
real_gemini35flashlite_50,run_034,2,smb,Maintain Current Automation Configuration,low,"{""action"": ""keep"", ""parameter_key"": ""aaps.core.smb_uam""}"
real_gemini35flashlite_50,run_035,1,basal,Review overnight and late-afternoon basal rates,high,"{""action"": ""keep"", ""rationale"": ""Verify with consistent meal and activity logging before adjusting basal segments.""}"
real_gemini35flashlite_50,run_035,2,smb,Evaluate DIA and SMB automation settings,medium,"{""action"": ""keep"", ""rationale"": ""Make changes one at a time and monitor closed-loop behavior closely.""}"
real_gemini35flashlite_50,run_036,1,basal,Verify Overnight Basal Rates,high,"{""parameter"": ""profile.basal.00_00"", ""suggested_value"": ""0.55 U/h""}"
real_gemini35flashlite_50,run_037,1,meal,Introduce Manual Carbohydrate Logging,medium,"{""action"": ""log_carbs_for_meals"", ""rationale"": ""Improves prediction accuracy and reduces reliance on reactive micro-boluses""}"
real_gemini35flashlite_50,run_038,1,basal,Verify Overnight Basal and Fasting Stability,medium,"{""parameter"": ""profile.basal.00_00"", ""action"": ""keep"", ""value"": ""0.6 U/h""}"
real_gemini35flashlite_50,run_039,1,basal,Verify Overnight Basal Stability,high,"{""parameter_key"": ""profile.basal.00_00"", ""suggested_value"": ""0.6 U/h""}"
real_gemini35flashlite_50,run_039,2,meal,Introduce Manual Meal Announcements,medium,"{""parameter_key"": ""aaps.core.smb_uam"", ""suggested_value"": ""smb_enabled=true; uam_enabled=true""}"
real_gemini35flashlite_50,run_040,1,smb,Reduce Max IOB Limit for Safety,safety,"{""max_iob_units"": 6.0}"
real_gemini35flashlite_50,run_040,2,basal,Review Overnight Basal Rates,medium,"{""basal_00_00"": 0.5}"
real_gemini35flashlite_50,run_041,1,cr,Initiate Manual Carb Logging for Verification,medium,"{""action"": ""Verify meal carb logging behavior without altering profile parameters.""}"
real_gemini35flashlite_50,run_042,1,cr,Begin Recording Manual Carbohydrate Entries,high,"{""action"": ""record_carbs"", ""rationale"": ""Enables proper prebolus timing and evaluated CR effectiveness.""}"
real_gemini35flashlite_50,run_043,1,basal,Begin Recording Carbohydrate Entries,high,"{""action"": ""verify"", ""target"": ""meal_logging""}"
real_gemini35flashlite_50,run_043,2,basal,Monitor Overnight Basal and Dips,medium,"{""action"": ""keep"", ""target"": ""basal_segments""}"
real_gemini35flashlite_50,run_044,1,meal,Evaluate Carbohydrate Logging for Complex Meals,medium,"{""action"": ""verify"", ""rationale"": ""Helps determine whether proactive carb entry reduces post-prandial spikes and secondary lows under GLP-1 therapy.""}"
real_gemini35flashlite_50,run_045,1,aaps,Review Max IOB Safety Limit,safety,"{""max_iob_units"": 15.0}"
real_gemini35flashlite_50,run_045,2,basal,Monitor Late Evening Basal Delivery,medium,"{""basal_segment"": ""00:00""}"
real_gemini35flashlite_50,run_046,1,basal,Verify Overnight Basal and Fasting Stability,high,"{""action"": ""keep"", ""rationale"": ""Withhold basal adjustments until meal logging provides a clear baseline, mitigating hypoglycemia risk.""}"
real_gemini35flashlite_50,run_046,2,smb,Evaluate Max IOB Safety Limit,medium,"{""action"": ""verify"", ""rationale"": ""Assess runaway SMB stacking risk against current total daily dose.""}"
real_gemini35flashlite_50,run_047,1,basal,Monitor Early Overnight Basal and Target,high,"{""action"": ""verify"", ""target_parameter"": ""profile.basal.00_00""}"
real_gemini35flashlite_50,run_047,2,meal,Evaluate Meal Logging for Afternoon Peaks,medium,"{""action"": ""verify"", ""target_parameter"": ""meal_strategy""}"
real_gemini35flashlite_50,run_048,1,aaps,Reduce Max IOB Safety Limit,safety,"{""max_iob_units"": 6.0}"
real_gemini35flashlite_50,run_048,2,meal,Introduce Manual Meal Carbohydrate Logging,high,"{""strategy"": ""manual_carb_logging""}"
real_gemini35flashlite_50,run_049,1,basal,Reduce Early-Night Basal Rate,high,"{""parameter"": ""profile.basal.00_00"", ""current_value"": ""0.6 U/h"", ""suggested_value"": ""0.5 U/h""}"
real_gemini35flashlite_50,run_050,1,smb,Review Max IOB Safety Limit,medium,"{""parameter"": ""max_iob_units"", ""suggested_value"": ""25 U""}"
