experiment,slot,group,kind,n_runs,group_runs,representative
real_gemini35flashlite_50,decision: Profile / basal 19:00,keep,varying,4,49,Maintains stability into the night.
real_gemini35flashlite_50,decision: Profile / basal 19:00,keep,varying,4,49,Evidence: hourly glucose data.
real_gemini35flashlite_50,decision: Profile / CR 00:00,keep,varying,6,49,Carb ratios cannot be validated without recorded carb entries; keep current settings.
real_gemini35flashlite_50,decision: Profile / CR 00:00,keep,varying,5,49,No direct carb entries to evaluate CR performance; keep current setting.
real_gemini35flashlite_50,decision: Profile / CR 00:00,keep,varying,5,49,Evidence: zero carb entries.
real_gemini35flashlite_50,decision: Profile / CR 00:00,keep,varying,4,49,Dependencies: carb logging.
real_gemini35flashlite_50,decision: Profile / CR 00:00,keep,varying,4,49,Carb entries are absent; changing CR without meal data is unsupported.
real_gemini35flashlite_50,decision: Profile / CR 00:00,keep,varying,3,49,Carb ratio cannot be evaluated without manual carb entry data.
real_gemini35flashlite_50,decision: Profile / CR 04:00,keep,varying,5,49,No data contradicting current early-morning carb ratio.
real_gemini35flashlite_50,decision: Profile / CR 04:00,keep,varying,5,49,Evidence: zero carb entries.
real_gemini35flashlite_50,decision: Profile / CR 04:00,keep,varying,4,49,No structured carb data available to evaluate early morning CR performance.
real_gemini35flashlite_50,decision: Profile / CR 04:00,keep,varying,4,49,Retain pending meal logging implementation.
real_gemini35flashlite_50,decision: Profile / CR 04:00,keep,varying,3,49,Maintain current CR segment pending explicit meal logging.
real_gemini35flashlite_50,decision: Profile / CR 04:00,keep,varying,3,49,Uncertainty: true CR adequacy.
real_gemini35flashlite_50,decision: Profile / CR 08:00,keep,varying,5,49,Evidence: zero carb entries.
real_gemini35flashlite_50,decision: Profile / CR 08:00,keep,varying,5,49,No meal carb data available to evaluate morning CR performance.
real_gemini35flashlite_50,decision: Profile / CR 08:00,keep,varying,3,49,Appropriate daytime carb ratio supporting robust closed-loop performance.
real_gemini35flashlite_50,decision: Profile / CR 08:00,keep,varying,3,49,Keep current pending structured meal logging.
real_gemini35flashlite_50,decision: Profile / CR 08:00,keep,varying,3,49,Maintain current CR segment pending explicit meal logging.
real_gemini35flashlite_50,decision: Profile / CR 08:00,keep,varying,3,49,Morning CR segment supports breakfast window.
real_gemini35flashlite_50,decision: Profile / CR 16:00,keep,varying,5,49,Evidence: zero carb entries.
real_gemini35flashlite_50,decision: Profile / CR 16:00,keep,varying,3,49,Afternoon spikes relate to unannounced intake rather than ratio defects.
real_gemini35flashlite_50,decision: Profile / CR 16:00,keep,varying,3,49,Maintain current CR segment pending explicit meal logging.
real_gemini35flashlite_50,decision: Profile / CR 16:00,keep,varying,3,49,Requires recorded meal carbohydrate data for audit.
real_gemini35flashlite_50,decision: Profile / CR 16:00,keep,varying,3,49,Dependencies: meal logging.
real_gemini35flashlite_50,decision: Profile / CR 16:00,keep,varying,3,49,Dependencies: carb logging.
real_gemini35flashlite_50,decision: Profile / CR 20:00,keep,varying,10,49,Evening CR segment maintains stable overnight transitions.
real_gemini35flashlite_50,decision: Profile / CR 20:00,keep,varying,7,49,Evening carb ratio is performing within acceptable closed-loop parameters.
real_gemini35flashlite_50,decision: Profile / CR 20:00,keep,varying,6,49,Keep current pending structured meal logging.
real_gemini35flashlite_50,decision: Profile / CR 20:00,keep,varying,5,49,Evidence: zero carb entries.
real_gemini35flashlite_50,decision: Profile / CR 20:00,keep,varying,3,49,Maintains evening carb ratio stability.
real_gemini35flashlite_50,decision: Profile / CR 20:00,keep,varying,3,49,Dependencies: meal logging.
real_gemini35flashlite_50,decision: Profile / ISF 00:00,keep,varying,6,48,Flat ISF of 56 is actively modulated by Oref1 dynamic sensitivity (70%); changing static ISF without verified meal data is premature.
real_gemini35flashlite_50,decision: Profile / ISF 00:00,keep,varying,4,48,Flat profile ISF of 56 mg/dL/U is successfully supplemented by Dynamic ISF (70% adjustment factor) and Oref1 real-time scaling.
real_gemini35flashlite_50,decision: Profile / ISF 00:00,keep,varying,4,48,Changing base ISF without isolating meal effects is unjustified.
real_gemini35flashlite_50,decision: Profile / ISF 00:00,keep,varying,4,48,Uncertainty: dynamic scaling behavior.
real_gemini35flashlite_50,decision: Profile / ISF 00:00,keep,varying,4,48,Dependencies: automation settings.
real_gemini35flashlite_50,decision: Profile / ISF 00:00,keep,varying,3,48,"Flat ISF of 56 mg/dL/U paired with Dynamic ISF (70%) provides safe, conservative insulin sensitivity scaling."
real_gemini35flashlite_50,decision: Profile / target 00:00,keep,varying,27,48,Overnight target of 90 mg/dL is appropriate for closed-loop operation.
real_gemini35flashlite_50,decision: Profile / target 00:00,keep,varying,5,48,Dependencies: none.
real_gemini35flashlite_50,decision: Profile / target 00:00,keep,varying,4,48,Keep current value.
real_gemini35flashlite_50,decision: Profile / target 00:00,keep,varying,3,48,Appropriate overnight target supporting fasting stability.
real_gemini35flashlite_50,decision: Profile / target 00:00,keep,varying,3,48,Evidence: stable overnight TIR.
real_gemini35flashlite_50,decision: Profile / target 00:00,keep,varying,2,48,Target of 90 mg/dL supports tight overnight control without excessive severe hypoglycemia.
real_gemini35flashlite_50,decision: Profile / target 08:00,keep,varying,22,49,Daytime target of 100 mg/dL provides a safe buffer against postprandial variability.
real_gemini35flashlite_50,decision: Profile / target 08:00,keep,varying,6,49,Dependencies: none.
real_gemini35flashlite_50,decision: Profile / target 08:00,keep,varying,6,49,Daytime target supports safe closed-loop operation.
real_gemini35flashlite_50,decision: Profile / target 08:00,keep,varying,5,49,Appropriate daytime target.
real_gemini35flashlite_50,decision: Profile / target 08:00,keep,varying,3,49,Appropriate daytime target balancing safety and tight control.
real_gemini35flashlite_50,decision: Profile / target 08:00,keep,varying,3,49,Daytime target is appropriate.
real_gemini35flashlite_50,decision: Profile / target 23:00,keep,varying,13,49,Late evening target is appropriate.
real_gemini35flashlite_50,decision: Profile / target 23:00,keep,varying,12,49,Late evening target of 90 mg/dL aligns with overnight target.
real_gemini35flashlite_50,decision: Profile / target 23:00,keep,varying,7,49,Dependencies: none.
real_gemini35flashlite_50,decision: Profile / target 23:00,keep,varying,4,49,Nighttime target aligns with closed-loop goals.
real_gemini35flashlite_50,decision: Profile / target 23:00,keep,varying,3,49,Night target transition is well-configured.
real_gemini35flashlite_50,decision: Profile / target 23:00,keep,varying,3,49,Maintains safe evening target.
real_gemini35flashlite_50,decision: Profile / DIA,keep,varying,17,49,10-hour DIA provides conservative insulin stacking protection in closed loop.
real_gemini35flashlite_50,decision: Profile / DIA,keep,varying,8,49,10-hour DIA provides conservative insulin-on-board tracking suitable for closed-loop safety.
real_gemini35flashlite_50,decision: Profile / DIA,keep,varying,5,49,Dependencies: none.
real_gemini35flashlite_50,decision: Profile / DIA,keep,varying,3,49,Dependencies: safety limits.
real_gemini35flashlite_50,decision: Profile / DIA,keep,varying,3,49,DIA of 10 hours matches insulin pharmacokinetics and supports safe IOB calculation under oref1.
real_gemini35flashlite_50,decision: Profile / DIA,keep,varying,3,49,Uncertainty: insulin kinetics.
real_gemini35flashlite_50,decision: AAPS / SMB and UAM,keep,varying,26,49,Both SMB and UAM are essential for managing unannounced meals given the lack of manual carb entries.
real_gemini35flashlite_50,decision: AAPS / SMB and UAM,keep,varying,7,49,Dependencies: none.
real_gemini35flashlite_50,decision: AAPS / SMB and UAM,keep,varying,4,49,Essential for managing unannounced meals given zero logged carb entries.
real_gemini35flashlite_50,decision: AAPS / SMB and UAM,keep,varying,4,49,Automation features are functioning correctly to manage unannounced excursions.
real_gemini35flashlite_50,decision: AAPS / SMB and UAM,keep,varying,3,49,Both SMB and UAM are appropriately enabled to support unannounced meal handling.
real_gemini35flashlite_50,decision: AAPS / SMB and UAM,keep,varying,2,49,Essential for automated closed-loop management of unannounced intake in the absence of manual carb entries.
real_gemini35flashlite_50,decision: AAPS / SMB activation conditions,keep,varying,8,49,Activation conditions appropriately support unannounced meal detection and micro-bolusing.
real_gemini35flashlite_50,decision: AAPS / SMB activation conditions,keep,varying,7,49,Dependencies: none.
real_gemini35flashlite_50,decision: AAPS / SMB activation conditions,keep,varying,5,49,Appropriately configured for unannounced meal management.
real_gemini35flashlite_50,decision: AAPS / SMB activation conditions,keep,varying,4,49,Current activation settings support UAM-driven micro-bolusing in the absence of carb entries.
real_gemini35flashlite_50,decision: AAPS / SMB activation conditions,keep,varying,4,49,Appropriate configuration for an unannounced-meal operating style.
real_gemini35flashlite_50,decision: AAPS / SMB activation conditions,keep,varying,3,49,Activation settings correctly support closed-loop responsiveness to unannounced rises.
real_gemini35flashlite_50,decision: AAPS / SMB strength and frequency,keep,varying,7,49,3-minute interval with 15 min max SMB basal and 20 min max UAM basal provides responsive microbolusing.
real_gemini35flashlite_50,decision: AAPS / SMB strength and frequency,keep,varying,7,49,Provides responsive micro-bolusing without excessive aggressiveness.
real_gemini35flashlite_50,decision: AAPS / SMB strength and frequency,keep,varying,6,49,Uncertainty: none.
real_gemini35flashlite_50,decision: AAPS / SMB strength and frequency,keep,varying,6,49,Current delivery intervals and caps provide responsive loop adjustments without excessive insulin stacking.
real_gemini35flashlite_50,decision: AAPS / SMB strength and frequency,keep,varying,6,49,Delivery intervals and limits are correctly configured for oref1 closed-loop operation.
real_gemini35flashlite_50,decision: AAPS / SMB strength and frequency,keep,varying,3,49,Delivery limits are safe and responsive.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,keep,varying,7,41,Safety ceilings are appropriately configured.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,keep,varying,7,41,Safety limits provide adequate boundaries for automated delivery.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,keep,varying,6,41,Dependencies: none.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,41,Max IOB of 25 U is high relative to TDD (~20 U/day) but requires careful verification before alteration.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,41,"Safety limits are functional, though max IOB should be reviewed against TDD in future optimization."
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,41,Safe upper safety ceilings that do not restrict normal loop operation.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,change,varying,4,8,Max IOB of 25 U is excessively high for total daily insulin (~20 U/day) and poses a severe stacking risk contributing to hypoglycemia.
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,change,varying,2,8,"Max IOB of 25 U is excessively high for a patient averaging ~20 U total daily dose, permitting dangerous insulin stacking."
real_gemini35flashlite_50,decision: AAPS / max basal and max IOB limits,change,varying,2,8,Reducing Max IOB to 6 U provides essential protection against insulin stacking.
real_gemini35flashlite_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,10,49,Dynamic ISF successfully compensates for the flat profile ISF.
real_gemini35flashlite_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,6,49,Dependencies: none.
real_gemini35flashlite_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,6,49,Dynamic ISF adjustment factor of 70% appropriately scales sensitivity for real-time glycemic changes.
real_gemini35flashlite_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,5,49,Dynamic ISF at 70% provides necessary adaptation to real-time glucose kinetics.
real_gemini35flashlite_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,4,49,Dynamic ISF at 70% effectively scales sensitivity without requiring autosens target changes.
real_gemini35flashlite_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,49,Dynamic ISF with 70% adjustment factor is appropriately active.
real_gemini35flashlite_50,decision: AAPS / carbohydrate absorption model,keep,varying,7,49,Carb absorption parameters align with standard Oref1 defaults.
real_gemini35flashlite_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,49,Uncertainty: none.
real_gemini35flashlite_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,49,Carb impact and absorption limits appropriately support UAM detection.
real_gemini35flashlite_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,49,7-hour absorption window appropriately accommodates delayed gastric emptying from GLP-1 therapy.
real_gemini35flashlite_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,49,7-hour maximum absorption window properly matches GLP-1 delayed gastric emptying kinetics.
real_gemini35flashlite_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,49,7-hour max absorption correctly accommodates delayed gastric emptying from GLP-1 therapy.
real_gemini35flashlite_50,profile recommendation,basal,varying,20,41,Keep current profile settings unchanged while initiating trial manual carbohydrate logging.
real_gemini35flashlite_50,profile recommendation,basal,varying,9,41,"Overall time in range is strong at 86.0%, and closed-loop automation (Oref1 with dynamic sensitivity) is actively managing variability."
real_gemini35flashlite_50,profile recommendation,basal,varying,6,41,Safely reduce the 00:00 basal segment from 0.6 U/h to 0.5 U/h.
real_gemini35flashlite_50,profile recommendation,basal,varying,3,41,"Overnight basal rates maintain stable fasting glucose near target, and existing profile settings achieve 86.0% TIR."
real_gemini35flashlite_50,profile recommendation,basal,varying,3,41,"Current profile basal segments, ISF, CR, and target values maintain a strong 86% TIR."
real_gemini35flashlite_50,profile recommendation,basal,varying,3,41,Keep current profile settings while closely monitoring nocturnal glucose stability and afternoon postprandial excursions.
real_gemini35flashlite_50,primary recommendation,basal,varying,11,22,Overnight glucose levels show consistent dipping and time below range between 00:00 and 02:00 local time (reaching 18.5% below range at 01:00).
real_gemini35flashlite_50,primary recommendation,basal,varying,9,22,Verify Overnight Basal Rates.
real_gemini35flashlite_50,primary recommendation,basal,varying,4,22,Overnight and early morning glucose values show frequent dipping and time-below-range up to 18.5%.
real_gemini35flashlite_50,primary recommendation,basal,varying,4,22,Monitor Overnight Basal and Hypoglycemia.
real_gemini35flashlite_50,primary recommendation,basal,varying,3,22,Reduce Overnight Basal Rates.
real_gemini35flashlite_50,primary recommendation,basal,varying,2,22,Withhold basal changes until carbohydrate logging is introduced to determine if lows are driven by basal over-delivery or unannounced meal absorption tails.
real_gemini35flashlite_50,primary recommendation,meal,varying,4,7,Introduce Manual Carbohydrate Logging.
real_gemini35flashlite_50,primary recommendation,cr,varying,3,6,"Telemetry shows zero explicit carb entries, forcing closed-loop automation to rely entirely on UAM and reactive microbolusing."
real_gemini35flashlite_50,primary recommendation,cr,varying,3,6,Initiate Carbohydrate Logging.
real_gemini35flashlite_50,primary recommendation,cr,varying,2,6,Recording carb entries for meals will allow proper prebolusing and reduce reliance on reactive stacking.
real_gemini35flashlite_50,primary recommendation,smb,shared,4,5,Review Max IOB Safety Limit.
real_gemini35flashlite_50,primary recommendation,smb,varying,2,5,"The current max IOB limit of 25 U is wide relative to total daily dose (~20 U/day), representing a potential stacking risk during unannounced excursions."
real_gemini35flashlite_50,primary recommendation,aaps,shared,5,5,"Max IOB of 25 U is excessively high for a total daily insulin intake of approximately 20 U/day, offering inadequate restriction against insulin stacking."
real_gemini35flashlite_50,primary recommendation,aaps,shared,5,5,Reduce Max IOB Safety Limit.
real_gemini35flashlite_50,summary,all,shared,34,49,A 14-day analysis of Nightscout telemetry and AAPS profile data shows an overall Time in Range of 86.0% with Time Above Range at 8.9% and Time Below Range at 5.1%.
real_gemini35flashlite_50,summary,all,varying,15,49,Analysis of 14 days of Nightscout telemetry and AAPS closed-loop data shows strong overall glycemic control with an 86.0% Time in Range.
real_gemini35flashlite_50,summary,all,varying,11,49,"The user operates an AAPS closed-loop system utilizing SMB and UAM with a flat ISF (56 mg/dL/U), a 10-hour DIA, and dynamic sensitivity enabled."
real_gemini35flashlite_50,summary,all,varying,6,49,"The user operates without manual carbohydrate entries, relying entirely on unannounced meal detection."
real_gemini35flashlite_50,summary,all,varying,5,49,The closed-loop system relies heavily on UAM and SMB automation with zero explicit carbohydrate entries recorded in the treatment summary.
real_gemini35flashlite_50,summary,all,varying,3,49,"However, Time Below Range reaches 5.1%, driven by occasional overnight and post-correction dips into the 40-50 mg/dL range."
real_gemini35flashlite_50,summary,all,varying,3,49,"The dataset contains no recorded carbohydrate treatment entries, indicating that meals are unannounced or unlogged, relying entirely on UAM and reactive micro-bolusing to manage postprandial glycemic excursions."
real_gemini35flashlite_50,issues,all,varying,15,49,Recurrent hypoglycemia excursions (5.1% time below range) particularly during overnight and early morning hours (local hours 00:00-02:00 up to 18.5% below range).
real_gemini35flashlite_50,issues,all,varying,15,49,"Time below range (5.1%) exceeds the standard 4% safety threshold, driven by nocturnal and early-morning dipping."
real_gemini35flashlite_50,issues,all,varying,10,49,"Complete absence of logged carbohydrate entries (0 entries), forcing the closed-loop system to rely entirely on reactive UAM."
real_gemini35flashlite_50,issues,all,varying,7,49,Afternoon postprandial hyperglycemia peaks (time above range reaching 32.1% during local hour 16:00).
real_gemini35flashlite_50,issues,all,varying,7,49,Excessively high safety limits (Max IOB 25 U and Max Basal 12 U/h) relative to total daily insulin (~20 U/day).
real_gemini35flashlite_50,issues,all,varying,5,49,Postprandial hyperglycemia peaks in the late afternoon (local hours 15:00–17:00).
real_gemini35flashlite_50,step findings: data_quality,all,varying,22,49,"CGM coverage is 98.7% with 3,995 valid entries over 14 days."
real_gemini35flashlite_50,step findings: data_quality,all,varying,9,49,"Telemetry is complete with extensive loop statuses and treatment records, though manual carb entries are entirely absent."
real_gemini35flashlite_50,step findings: data_quality,all,varying,7,49,"CGM coverage is excellent at 98.7% over 3,995 valid entries."
real_gemini35flashlite_50,step findings: data_quality,all,varying,5,49,Data quality status is good with 10 minor gaps (largest 65 minutes).
real_gemini35flashlite_50,step findings: data_quality,all,varying,3,49,Data quality is high and fully sufficient for closed-loop telemetry and profile analysis.
real_gemini35flashlite_50,step findings: data_quality,all,varying,2,49,"Data quality is good and fully supports chronological and aggregate loop telemetry analysis, though explicit meal carbohydrate entries are completely absent."
real_gemini35flashlite_50,step findings: safety_overview,all,varying,22,49,"Time in Range is 86.0%, Time Above Range is 8.9%, and Time Below Range is 5.1%."
real_gemini35flashlite_50,step findings: safety_overview,all,varying,3,49,Time in Range is 86.0% and average glucose is 121.6 mg/dL.
real_gemini35flashlite_50,step findings: safety_overview,all,varying,3,49,"Hypoglycemia occurs primarily overnight, while hyperglycemia peaks in the afternoon."
real_gemini35flashlite_50,step findings: safety_overview,all,varying,2,49,"Strong overall time in range (86.0%), but significant time below range (5.1%) with glucose dropping to 41-42 mg/dL on multiple days, imposing a strict safety constraint against aggressive insulin increases."
real_gemini35flashlite_50,step findings: safety_overview,all,varying,2,49,"Overall glycemic control is favorable at 86.0% TIR, but 5.1% time below range indicates significant hypoglycemia risk, particularly in late-night and early-morning hours."
real_gemini35flashlite_50,step findings: safety_overview,all,varying,2,49,"Time in range is 86.0%, but time below range reaches 5.1% with lows down to 41–42 mg/dL, primarily between local 01:00 and 06:00."
real_gemini35flashlite_50,step findings: basal_targets,all,varying,16,49,Overnight basal rates maintain stable fasting levels around 90-100 mg/dL but contribute to early morning dips (up to 18.5% time below range at 01:00 local time).
real_gemini35flashlite_50,step findings: basal_targets,all,varying,5,49,"Overnight basal rates show dipping below range during local hours 00:00-02:00, while afternoon hours exhibit postprandial elevation."
real_gemini35flashlite_50,step findings: basal_targets,all,varying,4,49,Overnight glucose dips during local hours 00:00–02:00 while late afternoon hours 15:00–17:00 show average glucose rising above 148–162 mg/dL.
real_gemini35flashlite_50,step findings: basal_targets,all,varying,3,49,Afternoon elevations reflect unannounced meals.
real_gemini35flashlite_50,step findings: basal_targets,all,varying,3,49,"Overnight basal rates combined with flat ISF contribute to nocturnal hypoglycemia risk, while afternoon elevations reflect postprandial or resistance periods."
real_gemini35flashlite_50,step findings: basal_targets,all,varying,2,49,Overnight basal delivery (00:00-04:00) and late-afternoon basal delivery interact with active insulin to cause micro-dips below 70 mg/dL.
real_gemini35flashlite_50,step findings: profile_cr_isf_dia,all,varying,27,49,Profile ISF is flat at 56 mg/dL/U and DIA is 10 hours.
real_gemini35flashlite_50,step findings: profile_cr_isf_dia,all,varying,2,49,Static profile ISF of 56 mg/dL/U is paired with dynamic ISF (70% adjustment factor) and a 10-hour DIA.
real_gemini35flashlite_50,step findings: profile_cr_isf_dia,all,varying,2,49,"Static profile ISF is set to 56 mg/dL/U and modulated by dynamic sensitivity, but lack of carb entries blocks direct CR validation."
real_gemini35flashlite_50,step findings: profile_cr_isf_dia,all,varying,2,49,A flat ISF combined with a 10-hour DIA interacts with Dynamic ISF to influence insulin stacking during high-sensitivity periods.
real_gemini35flashlite_50,step findings: profile_cr_isf_dia,all,varying,2,49,"Dynamic ISF (70% adjustment factor) actively scales sensitivity during high insulin demand, interacting with SMB automation."
real_gemini35flashlite_50,step findings: profile_cr_isf_dia,all,varying,2,49,Flat profile ISF of 56 mg/dL/U and 10h DIA rely heavily on dynamic sensitivity and closed-loop automation.
real_gemini35flashlite_50,step findings: automation_smb_uam,all,varying,13,49,SMB and UAM are enabled with smb_always_enabled=true.
real_gemini35flashlite_50,step findings: automation_smb_uam,all,varying,5,49,The loop relies entirely on UAM and SMB automation to handle postprandial excursions due to missing carb entries.
real_gemini35flashlite_50,step findings: automation_smb_uam,all,varying,4,49,"SMB and UAM are fully enabled with smb_always_enabled=true, supporting an unannounced meal strategy."
real_gemini35flashlite_50,step findings: automation_smb_uam,all,varying,4,49,"SMB and UAM enabled with SMB always enabled, compensating for unannounced meals in the absence of declared carbs."
real_gemini35flashlite_50,step findings: automation_smb_uam,all,varying,2,49,"Automation heavily compensates for unannounced meals, but lack of manual carb entry increases reliance on reactive UAM dosing."
real_gemini35flashlite_50,step findings: automation_smb_uam,all,varying,2,49,"SMB and UAM are enabled with smb_always_enabled set to true and smb_with_cob_enabled set to false, matching an unannounced meal operating model."
real_gemini35flashlite_50,step findings: automation_sensitivity_limits,all,varying,21,49,Autosens is disabled while Dynamic ISF is active (70%).
real_gemini35flashlite_50,step findings: automation_sensitivity_limits,all,varying,18,49,"Safety limits (max basal 12 U/h, max IOB 25 U) provide wide safety ceilings."
real_gemini35flashlite_50,step findings: automation_sensitivity_limits,all,varying,5,49,"Max IOB of 25 U is exceptionally high relative to total daily insulin (~20 U/day), creating severe insulin stacking risk that correlates with observed hypoglycemia."
real_gemini35flashlite_50,step findings: automation_sensitivity_limits,all,varying,3,49,"Safety limits (max basal 12 U/h, max IOB 25 U) provide wide upper ceilings without restricting normal loop operation."
real_gemini35flashlite_50,step findings: automation_sensitivity_limits,all,varying,2,49,"Autosens is disabled while Dynamic ISF is active at 70%, tightening effective ISF and increasing microbolus potency during downward trends."
real_gemini35flashlite_50,step findings: automation_sensitivity_limits,all,varying,2,49,"Autosens is disabled, relying entirely on oref1 dynamic ISF for real-time sensitivity adjustments."
real_gemini35flashlite_50,step findings: meal_bolus_strategy,all,varying,4,49,No explicit meal boluses or carbohydrate entries are recorded.
real_gemini35flashlite_50,step findings: meal_bolus_strategy,all,varying,3,49,"Without manual carb entries, meals rely entirely on UAM and SMB reactive microbolusing, leading to predictable afternoon postprandial peaks."
real_gemini35flashlite_50,step findings: meal_bolus_strategy,all,varying,2,49,"GLP-1 therapy is administered periodically (1.25mg), contributing to gastric emptying delays."
