experiment,run_id,parameter_key,category,in_inventory,current_value,decision,suggested_value,rationale
real_gemini35flashlite_50,run_001,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,Provides responsive microbolusing without excessive delivery. Evidence: aaps settings. Uncertainty: insulin stacking risk during delayed absorption. Dependencies: automation.
real_gemini35flashlite_50,run_001,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,keep,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,Safety ceilings are appropriately configured. Evidence: aaps settings. Uncertainty: none. Dependencies: none.
real_gemini35flashlite_50,run_001,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_raises_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic ISF successfully compensates for the flat profile ISF. Evidence: loop telemetry. Uncertainty: interaction with GLP-1 kinetics. Dependencies: profile ISF.
real_gemini35flashlite_50,run_001,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,Appropriate absorption window supporting slow or delayed digestion patterns. Evidence: aaps settings. Uncertainty: none. Dependencies: none.
real_gemini35flashlite_50,run_002,profile.basal.00_00,profile,True,0.6 U/h,change,0.5 U/h,Evidence shows 18.5% time below range at 01:00 local time. Reducing this segment mitigates overnight dipping. Uncertainty is low regarding the downward trend. Depends on verifying no concurrent changes in evening activity or eating habits.
real_gemini35flashlite_50,run_002,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,Glucose levels during early morning hours remain relatively stable. Current setting is appropriate pending the outcome of overnight basal adjustments.
real_gemini35flashlite_50,run_002,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,Morning fasting glucose values are within acceptable ranges. No evidence of persistent fasting drift requiring change at this time.
real_gemini35flashlite_50,run_002,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,Midday glucose levels are stable. Changes should be sequenced after verifying overnight basal modifications.
real_gemini35flashlite_50,run_002,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Afternoon hyperglycemia is primarily driven by unannounced meals and GLP-1 timing rather than structural basal deficit alone. Address meal strategy before altering daytime basal rates.
real_gemini35flashlite_50,run_002,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Current rate maintains acceptable transition into evening hours. Keep stable until meal logging practices are established.
real_gemini35flashlite_50,run_002,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,Evening basal segment supports normal post-dinner stability. No evidence supporting a change.
real_gemini35flashlite_50,run_002,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,"Carbohydrate entries are absent, making direct CR tuning unreliable. Keep current value while encouraging basic meal logging."
real_gemini35flashlite_50,run_002,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,No data contradicting current early-morning carb ratio. Retain pending meal logging implementation.
real_gemini35flashlite_50,run_002,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,Morning carbohydrate response appears adequately managed by automated UAM and current CR. Keep until meal data is available.
real_gemini35flashlite_50,run_002,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,Afternoon peaks are linked to unannounced meals rather than specific CR error. Address meal announcements first.
real_gemini35flashlite_50,run_002,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,Evening meal management is functioning within acceptable bounds via automation. Keep current value.
real_gemini35flashlite_50,run_002,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,"Dynamic ISF is active at 70% adjustment, compensating for the flat base ISF. Changing base ISF prematurely could destabilize closed-loop behavior."
real_gemini35flashlite_50,run_002,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,Target of 90 mg/dL is appropriate for closed-loop operation. Keep current value.
real_gemini35flashlite_50,run_002,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target of 100 mg/dL provides a safe buffer against daytime lows. Keep current value.
real_gemini35flashlite_50,run_002,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Evening target of 90 mg/dL aligns with overnight target settings. Keep current value.
real_gemini35flashlite_50,run_002,profile.dia,profile,True,10 h,keep,10 h,A 10-hour DIA provides conservative insulin stacking protection under oref1 automation. Keep current value.
real_gemini35flashlite_50,run_002,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,Both SMB and UAM are essential for managing unannounced meals given the current lack of manual carb logging. Keep enabled.
real_gemini35flashlite_50,run_002,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,Current SMB activation rules properly support UAM-driven dosing in the absence of carb entries. Keep settings.
real_gemini35flashlite_50,run_002,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,Delivery timing and maximum basal minutes are appropriately configured for oref1 loop responsiveness.
real_gemini35flashlite_50,run_002,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,change,max_basal_u_per_hour=12 U/h; max_iob_units=10 U,Max IOB of 25 U is excessively high for daily insulin needs and risks over-delivery during automated corrections. Lowering to 10 U enhances safety without hindering normal loop function.
real_gemini35flashlite_50,run_002,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic ISF at 70% effectively adapts sensitivity to recent glucose variations. Keep current configuration.
real_gemini35flashlite_50,run_002,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,Carb impact threshold and absorption window properly support UAM detection. Keep current values.
real_gemini35flashlite_50,run_003,profile.basal.00_00,profile,True,0.6 U/h,keep,0.6 U/h,"Overnight basal rates maintain reasonable fasting control, though occasional dips occur. Evidence does not yet justify changing basal independently of meal and ISF verification."
real_gemini35flashlite_50,run_003,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,Current early morning basal rate is stable; changing it before verifying morning rise patterns introduces confounding variables.
real_gemini35flashlite_50,run_003,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,Maintains daytime basal support; keep stable during initial meal-logging verification.
real_gemini35flashlite_50,run_003,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,Midday basal segment is stable; defer changes until meal data is available.
real_gemini35flashlite_50,run_003,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Afternoon basal rate aligns with loop automation behavior during resistance windows.
real_gemini35flashlite_50,run_003,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Evening basal segment provides adequate transition into night.
real_gemini35flashlite_50,run_003,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,Nighttime transition basal rate is stable.
real_gemini35flashlite_50,run_003,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,Carb ratios cannot be reliably optimized while carb entries are entirely unrecorded.
real_gemini35flashlite_50,run_003,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,Keep current CR segment stable until meal logging is established.
real_gemini35flashlite_50,run_003,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,Keep current CR segment stable during verification phase.
real_gemini35flashlite_50,run_003,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,Keep current CR segment stable; changes depend on recorded postprandial responses.
real_gemini35flashlite_50,run_003,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,Keep evening CR segment stable.
real_gemini35flashlite_50,run_003,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,Flat ISF of 56 mg/dL/U is compensated by Dynamic ISF (70%). Keep unchanged until meal logging and sensitivity data are gathered.
real_gemini35flashlite_50,run_003,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,Overnight target of 90 mg/dL is appropriate for closed-loop operation.
real_gemini35flashlite_50,run_003,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target of 100 mg/dL is well-suited for loop operation.
real_gemini35flashlite_50,run_003,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Late evening target of 90 mg/dL aligns with overnight target.
real_gemini35flashlite_50,run_003,profile.dia,profile,True,10 h,keep,10 h,10-hour DIA provides conservative insulin-on-board tracking supporting safety against stacking.
real_gemini35flashlite_50,run_003,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,Both SMB and UAM are correctly enabled to manage unannounced glucose rises given the lack of manual carb entries.
real_gemini35flashlite_50,run_003,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,Activation conditions appropriately support automated micro-bolusing in the absence of declared carbs.
real_gemini35flashlite_50,run_003,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,Delivery intervals and caps are configured within safe operating ranges.
real_gemini35flashlite_50,run_003,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,keep,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,Safety limits are well within device boundaries; max IOB of 25 U is wide but managed safely by runtime loop behavior.
real_gemini35flashlite_50,run_003,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_raises_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic ISF at 70% effectively compensates for static ISF limitations without requiring Autosens.
real_gemini35flashlite_50,run_003,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,Carbohydrate absorption parameters align with standard oref1 configuration.
real_gemini35flashlite_50,run_004,profile.basal.00_00,profile,True,0.6 U/h,keep,0.6 U/h,"Overnight basal maintains stable control. Evidence shows occasional early morning dips, but unannounced meals and active automation confound direct attribution to basal rate without meal logging."
real_gemini35flashlite_50,run_004,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,Current rate supports morning stability. Withhold change until meal logging provides a clear baseline.
real_gemini35flashlite_50,run_004,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,Morning basal segment is well-tolerated; no evidence of persistent fasting drift requiring adjustment.
real_gemini35flashlite_50,run_004,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,Midday basal rate is appropriate. Afternoon elevations are primarily driven by unannounced food intake rather than basal deficit.
real_gemini35flashlite_50,run_004,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Late afternoon basal rate maintains expected delivery; changes should be deferred until meal entry habits are established.
real_gemini35flashlite_50,run_004,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Evening basal segment operates safely within closed-loop parameters.
real_gemini35flashlite_50,run_004,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,Nighttime transition basal is supported by stable overnight averages.
real_gemini35flashlite_50,run_004,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,Carb ratios cannot be reliably evaluated while meal entries are absent from the dataset.
real_gemini35flashlite_50,run_004,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,Retain current setting until meal-linked therapy response windows are available.
real_gemini35flashlite_50,run_004,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,No changes warranted without consistent carb declaration data.
real_gemini35flashlite_50,run_004,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,Afternoon CR appears adequate when combined with UAM automation; preserve current configuration pending meal logs.
real_gemini35flashlite_50,run_004,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,Evening carb ratio is functioning satisfactorily within closed-loop bounds.
real_gemini35flashlite_50,run_004,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,Flat ISF of 56 mg/dL/U combined with Dynamic ISF (70%) provides appropriate sensitivity scaling during active loops.
real_gemini35flashlite_50,run_004,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,Overnight target of 90 mg/dL is appropriate for closed-loop control.
real_gemini35flashlite_50,run_004,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target of 100 mg/dL provides a safe buffer against daytime hypoglycemia.
real_gemini35flashlite_50,run_004,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Late evening target supports smooth overnight transition.
real_gemini35flashlite_50,run_004,profile.dia,profile,True,10 h,keep,10 h,DIA of 10 hours matches insulin pharmacokinetics and supports safe IOB calculation under oref1.
real_gemini35flashlite_50,run_004,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,Both SMB and UAM are essential for managing unannounced meals in the absence of declared carb entries.
real_gemini35flashlite_50,run_004,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,Current SMB activation rules appropriately support automated delivery without requiring immediate configuration changes.
real_gemini35flashlite_50,run_004,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,Delivery intervals and limits are correctly configured for oref1 closed-loop operation.
real_gemini35flashlite_50,run_004,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,keep,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,Safety ceilings are appropriately set to prevent runaway insulin delivery while accommodating automation needs.
real_gemini35flashlite_50,run_004,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic ISF at 70% effectively scales sensitivity during postprandial rises and high insulin demand.
real_gemini35flashlite_50,run_004,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,Carb impact and absorption limits align with closed-loop requirements and support GLP-1 digestion timelines.
real_gemini35flashlite_50,run_005,profile.basal.00_00,profile,True,0.6 U/h,keep,0.6 U/h,"Although overnight time below range is elevated (up to 18.5%), unannounced meals and lack of carb entries prevent isolating basal deficit. Keep current value pending structured carb logging."
real_gemini35flashlite_50,run_005,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,Fasting-like morning window shows stable glucose control (TIR > 97%). No change warranted.
real_gemini35flashlite_50,run_005,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,Morning fasting glucose remains well-controlled. Keep current setting.
real_gemini35flashlite_50,run_005,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,Midday basal segment supports stable fasting levels. Keep current setting.
real_gemini35flashlite_50,run_005,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Afternoon basal rate aligns with observed glucose patterns when unannounced intake is accounted for. Keep current setting.
real_gemini35flashlite_50,run_005,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Evening basal segment maintains acceptable stability. Keep current setting.
real_gemini35flashlite_50,run_005,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,Late evening basal rate supports evening transitions. Keep current setting.
real_gemini35flashlite_50,run_005,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,"Without logged carbohydrate data, carbohydrate ratio adjustments cannot be empirically validated. Keep current setting."
real_gemini35flashlite_50,run_005,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,Requires structured carbohydrate logging before adjustment.
real_gemini35flashlite_50,run_005,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,Requires structured carbohydrate logging before adjustment.
real_gemini35flashlite_50,run_005,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,Requires structured carbohydrate logging before adjustment.
real_gemini35flashlite_50,run_005,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,Requires structured carbohydrate logging before adjustment.
real_gemini35flashlite_50,run_005,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,"While ISF interacts with dynamic sensitivity, changing it without carb-verified meal response data carries risk of under-correction. Keep current setting."
real_gemini35flashlite_50,run_005,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,Target range is appropriate for closed-loop operation. Keep current setting.
real_gemini35flashlite_50,run_005,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target is well-tolerated. Keep current setting.
real_gemini35flashlite_50,run_005,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Nighttime target aligns with closed-loop goals. Keep current setting.
real_gemini35flashlite_50,run_005,profile.dia,profile,True,10 h,keep,10 h,10-hour DIA provides conservative insulin-on-board tracking suitable for closed-loop safety. Keep current setting.
real_gemini35flashlite_50,run_005,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,Essential automation features are correctly enabled. Keep current setting.
real_gemini35flashlite_50,run_005,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,SMB activation conditions are appropriately configured for unannounced meal management. Keep current setting.
real_gemini35flashlite_50,run_005,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,Delivery limits and intervals are well-balanced. Keep current setting.
real_gemini35flashlite_50,run_005,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,keep,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,Safety limits provide appropriate boundaries against insulin stacking. Keep current setting.
real_gemini35flashlite_50,run_005,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic sensitivity scaling at 70% is active and functioning. Keep current setting.
real_gemini35flashlite_50,run_005,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,Absorption parameters are appropriately configured. Keep current setting.
real_gemini35flashlite_50,run_006,profile.basal.00_00,profile,True,0.6 U/h,keep,0.6 U/h,Current rate maintains overnight stability; keep unchanged pending structured overnight observation to address nocturnal hypoglycemia.
real_gemini35flashlite_50,run_006,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,Current rate supports early morning baseline; keep unchanged while monitoring early morning glucose trends.
real_gemini35flashlite_50,run_006,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,Morning rise coverage is adequate; keep unchanged.
real_gemini35flashlite_50,run_006,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,Midday basal rate is stable; keep unchanged.
real_gemini35flashlite_50,run_006,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Afternoon basal rate is supported by loop automation; keep unchanged.
real_gemini35flashlite_50,run_006,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Evening basal transition is appropriate; keep unchanged.
real_gemini35flashlite_50,run_006,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,Late evening basal rate is stable; keep unchanged.
real_gemini35flashlite_50,run_006,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,Carb ratio operates without explicit carb entries; keep unchanged until meal-logging data is available.
real_gemini35flashlite_50,run_006,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,Early morning CR is appropriate for baseline; keep unchanged.
real_gemini35flashlite_50,run_006,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,Daytime CR functions within automated UAM limits; keep unchanged.
real_gemini35flashlite_50,run_006,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,Afternoon CR supports postprandial handling; keep unchanged.
real_gemini35flashlite_50,run_006,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,Evening CR is stable; keep unchanged.
real_gemini35flashlite_50,run_006,profile.isf.00_00,profile,True,56 mg/dL/U,verify,56 mg/dL/U,Flat ISF combined with 10-hour DIA contributes to nocturnal hypoglycemia risk; verify response before altering.
