experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_gemini35flashlite_50,run_003,run_035,0.091,0.549,0.206,1.0,False,False
real_gemini35flashlite_50,run_003,run_036,0.093,0.521,0.017,1.0,False,False
real_gemini35flashlite_50,run_003,run_037,0.118,0.789,0.391,1.0,True,False
real_gemini35flashlite_50,run_003,run_038,0.143,0.677,0.052,1.0,False,False
real_gemini35flashlite_50,run_003,run_039,0.13,0.671,0.127,1.0,False,False
real_gemini35flashlite_50,run_003,run_040,0.157,0.313,0.062,0.0,False,False
real_gemini35flashlite_50,run_003,run_041,0.04,0.62,0.17,1.0,False,False
real_gemini35flashlite_50,run_003,run_042,0.114,0.533,0.075,1.0,False,False
real_gemini35flashlite_50,run_003,run_043,0.134,0.805,0.088,1.0,False,False
real_gemini35flashlite_50,run_003,run_044,0.089,0.848,0.107,1.0,True,False
real_gemini35flashlite_50,run_003,run_045,0.067,0.629,0.246,1.0,False,False
real_gemini35flashlite_50,run_003,run_046,0.245,0.714,0.105,1.0,False,False
real_gemini35flashlite_50,run_003,run_047,0.281,0.667,0.025,1.0,False,False
real_gemini35flashlite_50,run_003,run_048,0.183,0.722,0.049,0.0,False,False
real_gemini35flashlite_50,run_003,run_049,0.156,0.325,0.107,0.0,False,False
real_gemini35flashlite_50,run_003,run_050,0.093,0.573,0.173,1.0,False,False
real_gemini35flashlite_50,run_004,run_005,0.046,0.603,0.044,1.0,False,True
real_gemini35flashlite_50,run_004,run_006,0.205,0.579,0.024,1.0,False,True
real_gemini35flashlite_50,run_004,run_007,0.123,0.533,0.331,1.0,False,True
real_gemini35flashlite_50,run_004,run_008,0.094,0.515,0.18,1.0,False,True
real_gemini35flashlite_50,run_004,run_009,0.076,0.438,0.065,1.0,False,True
real_gemini35flashlite_50,run_004,run_010,0.121,0.584,0.048,1.0,False,False
real_gemini35flashlite_50,run_004,run_011,0.051,0.907,0.486,1.0,False,False
real_gemini35flashlite_50,run_004,run_012,0.131,0.64,0.277,1.0,False,True
real_gemini35flashlite_50,run_004,run_013,0.078,0.435,0.024,1.0,False,False
real_gemini35flashlite_50,run_004,run_014,0.107,0.826,0.115,1.0,False,True
real_gemini35flashlite_50,run_004,run_015,0.108,0.284,0.35,0.0,False,False
real_gemini35flashlite_50,run_004,run_016,0.1,0.631,0.386,1.0,False,True
real_gemini35flashlite_50,run_004,run_017,0.09,0.672,0.055,1.0,False,True
real_gemini35flashlite_50,run_004,run_018,0.051,0.573,0.444,1.0,False,True
real_gemini35flashlite_50,run_004,run_019,0.093,0.773,0.031,1.0,False,True
real_gemini35flashlite_50,run_004,run_020,0.142,0.655,0.299,1.0,False,True
real_gemini35flashlite_50,run_004,run_021,0.088,0.683,0.045,1.0,False,True
real_gemini35flashlite_50,run_004,run_022,0.108,0.5,0.06,1.0,False,True
real_gemini35flashlite_50,run_004,run_023,0.092,0.583,0.374,0.0,False,True
real_gemini35flashlite_50,run_004,run_024,0.067,0.649,0.077,1.0,False,True
real_gemini35flashlite_50,run_004,run_026,0.123,0.198,0.022,0.0,False,True
real_gemini35flashlite_50,run_004,run_027,0.166,0.546,0.117,1.0,False,True
real_gemini35flashlite_50,run_004,run_028,0.113,0.487,0.054,0.0,False,True
real_gemini35flashlite_50,run_004,run_029,0.085,0.578,0.094,1.0,False,True
real_gemini35flashlite_50,run_004,run_030,0.086,0.544,0.344,0.0,False,True
real_gemini35flashlite_50,run_004,run_031,0.079,0.5,0.084,1.0,False,False
real_gemini35flashlite_50,run_004,run_032,0.055,0.533,0.344,1.0,False,True
real_gemini35flashlite_50,run_004,run_033,0.118,0.242,0.296,0.0,False,True
real_gemini35flashlite_50,run_004,run_034,0.113,0.543,0.073,1.0,False,True
real_gemini35flashlite_50,run_004,run_035,0.065,0.659,0.1,1.0,False,True
real_gemini35flashlite_50,run_004,run_036,0.205,0.478,0.011,1.0,False,True
real_gemini35flashlite_50,run_004,run_037,0.075,0.717,0.311,1.0,False,True
real_gemini35flashlite_50,run_004,run_038,0.09,0.697,0.097,1.0,False,True
real_gemini35flashlite_50,run_004,run_039,0.094,0.556,0.094,1.0,False,True
real_gemini35flashlite_50,run_004,run_040,0.126,0.278,0.03,0.0,False,True
real_gemini35flashlite_50,run_004,run_041,0.079,0.579,0.15,1.0,False,False
real_gemini35flashlite_50,run_004,run_042,0.038,0.569,0.045,1.0,False,False
real_gemini35flashlite_50,run_004,run_043,0.132,0.785,0.079,1.0,False,True
real_gemini35flashlite_50,run_004,run_044,0.076,0.671,0.046,1.0,False,True
real_gemini35flashlite_50,run_004,run_045,0.122,0.503,0.386,1.0,False,True
real_gemini35flashlite_50,run_004,run_046,0.186,0.673,0.051,1.0,False,True
real_gemini35flashlite_50,run_004,run_047,0.243,0.594,0.036,1.0,False,True
real_gemini35flashlite_50,run_004,run_048,0.241,0.547,0.103,0.0,False,True
real_gemini35flashlite_50,run_004,run_049,0.15,0.279,0.112,0.0,False,True
real_gemini35flashlite_50,run_004,run_050,0.094,0.728,0.026,1.0,False,True
real_gemini35flashlite_50,run_005,run_006,0.05,0.405,0.028,1.0,True,True
real_gemini35flashlite_50,run_005,run_007,0.171,0.502,0.251,1.0,True,True
real_gemini35flashlite_50,run_005,run_008,0.178,0.63,0.178,1.0,False,True
real_gemini35flashlite_50,run_005,run_009,0.169,0.456,0.023,1.0,True,True
real_gemini35flashlite_50,run_005,run_010,0.182,0.586,0.079,1.0,False,False
real_gemini35flashlite_50,run_005,run_011,0.09,0.624,0.294,1.0,False,False
real_gemini35flashlite_50,run_005,run_012,0.089,0.476,0.302,1.0,False,True
real_gemini35flashlite_50,run_005,run_013,0.101,0.471,0.034,1.0,False,False
real_gemini35flashlite_50,run_005,run_014,0.149,0.579,0.195,1.0,False,True
real_gemini35flashlite_50,run_005,run_015,0.281,0.222,0.326,0.0,False,False
real_gemini35flashlite_50,run_005,run_016,0.14,0.715,0.579,1.0,True,True
real_gemini35flashlite_50,run_005,run_017,0.209,0.629,0.067,1.0,False,True
real_gemini35flashlite_50,run_005,run_018,0.289,0.661,0.399,1.0,True,True
real_gemini35flashlite_50,run_005,run_019,0.239,0.734,0.033,1.0,False,True
real_gemini35flashlite_50,run_005,run_020,0.036,0.693,0.602,1.0,False,True
real_gemini35flashlite_50,run_005,run_021,0.22,0.44,0.026,1.0,True,True
real_gemini35flashlite_50,run_005,run_022,0.123,0.396,0.055,1.0,True,True
real_gemini35flashlite_50,run_005,run_023,0.194,0.484,0.452,0.0,False,True
real_gemini35flashlite_50,run_005,run_024,0.189,0.723,0.05,1.0,False,True
real_gemini35flashlite_50,run_005,run_026,0.038,0.263,0.033,0.0,False,True
real_gemini35flashlite_50,run_005,run_027,0.06,0.679,0.149,1.0,True,True
real_gemini35flashlite_50,run_005,run_028,0.1,0.398,0.04,0.0,False,True
real_gemini35flashlite_50,run_005,run_029,0.244,0.658,0.021,1.0,False,True
real_gemini35flashlite_50,run_005,run_030,0.199,0.508,0.112,0.0,False,True
real_gemini35flashlite_50,run_005,run_031,0.165,0.664,0.078,1.0,False,False
real_gemini35flashlite_50,run_005,run_032,0.203,0.513,0.287,1.0,True,True
real_gemini35flashlite_50,run_005,run_033,0.056,0.221,0.042,0.0,True,True
real_gemini35flashlite_50,run_005,run_034,0.19,0.5,0.087,1.0,True,True
real_gemini35flashlite_50,run_005,run_035,0.201,0.723,0.102,1.0,True,True
real_gemini35flashlite_50,run_005,run_036,0.167,0.458,0.012,1.0,True,True
real_gemini35flashlite_50,run_005,run_037,0.194,0.569,0.237,1.0,False,True
real_gemini35flashlite_50,run_005,run_038,0.187,0.726,0.045,1.0,True,True
real_gemini35flashlite_50,run_005,run_039,0.179,0.76,0.046,1.0,True,True
real_gemini35flashlite_50,run_005,run_040,0.082,0.288,0.086,0.0,False,True
real_gemini35flashlite_50,run_005,run_041,0.047,0.631,0.089,1.0,False,False
real_gemini35flashlite_50,run_005,run_042,0.237,0.552,0.056,1.0,False,False
real_gemini35flashlite_50,run_005,run_043,0.292,0.515,0.108,1.0,True,True
real_gemini35flashlite_50,run_005,run_044,0.236,0.497,0.04,1.0,False,True
real_gemini35flashlite_50,run_005,run_045,0.166,0.532,0.227,1.0,False,True
real_gemini35flashlite_50,run_005,run_046,0.092,0.643,0.05,1.0,True,True
real_gemini35flashlite_50,run_005,run_047,0.06,0.524,0.034,1.0,True,True
real_gemini35flashlite_50,run_005,run_048,0.1,0.65,0.035,0.0,False,True
real_gemini35flashlite_50,run_005,run_049,0.063,0.24,0.093,0.0,True,True
real_gemini35flashlite_50,run_005,run_050,0.073,0.591,0.056,1.0,False,True
real_gemini35flashlite_50,run_006,run_007,0.171,0.441,0.035,1.0,True,True
real_gemini35flashlite_50,run_006,run_008,0.059,0.439,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_009,0.074,0.457,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_010,0.046,0.478,0.0,1.0,False,False
real_gemini35flashlite_50,run_006,run_011,0.076,0.404,0.037,1.0,False,False
real_gemini35flashlite_50,run_006,run_012,0.058,0.517,0.032,1.0,False,True
real_gemini35flashlite_50,run_006,run_013,0.034,0.486,0.0,1.0,False,False
real_gemini35flashlite_50,run_006,run_014,0.038,0.375,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_015,0.054,0.239,0.032,0.0,False,False
real_gemini35flashlite_50,run_006,run_016,0.117,0.53,0.036,1.0,True,True
real_gemini35flashlite_50,run_006,run_017,0.06,0.494,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_018,0.093,0.605,0.036,1.0,True,True
real_gemini35flashlite_50,run_006,run_019,0.165,0.554,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_020,0.112,0.569,0.03,1.0,False,True
real_gemini35flashlite_50,run_006,run_021,0.078,0.554,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_022,0.127,0.5,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_023,0.075,0.495,0.033,0.0,False,True
real_gemini35flashlite_50,run_006,run_024,0.071,0.532,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_026,0.094,0.17,0.0,0.0,False,True
real_gemini35flashlite_50,run_006,run_027,0.107,0.444,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_028,0.043,0.527,0.0,0.0,False,True
real_gemini35flashlite_50,run_006,run_029,0.104,0.531,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_030,0.223,0.479,0.0,0.0,False,True
real_gemini35flashlite_50,run_006,run_031,0.059,0.438,0.0,1.0,False,False
real_gemini35flashlite_50,run_006,run_032,0.095,0.438,0.042,1.0,True,True
real_gemini35flashlite_50,run_006,run_033,0.037,0.218,0.0,0.0,True,True
real_gemini35flashlite_50,run_006,run_034,0.188,0.531,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_035,0.133,0.474,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_036,0.108,0.545,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_037,0.082,0.573,0.04,1.0,False,True
real_gemini35flashlite_50,run_006,run_038,0.036,0.524,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_039,0.057,0.523,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_040,0.064,0.286,0.0,0.0,False,True
real_gemini35flashlite_50,run_006,run_041,0.081,0.707,0.0,1.0,False,False
real_gemini35flashlite_50,run_006,run_042,0.081,0.459,0.0,1.0,False,False
real_gemini35flashlite_50,run_006,run_043,0.118,0.444,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_044,0.064,0.5,0.0,1.0,False,True
real_gemini35flashlite_50,run_006,run_045,0.077,0.448,0.038,1.0,False,True
real_gemini35flashlite_50,run_006,run_046,0.112,0.533,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_047,0.074,0.636,0.0,1.0,True,True
real_gemini35flashlite_50,run_006,run_048,0.067,0.465,0.0,0.0,False,True
real_gemini35flashlite_50,run_006,run_049,0.072,0.236,0.0,0.0,True,True
real_gemini35flashlite_50,run_006,run_050,0.087,0.498,0.0,1.0,False,True
real_gemini35flashlite_50,run_007,run_008,0.3,0.486,0.095,1.0,False,True
real_gemini35flashlite_50,run_007,run_009,0.08,0.44,0.16,1.0,True,True
real_gemini35flashlite_50,run_007,run_010,0.165,0.343,0.084,1.0,False,False
real_gemini35flashlite_50,run_007,run_011,0.094,0.498,0.393,1.0,False,False
real_gemini35flashlite_50,run_007,run_012,0.186,0.537,0.55,1.0,False,True
real_gemini35flashlite_50,run_007,run_013,0.189,0.43,0.038,1.0,False,False
real_gemini35flashlite_50,run_007,run_014,0.085,0.552,0.275,1.0,False,True
real_gemini35flashlite_50,run_007,run_015,0.233,0.239,0.53,0.0,False,False
real_gemini35flashlite_50,run_007,run_016,0.072,0.487,0.386,1.0,True,True
real_gemini35flashlite_50,run_007,run_017,0.126,0.42,0.046,1.0,False,True
real_gemini35flashlite_50,run_007,run_018,0.139,0.535,0.354,1.0,True,True
real_gemini35flashlite_50,run_007,run_019,0.073,0.505,0.023,1.0,False,True
real_gemini35flashlite_50,run_007,run_020,0.083,0.504,0.308,1.0,False,True
real_gemini35flashlite_50,run_007,run_021,0.104,0.61,0.116,1.0,True,True
real_gemini35flashlite_50,run_007,run_022,0.129,0.519,0.095,1.0,True,True
real_gemini35flashlite_50,run_007,run_023,0.075,0.486,0.289,0.0,False,True
real_gemini35flashlite_50,run_007,run_024,0.082,0.515,0.072,1.0,False,True
real_gemini35flashlite_50,run_007,run_026,0.18,0.22,0.021,0.0,False,True
real_gemini35flashlite_50,run_007,run_027,0.101,0.467,0.054,1.0,True,True
real_gemini35flashlite_50,run_007,run_028,0.086,0.279,0.045,0.0,False,True
real_gemini35flashlite_50,run_007,run_029,0.075,0.513,0.153,1.0,False,True
real_gemini35flashlite_50,run_007,run_030,0.079,0.564,0.094,0.0,False,True
real_gemini35flashlite_50,run_007,run_031,0.067,0.545,0.078,1.0,False,False
real_gemini35flashlite_50,run_007,run_032,0.065,0.429,0.404,1.0,True,True
real_gemini35flashlite_50,run_007,run_033,0.148,0.234,0.026,0.0,True,True
real_gemini35flashlite_50,run_007,run_034,0.075,0.454,0.087,1.0,True,True
real_gemini35flashlite_50,run_007,run_035,0.22,0.474,0.109,1.0,True,True
real_gemini35flashlite_50,run_007,run_036,0.088,0.507,0.042,1.0,True,True
real_gemini35flashlite_50,run_007,run_037,0.276,0.5,0.489,1.0,False,True
real_gemini35flashlite_50,run_007,run_038,0.141,0.463,0.216,1.0,True,True
real_gemini35flashlite_50,run_007,run_039,0.24,0.431,0.072,1.0,True,True
real_gemini35flashlite_50,run_007,run_040,0.079,0.202,0.065,0.0,False,True
real_gemini35flashlite_50,run_007,run_041,0.19,0.434,0.159,1.0,False,False
real_gemini35flashlite_50,run_007,run_042,0.074,0.468,0.121,1.0,False,False
real_gemini35flashlite_50,run_007,run_043,0.086,0.529,0.143,1.0,True,True
real_gemini35flashlite_50,run_007,run_044,0.179,0.523,0.03,1.0,False,True
real_gemini35flashlite_50,run_007,run_045,0.113,0.568,0.385,1.0,False,True
real_gemini35flashlite_50,run_007,run_046,0.083,0.48,0.046,1.0,True,True
real_gemini35flashlite_50,run_007,run_047,0.07,0.455,0.029,1.0,True,True
real_gemini35flashlite_50,run_007,run_048,0.081,0.576,0.056,0.0,False,True
real_gemini35flashlite_50,run_007,run_049,0.136,0.219,0.114,0.0,True,True
real_gemini35flashlite_50,run_007,run_050,0.125,0.444,0.026,1.0,False,True
real_gemini35flashlite_50,run_008,run_009,0.115,0.598,0.031,1.0,False,True
real_gemini35flashlite_50,run_008,run_010,0.21,0.502,0.17,1.0,True,False
real_gemini35flashlite_50,run_008,run_011,0.084,0.605,0.224,1.0,False,False
real_gemini35flashlite_50,run_008,run_012,0.111,0.579,0.351,1.0,False,True
real_gemini35flashlite_50,run_008,run_013,0.329,0.391,0.021,1.0,False,False
real_gemini35flashlite_50,run_008,run_014,0.177,0.489,0.096,1.0,False,True
real_gemini35flashlite_50,run_008,run_015,0.361,0.239,0.325,0.0,False,False
real_gemini35flashlite_50,run_008,run_016,0.089,0.685,0.376,1.0,False,True
real_gemini35flashlite_50,run_008,run_017,0.184,0.57,0.076,1.0,False,True
real_gemini35flashlite_50,run_008,run_018,0.202,0.7,0.205,1.0,False,True
real_gemini35flashlite_50,run_008,run_019,0.109,0.598,0.024,1.0,False,True
real_gemini35flashlite_50,run_008,run_020,0.094,0.555,0.348,1.0,False,True
real_gemini35flashlite_50,run_008,run_021,0.238,0.527,0.071,1.0,False,True
real_gemini35flashlite_50,run_008,run_022,0.069,0.52,0.024,1.0,False,True
real_gemini35flashlite_50,run_008,run_023,0.179,0.544,0.354,0.0,True,True
real_gemini35flashlite_50,run_008,run_024,0.129,0.667,0.026,1.0,False,True
real_gemini35flashlite_50,run_008,run_026,0.243,0.292,0.018,0.0,False,True
real_gemini35flashlite_50,run_008,run_027,0.202,0.578,0.097,1.0,False,True
real_gemini35flashlite_50,run_008,run_028,0.096,0.435,0.013,0.0,False,True
real_gemini35flashlite_50,run_008,run_029,0.108,0.67,0.072,1.0,False,True
real_gemini35flashlite_50,run_008,run_030,0.196,0.556,0.165,0.0,False,True
real_gemini35flashlite_50,run_008,run_031,0.095,0.583,0.072,1.0,False,False
real_gemini35flashlite_50,run_008,run_032,0.131,0.542,0.251,1.0,False,True
