experiment,run_id,parameter_key,category,in_inventory,current_value,decision,suggested_value,rationale
real_opus5,run_001,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,"Evidence: this single flat segment is only an anchor because dynamic_sensitivity_enabled is true with a 70 percent adjustment factor and autosens_enabled is false; observed effective sensitivity ranged from 27.8 to 124.0 mg/dL per unit, crossing the 56 anchor at roughly 130 to 150 mg/dL. Uncertainty: high. No clean ISF measurement exists because every recorded correction is contaminated by concurrent boosted SMB and temp basal, for example 0.2 units at 08-14 17:20 local followed by minus 178 mg/dL at 120 minutes where 56 mg/dL per unit predicts about minus 11. Dependencies: changing the anchor would shift the entire dynamic curve and is entangled with the dynamic adjustment factor and DIA; it must not be changed in the same cycle as the proposed max_iob change."
real_opus5,run_001,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,"Evidence: the 00:00 to 03:00 local hours show 11.4, 18.5 and 10.1 percent time below range on this target, which superficially suggests raising it. Uncertainty: sampled loop statuses show effective targets between 80 and 116 mg/dL being set by the build rather than by the profile, so the profile value is frequently not operative and a change would not reliably produce the intended effect. Dependencies: confounded with the insulin carry-in from afternoon and evening dosing; must be reassessed only after the automation exposure change."
real_opus5,run_001,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,"Evidence: the daytime block covered by this target shows the lowest hypoglycemia burden of the day, with 08:00 and 09:00 local at 0.0 percent below range, and above-range values that are meal-driven rather than target-driven. Uncertainty: low for this segment. Dependencies: none; no change indicated."
real_opus5,run_001,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,"Evidence: the 23:00 local hour shows 10.1 percent time below range and an average of 105.7 mg/dL on a 90 mg/dL target. Uncertainty: as with the 00:00 target, effective targets of 80 to 116 mg/dL observed in loop statuses mean the profile value is often overridden, and the declining trajectory into midnight is better explained by residual insulin from earlier dosing under a 10-hour DIA. Dependencies: raising this target would confound the evaluation of the proposed max_iob change and is therefore held."
real_opus5,run_001,profile.dia,profile,True,10 h,keep,10 h,"Evidence: 10 hours with free_peak_oref keeps afternoon insulin counted as active into the 18:00 to 19:00 and 23:00 to 03:00 local hypoglycemia clusters and inflates the insulin-on-board readings of 4.73 and 5.935 units used to judge stacking. This is the profile parameter most likely contributing to the observed pattern. Uncertainty: high, because no clean decay curve exists anywhere in the package; every therapy response window is contaminated by concurrent SMB and temp basal up to 4 U/h. Dependencies: DIA interacts directly with dynamic sensitivity and with SMB boost, so it must not be changed in the same observation window as the proposed max_iob change. It is designated the next profile change candidate and is paired with the specific verification described in profile_recommendation."
real_opus5,run_001,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,"Evidence: both components are non-null and both are true, so verify is not permissible. With carb_entries at 0 and carbohydrates on board at zero in all 24 sampled loop statuses, SMB and UAM are the only mechanism providing any meal coverage, and the loop demonstrably detects unannounced rises with deviations of plus 1.3 to plus 7.1. Uncertainty: low regarding whether they should remain enabled; disabling either would remove all meal coverage and would very likely worsen the 13:00 to 17:00 local above-range burden substantially. Dependencies: the problem identified is the magnitude and tail of SMB delivery, addressed through the max_iob and SMB allowance groups, not the existence of SMB or UAM."
real_opus5,run_001,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,"Evidence: all five components are non-null, so verify is not permissible. Under smb_always_enabled true, the smb_with_cob_enabled and smb_after_carbs_enabled flags are functionally inert; this is internally consistent, though it means a future change to the always flag would silently remove coverage with carbohydrates present. A material interaction was identified: smb_with_high_temp_target_enabled false combined with six temporary targets above 100 mg/dL, including 135 mg/dL for 180 minutes from 13:30 local on 08-17 and from 15:25 local on 08-18, suppresses SMB during the highest above-range hours, and the response window from 08-17 13:30 local rises from 126 to 190 mg/dL by 180 minutes before falling. Uncertainty: whether this custom build applies temporary-target SMB suppression exactly as stock oref1 is assumed rather than confirmed. Dependencies: enabling SMB with high temporary targets would add insulin into the constrained 17:00 to 02:00 local window and would contradict the dominant safety finding, so keep is the correct outcome despite the identified interaction."
real_opus5,run_001,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,"Evidence: all three components are non-null, so verify is not permissible. The ordering of 15 minutes standard below 20 minutes UAM is correct and both are conservative relative to common defaults. However the configured cap does not bound delivered SMB in this build: at 08-19 16:54 local with a 0.5 U/h basal segment the 20-minute allowance implies roughly 0.17 units, yet the text records UAM High Boost enacted with SMB equals 1.6 units, and at 08-07 22:16 local standardMaxBolus 0.2 accompanies 0.4 units microbolused. Uncertainty: the boost multiplier is not present in decision_inventory and is not adjustable through any supplied field, so reducing the minutes value would scale boosted SMB by roughly a quarter but would not cap it; confidence in the size of the benefit is therefore limited. Dependencies: this group and max_iob both act on the same insulin exposure, and the rule against changing dependent settings together means only one may move per observation window. max_iob is prioritised because it is a pure ceiling with no effect on routine dosing, so this group is kept this cycle and flagged as the sequence-position-two candidate."
real_opus5,run_001,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,change,max_basal_u_per_hour=12 U/h; max_iob_units=10 U,"Evidence: both components are non-null, so verify is not permissible and change is supported with explicit old and new values. max_basal_u_per_hour of 12 is retained unchanged because it is demonstrably inert: the binding ceiling observed at 08-14 19:40 local is an adjusted required rate of 5.9 reduced to maxSafeBasal 4, consistent with the 0.8 U/h peak profile basal and the daily safety multiplier of 5.0, and the highest temp basal seen anywhere is 3.6 to 4.0 U/h, so 12 U/h is never reached. max_iob_units changes from 25 U to 10 U because 25 units is roughly one full day of insulin or more against 16.2 units of scheduled basal per day and 275.95 units recorded over 14 days, and therefore never engages. The highest observed insulin on board is 5.935 units at 08-21 22:10 local, where the loop still requested 2.12 further units at 4 U/h with sensitivity at 27.8 mg/dL per unit and nothing in the configuration would have arrested accumulation; a second peak of 4.73 units occurred at 08-19 16:55 local and was followed by minus 168 mg/dL over 120 minutes. A 10 unit ceiling sits well above the observed operating range, leaves routine days untouched, and engages only in the tail events that precede the level 2 readings of 41 to 48 mg/dL on 08-13, 08-14 and 08-21. Uncertainty: only 24 of 6214 device statuses are exposed so the true peak may exceed 5.935 units, and it is unresolved whether total_insulin_u includes temp basal delivery, which affects the true total daily dose scale; a conservative rather than tight ceiling is proposed for both reasons. Dependencies: this is the least entangled available lever because a ceiling does not interact with basal, carb ratio, ISF, DIA or target, which is why it is the single change of this cycle; it must not be combined with the SMB allowance, the dynamic sensitivity factor, DIA or any basal segment."
real_opus5,run_001,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,"Evidence: all five components are non-null, so verify is not permissible. The configuration is internally coherent, with dynamic sensitivity enabled and Autosens disabled as the correct mutually exclusive pairing and the two Autosens target flags inert while Autosens is off. Sensitivity ratios of 0.79 to 1.0 in the sample were read as neutral-to-mildly-sensitive current adjustments from the dynamic path, not as evidence of Autosens activity, and 1.0 was explicitly not read as disabled. The substantive finding is dispersion with a feedback character: effective sensitivity ranged from 27.8 to 124.0 mg/dL per unit, and two statuses at nearly identical glucose, 124.1 and 135.1 mg/dL, showed 83.0 and 42.5 mg/dL per unit, implicating the rolling insulin term rather than glucose alone. Uncertainty: high, and the unresolved question of whether total_insulin_u of 275.95 includes temp basal directly scales how aggressive this feedback actually is. Dependencies: the 70 percent factor, DIA of 10 hours and the SMB boost all modulate the same quantity, so it cannot be moved in the same cycle as either; it is designated the third-cycle candidate after max_iob and after the DIA verification."
real_opus5,run_001,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,"Evidence: both components are non-null, so verify is not permissible. Both settings act only on carbohydrates-on-board decay and absorption modelling, and carbohydrates on board are zero in all 24 sampled loop statuses with zero carb entries and zero extended carb entries across 14 days, so both are entirely inert and no observation in the package can support or refute either. Uncertainty: as a conditional note only, meal_max_absorption_hours of 7 matches the observed midday excursion length of roughly six to seven hours well, while min_5m_carbimpact of 8 mg/dL per 5 minutes implies a fast minimum absorption relative to those slow excursions and could decay carbohydrates on board faster than reality once carbohydrates are announced. Dependencies: these become assessable only after the carbohydrate logging observation produces a real carbohydrates-on-board series; no change is supportable now."
real_opus5,run_002,profile.basal.00_00,profile,True,0.6 U/h,keep,0.6 U/h,"Local hours 00:00 and 01:00 show the worst low burden of the period at 11.4 and 18.5 percent below range, which superficially suggests this rate is too high. The evidence separates against that: the low band self-resolves to 101.9 and 104.7 mg/dL by local 02:00 and 03:00 while this same segment remains in force until 05:00, and zero temporary basals enacted overnight on 08-10, 08-16 and 08-17 did not prevent lows, which is only possible when the driver is insulin already delivered. Late-evening correction windows on 08-12 and 08-17 show falls of 56 to 68 mg/dL over four hours from doses of 0.05 to 0.15 units, confirming a carry-over tail under a 10-hour DIA. Uncertainty: rescue carbohydrate is unlogged, so the 02:00 recovery may be treatment-driven. Dependency: this cannot be evaluated until the insulin-on-board ceiling change and the quiet-evening comparison have been observed, and it must never move at the same time as DIA."
real_opus5,run_002,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,"Local 05:00 and 06:00 are among the most stable hours of the entire period, with means of 104.2 and 99.5 mg/dL, above-range values of 0.0 percent and below-range values of 4.8 and 2.5 percent. There is no signal in either direction. Uncertainty: none material for this segment. Dependency: none; this segment is not implicated in any observed pattern."
real_opus5,run_002,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,"Despite being the highest rate of the day, this segment produces the flattest results in the dataset: local 06:00 and 07:00 both average 99.5 mg/dL with 0.0 percent above range and only 2.5 and 1.3 percent below range, and local 08:00 shows 98.2 percent in range with zero below range. The rise that begins at local 09:00 and 10:00 falls partly inside this segment but cannot be attributed to it, because dawn effect and unlogged breakfast remain unseparated. Uncertainty: the single 42 mg/dL reading at 08-21 06:19 UTC preceded a sensor change by about three hours and is probably an end-of-life artefact rather than a true low. Dependency: separation requires carbohydrate recording, which is proposed as an observation step."
real_opus5,run_002,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,"Local 10:00 shows 20.2 percent above range with a mean of 148.0 mg/dL, and the following hours climb further, which could suggest an insufficient rate. The evidence does not separate this from unannounced eating: carbohydrate entries are zero for the whole period, the loop responded with large temporary basals of 2.32 to 4.0 units per hour in this window, and rebound highs after unlogged rescue carbohydrate contribute to the same hours, as shown by 71 to 225 mg/dL within one hour on 08-12. Increasing this rate would also add delivery upstream of the local 19:00 low band at 15.3 percent below range. Uncertainty: high. Dependency: blocked pending seven days of carbohydrate recording and exclusion of the site and occlusion confounders."
real_opus5,run_002,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,"Local 16:00 is the worst high hour at 32.1 percent above range with a mean of 162.8 mg/dL and 0.0 percent below range, while this is simultaneously the lowest basal rate of the day. Raising it is nonetheless not supported, because the hour is followed directly by local 18:00 and 19:00 at 7.7 and 15.3 percent below range, so added delivery here would feed the worst evening low band. The high itself is better explained by late detection of unannounced intake plus the two 180-minute raised temporary targets on 08-17 and 08-18 that suppressed microbolusing, and by the 08-19 occlusion. Uncertainty: high. Dependency: this segment must not be touched before the eating-announcement observation and the mechanical checks are complete."
real_opus5,run_002,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,"Local 18:00 shows 7.7 percent below range and contains severe readings of 42 to 51 mg/dL on 08-13. A reduction is a plausible response but is not yet supported, because each low cluster follows a high-glucose correction by two to five hours, for example the 08-14 correction at 234 mg/dL falling to 56 within 120 minutes, which identifies the tail of the afternoon response rather than this rate as the driver. Uncertainty: unlogged rescue carbohydrate and the concurrent GLP-1 doses on 08-14, 08-17 and 08-20 both affect this window. Dependency: reassess only after the insulin-on-board ceiling change has been observed, since that change targets the same mechanism."
real_opus5,run_002,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,"Local 19:00 is the second-worst low hour at 15.3 percent below range with a mean of 105.4 mg/dL and contains the 41 to 48 mg/dL cluster on 08-14. This segment is the strongest basal-reduction candidate in the profile, but the same discriminator applies as at 18:00: the lows arrive as the tail of afternoon corrections rather than during steady-state fasting, and the hour also shows 4.3 percent above range with a maximum of 216 mg/dL, so the distribution is wide rather than uniformly low. Uncertainty: medium to high. Dependency: must be evaluated after, not with, the insulin-on-board ceiling change, and never together with DIA or the dynamic sensitivity factor."
real_opus5,run_002,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,"No carbohydrates were entered during the 14-day period, so this segment was never exercised and cannot be validated or falsified. It appears only inside loop reason strings as an input to the dynamic sensitivity arithmetic. Uncertainty: total, on meal grounds. Dependency: blocked until carbohydrate recording produces at least one entered meal in this window with six-hour follow-through."
real_opus5,run_002,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,"Zero carbohydrate entries exist for the whole period, so no carbohydrate-to-outcome pair covers this window and no change can be supported. Uncertainty: total, on meal grounds. Dependency: blocked pending the seven-day carbohydrate recording observation."
real_opus5,run_002,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,"This window covers the consistent local 09:00 and 10:00 rise to means of 132.9 and 148.0 mg/dL, but with zero carbohydrate entries that rise cannot be attributed to a carb ratio rather than to dawn effect or to unannounced intake. Uncertainty: total, on meal grounds. Dependency: this is the window with the lowest hypoglycaemia risk, at 0.0 and 1.2 percent below range, so it is the safest place to begin carbohydrate recording, and only that observation can unblock this segment."
real_opus5,run_002,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,"This is the strongest carb ratio of the day and it covers both the worst high hour at local 16:00 with 32.1 percent above range and the worst evening low hours at 18:00 and 19:00. That combination makes it interesting, but with zero carbohydrate entries it has never been applied to a real meal and any change would be speculative. Uncertainty: total, on meal grounds. Dependency: blocked pending carbohydrate recording, and any future change here must be separated from the evening basal segments and from the insulin-on-board ceiling change."
real_opus5,run_002,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,"No carbohydrates were entered in this or any other window during the period, so this segment cannot be assessed. Uncertainty: total, on meal grounds. Dependency: blocked pending the carbohydrate recording observation; note that any future change here would act upstream of the local 23:00 to 03:00 low band and must therefore be introduced cautiously and alone."
real_opus5,run_002,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,"This is a deliberate single flat segment, consistent with the profile-switch label that references a flat ISF and with dynamic sensitivity being enabled. The value is overwritten every cycle: observed effective sensitivity spans 124.0 mg/dL per unit at 69.8 mg/dL down to 27.8 at 245.7 mg/dL, crossing 56 near 150 to 170 mg/dL. Editing this number therefore acts as a scaling input to the dynamic calculation rather than as a direct sensitivity change, and it cannot be separated from the dynamic adjustment factor. It also cannot be back-calculated from the correction windows, because those doses of 0.05 to 0.35 units were delivered against concurrent insulin on board of 1 to 6 units, so the observed falls measure the stack rather than the dose. Uncertainty: medium to high, and additionally scaled by the unresolved total daily dose. Dependency: this parameter and the dynamic adjustment factor act on the same quantity and must never move together; the factor is the more direct lever and is proposed for later consideration instead."
real_opus5,run_002,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,"This target covers the worst low band of the period at local 01:00 with 18.5 percent below range, so raising it is superficially attractive. It is not supported, because the effective targets actually used by the loop span 80 to 116 mg/dL while only six temporary targets exist, all at or above profile target, and both Autosens target flags are false. The spread therefore originates in branch logic outside the reviewed inventory, and a profile target edit would have unpredictable effect. The low band is also better explained by an insulin tail than by the target, since it self-resolves by local 04:00 under the same target. Uncertainty: high, because the target-setting mechanism is not represented in the decision inventory. Dependency: reassess only after the insulin-on-board ceiling change and the quiet-evening comparison."
real_opus5,run_002,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,"This daytime target covers both the afternoon high band peaking at 32.1 percent above range at local 16:00 and the evening low band at 15.3 percent below range at local 19:00, so no single direction of change is supported by the data. As with the other targets, sampled effective targets of 80 to 116 mg/dL show that the operative value is set by branch logic rather than directly by this segment. Uncertainty: high. Dependency: any target work must follow resolution of the sensitivity and announcement questions."
real_opus5,run_002,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,"This one-hour segment covers local 23:00, which shows 10.1 percent below range with a mean of 105.7 mg/dL as part of the descent from 22:00 into the 01:00 nadir. It behaves identically to the 00:00 target segment and is subject to the same objection: the operative target is set by branch logic showing values from 80 to 116 mg/dL, and the descent is driven by decaying insulin rather than by target selection. Uncertainty: high. Dependency: evaluate together with the 00:00 target only after the insulin tail question is resolved, and not simultaneously with any basal or DIA change."
real_opus5,run_002,profile.dia,profile,True,10 h,keep,10 h,"At 10 hours this is roughly double common settings and it is a confirmed co-driver of the overnight pattern, since it converts afternoon and evening dosing into a tail that coincides exactly with the local 22:00 to 01:00 decline from 127.6 to 90.6 mg/dL and the 18.5 percent below-range hour. Despite that, a change is withheld for three reasons. First, DIA is not the trigger for the large doses, which come from the high-glucose sensitivity amplification and the branch boosts. Second, shortening DIA reduces reported insulin on board and would make the loop dose more aggressively against a background already showing 5.1 percent below range and readings of 41 to 48 mg/dL. Third, it interacts directly with the proposed insulin-on-board ceiling change and must not move at the same time. Uncertainty: medium; no insulin activity or decay validation data exist in the package. Dependency: this is the designated next profile candidate after the quiet-evening verification described in the profile recommendation."
real_opus5,run_002,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,"Both components have present non-null values, so verify is not permissible. With zero carbohydrate entries across 14 days, the unannounced-meal path is the only mechanism that responds to eating, and achieving 86.0 percent time in range with a mean of 121.6 mg/dL under those conditions is only possible because both are enabled. Disabling either would convert the afternoon burden of 20 to 32 percent above range at local 10:00 and 14:00 to 17:00 into a much larger problem. Evidence of active operation appears throughout the loop reason strings as unannounced-meal predictions and boosts. Uncertainty: low for this group. Dependency: this group is the enabler of the pattern but is not the driver; the drivers are the sensitivity amplification and the absent insulin-on-board ceiling, which are addressed separately."
real_opus5,run_002,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,"All five components have present non-null values, so verify is not permissible. The group is internally consistent rather than contradictory: the always-on setting supersedes the two carbohydrate-linked settings, which are therefore inert and must not be read as restricting dosing around meals, and both are additionally inert because carbohydrate on board was zero throughout. The temporary-target setting was also effectively inert because all six temporary targets in the period were above profile target, at 135 mg/dL on five occasions and 108 on one, so with the high-temporary-target setting false, microbolusing was suppressed in every one of those windows. That suppression contributed to the 08-18 peak of 290 mg/dL and 15.3 percent above range, but given the dominant low burden of 5.1 percent below range with readings of 41 to 48 mg/dL, this is a defensible protective trade-off and loosening it would push against the primary safety signal. Uncertainty: low. Dependency: revisit only if the low burden resolves after the insulin-on-board ceiling change and afternoon highs remain the leading problem."
real_opus5,run_002,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,"All three components have present non-null values, so verify is not permissible. The carbohydrate-linked 15-minute limit is inert because carbohydrate on board was zero throughout, leaving the 20-minute unannounced-meal allowance as the only size lever, and the evidence indicates it does not bind. With profile basal between 0.5 and 0.8 units per hour, 20 minutes equals roughly 0.17 to 0.27 units, yet a 0.4 unit microbolus was delivered on 08-07 against a stated standard maximum of 0.2, and a 1.6 unit boost was recorded on 08-19 while insulin on board was already 4.73 units. Reducing the allowance therefore has uncertain and probably low leverage, which is why the insulin-on-board ceiling is proposed as the first brake instead. Uncertainty: the 08-19 status reports 1.6 units while the matching therapy window records 0.65 units at the same timestamp, which may reflect partial delivery, split dosing or differing field scope, so the magnitude of the override is not precisely established. A secondary observation is recorded without a change: the unannounced-meal allowance of 20 minutes exceeds the carbohydrate-linked allowance of 15 minutes, granting the least-informed mode the larger allowance. Dependency: revisit only if the insulin-on-board ceiling change fails to reduce peak stacking, and never at the same time as that change."
real_opus5,run_002,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,change,max_basal_u_per_hour=12 U/h; max_iob_units=8 U,"Both components have present non-null values, so verify is not permissible and a targeted change is used instead. Only the insulin-on-board component is proposed for change. Evidence: peaks of 4.73 units on 08-19 and 5.935 units on 08-21 reach just 24 percent of the 25 unit ceiling, so it has never engaged, while 5.935 units equals about 37 percent of the entire 16.2 unit scheduled daily basal; three sampled statuses on 08-11, 08-16 and 08-20 show 120-minute zero-basal suspends with predicted minimum guard values of minus 4, minus 59 and plus 28 mg/dL, demonstrating that delivered insulin regularly exceeds what remaining basal can offset, which links directly to 15.3 percent below range at local 19:00 and 18.5 percent at local 01:00. A candidate of 8 units sits above every observed peak in the sampled data yet well below a full day of insulin under either total-daily-dose interpretation, so it introduces a genuine tail ceiling without altering normal operation. The maximum basal component is deliberately left unchanged because it is inert: the binding ceiling comes from the safety multipliers, confirmed on 08-14 where an adjusted required rate of 5.9 was capped to a maximum safe basal of 4 units per hour, so 12 units per hour never engages and lowering it would change nothing until it fell below about 4. Uncertainty: only 24 of 6214 statuses are sampled, so true peak insulin on board may be higher than 5.935 units and the ceiling may engage more often than expected; total daily dose composition is unresolved between 19.7 and about 36 units per day, which affects the appropriate magnitude. Dependency: this must be the only insulin-delivery parameter changed in the first step, and must not be combined with the dynamic sensitivity factor, the flat ISF or DIA."
