experiment,run_id,rank,area,title,priority,suggested_change
real_opus5,run_003,3,basal,Hold every profile value unchanged during this cycle,medium,"{""action"": ""keep_all_profile_segments"", ""rationale_key"": ""automation_overshoot_masks_basal_shape"", ""reassess_after"": ""one automation change plus 10 days of observation"", ""then_test"": ""whether the 16:00 local peak and the 18:00-19:00 local lows both persist""}"
real_opus5,run_003,4,cr,"Third, and only after automation is stabilized: discuss announcing one recurring meal",medium,"{""action"": ""announce_one_recurring_meal"", ""target_meal"": ""the midday or early-afternoon meal preceding the 16:00 local peak"", ""duration_days"": ""7 to 10 consecutive days"", ""hold_unchanged"": [""profile.cr.00_00"", ""profile.cr.04_00"", ""profile.cr.08_00"", ""profile.cr.16_00"", ""profile.cr.20_00"", ""profile.isf.00_00"", ""aaps.core.sensitivity""], ""note"": ""No prebolus interval or immediate bolus percentage is proposed as a number, because none is declared and none is measurable in this package""}"
real_opus5,run_004,1,smb,"Discuss reducing max IOB as the first, independent step",safety,"{""parameter_key"": ""aaps.core.safety_limits"", ""component"": ""max_iob_units"", ""direction"": ""decrease"", ""current_value"": ""25 U"", ""candidate_value"": ""10 U"", ""independent_of_other_changes"": true, ""observation_window_days"": 7, ""what_to_watch"": ""Whether any loop status is ever constrained by the new limit, and whether time below range in the 18:00 to 19:00 and 23:00 to 03:00 local windows changes.""}"
real_opus5,run_004,2,isf,"Consider the dynamic sensitivity factor as the second, isolated step",high,"{""parameter_key"": ""aaps.core.sensitivity"", ""component"": ""dynamic_isf_adjustment_factor_percent"", ""direction"": ""decrease"", ""current_value"": ""70 %"", ""candidate_value"": ""60 %"", ""step_size"": ""10 percentage points"", ""do_not_combine_with"": [""profile.isf.00_00"", ""aaps.core.smb_delivery""], ""observation_window_days"": 10, ""what_to_watch"": ""Effective variable_sens values at glucose above 200 mg/dL, the size of insulinReq at high glucose, and time below range at 18:00 and 19:00 local, currently 7.7 and 15.3 percent.""}"
real_opus5,run_004,3,smb,Raise the safety multipliers with the care team before any other automation change,safety,"{""parameters_referenced"": [""max_daily_safety_multiplier"", ""current_basal_safety_multiplier""], ""current_values"": ""max_daily_safety_multiplier=5; current_basal_safety_multiplier=6"", ""action"": ""review_with_care_team_only"", ""reason"": ""These are outside the six reviewable groups and determine the real 4.0 to 4.2 U/h temporary basal ceiling; no value is proposed here.""}"
real_opus5,run_004,4,cr,Log morning carbohydrates to unblock the meal and carb ratio analysis,medium,"{""action"": ""log_carbohydrate_amount_and_timestamp"", ""scope"": ""morning meal only, 08:00 to 10:00 local"", ""duration_days"": 10, ""settings_changes_during_period"": ""none"", ""unblocks"": [""profile.cr.08_00"", ""aaps.core.carb_absorption"", ""meal_bolus_strategy"", ""meal_ecarbs_absorption""]}"
real_opus5,run_005,1,safety_limits,Reduce the maximum insulin-on-board ceiling to a value that can actually act,safety,"{""unit"": ""U"", ""direction"": ""decrease"", ""parameter"": ""max_iob_units"", ""current_value"": 25.0, ""candidate_value"": 7.0, ""review_window_days"": 14, ""verification"": ""Confirm no legitimate correction is blocked and that the limit is reached only during suspected non-delivery."", ""change_alone"": true}"
real_opus5,run_005,2,data_quality,Log approximate carbohydrates for the recurring midday meal without changing any setting,high,"{""action"": ""observe_only"", ""what_to_log"": ""approximate carbohydrate grams with entry time for the meal occurring roughly 11:00 to 14:00 local"", ""duration_days"": 10, ""settings_changed"": ""none"", ""change_alone"": false}"
real_opus5,run_005,3,safety_limits,Review infusion site change interval as a delivery-reliability observation,medium,"{""action"": ""observe_only"", ""what_to_log"": ""infusion site day number at each unexplained high with elevated insulin-on-board"", ""settings_changed"": ""none"", ""change_alone"": false}"
real_opus5,run_005,4,target,Review the use of long high temporary targets in the afternoon,medium,"{""action"": ""review_usage"", ""what_to_review"": ""whether a 135 mg/dL temporary target is needed for its full 180-minute duration"", ""settings_changed"": ""none"", ""change_alone"": false}"
real_opus5,run_006,1,smb,Discuss tightening the maximum insulin on board ceiling as the single primary change,safety,"{""area"": ""aaps"", ""parameter_key"": ""aaps.core.safety_limits"", ""component"": ""max_iob_units"", ""direction"": ""decrease"", ""from"": ""25 U"", ""to"": ""8 U"", ""review_window_days"": 14, ""observe"": ""peak insulin on board per day, frequency of insulin on board above 5 U, time below range at local hours 18 to 20 and 23 to 03, and whether time above range at local 14 to 17 worsens""}"
real_opus5,run_006,2,smb,"Optionally align the unannounced-meal microbolus allowance with the carbohydrate allowance, only after the first change is evaluated",low,"{""area"": ""aaps"", ""parameter_key"": ""aaps.core.smb_delivery"", ""component"": ""max_uam_smb_basal_minutes"", ""direction"": ""decrease"", ""from"": ""20 min"", ""to"": ""15 min"", ""sequencing"": ""only after at least 14 days of observation following the maximum insulin on board change"", ""observe"": ""microbolus sizes in loop reason strings and time above range at local 13 to 17""}"
real_opus5,run_006,3,cr,"Begin logging carbohydrates for one recurring meal as an observation track, not a parameter change",medium,"{""area"": ""workflow"", ""parameter_key"": null, ""action"": ""log carbohydrate amount and entry timestamp for the recurring morning meal for 7 to 10 consecutive days, recording whether the entry was made before or after the first bite"", ""sequencing"": ""start only after the maximum insulin on board change has been observed for at least 14 days"", ""observe"": ""whether carbohydrates on board becomes non-zero, whether the local 09:00 to 10:00 peak falls, and whether boosted microbolus activity decreases""}"
real_opus5,run_007,1,isf,Primary: reduce the dynamic ISF adjustment factor as the single first change,safety,"{""parameter"": ""dynamic_isf_adjustment_factor_percent"", ""direction"": ""decrease"", ""from"": ""70 %"", ""to"": ""60 %"", ""change_alone"": true, ""observation_window_days"": 10, ""primary_metric"": ""time below range in local hours 18:00 to 19:00 and 22:00 to 01:00"", ""counter_metric"": ""time above range in local hours 10:00 to 17:00"", ""stop_condition"": ""any increase in level-2 events or any sustained rise above range beyond the pre-change afternoon pattern""}"
real_opus5,run_007,2,smb,Second: lower the maximum insulin on board as an independent tail-risk guardrail,medium,"{""parameter"": ""max_iob_units"", ""direction"": ""decrease"", ""from"": ""25 U"", ""to"": ""8 U"", ""change_alone"": true, ""rationale_note"": ""provides clear headroom above the observed working maximum of 5.94 U while ending the unbounded allowance"", ""depends_on"": ""confirmation that 275.95 U over 14 days is bolus and SMB only, which determines total daily dose""}"
real_opus5,run_007,3,cr,"Third: begin carbohydrate logging for one recurring meal as a diagnostic, not a setting change",medium,"{""action"": ""log carbohydrates for one recurring meal for 7 consecutive days"", ""other_changes"": ""none"", ""activates"": [""min_5m_carbimpact"", ""meal_max_absorption_hours""], ""unblocks"": [""carb ratio evaluation"", ""e-carb assessment"", ""separation of meal effect from afternoon basal""]}"
real_opus5,run_007,4,target,Fourth: clarify the source of working targets below the profile values before any target edit,medium,"{""action"": ""clarify with the care team or build documentation which mechanism lowers the working target below the profile value"", ""no_parameter_change"": true, ""blocks"": [""profile.target.00_00"", ""profile.target.08_00"", ""profile.target.23_00""]}"
real_opus5,run_008,1,smb,Primary: discuss aligning the UAM microbolus basal-minutes cap with the non-UAM cap,safety,"{""parameter_key"": ""aaps.core.smb_delivery"", ""component"": ""max_uam_smb_basal_minutes"", ""direction"": ""decrease"", ""from"": ""20 min"", ""to"": ""15 min"", ""other_components_held"": [""smb_interval_minutes = 3 min"", ""max_smb_basal_minutes = 15 min""], ""observation_window_days"": ""10-14"", ""primary_metric"": ""time below range at 18:00-19:00 and 23:00-03:00 local, and peak insulin on board""}"
real_opus5,run_008,2,cr,"Begin logging carbohydrate, including every rescue treatment",high,"{""parameter_key"": ""none"", ""action"": ""data_collection"", ""scope"": [""carbohydrate amount and accurate eating timestamp for the 12:00-17:00 local meal"", ""carbohydrate amount and timestamp for every rescue treatment""], ""duration_days"": ""10-14"", ""insulin_settings_changed"": ""none""}"
real_opus5,run_008,3,isf,Reserve the dynamic ISF adjustment factor as a separate later step,medium,"{""parameter_key"": ""aaps.core.sensitivity"", ""component"": ""dynamic_isf_adjustment_factor_percent"", ""action"": ""defer"", ""current_value"": ""70 %"", ""precondition"": ""complete the observation window for aaps.core.smb_delivery first"", ""reassess_after_days"": ""10-14""}"
real_opus5,run_008,4,smb,Bring the insulin-on-board limit into a reachable guardrail range,low,"{""parameter_key"": ""aaps.core.safety_limits"", ""component"": ""max_iob_units"", ""direction"": ""decrease"", ""from"": ""25 U"", ""to"": ""a value with clear headroom above the observed peak of 5.94 U, for example 8-10 U, to be confirmed with the care team"", ""other_components_held"": [""max_basal_u_per_hour = 12 U/h""], ""note"": ""the effective basal ceiling of 4 U/h comes from the safety multiplier, not from max_basal_u_per_hour""}"
real_opus5,run_008,5,target,Clarify the difference between declared and observed loop targets,low,"{""parameter_key"": ""none"", ""action"": ""clarify"", ""observed_values"": ""target_bg 80, 86, 87, 90, 99, 104, 105, 108, 116 mg/dL"", ""declared_values"": ""90, 100, 90 mg/dL"", ""question"": ""whether an additional profile or fork-specific dynamic target was active during the period""}"
real_opus5,run_009,1,smb,Discuss lowering the maximum insulin-on-board limit toward observed usage,safety,"{""parameter_key"": ""aaps.core.safety_limits"", ""component"": ""max_iob_units"", ""direction"": ""reduce"", ""from"": ""25 U"", ""candidate_range"": ""8 to 10 U"", ""review_period_days"": 10, ""observe"": ""Whether any loop status reports the insulin-on-board limit being reached during normal meals, and whether the 18:00 to 19:00 and 23:00 to 03:00 time below range values fall."", ""do_not_combine_with"": [""aaps.core.sensitivity"", ""aaps.core.smb_delivery""]}"
real_opus5,run_009,2,isf,Discuss a more conservative dynamic sensitivity factor as the second step,high,"{""parameter_key"": ""aaps.core.sensitivity"", ""component"": ""dynamic_isf_adjustment_factor_percent"", ""direction"": ""reduce"", ""from"": ""70 %"", ""candidate_range"": ""55 to 60 %"", ""review_period_days"": 10, ""observe"": ""Effective variable sensitivity values above 200 mg/dL and the size of post-correction drops at 120 minutes."", ""do_not_combine_with"": [""aaps.core.smb_delivery"", ""aaps.core.safety_limits""]}"
real_opus5,run_009,3,smb,Consider a longer SMB interval only after the sensitivity step is evaluated,medium,"{""parameter_key"": ""aaps.core.smb_delivery"", ""component"": ""smb_interval_minutes"", ""direction"": ""increase"", ""from"": ""3 min"", ""candidate_range"": ""5 to 8 min"", ""review_period_days"": 10, ""observe"": ""Peak insulin on board per day and whether afternoon time above range worsens."", ""do_not_combine_with"": [""aaps.core.sensitivity"", ""aaps.core.safety_limits""]}"
real_opus5,run_009,4,meal,"Begin logging carbohydrate for one meal, including rescue carbohydrate",medium,"{""parameter_key"": ""aaps.core.carb_absorption"", ""component"": ""observation_only"", ""direction"": ""none"", ""action"": ""Log carbohydrate grams and timestamps for the 08:00 to 10:00 local meal and for all rescue carbohydrate, for 10 consecutive days, with no other change."", ""review_period_days"": 10, ""observe"": ""Whether COB becomes non-zero in loop statuses, whether morning time above range at 10:00 local falls, and how often rescue carbohydrate is actually taken.""}"
real_opus5,run_009,5,smb,Review the interaction between high temporary targets and SMB suppression,low,"{""parameter_key"": ""aaps.core.smb_activation"", ""component"": ""smb_with_high_temp_target_enabled"", ""direction"": ""none"", ""action"": ""Keep the current value and note that long high temporary targets will continue to suppress SMB; consider using shorter durations if the intent was only brief protection."", ""review_period_days"": 14}"
real_opus5,run_010,1,smb,Primary: reduce max IOB from 25 U to a level proportionate to daily insulin,safety,"{""area"": ""aaps"", ""parameter_key"": ""aaps.core.safety_limits"", ""component"": ""max_iob_units"", ""current_value"": ""25 U"", ""review_direction"": ""reduce"", ""candidate_value"": ""10 U"", ""apply_alone"": true, ""observation_days"": 7, ""observe"": [""insulin on board peaks during 13:00 to 18:00 local"", ""time below range in local hours 18 and 19"", ""time above range in local hours 14 to 17""], ""stop_condition"": ""any increase in time above range in local hours 14 to 17 beyond normal day-to-day variation""}"
real_opus5,run_010,2,isf,Second step only: reduce the dynamic ISF adjustment factor after confirming its direction,high,"{""area"": ""aaps"", ""parameter_key"": ""aaps.core.sensitivity"", ""component"": ""dynamic_isf_adjustment_factor_percent"", ""current_value"": ""70 %"", ""review_direction"": ""reduce_gain"", ""candidate_value"": ""60 %"", ""apply_alone"": true, ""prerequisite"": ""confirm the direction convention in the running build and complete the max IOB observation period first"", ""observation_days"": 10, ""observe"": [""time above range in local hours 14 to 17"", ""time below range in local hours 18 and 19"", ""peak insulin on board with zero carbs on board""]}"
real_opus5,run_010,3,basal,Keep the profile unchanged this cycle and verify the 16:00 basal segment later,medium,"{""area"": ""profile"", ""parameter_key"": ""profile.basal.16_00"", ""current_value"": ""0.5 U/h"", ""review_direction"": ""none_this_cycle"", ""revisit_after"": ""both automation steps completed and observed"", ""then_check"": ""whether local hours 14 to 17 remain above range on days without a preceding hypoglycemia rebound""}"
real_opus5,run_010,4,dia,Re-evaluate DIA only after the automation gain is stable,low,"{""area"": ""profile"", ""parameter_key"": ""profile.dia"", ""current_value"": ""10 h"", ""review_direction"": ""none_this_cycle"", ""revisit_after"": ""the dynamic ISF step has been observed"", ""then_check"": ""deceleration of glucose 4 to 8 hours after an isolated correction with no subsequent microbolus""}"
real_opus5,run_010,5,cr,Begin a carbohydrate logging observation period before any meal strategy change,medium,"{""area"": ""observation"", ""parameter_key"": ""profile.cr.16_00"", ""current_value"": ""10.5 g/U"", ""review_direction"": ""observe_only"", ""action"": ""log carbohydrate amount and eating start time for one recurring afternoon eating occasion for 10 to 14 consecutive days with no insulin setting change"", ""prerequisite"": ""both automation steps completed, or heightened monitoring of local hours 18 and 19""}"
real_opus5,run_011,1,smb,Reduce the maximum insulin on board ceiling as a single independent safety guardrail,safety,"{""parameter"": ""max_iob_units"", ""direction"": ""decrease"", ""from"": ""25 U"", ""to"": ""8 U"", ""rationale"": ""Backstop against observed accumulation to 5.935 U with zero carbohydrates on board and a 27.8 mg/dL per unit effective sensitivity"", ""independent_of"": ""All profile rows and the Dynamic ISF adjustment factor"", ""observation_window"": ""14 days, tracking whether the ceiling engages and whether time below range in the 18:00 to 03:00 local window falls from the current 7.7, 15.3, 11.4 and 18.5 percent hourly values""}"
real_opus5,run_011,2,cr,Announce one recurring meal so that carb ratio and meal timing become measurable,high,"{""parameter"": ""meal announcement practice"", ""direction"": ""introduce"", ""from"": ""0 carbohydrate entries in 14 days"", ""to"": ""One recurring morning meal announced daily for 7 to 10 days with approximate grams and first-bite time"", ""rationale"": ""Creates carbohydrates on board so that carb ratio, prebolus timing and absorption become measurable, and gives UAM a head start instead of sole responsibility"", ""observation_window"": ""7 to 10 days before any further parameter change""}"
real_opus5,run_011,3,isf,Confirm the Dynamic ISF factor convention before considering any sensitivity change,medium,"{""parameter"": ""dynamic_isf_adjustment_factor_percent"", ""direction"": ""confirm the build convention first, then reduce dosing aggressiveness above 200 mg/dL"", ""from"": ""70 percent"", ""to"": ""Not proposed until build documentation confirms which direction weakens high-glucose dosing"", ""sequence_position"": ""Third, only after the guardrail and the announcement have each been observed separately""}"
real_opus5,run_011,4,target,Identify the source of effective targets below the profile floor before any target change,medium,"{""parameter"": ""effective loop target source"", ""direction"": ""investigate only, no setting change"", ""from"": ""Profile floor 90 mg/dL"", ""to"": ""Identify which build setting or override produces the observed 80 mg/dL effective target"", ""blocking"": ""All target row decisions until resolved""}"
real_opus5,run_011,5,basal,Hold all basal segments despite the apparent shape mismatch,low,"{""parameter"": ""All seven basal segments"", ""direction"": ""hold"", ""from"": ""0.6, 0.7, 0.8, 0.7, 0.5, 0.6 and 0.7 U per hour"", ""to"": ""Unchanged"", ""rationale"": ""Coupling between profile basal and SMB caps means a basal-only change is not actually isolated"", ""revisit_after"": ""The maximum insulin on board guardrail has been observed for 14 days and 7 to 10 days of announced meals exist, starting with the 19:00 segment""}"
real_opus5,run_012,1,meal,Begin logging one recurring daytime eating occasion before changing any insulin setting,high,"{""action"": ""start_carb_logging"", ""scope"": ""one recurring daytime eating occasion"", ""record"": [""approximate grams"", ""actual entry timestamp""], ""duration_days"": ""7 to 10"", ""insulin_settings_changed"": ""none"", ""review_after"": ""7 to 10 days of paired carbohydrate and glucose data""}"
real_opus5,run_012,2,smb,Discuss tightening the max IOB ceiling so that it can act as a real brake,safety,"{""parameter"": ""max_iob_units"", ""direction"": ""decrease"", ""current"": ""25 U"", ""review_range"": ""6 to 8 U"", ""basis"": ""observed peak insulin-on-board 5.94 U with headroom"", ""depends_on"": ""confirmation of true total daily dose"", ""change_alone"": true}"
real_opus5,run_012,3,isf,Keep dynamic ISF unchanged for now and reassess only after carbohydrate logging,medium,"{""parameter"": ""dynamic_isf_adjustment_factor_percent"", ""action"": ""hold"", ""current"": ""70 %"", ""reassess_after"": ""carbohydrate logging plus the max IOB review"", ""condition_to_revisit"": ""overshoot after high-glucose corrections persists with carbohydrates announced"", ""change_alone"": true}"
real_opus5,run_012,4,smb,Hold the UAM SMB strength setting as the last resort in the sequence,low,"{""parameter"": ""max_uam_smb_basal_minutes"", ""action"": ""hold"", ""current"": ""20 min"", ""position_in_sequence"": ""after carbohydrate logging, max IOB and any dynamic ISF review"", ""condition_to_revisit"": ""low glucose at 18:00 to 19:00 and 22:00 to 03:00 local persists after earlier steps"", ""change_alone"": true}"
real_opus5,run_014,1,isf,Primary: discuss a conservative reduction of the dynamic ISF adjustment factor,safety,"{""area"": ""aaps_sensitivity"", ""parameter_key"": ""aaps.core.sensitivity"", ""component"": ""dynamic_isf_adjustment_factor_percent"", ""direction"": ""decrease"", ""from"": ""70 %"", ""to"": ""60 %"", ""step_note"": ""One conservative step only; do not combine with any other insulin-delivery change."", ""observation_window_days"": 10, ""watch_metrics"": [""time below range overall and at 18:00-19:00 local"", ""time below range at 23:00-03:00 local"", ""peak insulin-on-board values"", ""time above range at 14:00-17:00 local"", ""frequency of min_guard_bg values below 40 mg/dL""], ""revert_trigger"": ""Time above range rises materially without any reduction in time below range.""}"
real_opus5,run_014,2,smb,"Hold the UAM SMB minute reduction as the second lever, not a simultaneous one",high,"{""area"": ""aaps_smb_delivery"", ""parameter_key"": ""aaps.core.smb_delivery"", ""component"": ""max_uam_smb_basal_minutes"", ""direction"": ""hold_now_reduce_later"", ""from"": ""20 min"", ""to"": ""20 min"", ""conditional_next_value"": ""15 min"", ""condition"": ""Only if time below range at 18:00-19:00 local remains above 4 percent after the dynamic ISF change has been evaluated for at least 10 days."", ""step_note"": ""Never apply in the same period as the dynamic ISF change.""}"
real_opus5,run_014,3,cr,"Begin carbohydrate logging for observation only, with no dosing change",medium,"{""area"": ""observation"", ""parameter_key"": null, ""action"": ""log_carb_amount_and_meal_time"", ""window"": ""13:00-17:00 local"", ""duration_days"": 7, ""dosing_change"": ""none"", ""settings_change"": ""none"", ""purpose"": ""Make carb ratios, COB behaviour and the absorption model measurable for the first time.""}"
real_opus5,run_015,1,smb,Discuss tightening the maximum IOB ceiling as the single first change,safety,"{""area"": ""aaps_safety_limits"", ""parameter"": ""max_iob_units"", ""direction"": ""decrease"", ""from"": ""25 U"", ""to"": ""8 U"", ""review_window_days"": 14, ""observe"": [""time below range at local hours 18, 19, 0, 1, 2 and 3"", ""peak IOB per day"", ""frequency of level 2 lows below 54 mg/dL"", ""time above range at local hours 13 to 17 as the counter-effect""], ""change_alone"": true}"
real_opus5,run_015,2,smb,Consider aligning the UAM SMB base with the announced SMB base only after the IOB ceiling has been observed,medium,"{""area"": ""aaps_smb_delivery"", ""parameter"": ""max_uam_smb_basal_minutes"", ""direction"": ""decrease"", ""from"": ""20 min"", ""to"": ""15 min"", ""review_window_days"": 14, ""prerequisite"": ""complete one full observation window on the maximum IOB ceiling first"", ""observe"": [""time below range at local hours 18 and 19"", ""size of post-peak descents in the afternoon"", ""time above range at local hour 16""], ""change_alone"": true}"
real_opus5,run_015,3,cr,Begin logging carbohydrate for one repeatable daily meal to unblock the largest number of held decisions,medium,"{""area"": ""data_collection"", ""parameter"": ""carbohydrate_logging"", ""direction"": ""add"", ""from"": ""0 entries over 14 days"", ""to"": ""approximate grams and accurate timestamp for one repeatable daily meal"", ""review_window_days"": 14, ""observe"": [""cob values appearing in loop statuses"", ""glucose slope in the first 120 minutes after the logged meal"", ""whether afternoon time above range falls without an increase in evening time below range""], ""change_alone"": false}"
real_opus5,run_015,4,target,Clarify the undocumented target modulation before any target discussion,low,"{""area"": ""clarification"", ""parameter"": ""target_modulation_rule"", ""direction"": ""document"", ""from"": ""undocumented"", ""to"": ""documented plugin behavior confirmed by the user"", ""review_window_days"": null, ""observe"": [""whether target_bg values reconcile with profile targets plus logged temporary targets once the rule is known""], ""change_alone"": false}"
real_opus5,run_016,1,smb,"Primary: discuss tightening the maximum insulin on board ceiling first, as a behaviourally neutral safety bound",safety,"{""area"": ""aaps_safety_limits"", ""direction"": ""reduce_ceiling"", ""parameter"": ""max_iob_units"", ""current_value"": ""25 U"", ""review_range"": ""a value materially below 25 U, discussed with the care team, chosen so that no dosing observed in this period would have been blocked"", ""expected_effect"": ""truncates worst-case accumulation without changing routine dosing"", ""observation_window_days"": 14, ""monitor"": [""time below range at 19:00 local"", ""time below range 23:00 to 03:00 local"", ""peak insulin on board with zero carbohydrates on board""]}"
real_opus5,run_016,2,smb,Consider aligning the configured maximum basal with the ceiling the loop already applies,medium,"{""area"": ""aaps_safety_limits"", ""direction"": ""reduce_ceiling"", ""parameter"": ""max_basal_u_per_hour"", ""current_value"": ""12 U/h"", ""review_range"": ""near the effective maximum safe basal of 4 U/h already applied by the loop"", ""expected_effect"": ""no change to observed behaviour; restores a meaningful upper bound"", ""observation_window_days"": 14, ""monitor"": [""frequency of temporary basal requests reaching the ceiling"", ""afternoon time above range""]}"
real_opus5,run_016,3,smb,Defer the unannounced-meal microbolus cap to a separate later round,medium,"{""area"": ""aaps_smb_delivery"", ""direction"": ""align_with_standard_cap"", ""parameter"": ""max_uam_smb_basal_minutes"", ""current_value"": ""20 min"", ""review_range"": ""consider aligning towards the standard 15 minutes only after the ceiling changes have been observed"", ""expected_effect"": ""smaller speculative microboluses during unannounced rises; effect may be limited by boost behaviour"", ""observation_window_days"": 14, ""monitor"": [""time below range at 18:00 to 20:00 local"", ""afternoon time above range"", ""peak insulin on board""]}"
real_opus5,run_016,4,cr,Start logging carbohydrates for one recurring meal before any nutrition-related setting is considered,high,"{""area"": ""data_collection"", ""direction"": ""add_logging"", ""parameter"": ""carbohydrate_entries"", ""current_value"": ""0 entries in 14 days"", ""review_range"": ""log amount and time for one recurring afternoon meal for 7 to 10 days, plus rescue carbohydrate during lows"", ""expected_effect"": ""no change to insulin settings; enables evaluation of carb ratio and the absorption model"", ""observation_window_days"": 10, ""monitor"": [""afternoon time above range"", ""carbohydrates on board appearing in loop status"", ""time below range at 18:00 to 20:00 local""]}"
real_opus5,run_017,1,smb,Primary: discuss lowering the maximum IOB ceiling as a tail-risk guardrail,,"{""area"": ""aaps"", ""direction"": ""reduce"", ""parameter"": ""max_iob_units"", ""from"": ""25 U"", ""to"": ""a value agreed with the care team that is clearly above routine operating IOB and far below 25 U, for example in the region of 8 to 10 U if total daily dose is confirmed near 20 U per day"", ""observation_window_days"": ""10 to 14"", ""success_metric"": ""time below range falls toward 4 percent or lower without a rise in time above range beyond the current 8.9 percent"", ""do_not_combine_with"": [""dynamic_isf_adjustment_factor_percent"", ""max_uam_smb_basal_minutes"", ""profile.isf.00_00""]}"
real_opus5,run_017,2,cr,Begin logging one recurring eating occasion to unblock carb ratio and absorption assessment,,"{""area"": ""observation"", ""action"": ""log approximate carbohydrate amount and time for one recurring eating occasion"", ""duration_days"": ""7 to 10"", ""unblocks"": [""profile.cr.08_00"", ""aaps.core.carb_absorption"", ""extended carbohydrate assessment"", ""prebolus and immediate bolus percentage discussion""], ""settings_changed"": ""none""}"
