experiment,run_id,status,error,model,wall_time_s,est_cost_usd,input_tokens_total,output_tokens_total,json_extracted,extraction_method,fully_compliant,schema_score,n_violations,violations,first_pass_json,first_pass_method,first_pass_compliant,first_pass_sections,n_repairs,app_outcome,app_accepted,prompt_only_violations,n_prompt_only_violations,repair_rows_changed,repair_decisions_changed,repair_decisions_changed_keys,repair_profile_focus_changed,n_change,n_keep,n_verify,changed_keys,profile_rec_focus,profile_rec_decision,profile_rec_confidence,profile_rec_text,meal_confidence,meal_n_exceptions,meal_suggestion,n_recommendations,primary_rec_area,primary_rec_title,primary_rec_priority,rec_areas,n_issues,n_strengths,n_implementation_steps,summary,summary_chars
real_gpt54mini_med_50,run_011,completed,,gpt-5.4-mini,155.06,,151684,27711,True,strict,False,0.9412,2,"steps with invalid status [] / confidence ['profile_cr_isf_dia', 'automation_smb_uam'] | profile_recommendation.confidence=medium-low",True,strict,False,"analysis_steps.profile_cr_isf_dia.confidence, analysis_steps.automation_smb_uam.confidence, profile_recommendation.confidence",1,accepted_first_pass,True,steps_enums_valid | profile_rec_confidence_valid,2,0.0,0.0,,False,0,23,0,,basal,keep,medium-low,Keep the current basal profile unchanged for now.,low,2,"For predictable meals, use a modest prebolus and keep the immediate bolus share conservative, let SMB/UAM handle the residual rise, and do not add e-carbs from this dataset alone.",2,basal_and_targets,Keep the profile unchanged and separate the problem windows before considering any dependent edit,high,basal_and_targets;automation,4,3,4,"CGM coverage and profile completeness are strong enough for review. The clearest pattern is a recurring daytime rise from late morning through late afternoon, alongside a separate late-day and overnight low tendency. SMB/UAM and Dynamic ISF appear active and are likely compensating within the current configuration, but meal timing cannot be isolated because carb entries are absent.",384
real_gpt54mini_med_50,run_012,completed,,gpt-5.4-mini,118.95,,113058,20278,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and verify the 09:00-16:00 local rise with meal-logged observation before revisiting any basal segment.,low,2,"Do not change prebolus timing, immediate bolus percentage, SMB/UAM, and e-carbs all at once. Keep SMB/UAM as the active correction layer, avoid adding routine e-carbs, and only revisit prebolus or meal bolus fraction after a meal-logged observation period shows a consistent late post-meal rise.",1,basal,Keep the basal profile unchanged and verify the daytime rise with meal-logged observation,high,basal,4,4,4,"['The 14-day package has strong CGM coverage and generally good overall control, with stable overnight glucose and a repeated rise from late morning through afternoon. The main limits on interpretation are absent carb logs, no declared meal strategy fields, a temporary-target/pump-event history, and one internal safety-setting inconsistency in the raw profile settings.']",373
real_gpt54mini_med_50,run_013,completed,,gpt-5.4-mini,139.96,,151493,26783,True,strict,False,0.9706,1,"steps with invalid status [] / confidence ['profile_cr_isf_dia', 'automation_sensitivity_limits']",True,strict,False,"analysis_steps.profile_cr_isf_dia.confidence, analysis_steps.automation_sensitivity_limits.confidence",1,accepted_first_pass,True,steps_enums_valid,1,0.0,0.0,,False,0,23,0,,basal,keep,medium,"Keep the current basal profile unchanged and verify with logged, low-confound observations before considering any basal adjustment.",low,2,"Keep the current meal approach conservative: do not change prebolus timing or immediate bolus percentage yet, continue SMB/UAM as configured, and do not add routine e-carbs until meal-linked logs show a repeatable delayed-rise pattern.",2,profile,Keep the profile unchanged for now,high,profile;meal_strategy,4,4,4,"Over 14 days, glucose control is broadly good but not fully safe to tighten: average glucose was 121.6 mg/dL, TIR 86.0%, CV 32.6%, with recurrent hypoglycemia exposure (5.1% below range, lows to 41-42 mg/dL) and intermittent afternoon hyperglycemia. The data are strong enough to review settings, but the absence of carb logs and the presence of corrections, temp targets, and a mid-period profile switch make causal attribution incomplete.",440
real_gpt54mini_med_50,run_014,completed,,gpt-5.4-mini,107.94,,112823,18674,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now.,low,1,"Keep prebolus and immediate bolus percentage unchanged for now, let SMB/UAM remain the main residual drift and correction safety net, and do not add routine e-carbs without meal-linked evidence.",1,basal,Keep the profile unchanged and verify one quiet overnight block,medium,basal,3,3,3,"['Good CGM coverage and a complete active AAPS profile support review, but the period is still confounded by missing meal-carb data, correction activity, temp targets, and IOB; the clearest pattern is mild overnight and late-evening lows alongside daytime hyperglycemia.']",272
real_gpt54mini_med_50,run_015,completed,,gpt-5.4-mini,121.95,,114933,21289,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and verify it with one fasting-like morning or overnight window before revisiting any time segment.,low,2,"Use a conservative meal strategy: prioritize safe prebolus consistency when a meal is known, keep the immediate bolus split unchanged because no supported percentage is declared in the package, let SMB/UAM remain the fallback for unexpected rise, and do not use e-carbs routinely without documented prolonged downward trends.",3,basal,Keep the basal profile unchanged and verify with one fasting-like window,high,basal;automation;meal_strategy,3,3,4,"The data quality is strong enough for review, but the pattern remains mixed: overnight glucose is mostly reasonable with some lows, while late morning through afternoon trends higher and is confounded by meals, corrections, temporary targets, and automation responses. No profile or AAPS change is supported on this evidence alone, so the safest sequence is to keep the current profile and automation settings, then verify meal-linked patterns before considering any adjustment.",478
real_gpt54mini_med_50,run_016,completed,,gpt-5.4-mini,118.94,,115224,21402,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal schedule for now and verify the afternoon pattern under fasting conditions before any basal change.,low,2,"Keep prebolus timing and immediate bolus split unchanged for now, let SMB/UAM cover small residual post-meal drift, and do not use routine e-carbs unless a specific meal repeatedly shows delayed absorption. The current package does not support a bolus percentage change or an e-carb duration change.",2,meal,Log representative meals before changing bolus settings,high,meal;profile,5,5,4,"The 14-day dataset has strong CGM coverage and a complete active AAPS profile, so the review is supportable. The main unresolved pattern is mixed: overnight and late-evening lows remain a safety concern, while afternoon glucose is higher and more variable. Automation settings look coherent and do not show a clear misconfiguration, but meal tuning remains low confidence because no carb treatment entries or declared meal-strategy values are available.",453
real_gpt54mini_med_50,run_017,completed,,gpt-5.4-mini,130.35,,155076,24963,True,strict,False,0.9706,1,steps with invalid status [] / confidence ['automation_smb_uam'],True,strict,False,analysis_steps.automation_smb_uam.confidence,1,accepted_first_pass,True,steps_enums_valid,1,0.0,0.0,,False,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and validate one fasting-like window before any basal adjustment.,low,2,"Keep meal handling conservative for now: do not set a new universal prebolus time or immediate bolus percentage from this dataset, keep SMB/UAM as the safety net, and defer e-carbs unless repeat meals with documented carb grams and timing show a consistent late rise.",2,basal,Keep the current profile and verify one fasting-like window before any profile change,high,basal;meal_strategy,4,4,4,"Good CGM coverage and a complete selected AAPS profile were available. Glucose was generally in range overall, but there was a recurring daytime rise and intermittent hypoglycemia. SMB/UAM and dynamic sensitivity were actively compensating, while the absence of carb treatment entries kept meal-specific confidence low.",319
real_gpt54mini_med_50,run_018,completed,,gpt-5.4-mini,132.0,,154274,25126,True,strict,False,0.9706,1,current_value not copied exactly: ['aaps.core.carb_absorption'],True,strict,False,parameter_decisions.aaps.core.carb_absorption.current_value,1,rejected_after_correction,False,,0,0.0,0.0,,False,0,23,0,,basal,keep,medium,Keep the basal profile unchanged for now and verify a single meal-documented day before considering any basal adjustment.,low,0,"Because no declared meal strategy fields are present, keep prebolus and immediate bolus percentage unmodified in this review, continue SMB/UAM as configured for residual rises, and do not add e-carbs unless a repeated delayed-rise meal pattern is documented with carb-linked evidence.",2,profile,Keep the current profile unchanged and verify with one documented meal day first,high,profile;automation,4,4,4,Good CGM coverage and a complete active profile support review. The main pattern is recurrent hypoglycemia with intermittent afternoon hyperglycemia. Current evidence supports keeping profile and automation settings unchanged while verifying meal-linked data before any one-at-a-time change.,291
real_gpt54mini_med_50,run_019,completed,,gpt-5.4-mini,136.48,,151285,25186,True,strict,False,0.9706,1,steps with invalid status [] / confidence ['automation_sensitivity_limits'],True,strict,False,analysis_steps.automation_sensitivity_limits.confidence,1,accepted_first_pass,True,steps_enums_valid,1,0.0,0.0,,False,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and confirm the pattern with one clean overnight check.,low,2,"Keep prebolus conservative until meal timing is logged, do not increase immediate bolus percentage from this dataset, let SMB/UAM handle late rise follow-through, and do not use e-carbs unless a repeated slow-absorption meal pattern is documented with carb logs.",1,profile,Keep the current profile and verify with one structured observation window,high,profile,5,4,4,"CGM coverage and telemetry quality are good enough for review. The main pattern is recurrent hypoglycemia overnight and late evening with higher glucose in the late morning through afternoon. Because there are no carb logs or meal timing records, meal effects, correction stacking, temp targets, and IOB remain major confounders. The package supports keeping the current profile and automation settings unchanged for now while improving observation quality before any one-setting change.",487
real_gpt54mini_med_50,run_020,completed,,gpt-5.4-mini,113.18,,114599,18880,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and verify it against one clean fasting-like observation window before deciding on any edit.,low,2,"Keep meal handling conservative: use a meal-specific prebolus only when timing is predictable, do not adopt a fixed immediate bolus percentage from this dataset, keep SMB/UAM active for unannounced rises, and do not add e-carbs routinely without meal-linked evidence.",2,basal,Keep basal unchanged and verify with one clean fasting-like window,medium,basal;meal_strategy,5,4,4,"['The 14-day Nightscout dataset is high quality and the authoritative AAPS profile is complete. Overall glucose control is acceptable on many days, but variability is meaningful, with recurrent lows in the low 40s and highs into the high 200s.', 'The clearest unresolved pattern is a daytime rise from roughly late morning through midafternoon local time, alongside repeated low-risk windows overnight and in the early evening. Because carb logs and meal timing are absent, the data do not isolate basal, CR, ISF, DIA, or automation as the single cause.']",555
real_gpt54mini_med_50,run_021,completed,,gpt-5.4-mini,142.25,,152017,26977,True,strict,False,0.9706,1,steps with invalid status [] / confidence ['automation_smb_uam'],True,strict,False,analysis_steps.automation_smb_uam.confidence,1,accepted_first_pass,True,steps_enums_valid,1,0.0,0.0,,False,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and verify with 2 to 3 fasting overnight windows plus one logged daytime meal before any basal change.,low,2,"Keep SMB/UAM on as the safety net, do not change immediate bolus percentage or e-carbs from this package alone, and if meals are being logged later, standardize prebolus timing before considering any carb-ratio or split changes.",2,profile,Keep the current profile unchanged and verify with fasting and meal logs first,high,profile;meal,4,4,4,"{'text': 'CGM coverage is excellent and the profile is complete. The clearest pattern is recurrent overnight and late-evening hypoglycemia risk alongside late-morning to afternoon hyperglycemia, with moderate-to-high variability. Automation settings look internally consistent and not obviously binding; no profile change is supported from this package alone because meal timing data are absent and corrections, IOB, and temp basals remain major confounders.'}",460
real_gpt54mini_med_50,run_022,completed,,gpt-5.4-mini,134.68,,152502,24222,True,strict,False,0.9118,3,"steps with invalid status [] / confidence ['profile_cr_isf_dia', 'automation_sensitivity_limits', 'meal_bolus_strategy'] | profile_recommendation.confidence=medium-low | meal_strategy_summary.confidence=low-to-medium",True,strict,False,"analysis_steps.profile_cr_isf_dia.confidence, analysis_steps.automation_sensitivity_limits.confidence, analysis_steps.meal_bolus_strategy.confidence, profile_recommendation.confidence, meal_strategy_summary.confidence",1,accepted_first_pass,True,steps_enums_valid | profile_rec_confidence_valid | meal_confidence_valid,3,0.0,0.0,,False,0,23,0,,basal,keep,medium-low,Keep the basal profile unchanged for now and verify one clean late-morning or afternoon fasting-like window before considering any basal edit.,low-to-medium,2,"Keep meal boluses mostly immediate, use only a modest prebolus for meals that repeatedly rise quickly, let SMB/UAM handle the residual rise, and avoid routine e-carbs unless a specific delayed-rise meal pattern is repeatedly logged.",2,basal,Keep the current basal profile and verify one clean daytime window first,medium,basal;meal_strategy,3,3,4,"CGM coverage and profile completeness are strong, and the selected AAPS profile is internally coherent. The dominant pattern is a late-morning to afternoon glucose rise with some overnight and evening lows, but meal timing, correction timing, and automation effects remain major confounders. The data do not support a confident profile change yet; the safest conclusion is to keep settings and verify one clean observation at a time.",433
real_gpt54mini_med_50,run_023,completed,,gpt-5.4-mini,150.79,,118133,26035,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and verify it with one clean overnight fasting window before any basal change.,low,0,"Keep SMB/UAM active, do not add e-carbs from this dataset, and defer prebolus or immediate bolus percentage changes until repeated meal logs show a consistent post-meal rise.",2,basal,Hold basal steady and verify with a clean fasting window,high,basal;meal_strategy,4,4,4,"Good CGM coverage and a coherent active AAPS profile are present, but glucose remains mixed: late-evening to overnight lows and afternoon highs are still confounded by corrections, IOB, temporary targets, and absent meal logs. After contradiction audit, no profile or automation change is strongly supported yet.",312
real_gpt54mini_med_50,run_024,completed,,gpt-5.4-mini,135.52,,113174,22734,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,"Keep the current basal profile unchanged for now, and first verify overnight behavior in one controlled fasting-like window and one meal-free afternoon window before considering any segment change.",low,2,"Keep prebolus timing and immediate bolus percentage unchanged for now, keep SMB/UAM as the reactive safety net, and do not add e-carbs unless a recurring delayed-absorption pattern is documented with timed meals.",1,basal,Keep basal unchanged and verify one controlled window first,high,basal,4,5,3,"['Good CGM coverage and strong overall time in range coexist with recurrent overnight/late-evening hypoglycemia risk and a daytime rise from late morning through afternoon; automation is active and bounded, but meal timing and correction effects remain too mixed to justify profile changes.']",292
real_gpt54mini_med_50,run_025,completed,,gpt-5.4-mini,157.82,,154095,28711,True,strict,False,0.9706,1,"steps with invalid status [] / confidence ['safety_overview', 'profile_cr_isf_dia', 'automation_smb_uam']",True,strict,False,"analysis_steps.safety_overview.confidence, analysis_steps.profile_cr_isf_dia.confidence, analysis_steps.automation_smb_uam.confidence",1,accepted_first_pass,True,steps_enums_valid,1,0.0,0.0,,False,1,22,0,profile.basal.00_00,basal,change,medium,Trial a small reduction of the 00:00 basal segment to 0.55 U/h and keep every other setting unchanged until the overnight effect is verified.,low,2,"No fixed immediate-bolus percentage or e-carb routine is supportable from this package. For predictable meals, use a cautious prebolus when safe, keep most of the bolus upfront, let SMB/UAM handle the residual rise, and reserve e-carbs only for clearly delayed or prolonged absorption patterns.",1,basal,Trial a small overnight basal reduction only,high,basal,4,4,3,"Overall control is good but variable: there is a recurrent early-night and late-evening hypoglycemia pattern alongside sustained late-morning to afternoon hyperglycemia. Data quality is strong, but the absence of carb logs keeps meal attribution uncertain. The most defensible single change is a small overnight basal reduction, with all other settings held constant until the effect is verified.",396
real_gpt54mini_med_50,run_026,completed,,gpt-5.4-mini,114.56,,113738,18863,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the current basal profile unchanged for now and verify it with one isolated fasting-style observation before considering any basal edit.,low,1,"Do not assign a single prebolus or immediate bolus percentage from this dataset; keep SMB/UAM unchanged, and reserve e-carbs for clearly documented prolonged or activity-related lows rather than routine meal coverage.",3,basal,Keep the basal profile unchanged and verify with one fasting-style observation,high,basal;automation;meal,4,5,4,"CGM coverage and profile completeness were strong enough for review. The clearest pattern is recurrent hypoglycemia risk overnight and in the late evening, alongside sustained daytime hyperglycemia from late morning through afternoon. Because carb logging is absent and most therapy-response windows are correction- and automation-confounded, no single basal, CR, or ISF change is well supported yet.",400
real_gpt54mini_med_50,run_027,completed,,gpt-5.4-mini,115.33,,115194,19507,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the basal profile unchanged for now and verify the overnight low window with one fasting-like observation before any basal adjustment.,low,2,"Use earlier prebolus as the main meal lever, keep the immediate bolus percentage unchanged for now, leave SMB/UAM active, and do not add routine e-carbs unless a meal log shows a repeated late-rise pattern.",2,profile,Keep the current profile unchanged and verify the overnight low window,high,profile;aaps,5,4,5,"['Fourteen days of CGM and therapy data are good quality enough for review. Overall control is fairly strong, but there is a clear safety pattern of overnight lows and a separate daytime rise window. The active AAPS profile and automation are broadly coherent, and the current evidence does not support changing dependent insulin settings together.']",350
real_gpt54mini_med_50,run_028,completed,,gpt-5.4-mini,139.88,,115142,23773,True,strict,True,1.0,0,,True,strict,True,,0,accepted_first_pass,True,,0,,,,,0,23,0,,basal,keep,medium,Keep the basal profile unchanged for now and verify the 16:00 basal segment with one controlled late-morning to afternoon observation before changing any basal step.,low,2,"Keep prebolus and immediate bolus percentage conservative for now, continue SMB/UAM as the main tail-correction layer, and reserve e-carbs for a clearly recurring delayed-rising meal pattern that is logged with carb amount and a 6-hour CGM trace.",2,basal,Keep the basal profile unchanged and verify one daytime fasting-like window,high,basal;automation,4,4,4,"Good CGM coverage and a complete active profile support a conservative review. Overnight control is comparatively better, while the main unresolved pattern is daytime hyperglycemia mixed with intermittent lows. Meals, correction boluses, temp basals, and dynamic loop responses prevent clean attribution to a single profile setting.",332
