experiment,slot,group,kind,n_runs,group_runs,representative
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,keep,varying,4,30,No change needed.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,keep,varying,2,30,Dynamic ISF continuously adjusts sensitivity; altering the static ISF now would be premature without meal data and after basal correction.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,keep,varying,2,30,"However, changing ISF now would complicate basal adjustments; keep and re-evaluate after basal correction and carb logging."
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,keep,varying,2,30,Dynamic ISF compensates; static ISF cannot be reliably adjusted without meal data and a full sensitivity test.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,keep,varying,2,30,Dynamic ISF overrides static ISF; observed sensitivity range handled adequately.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,keep,varying,2,30,Dynamic ISF (70%) aggressively adapts; profile ISF not the primary cause of lows/highs.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,change,varying,4,20,"Multiple correction bolus windows show drops 5-10x larger than profile ISF predicts, indicating actual sensitivity is much higher."
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,change,varying,2,20,Observed correction overshoots and low variable_sens values indicate effective ISF is too low; increasing ISF reduces correction strength and lowers hypoglycemia risk.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,change,varying,2,20,SMB and correction doses produce excessive glucose drops.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,change,varying,2,20,Observed correction bolus drops greatly exceed predictions of 56 mg/dL/U.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,change,varying,2,20,30 mg/dL/U is a safer starting value that reduces IOB stacking and nocturnal hypoglycemia.
real_deepseek_v4pro_50,decision: Profile / ISF 00:00,change,varying,2,20,This is the single most impactful safe profile change supported by the data.
real_deepseek_v4pro_50,decision: Profile / target 00:00,keep,varying,9,49,Target of 90 mg/dL is reasonable.
real_deepseek_v4pro_50,decision: Profile / target 00:00,keep,varying,5,49,Changing the target would not address the root cause.
real_deepseek_v4pro_50,decision: Profile / target 00:00,keep,varying,4,49,"Target is appropriate; hypoglycemia stems from basal excess, not target."
real_deepseek_v4pro_50,decision: Profile / target 00:00,keep,varying,3,49,Reducing basal is the first-line measure; target increase may be considered later if lows persist.
real_deepseek_v4pro_50,decision: Profile / target 00:00,keep,varying,3,49,"Target is appropriate; hypoglycemia is from over‑delivery, not target level."
real_deepseek_v4pro_50,decision: Profile / target 00:00,keep,varying,2,49,"While an overnight target of 90 may be aggressive given frequent lows, changing ISF will indirectly reduce hypoglycemia."
real_deepseek_v4pro_50,decision: Profile / target 08:00,keep,varying,8,50,Daytime target of 100 mg/dL is appropriate.
real_deepseek_v4pro_50,decision: Profile / target 08:00,keep,varying,5,50,No change needed.
real_deepseek_v4pro_50,decision: Profile / target 08:00,keep,varying,5,50,Daytime target reasonable.
real_deepseek_v4pro_50,decision: Profile / target 08:00,keep,varying,5,50,Daytime target is appropriate.
real_deepseek_v4pro_50,decision: Profile / target 08:00,keep,varying,3,50,Daytime target appears appropriate; no data to contradict.
real_deepseek_v4pro_50,decision: Profile / target 08:00,keep,varying,2,50,Daytime target is standard and shows no evidence of causing hyperglycemia beyond meal effects.
real_deepseek_v4pro_50,decision: Profile / target 23:00,keep,varying,8,49,Same as 00:00 target.
real_deepseek_v4pro_50,decision: Profile / target 23:00,keep,varying,8,49,Evening target is appropriate.
real_deepseek_v4pro_50,decision: Profile / target 23:00,keep,varying,6,49,Consistent with overnight target.
real_deepseek_v4pro_50,decision: Profile / target 23:00,keep,varying,2,49,Evening target back to 90 mg/dL; consistent and safe after DIA fix.
real_deepseek_v4pro_50,decision: Profile / target 23:00,keep,varying,2,49,"Returns to 90 mg/dL at 23:00, aligning with early‑night hours."
real_deepseek_v4pro_50,decision: Profile / target 23:00,keep,varying,2,49,Target consistent with overnight needs.
real_deepseek_v4pro_50,decision: Profile / DIA,keep,varying,4,42,Re‑evaluate after ISF fix and with meal logging.
real_deepseek_v4pro_50,decision: Profile / DIA,keep,varying,3,42,Insulin action duration in correction windows is consistent with a 10‑h DIA; no stacking or early washout observed.
real_deepseek_v4pro_50,decision: Profile / DIA,keep,varying,3,42,No evidence to suggest a DIA mismatch; cannot test without meal boluses.
real_deepseek_v4pro_50,decision: Profile / DIA,keep,varying,2,42,10-hour DIA matches the prolonged insulin action observed and does not require change.
real_deepseek_v4pro_50,decision: Profile / DIA,keep,varying,2,42,Long DIA may overestimate IOB but there is no evidence of harm; changing it would affect IOB calculations and could destabilise the system.
real_deepseek_v4pro_50,decision: Profile / DIA,keep,varying,2,42,Standard DIA for rapid-acting insulin; no evidence of insulin stacking or tail mismatch.
real_deepseek_v4pro_50,decision: Profile / DIA,change,varying,3,8,5 h matches typical rapid‑acting insulin duration.
real_deepseek_v4pro_50,decision: AAPS / SMB and UAM,keep,varying,8,49,SMB and UAM are essential for unannounced meal coverage.
real_deepseek_v4pro_50,decision: AAPS / SMB and UAM,keep,varying,4,49,Both are essential for closed-loop function; no adverse effects detected.
real_deepseek_v4pro_50,decision: AAPS / SMB and UAM,keep,varying,4,49,Both features are essential for the current automation strategy.
real_deepseek_v4pro_50,decision: AAPS / SMB and UAM,keep,varying,3,49,Both are required for closed‑loop operation.
real_deepseek_v4pro_50,decision: AAPS / SMB and UAM,keep,varying,2,49,Disabling SMB or UAM could remove the primary insulin delivery mechanism for unannounced meals.
real_deepseek_v4pro_50,decision: AAPS / SMB and UAM,keep,varying,2,49,No configuration issue detected; hypoglycemia stems from ISF miscalibration.
real_deepseek_v4pro_50,decision: AAPS / SMB activation conditions,keep,varying,4,48,SMB during temp targets is acceptable;
real_deepseek_v4pro_50,decision: AAPS / SMB activation conditions,keep,varying,4,48,Current activation conditions are safe and conservative for a system with no carb entries.
real_deepseek_v4pro_50,decision: AAPS / SMB activation conditions,keep,varying,3,48,No change needed.
real_deepseek_v4pro_50,decision: AAPS / SMB activation conditions,keep,varying,3,48,Activation rules are appropriate: SMB always on ensures prompt response;
real_deepseek_v4pro_50,decision: AAPS / SMB activation conditions,keep,varying,3,48,"May reconsider smb_with_cob_enabled after meal logging begins, but no change now."
real_deepseek_v4pro_50,decision: AAPS / SMB activation conditions,keep,varying,3,48,SMB with temp target enabled is appropriate.
real_deepseek_v4pro_50,decision: AAPS / SMB strength and frequency,keep,varying,3,45,"After ISF correction, these limits should be safe."
real_deepseek_v4pro_50,decision: AAPS / SMB strength and frequency,keep,varying,3,45,Values within typical ranges.
real_deepseek_v4pro_50,decision: AAPS / SMB strength and frequency,keep,varying,3,45,No change needed.
real_deepseek_v4pro_50,decision: AAPS / SMB strength and frequency,keep,varying,2,45,Delivery parameters are moderate; the root cause of excessive insulin is not the interval but the per‑unit effect.
real_deepseek_v4pro_50,decision: AAPS / SMB strength and frequency,keep,varying,2,45,Standard values that do not independently cause hypoglycemia.
real_deepseek_v4pro_50,decision: AAPS / SMB strength and frequency,keep,varying,2,45,"SMB doses are small, but the ISF issue makes them overly powerful."
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,keep,varying,8,28,Limits are far above actual usage; no safety concern.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,28,Limits are never reached; no change needed.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,28,Highest observed temp basal: 3.6 U/h.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,28,These are high relative to actual daily insulin use but no evidence of near-limit activation.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,28,Generous limits; not constraining therapy or causing risk.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,keep,varying,2,28,These are safety ceilings and are not restricting therapy.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,change,varying,5,22,Max IOB of 25 U is far beyond any safe need (total daily insulin ~20 U);
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,change,varying,4,22,Max basal at 12 U/h is acceptable.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,change,varying,3,22,Lowering max basal to 4 U/h and max IOB to 5 U creates safe ceilings that prevent massive insulin accumulation.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,change,varying,3,22,Reducing max IOB to 10 U provides a meaningful safety cap while still permitting necessary corrections.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,change,varying,2,22,Observed max temp basal=3.6 U/h; a limit of 4 U/h allows all needed delivery while preventing extreme rates.
real_deepseek_v4pro_50,decision: AAPS / max basal and max IOB limits,change,varying,2,22,Max IOB of 25 U is dangerous given extreme sensitivity; reducing it to 2.0 U prevents catastrophic insulin stacking.
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,4,41,Keep and re-evaluate after basal and max IOB changes.
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,3,41,Dynamic ISF effectively compensates for profile ISF; no adverse target adjustments.
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,41,70% damping is a reasonable starting point.
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,41,Dynamic ISF is functioning as intended; any aggressive action results from underlying profile ISF rather than this setting.
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,41,Dynamic ISF is handling sensitivity changes appropriately; no need to alter the 70% factor or enable Autosens.
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,41,"Dynamic ISF may magnify a low base ISF, but the root cause is the profile ISF."
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,2,9,"The 70% floor enables an effective ISF as low as ~39 mg/dL/U, causing unsafe over-correction and contributing to severe hypoglycaemia."
real_deepseek_v4pro_50,decision: AAPS / Autosens and Dynamic ISF,change,varying,2,9,Dynamic ISF with 70% adjustment factor is causing dangerous over-amplification of insulin sensitivity.
real_deepseek_v4pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,46,No carb entries to validate absorption parameters; keep defaults until carb logging is established.
real_deepseek_v4pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,46,Re‑evaluate after meal logging.
real_deepseek_v4pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,46,Defaults are acceptable; no meal data to evaluate performance.
real_deepseek_v4pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,46,No carb data to evaluate; keep unchanged.
real_deepseek_v4pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,2,46,Review after meal logging begins to ensure they match observed absorption.
real_deepseek_v4pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,2,46,"Absorption model may exaggerate UAM response, but without meal data, change is unsupported."
real_deepseek_v4pro_50,profile recommendation,basal,shared,21,28,Reduce the basal rate from 00:00 to 05:00 from 0.6 U/h to 0.5 U/h.
real_deepseek_v4pro_50,profile recommendation,basal,varying,7,28,Hourly local glucose shows average 90.6 mg/dL and TBR 18.5% at 01:00 despite the loop frequently running zero temp basals.
real_deepseek_v4pro_50,profile recommendation,basal,varying,7,28,Keep all other basal segments unchanged.
real_deepseek_v4pro_50,profile recommendation,basal,varying,4,28,A 0.1 U/h reduction (16.7%) is a conservative first step to mitigate hypoglycemia without risking hyperglycemia.
real_deepseek_v4pro_50,profile recommendation,basal,varying,3,28,"Keep all current profile settings (basal, CR, ISF, targets, DIA) unchanged."
real_deepseek_v4pro_50,profile recommendation,basal,varying,3,28,A 0.1 U/h reduction is a conservative first step that directly addresses the dominant hypoglycemia risk.
real_deepseek_v4pro_50,profile recommendation,basal,varying,2,28,"Hourly glucose local data show 18.5% TBR at 01:00 with frequent zero basal commands from the loop, indicating basal excess."
real_deepseek_v4pro_50,profile recommendation,isf,varying,6,17,Increase ISF from 56 mg/dL/U to 150 mg/dL/U.
real_deepseek_v4pro_50,profile recommendation,isf,varying,2,17,"Lower the ISF from 56 mg/dL/U to 30 mg/dL/U as an initial trial value, reflecting the much greater insulin sensitivity observed in correction responses and the dynamic ISF outputs."
real_deepseek_v4pro_50,profile recommendation,isf,varying,2,17,"Correction boluses of 0.05‑0.2 U result in glucose drops of 26‑178 mg/dL, far exceeding the 56 mg/dL/U prediction."
real_deepseek_v4pro_50,profile recommendation,isf,varying,2,17,"Observed correction bolus drops (e.g., -125 mg/dL on 0.2 U) are 5-10x the expected drop using current ISF, indicating actual insulin sensitivity is much higher."
real_deepseek_v4pro_50,profile recommendation,isf,varying,2,17,Increase the Insulin Sensitivity Factor from 56 mg/dL/U to 70 mg/dL/U to reduce correction strength and mitigate hypoglycemia.
real_deepseek_v4pro_50,profile recommendation,isf,varying,2,17,Multiple correction boluses produced drops > 2‑3 times what the current ISF predicts.
real_deepseek_v4pro_50,profile recommendation,dia,varying,2,4,Reduce DIA from 10 hours to 6 hours.
real_deepseek_v4pro_50,primary recommendation,basal,shared,17,18,Reduce overnight basal rate (00:00–05:00).
real_deepseek_v4pro_50,primary recommendation,basal,varying,8,18,Reduce overnight basal rate.
real_deepseek_v4pro_50,primary recommendation,basal,varying,4,18,Lowering it to 0.5 U/h may reduce hypoglycemia risk while allowing the algorithm to increase delivery if needed.
real_deepseek_v4pro_50,primary recommendation,basal,varying,3,18,Consider lowering it from0.6 to0.5 U/h and monitor overnight glucose closely for at least 3 nights.
real_deepseek_v4pro_50,primary recommendation,basal,varying,2,18,Reducing it will lower hypoglycemia risk while maintaining basal coverage.
real_deepseek_v4pro_50,primary recommendation,isf,varying,6,16,Increase Insulin Sensitivity Factor (ISF).
real_deepseek_v4pro_50,primary recommendation,isf,varying,3,16,"The profile ISF of 56 mg/dL/U, combined with Dynamic ISF adjustment factor 70%, results in an effective ISF around 30‑40 mg/dL/U in many periods."
real_deepseek_v4pro_50,primary recommendation,isf,varying,3,16,Multiple correction bolus responses show that the current ISF of 56 mg/dL/U leads to excessive glucose drops.
real_deepseek_v4pro_50,primary recommendation,isf,varying,2,16,"Multiple therapy‑response windows demonstrate that small correction boluses cause disproportionately large glucose drops (e.g., 0.2 U → −178 mg/dL)."
real_deepseek_v4pro_50,primary recommendation,isf,varying,2,16,Raising ISF to 150 mg/dL/U will reduce bolus doses and hypoglycemia risk.
real_deepseek_v4pro_50,primary recommendation,isf,varying,2,16,"Over multiple correction boluses, glucose drops far exceed the profile ISF prediction."
real_deepseek_v4pro_50,primary recommendation,aaps_safety_limits,shared,2,2,Reduce max IOB and max basal limits.
real_deepseek_v4pro_50,summary,all,varying,17,50,"Over 14 days, CGM coverage was excellent (98.7%)."
real_deepseek_v4pro_50,summary,all,varying,12,50,"Over the 14-day period, glucose time-in-range was 86% with significant hypoglycemia (TBR 5.1%, including severe lows of 41–42 mg/dL)."
real_deepseek_v4pro_50,summary,all,varying,11,50,"The main pattern is overnight hypoglycemia, especially between 01:00 and 03:00 local time (TBR up to 18.5%), and afternoon hyperglycemia (16:00-17:00 TAR 32%)."
real_deepseek_v4pro_50,summary,all,varying,8,50,The current basal rate of 0.6 U/h from 00:00 to 05:00 appears slightly too high for this period.
real_deepseek_v4pro_50,summary,all,varying,8,50,"No carbohydrate entries were logged, blocking meal‑strategy evaluation."
real_deepseek_v4pro_50,summary,all,varying,7,50,"No meal or carbohydrate entries exist, preventing evaluation of carb ratios, pre-bolus timing, or e-carb strategies."
real_deepseek_v4pro_50,issues,all,varying,19,50,Recurrent overnight hypoglycemia (TBR up to 18.5% at 01:00) with BG as low as 41 mg/dL.
real_deepseek_v4pro_50,issues,all,varying,15,50,Absence of any carb entries prevents evaluation of carb ratios and meal bolus strategy.
real_deepseek_v4pro_50,issues,all,varying,8,50,"Max basal (12 U/h) and max IOB (25 U) safety limits are far above clinical needs, posing a risk of severe overdose if misapplied."
real_deepseek_v4pro_50,issues,all,varying,8,50,High glucose variability (CV 32.6%) suggests mismatch between insulin delivery and needs.
real_deepseek_v4pro_50,issues,all,varying,7,50,"Profile ISF of 56 mg/dL/U is well below observed insulin sensitivity, forcing Dynamic ISF to constantly compensate."
real_deepseek_v4pro_50,issues,all,varying,6,50,"Dynamic ISF adjustment factor of 70% creates effective ISF as low as 27.8 mg/dL/U, causing over‑aggressive corrections."
real_deepseek_v4pro_50,step findings: data_quality,all,shared,37,50,CGM coverage is 98.7% with 10 gaps (largest 65 min).
real_deepseek_v4pro_50,step findings: data_quality,all,varying,17,50,CGM coverage 98.7% with 3995 valid entries at ~5-minute cadence; largest gap 65 minutes.
real_deepseek_v4pro_50,step findings: data_quality,all,varying,17,50,"Telemetry includes glucose, treatments, device statuses, loop statuses, and therapy response windows."
real_deepseek_v4pro_50,step findings: data_quality,all,varying,14,50,AAPS profile is complete and declared applicable for the period.
real_deepseek_v4pro_50,step findings: data_quality,all,varying,8,50,No carbohydrate entries exist.
real_deepseek_v4pro_50,step findings: data_quality,all,varying,8,50,No invalid or duplicate entries.
real_deepseek_v4pro_50,step findings: data_quality,all,varying,7,50,AAPS profile and settings are complete.
real_deepseek_v4pro_50,step findings: safety_overview,all,varying,25,50,Overnight hours (00:00–02:00 local) show high TBR (up to 18.5%).
real_deepseek_v4pro_50,step findings: safety_overview,all,varying,13,50,"Overall TIR 86.0%, TAR 8.9%, TBR 5.1%."
real_deepseek_v4pro_50,step findings: safety_overview,all,varying,10,50,"Severe lows 41‑42 mg/dL on Aug‑13, Aug‑14, Aug‑21."
real_deepseek_v4pro_50,step findings: safety_overview,all,varying,10,50,"TIR 86%, TAR 8.9%, TBR 5.1%, CV 32.6%."
real_deepseek_v4pro_50,step findings: safety_overview,all,varying,9,50,"Severe lows recorded: 41, 42, 42 mg/dL."
real_deepseek_v4pro_50,step findings: safety_overview,all,varying,9,50,Afternoon TAR up to 32.1% at 16:00 local.
real_deepseek_v4pro_50,step findings: basal_targets,all,shared,32,50,Overnight hypoglycemia (TBR 18.5% at 01:00-02:00) despite frequent zero-temp basals indicates basal rate (0.6 U/h 00:00-05:00) may be too high.
real_deepseek_v4pro_50,step findings: basal_targets,all,varying,13,50,Target of 90 mg/dL overnight is appropriate.
real_deepseek_v4pro_50,step findings: basal_targets,all,varying,7,50,Targets of 90‑100 mg/dL are reasonable.
real_deepseek_v4pro_50,step findings: basal_targets,all,varying,6,50,Evening basal 0.6–0.7 U/h contributes to a TBR of 15.3% at 19:00.
