experiment,run_id,parameter_key,category,in_inventory,current_value,decision,suggested_value,rationale
real_deepseek_v4pro_50,run_001,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,"This is the most aggressive CR segment, consistent with the observed afternoon insulin sensitivity pattern and GLP-1 effect. The 10.5 g/U is structurally appropriate for evening meals. Cannot be validated without carb entries."
real_deepseek_v4pro_50,run_001,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,"This segment covers late evening snacks. The 12.6 g/U is a moderate ratio. Glucose rises modestly during this window (117 to 127.6 mg/dL) but without carb entries, CR validation is not possible."
real_deepseek_v4pro_50,run_001,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,"The single ISF segment of 56 mg/dL/U is a reasonable baseline. Dynamic ISF provides time-based adjustment producing effective values from 27.8 to 124 mg/dL/U. The wide range suggests circadian sensitivity variation exists, but changing the profile ISF before establishing a meal-bolus baseline would be premature. Future ISF segmentation is recommended after meal bolus data validates the sensitivity pattern."
real_deepseek_v4pro_50,run_001,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,"The 90 mg/dL overnight target is appropriate. Average overnight glucose is 93-105 mg/dL, near target. The overnight hypoglycemia is IOB-driven, not target-driven. Raising the target would not address the root cause."
real_deepseek_v4pro_50,run_001,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,"The 100 mg/dL daytime target provides a modest safety buffer. Daytime hyperglycemia is from unannounced meals, not an inappropriate target. The target is appropriate for the current profile."
real_deepseek_v4pro_50,run_001,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,"The transition back to 90 mg/dL at 23:00 is appropriate. Evening glucose averages 105.7 mg/dL at 23:00, above target but not excessively. The TBR of 10.1% is a residual effect of daytime IOB."
real_deepseek_v4pro_50,run_001,profile.dia,profile,True,10 h,keep,10 h,"DIA of 10 hours means IOB from afternoon corrections persists into overnight hours, contributing to the 00:00-02:00 hypoglycemia pattern. However, U200 diluted insulin may have different kinetics than standard U100, and changing DIA without meal-bolus data to validate insulin duration would be speculative. After meal boluses are established, if overnight hypoglycemia persists despite reduced daytime IOB, DIA reduction to 8-9 hours should be considered."
real_deepseek_v4pro_50,run_001,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,"SMB and UAM must remain enabled. UAM is the sole meal-response mechanism in the current no-bolus workflow. Disabling either would leave meals completely uncovered. Once meal boluses are established, UAM will continue to serve as an essential safety net for under-bolused or missed meals."
real_deepseek_v4pro_50,run_001,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,change,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=false; smb_with_high_temp_target_enabled=false,"smb_with_temp_target_enabled must be changed from true to false. The user set six temp targets of 135 mg/dL across the 14-day period, likely for exercise or activity. With SMB enabled during temp targets, the system continues delivering insulin during periods when the user explicitly requests reduced insulin delivery. On Aug 15, glucose fell from 174 to 66 mg/dL during a temp target period. This is an independent safety change that does not depend on any other setting. All other activation conditions are appropriate: smb_always_enabled=true is needed for UAM-driven meal coverage, and smb_with_cob_enabled=false is appropriate since no carb entries exist."
real_deepseek_v4pro_50,run_001,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,"The 3-minute SMB interval provides responsive UAM-driven meal coverage. The 15-minute max SMB basal minutes and 20-minute max UAM SMB basal minutes are appropriate for the current basal rates (0.5-0.8 U/h), producing SMB doses of 0.125-0.27 U. These settings are not excessive and should be maintained."
real_deepseek_v4pro_50,run_001,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,keep,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,Both limits are non-binding safety backstops. Highest observed temp basal: 3.6 U/h. Highest observed IOB: 5.935 U. The 12 U/h and 25 U limits do not constrain actual delivery and function as appropriate safety ceilings. No changes are needed.
real_deepseek_v4pro_50,run_001,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,change,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=60 %,"Dynamic ISF adjustment factor should be reduced from 70% to 60%. The current 70% setting allows effective ISF to drop to approximately 30% of profile (theoretical floor 16.8 mg/dL/U). Observed variable_sens reached 27.8 mg/dL/U, contributing to overcorrection crashes on Aug 13 (172 to 42 mg/dL) and Aug 14 (234 to 41 mg/dL, GLP-1 day). At 60%, the floor rises to approximately 40% of profile (22.4 mg/dL/U theoretical), reducing overcorrection risk while retaining substantial sensitivity adaptation. Autosens remains appropriately disabled since Dynamic ISF is active. This change should be made after one week of meal bolus data confirms the pattern persists under the new workflow."
real_deepseek_v4pro_50,run_001,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,"The 8 mg/dL/5 min min_5m_carbimpact is standard for UAM COB estimation. The 7-hour meal_max_absorption_hours is at the high end of typical ranges and may extend UAM-modeled COB beyond actual meal duration, contributing to phantom IOB. However, changing this setting without carb entries for calibration would be speculative. Once meal boluses are established, if afternoon hypoglycemia persists despite adequate bolusing, reducing meal_max_absorption_hours to 5-6 hours should be considered."
real_deepseek_v4pro_50,run_002,profile.basal.00_00,profile,True,0.6 U/h,change,0.5 U/h,Overnight hypoglycemia with TBR 18.5% at 01:00 indicates basal excess. A 0.1 U/h reduction is a conservative first step.
real_deepseek_v4pro_50,run_002,profile.basal.05_00,profile,True,0.7 U/h,keep,,No clear hypoglycemia pattern in the 05:00-06:00 window; keep and re-evaluate after overnight basal is adjusted.
real_deepseek_v4pro_50,run_002,profile.basal.06_00,profile,True,0.8 U/h,keep,,Morning glucose is stable; changes should wait until overnight basal is confirmed and meal data become available.
real_deepseek_v4pro_50,run_002,profile.basal.10_00,profile,True,0.7 U/h,keep,,Daytime basal assessment is confounded by missing meal data; keep pending meal logging.
real_deepseek_v4pro_50,run_002,profile.basal.16_00,profile,True,0.5 U/h,keep,,"This segment may be too low, contributing to afternoon hyperglycemia, but without meal data a change cannot be justified."
real_deepseek_v4pro_50,run_002,profile.basal.18_00,profile,True,0.6 U/h,keep,,Evening hypos may be driven by residual IOB rather than basal. Keep and reassess after basal overnight is corrected.
real_deepseek_v4pro_50,run_002,profile.basal.19_00,profile,True,0.7 U/h,keep,,Same as18:00; keep until the overnight basal change is evaluated and meal data become available.
real_deepseek_v4pro_50,run_002,profile.cr.00_00,profile,True,13 g/U,keep,,No carb entries prevent any validation of this carb ratio.
real_deepseek_v4pro_50,run_002,profile.cr.04_00,profile,True,11.1 g/U,keep,,No meal data available; keep.
real_deepseek_v4pro_50,run_002,profile.cr.08_00,profile,True,13.2 g/U,keep,,No meal data; keep.
real_deepseek_v4pro_50,run_002,profile.cr.16_00,profile,True,10.5 g/U,keep,,No meal data; keep.
real_deepseek_v4pro_50,run_002,profile.cr.20_00,profile,True,12.6 g/U,keep,,No meal data; keep.
real_deepseek_v4pro_50,run_002,profile.isf.00_00,profile,True,56 mg/dL/U,keep,,Dynamic ISF continuously adjusts sensitivity; altering the static ISF now would be premature without meal data and after basal correction.
real_deepseek_v4pro_50,run_002,profile.target.00_00,profile,True,90 mg/dL,keep,,Targets are clinically appropriate.
real_deepseek_v4pro_50,run_002,profile.target.08_00,profile,True,100 mg/dL,keep,,Daytime target reasonable.
real_deepseek_v4pro_50,run_002,profile.target.23_00,profile,True,90 mg/dL,keep,,Evening target reasonable.
real_deepseek_v4pro_50,run_002,profile.dia,profile,True,10 h,keep,,DIA of 10 hours is conventional for rapid-acting analogs and shows no evidence of causing late stacking hypos.
real_deepseek_v4pro_50,run_002,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,,Keeping SMB and UAM on is essential for automated meal coverage. Changes should wait until basal is stable and meal data exists.
real_deepseek_v4pro_50,run_002,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,,"While disabling SMB during temp targets could add safety, that comfort feature should only be introduced after basal is corrected; otherwise it could mask the underlying basal issue."
real_deepseek_v4pro_50,run_002,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,,Current SMB strength is reasonable for a closed-loop system; no hypoglycemic events can be directly attributed to SMB alone rather than basal excess.
real_deepseek_v4pro_50,run_002,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,change,max_basal_u_per_hour=12 U/h; max_iob_units=8 U,A 25 U max IOB is disproportionately high relative to daily insulin need and poses a safety risk during automation faults. Reducing it to 8 U maintains full control range while preventing dangerous insulin stacking.
real_deepseek_v4pro_50,run_002,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,,Dynamic ISF is active and correctly adapting; no evidence it is malfunctioning. Keep and re-evaluate after basal and max IOB changes.
real_deepseek_v4pro_50,run_002,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,,These aggressive settings increase the risk of insulin over-delivery but cannot be safely lowered until the system has meal announcements to rely on instead of UAM only. Keep for now; re-evaluate after meal logging begins.
real_deepseek_v4pro_50,run_003,profile.basal.00_00,profile,True,0.6 U/h,change,0.5 U/h,Overnight lows and zero temp basals indicate basal excess. Reduce by 0.1 U/h as a safe first adjustment.
real_deepseek_v4pro_50,run_003,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,By 05:00 glucose is rising; no compelling evidence of excess at this segment while overnight basal is reduced.
real_deepseek_v4pro_50,run_003,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,"Morning rise may be due to dawn phenomenon or unannounced meals; without meal data, increasing basal could be unsafe."
real_deepseek_v4pro_50,run_003,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,No specific safety signal; afternoon hyperglycemia is likely meal-related.
real_deepseek_v4pro_50,run_003,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Late afternoon highs are likely postprandial; UAM bolusing is addressing them.
real_deepseek_v4pro_50,run_003,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Evening glucose averages are acceptable; hypoglycemia risk is manageable with current automation.
real_deepseek_v4pro_50,run_003,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,No clear pattern of overnight lows extending into late evening that would warrant a reduction here.
real_deepseek_v4pro_50,run_003,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,Carb ratio cannot be evaluated without any meal data.
real_deepseek_v4pro_50,run_003,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,No meal data to support a change.
real_deepseek_v4pro_50,run_003,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,No meal data.
real_deepseek_v4pro_50,run_003,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,No meal data.
real_deepseek_v4pro_50,run_003,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,No meal data.
real_deepseek_v4pro_50,run_003,profile.isf.00_00,profile,True,56 mg/dL/U,change,80 mg/dL/U,"Observed insulin sensitivity (correction boluses, Dynamic ISF) is approximately 80–110 mg/dL/U. Raising ISF aligns profile with actual physiology and may reduce hypoglycemia risk."
real_deepseek_v4pro_50,run_003,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,Target alone does not explain the lows; basal reduction is the primary correction.
real_deepseek_v4pro_50,run_003,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target is appropriate.
real_deepseek_v4pro_50,run_003,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Evening target is consistent with the overall strategy.
real_deepseek_v4pro_50,run_003,profile.dia,profile,True,10 h,keep,10 h,DIA of 10 h is a standard value and shows no inconsistency with insulin action.
real_deepseek_v4pro_50,run_003,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,Essential for coverage without meal announcements; no problems observed.
real_deepseek_v4pro_50,run_003,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,"Settings are appropriate for the user’s pattern: no carbs, occasional temp targets."
real_deepseek_v4pro_50,run_003,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,Appropriate SMB aggressiveness; not causing lows when basal is corrected.
real_deepseek_v4pro_50,run_003,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,keep,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,Generous limits; not constraining therapy or causing risk.
real_deepseek_v4pro_50,run_003,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic ISF is working well; the 70% factor is conservative and appropriate while profile ISF is corrected.
real_deepseek_v4pro_50,run_003,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,Plausible settings for GLP‑1 user; no meal data to warrant change.
real_deepseek_v4pro_50,run_004,profile.basal.00_00,profile,True,0.6 U/h,change,0.5 U/h,"Hourly TBR up to 18.5% and frequent zero-temp basals during this period indicate excess insulin. A small reduction directly targets the overnight hypoglycemia pattern. Residual IOB from prior corrections is a confounder, so careful monitoring is required."
real_deepseek_v4pro_50,run_004,profile.basal.05_00,profile,True,0.7 U/h,change,0.6 U/h,Continuation of the overnight hypoglycemia risk period; glucose averages remain low and TBR is high. Reducing in line with the 00:00 segment maintains a smooth transition while lowering excess insulin.
real_deepseek_v4pro_50,run_004,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,Hourly glucose at 06:00 averages 99.5 mg/dL with TBR 1.3% and no evidence of hypoglycemia. Keeping this rate preserves the expected morning rise.
real_deepseek_v4pro_50,run_004,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,"Daytime glucose rises but no overnight‑like hypoglycemia; without meal data, changes are unsupported."
real_deepseek_v4pro_50,run_004,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,Lowest daytime basal; no hypoglycemia pattern in late afternoon. No evidence to adjust.
real_deepseek_v4pro_50,run_004,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,"Evening glucose is variable but without meal logs, a pattern cannot be attributed solely to basal."
real_deepseek_v4pro_50,run_004,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,No specific hypoglycemia signal in this late‑evening window independent of IOB carryover.
real_deepseek_v4pro_50,run_004,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,No carb data exist; CR cannot be evaluated. Wait until consistent meal logging provides meal‑response data.
real_deepseek_v4pro_50,run_004,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,No carb data; keep unchanged until meal records are available.
real_deepseek_v4pro_50,run_004,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,No carb data; keep unchanged.
real_deepseek_v4pro_50,run_004,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,No carb data; keep unchanged.
real_deepseek_v4pro_50,run_004,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,No carb data; keep unchanged.
real_deepseek_v4pro_50,run_004,profile.isf.00_00,profile,True,56 mg/dL/U,keep,56 mg/dL/U,"Dynamic ISF and UAM dominate insulin sensitivity adjustments; static ISF cannot be validated without meal‑free, low‑IOB periods. Keep until carb logs enable separation."
real_deepseek_v4pro_50,run_004,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,"Target 90 mg/dL is low but the basal reduction may alleviate the hypoglycemia pressure. Raising it would also reduce the system's drive to correct, but basal adjustment is the first step. Re‑evaluate after overnight basal change."
real_deepseek_v4pro_50,run_004,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target; no evidence that it contributes to lows. No change needed.
real_deepseek_v4pro_50,run_004,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Part of overnight window; first address basal before adjusting target. Monitor for persistent lows.
real_deepseek_v4pro_50,run_004,profile.dia,profile,True,10 h,keep,10 h,"The long IOB tail may contribute to overnight lows, but changing DIA without carb data could destabilize the system. After basal reduction and carb logging, reassess DIA based on correction bolus tails and meal IOB overlap."
real_deepseek_v4pro_50,run_004,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,Disabling SMB or UAM could remove the primary insulin delivery mechanism for unannounced meals. Keep enabled while reducing max IOB to cap stacking. Re‑evaluate when meal logging begins.
real_deepseek_v4pro_50,run_004,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,Current activation conditions balance SMB delivery. No evidence that changing them would improve safety without carb data. Keep as is while adjusting max IOB.
real_deepseek_v4pro_50,run_004,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,The frequency and size of SMB doses are well within safe limits; IOB stacking is better controlled by lowering the max IOB cap.
real_deepseek_v4pro_50,run_004,aaps.core.safety_limits,aaps,True,max_basal_u_per_hour=12 U/h; max_iob_units=25 U,change,max_basal_u_per_hour=12 U/h; max_iob_units=10 U,Observed IOB peaks around 6 U; the 25 U limit allows unchecked stacking from UAM SMB. Reducing max IOB to 10 U provides a meaningful safety cap while still permitting necessary corrections. The max basal limit of 12 U/h is not being approached and remains appropriate.
real_deepseek_v4pro_50,run_004,aaps.core.sensitivity,aaps,True,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,keep,autosens_enabled=false; dynamic_sensitivity_enabled=true; autosens_raises_target=false; autosens_lowers_target=false; dynamic_isf_adjustment_factor_percent=70 %,Dynamic ISF is actively preventing severe hypoglycemia. No evidence suggests adjustment of the 70% factor or enabling Autosens would improve outcomes without carb data.
real_deepseek_v4pro_50,run_004,aaps.core.carb_absorption,aaps,True,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,keep,min_5m_carbimpact=8 mg/dL/5 min; meal_max_absorption_hours=7 h,No carb entries mean these parameters are not being tested; keep at defaults until meal data become available.
real_deepseek_v4pro_50,run_005,profile.basal.00_00,profile,True,0.6 U/h,keep,0.6 U/h,"Overnight fasting glucose between 02:00‑06:00 is stable with low TBR, and early‑night hypos are driven by bolus‑IOB, not excessive basal rate. No evidence supports changing this segment now."
real_deepseek_v4pro_50,run_005,profile.basal.05_00,profile,True,0.7 U/h,keep,0.7 U/h,Glucose during the late‑night/early‑morning fasting period remains within target without significant hypo risk. Change is not supported.
real_deepseek_v4pro_50,run_005,profile.basal.06_00,profile,True,0.8 U/h,keep,0.8 U/h,The dawn rise (07:00) is well managed with TIR 98.7% and TBR 1.3%. No indication of over‑basalisation.
real_deepseek_v4pro_50,run_005,profile.basal.10_00,profile,True,0.7 U/h,keep,0.7 U/h,Daytime glucose excursions are more likely related to unannounced meals and ISF/DIA mismatch. No independent evidence for a basal rate problem at this time slot.
real_deepseek_v4pro_50,run_005,profile.basal.16_00,profile,True,0.5 U/h,keep,0.5 U/h,"The afternoon high TAR (up to 32.1%) is not corrected by increasing basal here; it reflects post‑meal excursions and possible ISF issues, not a basal deficit."
real_deepseek_v4pro_50,run_005,profile.basal.18_00,profile,True,0.6 U/h,keep,0.6 U/h,Evening glucose patterns are dominated by correction‑bolus IOB; basal rate in early evening is not the primary driver of lows. Keep until meal data clarifies need.
real_deepseek_v4pro_50,run_005,profile.basal.19_00,profile,True,0.7 U/h,keep,0.7 U/h,"Similar to 18:00, no isolated fasting window exists to test this segment. No change without meal data."
real_deepseek_v4pro_50,run_005,profile.cr.00_00,profile,True,13 g/U,keep,13 g/U,No meal data available to validate this CR. Keep until meal logging begins.
real_deepseek_v4pro_50,run_005,profile.cr.04_00,profile,True,11.1 g/U,keep,11.1 g/U,No meal data; this is the most aggressive CR segment. Keep for now; re‑evaluate after meals are logged.
real_deepseek_v4pro_50,run_005,profile.cr.08_00,profile,True,13.2 g/U,keep,13.2 g/U,No meal data. Keep.
real_deepseek_v4pro_50,run_005,profile.cr.16_00,profile,True,10.5 g/U,keep,10.5 g/U,"No meal data. This CR coincides with the highest TAR window; it may need lowering, but evidence is indirect. Keep until meal‑based data supports change."
real_deepseek_v4pro_50,run_005,profile.cr.20_00,profile,True,12.6 g/U,keep,12.6 g/U,No meal data. Keep.
real_deepseek_v4pro_50,run_005,profile.isf.00_00,profile,True,56 mg/dL/U,change,30 mg/dL/U,"Correction responses (e.g., 0.2 U → -178 mg/dL) and dynamic ISF outputs (~28–53 mg/dL/U) demonstrate the effective ISF is far lower. 30 mg/dL/U is a safer starting value that reduces IOB stacking and nocturnal hypoglycemia."
real_deepseek_v4pro_50,run_005,profile.target.00_00,profile,True,90 mg/dL,keep,90 mg/dL,Overnight target of 90 is aggressive but works with corrected ISF/DIA. Lowering it would conflict with safety; keep for now and monitor.
real_deepseek_v4pro_50,run_005,profile.target.08_00,profile,True,100 mg/dL,keep,100 mg/dL,Daytime target aligns with typical post‑meal management. No change indicated.
real_deepseek_v4pro_50,run_005,profile.target.23_00,profile,True,90 mg/dL,keep,90 mg/dL,Return to 90 in late evening; acceptable when not driving overtreatment after ISF correction.
real_deepseek_v4pro_50,run_005,profile.dia,profile,True,10 h,change,5 h,"10 h DIA prolongs IOB modelling beyond actual insulin action, contributing to insulin stacking and nocturnal lows. 5 h matches typical rapid‑acting insulin duration. Adjust after ISF stabilisation to avoid concurrent parameter changes."
real_deepseek_v4pro_50,run_005,aaps.core.smb_uam,aaps,True,smb_enabled=true; uam_enabled=true,keep,smb_enabled=true; uam_enabled=true,"SMB/UAM are essential for a loop without meal announcements. The over‑delivery is caused by profile errors, not by these flags."
real_deepseek_v4pro_50,run_005,aaps.core.smb_activation,aaps,True,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,keep,smb_always_enabled=true; smb_with_cob_enabled=false; smb_after_carbs_enabled=false; smb_with_temp_target_enabled=true; smb_with_high_temp_target_enabled=false,Current activation policy is prudent given lack of COB data and the user’s occasional temp targets. No safety issue.
real_deepseek_v4pro_50,run_005,aaps.core.smb_delivery,aaps,True,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,keep,smb_interval_minutes=3 min; max_smb_basal_minutes=15 min; max_uam_smb_basal_minutes=20 min,"These values are within standard ranges and only become problematic when combined with a mismatched ISF. After ISF correction, they should be safe."
