experiment,slot,group,kind,n_runs,group_runs,representative
real_grok46_50,decision: Profile / basal 19:00,keep,varying,24,50,Evidence: local 19:00 TBR 15.3% and minima 41 mg/dL.
real_grok46_50,decision: Profile / basal 19:00,keep,varying,11,50,Evidence: hour 19:00 local has 15.3 percent time below range.
real_grok46_50,decision: Profile / basal 19:00,keep,varying,7,50,Dependencies: DIA 10 h and UAM IOB.
real_grok46_50,decision: Profile / basal 19:00,keep,varying,7,50,Dependencies: overnight target 90 and DIA 10 h.
real_grok46_50,decision: Profile / basal 19:00,keep,varying,5,50,"Dependencies: do not lower this in the same step as SMB, DynISF, or 16:00 basal."
real_grok46_50,decision: Profile / basal 19:00,keep,varying,4,50,Uncertainty: delayed afternoon SMB versus this 0.7 U/h step.
real_grok46_50,decision: Profile / CR 00:00,keep,varying,27,50,"Evidence: zero carb entries and cob 0, so this CR is unused."
real_grok46_50,decision: Profile / CR 00:00,keep,varying,17,50,Dependencies: meal logging must exist before any CR review.
real_grok46_50,decision: Profile / CR 00:00,keep,varying,9,50,No meal-linked evidence supports a change.
real_grok46_50,decision: Profile / CR 00:00,keep,varying,8,50,Dependencies: UAM meal path.
real_grok46_50,decision: Profile / CR 00:00,keep,varying,8,50,Uncertainty: no overnight meal tests.
real_grok46_50,decision: Profile / CR 00:00,keep,varying,6,50,"Evidence: zero carb treatments, so this CR was not used."
real_grok46_50,decision: Profile / CR 04:00,keep,varying,17,50,Evidence: no carb treatments in this or any segment.
real_grok46_50,decision: Profile / CR 04:00,keep,varying,8,50,Uncertainty: unused setting cannot be validated.
real_grok46_50,decision: Profile / CR 04:00,keep,varying,8,50,Dependencies: empty declared meal strategy.
real_grok46_50,decision: Profile / CR 04:00,keep,varying,8,50,Dependencies: meal logging.
real_grok46_50,decision: Profile / CR 04:00,keep,varying,7,50,04:00-08:00 glucose is already stable.
real_grok46_50,decision: Profile / CR 04:00,keep,varying,7,50,Evidence: no carb treatments in the early-morning CR window.
real_grok46_50,decision: Profile / CR 08:00,keep,varying,8,50,"Evidence: local 08:00-10:00 rise occurs with COB 0, so UAM, not this CR, dosed any meal."
real_grok46_50,decision: Profile / CR 08:00,keep,varying,8,50,Uncertainty: meal size unknown.
real_grok46_50,decision: Profile / CR 08:00,keep,varying,8,50,Uncertainty: breakfast composition unknown.
real_grok46_50,decision: Profile / CR 08:00,keep,varying,7,50,"Evidence: late-morning rise occurs with COB 0, so UAM, not this CR, delivered insulin."
real_grok46_50,decision: Profile / CR 08:00,keep,varying,7,50,Dependencies: do not tighten CR while always-on UAM remains the meal path.
real_grok46_50,decision: Profile / CR 08:00,keep,varying,5,50,"Morning rises occurred without announced carbs, so this CR was not the dosing path."
real_grok46_50,decision: Profile / CR 16:00,keep,varying,9,50,"Evidence: strongest CR sits on the same clock as peak TAR and the 18:00-19:00 crash, but it was unused."
real_grok46_50,decision: Profile / CR 16:00,keep,varying,9,50,Dependencies: afternoon UAM and 16:00 basal.
real_grok46_50,decision: Profile / CR 16:00,keep,varying,7,50,Uncertainty: high.
real_grok46_50,decision: Profile / CR 16:00,keep,varying,6,50,"Evidence: tightest CR sits under the worst TAR hour, but no carbs were entered so it did not dose meals."
real_grok46_50,decision: Profile / CR 16:00,keep,varying,5,50,Dependencies: do not tighten CR while TBR is binding.
real_grok46_50,decision: Profile / CR 16:00,keep,varying,4,50,Dependencies: keep until carbs exist.
real_grok46_50,decision: Profile / CR 20:00,keep,varying,10,50,Evidence: no evening carb entries.
real_grok46_50,decision: Profile / CR 20:00,keep,varying,10,50,"Dependencies: DIA, IOB, overnight target."
real_grok46_50,decision: Profile / CR 20:00,keep,varying,10,50,Uncertainty: no dinner carb log.
real_grok46_50,decision: Profile / CR 20:00,keep,varying,7,50,Evidence: evening TBR with cob 0 is not a CR test.
real_grok46_50,decision: Profile / CR 20:00,keep,varying,7,50,Dependencies: leftover afternoon IOB dominates this window more than CR.
real_grok46_50,decision: Profile / CR 20:00,keep,varying,5,50,Uncertainty: leftover afternoon IOB versus any late snack cannot be split.
real_grok46_50,decision: Profile / ISF 00:00,keep,varying,12,50,Dependencies: do not change profile ISF in the same step as DynISF 70%.
real_grok46_50,decision: Profile / ISF 00:00,keep,varying,11,50,"Evidence: Dynamic ISF is on and sampled variable_sens ranged about 28-124 mg/dL/U, so 56 is not the delivered ISF."
real_grok46_50,decision: Profile / ISF 00:00,keep,varying,8,50,"Enacted sensitivity is Dynamic ISF, with variable_sens far from 56."
real_grok46_50,decision: Profile / ISF 00:00,keep,varying,8,50,Dependencies: Dynamic ISF 70 percent; do not change ISF and Dynamic ISF together.
real_grok46_50,decision: Profile / ISF 00:00,keep,varying,7,50,"Evidence: enacted variable_sens ranged about 28-124 mg/dL/U under DynISF 70%, so 56 was not the delivered ISF."
real_grok46_50,decision: Profile / ISF 00:00,keep,varying,7,50,"Dependencies: DynISF 70%, SMB, DIA."
real_grok46_50,decision: Profile / target 00:00,keep,varying,16,40,"Dependencies: 23:00 target, DIA, basal 00:00."
real_grok46_50,decision: Profile / target 00:00,keep,varying,10,40,"Evidence: overnight mean is near 90 mg/dL while time below range is high, which can reflect leftover IOB rather than a wrong target."
real_grok46_50,decision: Profile / target 00:00,keep,varying,8,40,Evidence: 00:00-03:00 TBR is high under this target.
real_grok46_50,decision: Profile / target 00:00,keep,varying,6,40,"Dependencies: this is the first profile lever to re-review after low-IOB nights, but not a supported change until that check, and not in the same step as basal."
real_grok46_50,decision: Profile / target 00:00,keep,varying,6,40,"Evidence: overnight target 90 mg/dL sits in a high-TBR band, but lows may be residual IOB rather than the target number."
real_grok46_50,decision: Profile / target 00:00,keep,varying,6,40,Uncertainty: residual IOB may be the driver rather than the target number.
real_grok46_50,decision: Profile / target 00:00,change,varying,5,10,Local 00:00-03:00 TBR is 10-18% while means are already about 90-106 mg/dL.
real_grok46_50,decision: Profile / target 00:00,change,varying,5,10,"Dependencies: change together with 23:00 as one overnight alignment and do not change basal, ISF, SMB, or Dynamic ISF simultaneously."
real_grok46_50,decision: Profile / target 00:00,change,varying,4,10,"Evidence: local 00:00 average 93.3 mg/dL with 11.4% below range and 0% above; local 01:00 average 90.6 mg/dL with 18.5% below range and 0% above, all under this 90 mg/dL segment."
real_grok46_50,decision: Profile / target 00:00,change,varying,4,10,Uncertainty: residual afternoon IOB may still cause lows at 100 mg/dL.
real_grok46_50,decision: Profile / target 00:00,change,varying,3,10,Candidate 100 mg/dL already exists at 08:00.
real_grok46_50,decision: Profile / target 00:00,change,varying,3,10,"Dependency: do not also change 00:00 basal, 23:00 target, SMB, or DynISF in the same step."
real_grok46_50,decision: Profile / target 08:00,keep,varying,10,50,"Uncertainty: afternoon TAR is meal/UAM, not this target being too high."
real_grok46_50,decision: Profile / target 08:00,keep,varying,9,50,Uncertainty: temporary targets of 135 mg/dL also appear.
real_grok46_50,decision: Profile / target 08:00,keep,varying,9,50,Evidence: daytime target 100 mg/dL already sits under afternoon TAR that is better explained by unannounced intake.
real_grok46_50,decision: Profile / target 08:00,keep,varying,7,50,Evidence: daytime target 100 is already higher than overnight 90 and aligns with better late-morning TIR than afternoon TAR.
real_grok46_50,decision: Profile / target 08:00,keep,varying,6,50,Evidence is 08:00 target segment and 10:00-17:00 TAR with COB 0.
real_grok46_50,decision: Profile / target 08:00,keep,varying,4,50,Evidence: daytime target is already higher than night while afternoon TAR is meal-and-UAM timed.
real_grok46_50,decision: Profile / target 23:00,keep,shared,33,44,Dependencies: profile.target.00_00.
real_grok46_50,decision: Profile / target 23:00,keep,varying,15,44,Uncertainty: same IOB-versus-target confound as 00:00.
real_grok46_50,decision: Profile / target 23:00,keep,varying,10,44,Uncertainty: same leftover-IOB confound as the 00:00 target.
real_grok46_50,decision: Profile / target 23:00,keep,varying,9,44,Evidence: 23:00 local already has 10.1% below range heading into the overnight 90 mg/dL target.
real_grok46_50,decision: Profile / target 23:00,keep,varying,7,44,Evidence: 23:00 local TBR about 10% begins the early-night low cluster on the same 90 mg/dL target.
real_grok46_50,decision: Profile / target 23:00,keep,varying,6,44,Evidence: local 23:00 TBR 10.1% begins the overnight low cluster.
real_grok46_50,decision: Profile / target 23:00,keep,varying,6,44,Keep both overnight target rows together rather than editing one.
real_grok46_50,decision: Profile / target 23:00,change,shared,4,6,Dependencies: pair only with 00:00 target 100 mg/dL; hold basal and automation.
real_grok46_50,decision: Profile / target 23:00,change,shared,4,6,This segment starts the overnight 90 mg/dL window where TBR rises from 23:00.
real_grok46_50,decision: Profile / target 23:00,change,varying,3,6,"Changing it together with 00:00 is one overnight-target review, not a second experiment."
real_grok46_50,decision: Profile / target 23:00,change,varying,2,6,Uncertainty: evening IOB from afternoon UAM.
real_grok46_50,decision: Profile / DIA,keep,varying,8,50,"Evidence: DIA 10 h can keep afternoon and evening insulin active into 00:00 to 03:00, matching the late low pattern."
real_grok46_50,decision: Profile / DIA,keep,varying,8,50,Evidence: 10 h can leave afternoon insulin active at 19:00-01:00.
real_grok46_50,decision: Profile / DIA,keep,varying,7,50,Uncertainty: shortening DIA could hide IOB and worsen lows.
real_grok46_50,decision: Profile / DIA,keep,varying,7,50,Dependencies: ISF and SMB.
real_grok46_50,decision: Profile / DIA,keep,varying,6,50,Dependencies: changing DIA with target or SMB would confound IOB accounting.
real_grok46_50,decision: Profile / DIA,keep,varying,5,50,Uncertainty: free_peak_oref peak is not in the package;
real_grok46_50,decision: AAPS / SMB and UAM,keep,varying,17,50,"No source component is null, so verify is not used."
real_grok46_50,decision: AAPS / SMB and UAM,keep,varying,16,50,Evidence: UAM with SMB matches zero carbs and COB 0 and is the observed meal engine.
real_grok46_50,decision: AAPS / SMB and UAM,keep,varying,7,50,Uncertainty: disabling UAM without announced meals would leave afternoon TAR uncovered.
real_grok46_50,decision: AAPS / SMB and UAM,keep,varying,7,50,Uncertainty: it also contributes to evening overshoot.
real_grok46_50,decision: AAPS / SMB and UAM,keep,varying,6,50,Dependencies: turning UAM off without a carb workflow would leave afternoon rises uncovered; do not pair with the target change.
real_grok46_50,decision: AAPS / SMB and UAM,keep,varying,5,50,"Evidence: with 0 g carbs, UAM is the only meal path."
real_grok46_50,decision: AAPS / SMB activation conditions,keep,shared,36,50,High-TT SMB off matches 135 mg/dL temporary targets.
real_grok46_50,decision: AAPS / SMB activation conditions,keep,varying,13,50,"Evidence: always-on SMB makes COB and after-carb flags idle, which matches COB 0."
real_grok46_50,decision: AAPS / SMB activation conditions,keep,varying,7,50,Dependencies: do not change activation with interval or DynISF in one step.
real_grok46_50,decision: AAPS / SMB activation conditions,keep,varying,5,50,"Uncertainty: always-SMB may over-deliver on unannounced rises, but disabling it is not isolated from DynISF."
real_grok46_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,"No component is null, so verify is not used."
real_grok46_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,Uncertainty: always-on SMB can still dose toward overnight target 90.
real_grok46_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,Dependencies: overnight TBR and meal strategy.
real_grok46_50,decision: AAPS / SMB strength and frequency,keep,varying,6,50,"Evidence: configured 3, 15, and 20 minutes look modest versus 0.5 to 0.8 U/h basal, but reason strings show larger custom UAM boosts and SMBs."
real_grok46_50,decision: AAPS / SMB strength and frequency,keep,varying,6,50,Dependencies: do not change delivery in the same step as overnight target.
real_grok46_50,decision: AAPS / SMB strength and frequency,keep,varying,5,50,Dependencies: do not retune minutes in the same step as Dynamic ISF or max basal.
real_grok46_50,decision: AAPS / SMB strength and frequency,keep,varying,5,50,Dependencies: do not change interval and UAM minutes together or with DynISF.
real_grok46_50,decision: AAPS / SMB strength and frequency,keep,varying,4,50,Evidence: 3-minute cadence and UAM boosts can stack on afternoon rises; sampled SMB sometimes exceeded the 15/20 minute inventory story.
real_grok46_50,decision: AAPS / SMB strength and frequency,keep,varying,4,50,"Evidence: 3-minute interval and UAM 20 minutes can restack, and delivered SMB sometimes exceeded 15-minute profile-basal math."
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,shared,31,50,"Evidence: observed IOB peaked near 5.9 U and enacted temps near 3-4 U/h, so 25 U and 12 U/h did not bind."
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,varying,4,50,Evidence: 25 U and 12 U/h are loose versus TDD about 20 U and were not binding; hypos occurred at IOB well below 25 U.
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,varying,4,50,Uncertainty: they are loose versus TDD about 20 U.
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,varying,4,50,No null component.
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,50,Dependencies: default multipliers are not inventory items and are not routine optimization targets.
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,50,Uncertainty: lowering unused ceilings may do nothing until actuators change.
real_grok46_50,decision: AAPS / max basal and max IOB limits,keep,varying,3,50,Keep; do not invent a new cap.
real_grok46_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,15,50,Dependencies: do not change DynISF with profile ISF or SMB.
real_grok46_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,14,50,Dependencies: do not enable Autosens on top of Dynamic ISF; do not change the 70 percent factor with profile ISF or SMB delivery.
real_grok46_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,12,50,"A sensitivity_ratio of 1 is a neutral current adjustment, not disabled Autosens."
real_grok46_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,9,50,Uncertainty: 70 percent versus SMB interval 3 min.
real_grok46_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,7,50,Autosens off is consistent with Autosens target flags.
real_grok46_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,7,50,"Evidence: Autosens is off, so a sensitivity_ratio of 1 is not an Autosens diagnosis."
real_grok46_50,decision: AAPS / carbohydrate absorption model,keep,varying,11,50,UAM is not extra COB counting.
real_grok46_50,decision: AAPS / carbohydrate absorption model,keep,varying,8,50,Evidence: both values are idle with 0 g carbs and COB 0.
real_grok46_50,decision: AAPS / carbohydrate absorption model,keep,varying,7,50,Dependencies: become relevant only after carb entries exist.
real_grok46_50,decision: AAPS / carbohydrate absorption model,keep,varying,7,50,Dependencies: empty meal strategy.
real_grok46_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,50,Uncertainty: no meal-linked absorption curve.
real_grok46_50,decision: AAPS / carbohydrate absorption model,keep,varying,5,50,Dependencies: empty meal_strategies and unused CR; no e-carb duration exists to infer.
real_grok46_50,profile recommendation,target,shared,28,33,"Keep every profile segment, including overnight target 90 mg/dL, daytime target 100 mg/dL, and all basal, CR, ISF, and DIA values."
real_grok46_50,profile recommendation,target,varying,9,33,"Local 01:00 time below range is high near target 90 mg/dL, but leftover UAM and Dynamic ISF IOB, DIA 10 h, unlogged meals, and overnight basal are not separated."
real_grok46_50,profile recommendation,target,varying,8,33,"Local 00:00-03:00 TBR is real, but the same lows are compatible with residual afternoon UAM/SMB, DIA 10 h, and SMB-always at target 90."
real_grok46_50,profile recommendation,target,varying,5,33,Night basal is not changed because 04:00-08:00 is already stable.
real_grok46_50,profile recommendation,target,varying,5,33,Package evidence does not isolate one profile segment enough to support an old-to-new value change.
real_grok46_50,profile recommendation,target,varying,4,33,"The 08:00 target is already 100 mg/dL, so 100 mg/dL is an existing user setpoint rather than a new invented number."
real_grok46_50,profile recommendation,target,varying,4,33,Afternoon TAR is not a clean 16:00 basal defect while COB is 0.
real_grok46_50,profile recommendation,basal,shared,15,17,"Keep every current basal, target, CR, ISF, and DIA value."
real_grok46_50,profile recommendation,basal,varying,7,17,The only clean fasting-like window is local 04:00-08:00 and it is already stable.
real_grok46_50,profile recommendation,basal,varying,4,17,"Keep every current profile segment, including overnight basal 0.6 U/h from 00:00 and 0.7 U/h from 19:00, and verify whether the 23:00-03:00 lows persist when IOB is already near zero."
real_grok46_50,profile recommendation,basal,varying,4,17,"Afternoon highs occur while 16:00 basal is already 0.5 U/h and no carbs were logged, so a basal increase is unsupported."
real_grok46_50,profile recommendation,basal,varying,3,17,"Overnight means are near the 90 mg/dL target, but 00:00-03:00 and 19:00 lows can be leftover insulin."
real_grok46_50,profile recommendation,basal,varying,2,17,"The only clean fasting-like window (04:00-08:00 local) is stable on 0.7-0.8 U/h, while early-night TBR and afternoon TAR have stronger competing explanations in unannounced meals, UAM/SMB, Dynamic ISF, DIA 10 h, and target 90."
real_grok46_50,profile recommendation,basal,varying,2,17,"Overnight TBR with near-zero TAR can be residual UAM and Dynamic ISF IOB plus DIA 10 h, a tight 90 mg/dL target, or slightly strong 00:00 basal."
real_grok46_50,primary recommendation,target,varying,8,33,Review raising only the 00:00 target from 90 to 100 mg/dL.
real_grok46_50,primary recommendation,target,varying,8,33,Local 00:00-03:00 sits on a 90 mg/dL target with TBR 10-18.5% and a 01:00 mean of 90.6 mg/dL.
real_grok46_50,primary recommendation,target,varying,8,33,Keep the profile and first separate overnight lows from leftover IOB.
real_grok46_50,primary recommendation,target,varying,8,33,Keep the profile and verify overnight lows before any edit.
real_grok46_50,primary recommendation,target,varying,6,33,That does not isolate target 90 mg/dL from 00:00 basal 0.6 U/h.
real_grok46_50,primary recommendation,target,varying,5,33,"Overnight lows sit at a 90 mg/dL target with almost no overnight highs, but leftover afternoon IOB and 00:00 basal 0.6 U/h can produce the same pattern."
real_grok46_50,primary recommendation,basal,varying,7,16,Keep the current profile and separate leftover IOB from overnight basal and target.
real_grok46_50,primary recommendation,basal,varying,4,16,Keep the current basal profile and verify overnight lows against evening insulin.
real_grok46_50,primary recommendation,basal,varying,3,16,Evening and 00:00-03:00 lows can come from afternoon UAM or correction stacks and 10 h DIA rather than from 0.6 U/h overnight basal or the 90 mg/dL overnight target.
real_grok46_50,primary recommendation,basal,varying,3,16,"Evening and overnight lows can still be residual UAM or DynISF IOB, a tight 90 mg/dL target, or overnight basal 0.6 U/h."
real_grok46_50,primary recommendation,basal,varying,3,16,"Early-night TBR is real, but 04:00-08:00 local control is strong and afternoon highs are not a clean under-basal signal."
real_grok46_50,primary recommendation,basal,varying,3,16,"Evidence does not isolate one setting, so no basal, target, CR, ISF, or DIA value is changed."
real_grok46_50,summary,all,shared,47,50,"Over 14 days with 98.7% CGM coverage, mean glucose was 121.6 mg/dL, time in range 86.0%, time above range 8.9%, and time below range 5.1% with CV 32.6%."
real_grok46_50,summary,all,varying,19,50,"Afternoon highs (about 14:00-17:00 local) were followed by evening and overnight lows, especially 19:00 and 00:00-03:00."
real_grok46_50,summary,all,varying,16,50,"Competing explanations are not separated, so every profile and AAPS inventory value is kept and the next step is observation rather than a value change."
real_grok46_50,summary,all,varying,13,50,The selected AAPS profile is complete and declared applicable.
real_grok46_50,summary,all,varying,11,50,"No carbs were logged, so meals were handled by always-on SMB/UAM and Dynamic ISF rather than CR or e-carbs."
real_grok46_50,summary,all,varying,9,50,No carbs or e-carbs were logged; declared meal strategy fields are empty.
real_grok46_50,summary,all,varying,7,50,"No carb or e-carb entries were recorded, so meals were covered by always-on SMB and UAM with Dynamic ISF, not by CR."
real_grok46_50,issues,all,shared,49,50,"Time below range 5.1% with clustered local lows at 00:00-03:00 and 19:00, including 41-42 mg/dL."
real_grok46_50,issues,all,varying,28,50,"Mid-period profile switch, GLP-1 notes, site changes, and a 19 Aug occlusion reduce period stationarity."
real_grok46_50,issues,all,varying,20,50,Max IOB 25 U and max basal 12 U/h are far above observed delivery and did not bind.
real_grok46_50,issues,all,varying,17,50,"Afternoon TAR (local 14:00-17:00, 16:00 TAR 32.1%) then evening crash, consistent with late UAM/DynISF stacking."
real_grok46_50,issues,all,varying,16,50,Afternoon time above range peaks near 14:00-17:00 local and is not separable from unlogged intake.
real_grok46_50,issues,all,varying,14,50,"No carb entries and an empty declared meal-strategy list, so CR, prebolus, immediate bolus percent, and e-carbs cannot be tested."
real_grok46_50,issues,all,varying,12,50,Glucose variability is high (CV 32.6 percent;
real_grok46_50,step findings: data_quality,all,shared,46,50,"CGM quality is good: 3995 valid entries, 98.7% coverage, about 5-minute cadence, 10 gaps, largest gap 65 minutes, no invalid or duplicate points."
real_grok46_50,step findings: data_quality,all,varying,26,50,"Mid-period events include a 13 Aug profile-switch note, GLP-1 notes, site and sensor changes, and an 19 Aug occlusion."
real_grok46_50,step findings: data_quality,all,varying,20,50,The selected AAPS profile is complete and historically applicable.
real_grok46_50,step findings: data_quality,all,varying,14,50,"Insulin treatments are abundant (655 insulin entries, 275.95 U) but carb entries are zero and every sampled loop status shows COB 0."
real_grok46_50,step findings: data_quality,all,varying,11,50,The selected aaps_profile is complete and profile_context states historical applicability is yes.
real_grok46_50,step findings: data_quality,all,varying,11,50,The authoritative aaps_profile is complete.
real_grok46_50,step findings: data_quality,all,varying,9,50,First and last calendar days are partial.
real_grok46_50,step findings: safety_overview,all,shared,36,50,Local TBR is highest at 01:00 (18.5 percent) and 19:00 (15.3 percent).
real_grok46_50,step findings: safety_overview,all,varying,24,50,Extremes include 41-42 mg/dL and highs 286-293 mg/dL.
real_grok46_50,step findings: safety_overview,all,varying,17,50,Time below range 5.1% is the binding safety constraint.
real_grok46_50,step findings: safety_overview,all,varying,17,50,"Mean glucose 121.6 mg/dL, TIR 86.0 percent, TAR 8.9 percent, TBR 5.1 percent, CV 32.6 percent."
real_grok46_50,step findings: safety_overview,all,varying,17,50,Afternoon TAR peaks at 16:00 (32.1%).
real_grok46_50,step findings: safety_overview,all,varying,15,50,Sampled IOB reached about 4.7-5.9 U.
real_grok46_50,step findings: safety_overview,all,varying,12,50,Afternoon time above range peaks at 14:00-17:00.
real_grok46_50,step findings: basal_targets,all,shared,37,50,04:00-08:00 is the most stable fasting-like window.
real_grok46_50,step findings: basal_targets,all,shared,30,50,00:00-03:00 sits near target 90 with high TBR.
real_grok46_50,step findings: basal_targets,all,varying,19,50,"The 16:00 basal cut to 0.5 U/h and the 19:00 rise to 0.7 U/h sit beside the 18:00-19:00 crash, so raising evening basal is unsupported."
real_grok46_50,step findings: basal_targets,all,varying,17,50,The 09:00-16:00 rise and 16:00 TAR are more consistent with unannounced intake than with basal 0.7 then 0.5 U/h.
real_grok46_50,step findings: basal_targets,all,varying,10,50,Scheduled basal is about 16.2 U/day and matches the profile name.
real_grok46_50,step findings: basal_targets,all,varying,8,50,"Overnight means sit near target with excess time below range from 00:00-03:00, then 05:00-08:00 time in range is 97-99%."
real_grok46_50,step findings: basal_targets,all,varying,8,50,The 09:00 to 10:00 rise is meal-shaped after a stable dawn.
real_grok46_50,step findings: basal_targets,all,varying,5,50,"Afternoon highs occur while basal is already lowest at 16:00 (0.5 U/h) and coincide with likely unlogged intake and UAM, so they are not a basal hole."
real_grok46_50,step findings: profile_cr_isf_dia,all,shared,40,50,Flat ISF 56 mg/dL/U is not the dosed sensitivity while Dynamic ISF is on; loop variable_sens ranged about 28-124 mg/dL/U.
real_grok46_50,step findings: profile_cr_isf_dia,all,varying,24,50,CR segments exist but were unused because carb entries and COB are zero.
real_grok46_50,step findings: profile_cr_isf_dia,all,varying,13,50,CR segments cannot be tested because no carbs were logged.
