experiment,slot,group,kind,n_runs,group_runs,representative
real_gemini31pro_50,decision: Profile / CR 20:00,keep,varying,6,50,Cannot be evaluated due to 0 logged carbohydrates.
real_gemini31pro_50,decision: Profile / CR 20:00,keep,varying,5,50,Cannot evaluate without logged carbs.
real_gemini31pro_50,decision: Profile / CR 20:00,keep,varying,3,50,Zero logged carbs in the dataset means Carb Ratios cannot be evaluated or safely changed.
real_gemini31pro_50,decision: Profile / CR 20:00,keep,varying,3,50,"Carbohydrates are not being logged, making CR adjustments untestable."
real_gemini31pro_50,decision: Profile / CR 20:00,keep,varying,3,50,Cannot evaluate CR because no carbs are logged.
real_gemini31pro_50,decision: Profile / ISF 00:00,keep,varying,8,50,ISF is heavily modulated by Dynamic ISF.
real_gemini31pro_50,decision: Profile / ISF 00:00,keep,varying,3,50,ISF serves as the baseline for Dynamic ISF and UAM.
real_gemini31pro_50,decision: Profile / ISF 00:00,keep,varying,2,50,"The flat ISF of 56 is an appropriate baseline, and Dynamic ISF (70%) is already heavily modifying it."
real_gemini31pro_50,decision: Profile / ISF 00:00,keep,varying,2,50,"A flat 56 mg/dL/U may be too aggressive for overnights, but this cannot be cleanly separated from UAM insulin stacking."
real_gemini31pro_50,decision: Profile / ISF 00:00,keep,varying,2,50,ISF evaluation is heavily obscured by Dynamic ISF overrides and 100% UAM dosing.
real_gemini31pro_50,decision: Profile / ISF 00:00,keep,varying,2,50,Do not change the baseline ISF while targets and safety limits are the primary culprits for hypoglycemia.
real_gemini31pro_50,decision: Profile / target 00:00,change,varying,8,45,"A target of 90 mg/dL provides zero safety buffer for lingering UAM IOB, contributing to severe 18.5% TBR at 01:00."
real_gemini31pro_50,decision: Profile / target 00:00,change,varying,5,45,"A 90 mg/dL target provides insufficient safety buffer for the algorithm, contributing to severe nocturnal hypoglycemia (10-18% TBR)."
real_gemini31pro_50,decision: Profile / target 00:00,change,varying,5,45,"A 90 mg/dL target leaves insufficient buffer against UAM insulin momentum, driving severe overnight lows."
real_gemini31pro_50,decision: Profile / target 00:00,change,varying,3,45,A target of 90 mg/dL provides zero safety buffer.
real_gemini31pro_50,decision: Profile / target 00:00,change,varying,3,45,A 90 mg/dL overnight target provides zero safety buffer and is directly contributing to severe early-morning hypoglycemia.
real_gemini31pro_50,decision: Profile / target 00:00,change,varying,3,45,Raising it creates a necessary safety buffer.
real_gemini31pro_50,decision: Profile / target 08:00,keep,varying,4,49,Daytime target of 100 mg/dL is reasonable and provides a minimal safety buffer during waking hours.
real_gemini31pro_50,decision: Profile / target 08:00,keep,varying,4,49,Daytime target of 100 mg/dL is performing adequately given the high overall Time in Range.
real_gemini31pro_50,decision: Profile / target 08:00,keep,varying,4,49,Daytime target is appropriate and daytime stability is mostly functional.
real_gemini31pro_50,decision: Profile / target 08:00,keep,varying,2,49,100 mg/dL is standard.
real_gemini31pro_50,decision: Profile / target 08:00,keep,varying,2,49,Daytime target of 100 mg/dL is appropriate and avoids contributing to excessive daytime lows.
real_gemini31pro_50,decision: Profile / target 08:00,keep,varying,2,49,Current target is reasonable for daytime.
real_gemini31pro_50,decision: Profile / target 23:00,change,varying,5,45,"A 90 mg/dL target leaves no safety buffer against late-acting UAM insulin in the late evening, driving a high rate of severe lows."
real_gemini31pro_50,decision: Profile / target 23:00,change,varying,4,45,Raising to 100 mg/dL adds a buffer.
real_gemini31pro_50,decision: Profile / target 23:00,change,varying,3,45,"A 90 mg/dL target provides insufficient safety buffer for the algorithm, contributing to severe nocturnal hypoglycemia."
real_gemini31pro_50,decision: Profile / target 23:00,change,varying,2,45,Matches the 00:00 target change to provide consistent protection against hypoglycemia as UAM corrections from the evening carry over into the night.
real_gemini31pro_50,decision: Profile / target 23:00,change,varying,2,45,"A target of 90 mg/dL provides insufficient buffer against residual IOB from UAM corrections, causing severe hypoglycemia."
real_gemini31pro_50,decision: Profile / target 23:00,change,varying,2,45,"The 23:00 drop to 90 mg/dL traps evening UAM insulin, leading directly into nocturnal hypoglycemia."
real_gemini31pro_50,decision: Profile / DIA,keep,varying,10,50,10 hours is standard and appropriate for the Oref1 algorithm.
real_gemini31pro_50,decision: Profile / DIA,keep,varying,6,50,DIA of 10 hours is standard for modern AAPS configurations.
real_gemini31pro_50,decision: Profile / DIA,keep,varying,5,50,10 hours is standard for Oref1.
real_gemini31pro_50,decision: Profile / DIA,keep,varying,5,50,10 hours is standard and safe for AAPS oref1.
real_gemini31pro_50,decision: Profile / DIA,keep,varying,3,50,A 10-hour DIA is conservative and appropriate for AAPS automation.
real_gemini31pro_50,decision: Profile / DIA,keep,varying,3,50,Standard default DIA value for ultra-rapid/rapid insulin in Oref1; no evidence supports changing it.
real_gemini31pro_50,decision: AAPS / SMB and UAM,keep,varying,10,50,"Keep enabled, but constrain safety limits."
real_gemini31pro_50,decision: AAPS / SMB and UAM,keep,varying,7,50,UAM is essential since the user logs zero carbs.
real_gemini31pro_50,decision: AAPS / SMB and UAM,keep,varying,4,50,UAM is required since no carbs are logged.
real_gemini31pro_50,decision: AAPS / SMB and UAM,keep,varying,4,50,Appropriate for the user's unannounced meal strategy.
real_gemini31pro_50,decision: AAPS / SMB and UAM,keep,varying,4,50,UAM is currently the only mechanism handling meals.
real_gemini31pro_50,decision: AAPS / SMB and UAM,keep,varying,3,50,UAM is required for the user's zero-announcement strategy.
real_gemini31pro_50,decision: AAPS / SMB activation conditions,keep,varying,9,50,These conditions are appropriate for a fully unannounced meal strategy.
real_gemini31pro_50,decision: AAPS / SMB activation conditions,keep,varying,9,50,Current activation conditions are standard for a UAM-heavy setup.
real_gemini31pro_50,decision: AAPS / SMB activation conditions,keep,varying,4,50,Settings align with the active pure-UAM strategy.
real_gemini31pro_50,decision: AAPS / SMB activation conditions,keep,varying,2,50,These activation conditions appropriately support a pure UAM setup where COB is permanently zero.
real_gemini31pro_50,decision: AAPS / SMB activation conditions,keep,varying,2,50,Activation settings correctly reflect a UAM-dependent approach.
real_gemini31pro_50,decision: AAPS / SMB activation conditions,keep,varying,2,50,smb_always_enabled is required for the zero-announcement strategy to function.
real_gemini31pro_50,decision: AAPS / SMB strength and frequency,keep,varying,3,47,"Delivery frequency is standard and does not need adjustment, provided the maximum safety limits are fixed."
real_gemini31pro_50,decision: AAPS / SMB strength and frequency,keep,varying,3,47,Intervals are aggressive but standard for highly responsive UAM setups.
real_gemini31pro_50,decision: AAPS / SMB strength and frequency,keep,varying,3,47,Standard UAM delivery parameters.
real_gemini31pro_50,decision: AAPS / SMB strength and frequency,keep,varying,2,47,Aggressive delivery is a side effect of relying solely on UAM; fixing the safety limits ceiling is a safer first step.
real_gemini31pro_50,decision: AAPS / SMB strength and frequency,keep,varying,2,47,Rapid delivery interval is acceptable only if the total ceiling (Max IOB) is safely restricted.
real_gemini31pro_50,decision: AAPS / SMB strength and frequency,keep,varying,2,47,"The danger lies in the Max IOB and Max Basal limits overriding these, not the intervals themselves."
real_gemini31pro_50,decision: AAPS / max basal and max IOB limits,change,varying,9,46,A Max IOB of 25 U and Max Basal of 12 U/h are dangerously high given the ~20 U Total Daily Dose.
real_gemini31pro_50,decision: AAPS / max basal and max IOB limits,change,varying,4,46,Current limits are dangerously wide for a profile with a 0.8 U/h max basal.
real_gemini31pro_50,decision: AAPS / max basal and max IOB limits,change,varying,3,46,"Current limits are dangerously high and enable the system to stack massive amounts of insulin for unannounced evening meals, causing the 41 mg/dL overnight lows."
real_gemini31pro_50,decision: AAPS / max basal and max IOB limits,change,varying,3,46,Current limits are exceptionally dangerous for a user with ~0.6 U/h basal.
real_gemini31pro_50,decision: AAPS / max basal and max IOB limits,change,varying,2,46,"Limits are exceptionally high compared to the scheduled basal (0.8 max), allowing massive over-correction overnight and following meals."
real_gemini31pro_50,decision: AAPS / max basal and max IOB limits,change,varying,2,46,25 U IOB is dangerously high for a ~20 U/day profile.
real_gemini31pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,8,50,Dynamic ISF is functioning as intended.
real_gemini31pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,6,50,Dynamic ISF is functioning as designed.
real_gemini31pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,4,50,Dynamic ISF is currently compensating for unannounced meals.
real_gemini31pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,50,Dynamic ISF is functioning as configured.
real_gemini31pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,50,Dynamic ISF is currently the primary engine managing unannounced meals.
real_gemini31pro_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,2,50,Dynamic ISF is acceptable as long as max basal and max IOB limits are safely constrained.
real_gemini31pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,50,Settings are inactive due to zero logged carbs.
real_gemini31pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,50,"Standard absorption limits are acceptable, though currently unused since zero carbs are logged."
real_gemini31pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,50,Keep default values.
real_gemini31pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,50,Not actively impacting loop mechanics since zero carbs are entered.
real_gemini31pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,50,Currently inactive due to lack of logged carbohydrates.
real_gemini31pro_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,50,Irrelevant until the user begins logging carbohydrates.
real_gemini31pro_50,profile recommendation,target,shared,43,46,Raise the 23:00 and 00:00 targets from 90 mg/dL to 100 mg/dL.
real_gemini31pro_50,profile recommendation,target,varying,5,46,The 90 mg/dL target at 23:00 and 00:00 directly correlates with severe overnight hypoglycemia (up to 18.5% TBR at 1 AM).
real_gemini31pro_50,profile recommendation,target,varying,4,46,An overnight target of 90 mg/dL combined with residual UAM insulin from unannounced dinners and GLP-1 therapy is causing severe nocturnal hypoglycemia (18.5% TBR at 01:00).
real_gemini31pro_50,profile recommendation,target,varying,3,46,"The overnight target of 90 mg/dL leaves zero safety buffer for leftover active insulin generated by UAM corrections for late evening meals, contributing heavily to the severe 11-18% TBR seen between midnight and 02:00."
real_gemini31pro_50,profile recommendation,target,varying,3,46,The 90 mg/dL target overnight leaves no safety buffer and is directly associated with extreme Time Below Range (18.5% at 01:00).
real_gemini31pro_50,profile recommendation,target,varying,3,46,Raising the target creates a necessary safety buffer.
real_gemini31pro_50,profile recommendation,target,varying,2,46,"The 90 mg/dL nighttime targets at 23:00 and 00:00 offer insufficient safety margins against UAM-induced insulin stacking, contributing to the severe 11-18% Time Below Range observed in the early morning hours."
real_gemini31pro_50,profile recommendation,basal,varying,2,4,"Keep all profile basals, CRs, and ISFs constant while fixing AAPS safety limits."
real_gemini31pro_50,primary recommendation,target,shared,13,17,Raise Overnight Target for Safety.
real_gemini31pro_50,primary recommendation,target,varying,3,17,Raising the target to at least 110 mg/dL gives the loop time to react.
real_gemini31pro_50,primary recommendation,target,varying,2,17,"The target of 90 mg/dL overnight provides no room for the algorithm to suspend insulin effectively before a crash, especially given the heavy UAM insulin stacking from unannounced evening meals."
real_gemini31pro_50,primary recommendation,target,varying,2,17,"The 90 mg/dL overnight target provides insufficient buffer against UAM-driven insulin stacking, directly contributing to the 23:00-03:00 lows."
real_gemini31pro_50,primary recommendation,target,varying,2,17,Raising this target will help prevent the severe crashes observed between 22:00 and 03:00.
real_gemini31pro_50,primary recommendation,target,varying,2,17,Raising this target to 100 mg/dL provides a necessary safety margin.
real_gemini31pro_50,primary recommendation,target,varying,2,17,A target of 90 mg/dL provides almost zero room for loop overshoots.
real_gemini31pro_50,primary recommendation,automation,shared,8,9,Reduce Max IOB and Max Basal Limits.
real_gemini31pro_50,primary recommendation,automation,shared,6,9,"Current limits (Max IOB 25 U, Max Basal 12 U/h) are extremely dangerous and allow the system to stack massive amounts of insulin for unannounced meals, causing severe crashes."
real_gemini31pro_50,primary recommendation,automation,varying,5,9,Reduce Dangerous Safety Limits.
real_gemini31pro_50,primary recommendation,automation,varying,2,9,The current Max IOB of 25 U is higher than your entire daily insulin requirement.
real_gemini31pro_50,primary recommendation,safety_limits,shared,6,8,Reduce Max IOB and Max Basal limits.
real_gemini31pro_50,primary recommendation,safety_limits,varying,4,8,Reduce AAPS Safety Limits.
real_gemini31pro_50,primary recommendation,safety_limits,varying,2,8,A Max IOB of 25 U is extremely unsafe for a user who requires only ~20 U total per day.
real_gemini31pro_50,primary recommendation,aaps.core.safety_limits,shared,5,6,Reduce Max IOB and Max Basal Limits.
real_gemini31pro_50,primary recommendation,aaps.core.safety_limits,varying,3,6,"This allows the system to stack massive amounts of insulin for unannounced meals, leading directly to severe evening crashes."
real_gemini31pro_50,primary recommendation,aaps.core.safety_limits,varying,2,6,The current Max IOB (25 U) and Max Basal (12 U/h) are extremely high for a user with a ~20 U Total Daily Dose.
real_gemini31pro_50,primary recommendation,aaps,shared,4,4,"This allows the UAM algorithm to stack dangerous amounts of insulin to fight delayed meals, directly causing the severe nighttime crashes."
real_gemini31pro_50,primary recommendation,aaps,shared,3,4,Restrict Max IOB and Max Basal Limits.
real_gemini31pro_50,primary recommendation,aaps,varying,2,4,The max_iob_units limit of 25 U and max_basal_u_per_hour of 12 U/h are excessively high for a profile with basal rates under 1.0 U/h.
real_gemini31pro_50,primary recommendation,safety,shared,2,3,Current limits (25 U Max IOB and 12 U/h Max Basal) are disproportionately high compared to the ~19.7 U total daily insulin and 0.8 U/h max profile basal.
real_gemini31pro_50,summary,all,varying,13,50,"The system is operating without logged carbohydrates, relying entirely on Unannounced Meals (UAM) and Dynamic ISF to manage glucose rises."
real_gemini31pro_50,summary,all,varying,13,50,The data shows a 100% unannounced meal (UAM) strategy with zero logged carbohydrates.
real_gemini31pro_50,summary,all,varying,10,50,"Dangerously high safety limits (Max IOB of 25 U and Max Basal of 12 U/h) are allowing the system to over-correct prolonged post-meal spikes, directly resulting in severe evening and overnight hypoglycemia."
real_gemini31pro_50,summary,all,varying,7,50,The data shows a 14-day period with 98.7% CGM coverage and strong overall Time in Range (86.0%).
real_gemini31pro_50,summary,all,varying,5,50,"Time In Range is very strong at 86%, but Time Below Range is elevated at 5.1% and highly concentrated during the night (23:00 to 03:00 local time)."
real_gemini31pro_50,summary,all,varying,4,50,The profile demonstrates excellent overall Time in Range (86%) achieved through a completely unannounced meal (UAM) strategy combined with Dynamic ISF.
real_gemini31pro_50,issues,all,shared,40,50,"Severe and recurring nocturnal hypoglycemia between 23:00 and 03:00, reaching up to 18.5% Time Below Range at 01:00."
real_gemini31pro_50,issues,all,varying,29,50,Dangerously high safety limits in AAPS (max IOB of 25 U and max basal of 12 U/h) relative to a 0.6 U/h basal profile.
real_gemini31pro_50,issues,all,varying,13,50,"Overnight glucose targets are set to 90 mg/dL, providing zero safety buffer for late-acting insulin."
real_gemini31pro_50,issues,all,varying,10,50,"Significant afternoon hyperglycemia, with Time Above Range (TAR) exceeding 20% between 14:00 and 17:00."
real_gemini31pro_50,issues,all,varying,4,50,"Zero carbohydrate entries logged over 14 days, forcing the system to rely entirely on reactive UAM SMBs."
real_gemini31pro_50,issues,all,varying,4,50,"Max IOB (25 U) exceeds the user's Total Daily Dose (~20 U), completely neutralizing its function as a safety ceiling."
real_gemini31pro_50,issues,all,varying,4,50,The 90 mg/dL target from 23:00 to 08:00 provides almost no safety buffer against UAM-driven insulin stacking.
real_gemini31pro_50,step findings: data_quality,all,varying,18,50,CGM coverage is excellent at 98.7% over 14 days.
real_gemini31pro_50,step findings: data_quality,all,varying,14,50,"However, there are exactly zero carbohydrate entries logged over 14 days, indicating a fully unannounced meal strategy or absent logging."
real_gemini31pro_50,step findings: data_quality,all,varying,8,50,The user relies entirely on Unannounced Meals (UAM).
real_gemini31pro_50,step findings: data_quality,all,varying,8,50,"However, the complete absence of logged carbohydrates means the system is operating in a 100% unannounced meal environment."
real_gemini31pro_50,step findings: data_quality,all,varying,5,50,The system operates entirely in an unannounced meal (UAM) mode.
real_gemini31pro_50,step findings: data_quality,all,varying,4,50,"CGM coverage is excellent at 98.7%, but there are exactly 0 logged carbohydrate entries over 14 days."
real_gemini31pro_50,step findings: safety_overview,all,varying,21,50,"Time Below Range is 11.4% at 00:00, 18.5% at 01:00, and >10% through 03:00."
real_gemini31pro_50,step findings: safety_overview,all,varying,9,50,There is a significant safety risk from evening and overnight hypoglycemia.
real_gemini31pro_50,step findings: safety_overview,all,varying,4,50,Extreme lows down to 41 mg/dL were recorded.
real_gemini31pro_50,step findings: safety_overview,all,varying,3,50,There is a severe and systemic risk of evening and nocturnal hypoglycemia driven by aggressive evening insulin stacking and tight overnight targets.
real_gemini31pro_50,step findings: safety_overview,all,varying,3,50,There is a severe and persistent pattern of late-evening and early-overnight hypoglycemia.
real_gemini31pro_50,step findings: safety_overview,all,varying,3,50,Significant nocturnal hypoglycemia is present.
real_gemini31pro_50,step findings: basal_targets,all,varying,9,50,The profile target drops aggressively to 90 mg/dL at 23:00 and 00:00.
real_gemini31pro_50,step findings: basal_targets,all,varying,5,50,The overnight target of 90 mg/dL provides insufficient safety buffer for a dynamic automated system.
real_gemini31pro_50,step findings: basal_targets,all,varying,4,50,It leaves no safety buffer against UAM or Dynamic ISF overshoot.
real_gemini31pro_50,step findings: basal_targets,all,varying,4,50,"The overnight target of 90 mg/dL is too tight, directly contributing to the heavy TBR between 00:00 and 03:00."
real_gemini31pro_50,step findings: basal_targets,all,varying,4,50,"The 90 mg/dL overnight target is too aggressive, especially given the pattern of severe nighttime hypoglycemia."
real_gemini31pro_50,step findings: basal_targets,all,varying,4,50,The 90 mg/dL target leaves very little margin for error.
real_gemini31pro_50,step findings: profile_cr_isf_dia,all,varying,14,50,ISF is flat at 56 mg/dL/U.
real_gemini31pro_50,step findings: profile_cr_isf_dia,all,varying,10,50,"ISF is flat at 56 mg/dL/U, and DIA is 10 hours."
real_gemini31pro_50,step findings: profile_cr_isf_dia,all,varying,5,50,The profile relies on a flat ISF of 56 mg/dL/U and a 10-hour DIA.
real_gemini31pro_50,step findings: profile_cr_isf_dia,all,varying,5,50,CR cannot be evaluated due to missing carb data.
real_gemini31pro_50,step findings: profile_cr_isf_dia,all,varying,5,50,Carb Ratios cannot be evaluated because no carbs are logged.
real_gemini31pro_50,step findings: profile_cr_isf_dia,all,varying,4,50,Carb ratios (10.5-13.2 g/U) are dormant because no carbs are logged.
real_gemini31pro_50,step findings: automation_smb_uam,all,varying,6,50,The user relies entirely on UAM.
real_gemini31pro_50,step findings: automation_smb_uam,all,varying,4,50,A rapid 3-minute SMB interval causes aggressive insulin stacking early in the glucose rise.
real_gemini31pro_50,step findings: automation_smb_uam,all,varying,4,50,"The system is functioning as a fully closed-loop, reactive system without manual meal announcements."
real_gemini31pro_50,step findings: automation_smb_uam,all,varying,3,50,"The system aggressively treats all glucose rises as unannounced meals (UAM), deploying SMBs every 3 minutes."
real_gemini31pro_50,step findings: automation_smb_uam,all,varying,3,50,The user relies 100% on UAM for meal management.
real_gemini31pro_50,step findings: automation_smb_uam,all,varying,3,50,The system is relying 100% on UAM to manage food.
real_gemini31pro_50,step findings: automation_sensitivity_limits,all,varying,16,50,Safety limits are dangerously high.
real_gemini31pro_50,step findings: automation_sensitivity_limits,all,varying,10,50,"Max IOB is 25 U, and Max Basal is 12 U/h."
real_gemini31pro_50,step findings: automation_sensitivity_limits,all,varying,9,50,A max_iob_units of 25 U is higher than the user's Total Daily Dose.
real_gemini31pro_50,step findings: automation_sensitivity_limits,all,varying,4,50,"This allows the UAM algorithm to stack massive amounts of insulin against delayed GLP-1 meal spikes, causing the severe nighttime crashes."
real_gemini31pro_50,step findings: automation_sensitivity_limits,all,varying,3,50,"A 25 U max IOB on a ~19.7 U TDD allows the system to dump massive amounts of insulin during UAM spikes, directly causing the severe evening hypoglycemia."
