experiment,slot,group,kind,n_runs,group_runs,representative
real_haiku45_50,decision: Profile / basal 16:00,change,varying,2,11,"Basal 16:00 (0.5 U/h) is the day's lowest basal and is active during peak afternoon highs (14:00–18:00 local, peak 162.8 mg/dL at 15:00)."
real_haiku45_50,decision: Profile / basal 16:00,change,varying,2,11,Secondary recommendation (implement after basal 10:00–16:00 validated in separate 3–5 day trial).
real_haiku45_50,decision: Profile / basal 18:00,keep,shared,29,48,Basal 0.6U/h (18:00-19:00).
real_haiku45_50,decision: Profile / basal 18:00,keep,varying,12,48,Basal 0.6 U/h is appropriate.
real_haiku45_50,decision: Profile / basal 18:00,keep,varying,11,48,No change indicated.
real_haiku45_50,decision: Profile / basal 18:00,keep,varying,9,48,"Hour 18:00 glucose 124.2 mg/dL avg (TIR 80.4%), supporting evening recovery from meal absorption."
real_haiku45_50,decision: Profile / basal 18:00,keep,varying,8,48,"Hour 18 shows avg 124.2 mg/dL (above target 100 if daytime, or below target 90 if evening), 11.9% above range, 7.7% below range."
real_haiku45_50,decision: Profile / basal 18:00,keep,varying,7,48,"Evening transition basal (18:00–19:00 local, 17:00–18:00 UTC, hour_local 18) is appropriate; hourly_glucose_local h18–h19 show TIR 80–88.6% and glucose falling from afternoon highs toward range."
real_haiku45_50,decision: Profile / basal 18:00,keep,varying,6,48,"Basal 0.6 U/h at 18:00 is part of evening recovery (hour 18 avg 124.2 mg/dL, TBR 7.7%)."
real_haiku45_50,decision: Profile / basal 19:00,keep,varying,19,48,Basal 19:00–00:00 at 0.7 U/h.
real_haiku45_50,decision: Profile / basal 19:00,keep,varying,10,48,Basal 0.7 U/h at 19:00 is an increase from 0.6 U/h at 18:00.
real_haiku45_50,decision: Profile / basal 19:00,keep,varying,10,48,No change indicated.
real_haiku45_50,decision: Profile / basal 19:00,keep,varying,9,48,Basal 0.7 U/h is appropriate for evening.
real_haiku45_50,decision: Profile / basal 19:00,keep,varying,8,48,No change needed.
real_haiku45_50,decision: Profile / basal 19:00,keep,varying,5,48,"Hours 20-23 avg 105-127mg/dL, TIR 86-92% (stable fasting)."
real_haiku45_50,decision: Profile / CR 00:00,keep,varying,27,49,CR 13 g/U (00:00-04:00) is reasonable.
real_haiku45_50,decision: Profile / CR 00:00,keep,varying,13,49,Cannot validate without carb entries.
real_haiku45_50,decision: Profile / CR 00:00,keep,varying,8,49,Keep current value.
real_haiku45_50,decision: Profile / CR 00:00,keep,varying,7,49,Keep pending carb logging.
real_haiku45_50,decision: Profile / CR 00:00,keep,varying,5,49,CR cannot be validated without meal entries.
real_haiku45_50,decision: Profile / CR 00:00,keep,varying,5,49,Cannot validate without carb logs.
real_haiku45_50,decision: Profile / CR 04:00,keep,shared,38,49,"CR 11.1g/U (04:00-08:00, early morning)."
real_haiku45_50,decision: Profile / CR 04:00,keep,varying,13,49,Keep current value pending carb logging.
real_haiku45_50,decision: Profile / CR 04:00,keep,varying,10,49,Cannot validate without carb logs.
real_haiku45_50,decision: Profile / CR 04:00,keep,varying,7,49,Cannot validate without carb entries.
real_haiku45_50,decision: Profile / CR 04:00,keep,varying,6,49,Cannot validate without meal data.
real_haiku45_50,decision: Profile / CR 04:00,keep,varying,4,49,Keep pending meal logging.
real_haiku45_50,decision: Profile / CR 04:00,keep,varying,3,49,"CR 11.1 g/U at 04:00 is tighter than midnight (13 g/U), suggesting user is more insulin-sensitive (lower CR = fewer grams per unit) in early morning."
real_haiku45_50,decision: Profile / CR 08:00,keep,shared,30,47,CR 13.2 g/U for 08:00–16:00 (breakfast and lunch window).
real_haiku45_50,decision: Profile / CR 08:00,keep,varying,13,47,Cannot validate without carb logs.
real_haiku45_50,decision: Profile / CR 08:00,keep,varying,8,47,Retain pending carb logging.
real_haiku45_50,decision: Profile / CR 08:00,keep,varying,5,47,Defer change until carb logging is available for 1–2 weeks.
real_haiku45_50,decision: Profile / CR 08:00,keep,varying,4,47,Cannot validate CR without meal carbs.
real_haiku45_50,decision: Profile / CR 08:00,keep,varying,4,47,"However, cannot confirm whether CR is wrong (should be 10 g/U instead) or bolus is wrong (should be 0.5-1U instead) or both."
real_haiku45_50,decision: Profile / CR 08:00,keep,varying,4,47,Keep unchanged until carb logging enables validation.
real_haiku45_50,decision: Profile / CR 16:00,keep,shared,32,48,CR 10.5 g/U (16:00–20:00) is the tightest segment.
real_haiku45_50,decision: Profile / CR 16:00,keep,varying,17,48,Cannot validate without carb logs.
real_haiku45_50,decision: Profile / CR 16:00,keep,varying,8,48,Keep unchanged until carb logging enables validation.
real_haiku45_50,decision: Profile / CR 16:00,keep,varying,6,48,Keep pending meal validation.
real_haiku45_50,decision: Profile / CR 16:00,keep,varying,6,48,Keep pending carb logging.
real_haiku45_50,decision: Profile / CR 16:00,keep,varying,4,48,Afternoon CR is more insulin-sensitive (10.5 g/U vs.
real_haiku45_50,decision: Profile / CR 16:00,keep,varying,3,48,"CR 10.5 appears appropriate for afternoon sensitivity, but cannot confirm without carb data."
real_haiku45_50,decision: Profile / CR 20:00,keep,shared,30,49,CR 12.6 g/U for 20:00–00:00 (evening).
real_haiku45_50,decision: Profile / CR 20:00,keep,varying,13,49,Cannot validate without carb logs.
real_haiku45_50,decision: Profile / CR 20:00,keep,varying,8,49,Keep pending carb logging.
real_haiku45_50,decision: Profile / CR 20:00,keep,varying,6,49,Cannot validate CR.
real_haiku45_50,decision: Profile / CR 20:00,keep,varying,6,49,Evening CR 12.6 g/U.
real_haiku45_50,decision: Profile / CR 20:00,keep,varying,5,49,Defer CR change until carb logs.
real_haiku45_50,decision: Profile / CR 20:00,keep,varying,5,49,Keep unchanged until carb logging resumes.
real_haiku45_50,decision: Profile / ISF 00:00,keep,varying,9,40,"ISF 56 mg/dL/U (flat, 00:00 only) is reasonable baseline."
real_haiku45_50,decision: Profile / ISF 00:00,keep,varying,9,40,"ISF flat at 56 mg/dL/U (single segment, no time-of-day variation)."
real_haiku45_50,decision: Profile / ISF 00:00,keep,varying,8,40,ISF 56 mg/dL/U is flat across 24 hours.
real_haiku45_50,decision: Profile / ISF 00:00,keep,varying,7,40,No profile ISF change indicated.
real_haiku45_50,decision: Profile / ISF 00:00,keep,varying,6,40,Keep flat 56 as baseline.
real_haiku45_50,decision: Profile / ISF 00:00,keep,varying,4,40,"However, four dysglycemic swings (2026-08-14 16:20, 2026-08-15 02:30, 2026-08-16 15:45, 2026-08-20 06:54) suggest ISF may interact poorly with DIA 10h and Dynamic ISF (70% range, tightening to 27.8%–42.5% in high-glucose states)."
real_haiku45_50,decision: Profile / ISF 00:00,change,varying,2,7,"Therapy window examples: 0.2U drop 178 mg/dL (ISF 890), 0.2U drop 53 mg/dL (ISF 265), 0.05U drop 18 mg/dL (ISF 360)."
real_haiku45_50,decision: Profile / ISF 00:00,change,varying,2,7,Implement immediately (or within 1 day); monitor 3–5 days before basal change.
real_haiku45_50,decision: Profile / ISF 00:00,change,varying,2,7,ISF 56 mg/dL/U appears weak.
real_haiku45_50,decision: Profile / target 00:00,keep,varying,22,47,"Target 90mg/dL (00:00-08:00, overnight)."
real_haiku45_50,decision: Profile / target 00:00,keep,varying,13,47,No change indicated.
real_haiku45_50,decision: Profile / target 00:00,keep,varying,6,47,Overnight target 90 mg/dL is appropriate.
real_haiku45_50,decision: Profile / target 00:00,keep,varying,6,47,No change needed.
real_haiku45_50,decision: Profile / target 00:00,keep,varying,5,47,Overnight target 90 mg/dL is conservative and appropriate for low-hypoglycemia-risk closed-loop.
real_haiku45_50,decision: Profile / target 00:00,keep,varying,5,47,TIR 81.5–98.7%).
real_haiku45_50,decision: Profile / target 00:00,change,shared,2,2,Current overnight target 90 mg/dL is tight for sleep.
real_haiku45_50,decision: Profile / target 08:00,keep,varying,18,49,Daytime target 100 mg/dL (08:00-23:00) is reasonable.
real_haiku45_50,decision: Profile / target 08:00,keep,varying,10,49,Target 100 mg/dL at 08:00–22:59 (daytime).
real_haiku45_50,decision: Profile / target 08:00,keep,varying,9,49,Daytime target 100 mg/dL is standard.
real_haiku45_50,decision: Profile / target 08:00,keep,varying,8,49,Keep target 100 mg/dL.
real_haiku45_50,decision: Profile / target 08:00,keep,varying,5,49,"Afternoon (hours 10–16) shows avg 132–163 mg/dL vs. target 100, indicating 32–63 mg/dL overshoot."
real_haiku45_50,decision: Profile / target 08:00,keep,varying,5,49,"Afternoon hyperglycemia (hour 16 avg 162.8 mg/dL, 62.8 mg/dL above target) is not due to target being too high; it is due to insufficient basal/CR coverage."
real_haiku45_50,decision: Profile / target 23:00,keep,shared,41,48,Evening target 90 mg/dL (23:00–00:00) transitions back to overnight target.
real_haiku45_50,decision: Profile / target 23:00,keep,varying,15,48,No change indicated.
real_haiku45_50,decision: Profile / target 23:00,keep,varying,8,48,"Hour 23:00 avg 93.3 mg/dL, hour 00:00 avg 93.3 mg/dL."
real_haiku45_50,decision: Profile / target 23:00,keep,varying,4,48,Late evening target 90 mg/dL is appropriate; hour 23 shows TIR 88.7% and avg 105.7 mg/dL (acceptable).
real_haiku45_50,decision: Profile / target 23:00,keep,varying,4,48,No change needed.
real_haiku45_50,decision: Profile / target 23:00,keep,varying,3,48,"Hypo risk is IOB-driven (approaching midnight), not target-driven."
real_haiku45_50,decision: Profile / target 23:00,keep,varying,3,48,Conservative target appropriate for sleep safety.
real_haiku45_50,decision: Profile / DIA,keep,varying,14,42,"DIA (Duration of Insulin Action) 10 hours is standard for modern rapid insulin (NovoLog, Humalog, Apidra)."
real_haiku45_50,decision: Profile / DIA,keep,varying,11,42,DIA=10 hours is appropriate for u200 dilute insulin (profile note: u200 dilute basal).
real_haiku45_50,decision: Profile / DIA,keep,varying,7,42,No evidence to change.
real_haiku45_50,decision: Profile / DIA,keep,varying,6,42,"Therapy response windows show 360m glucose changes consistent with 10-hour DIA (insulin is still active at 6 hours, tail continues beyond)."
real_haiku45_50,decision: Profile / DIA,keep,varying,6,42,Keep DIA 10h unchanged.
real_haiku45_50,decision: Profile / DIA,keep,varying,4,42,"Therapy response windows show variable peak-to-nadir timing (60-360 min), consistent with 10 h DIA modeling."
real_haiku45_50,decision: Profile / DIA,change,varying,2,6,DIA = 10 h is likely too long for rapid-acting insulin (typical 4–6 h).
real_haiku45_50,decision: AAPS / SMB and UAM,keep,varying,13,49,Both SMB and UAM are enabled and functioning.
real_haiku45_50,decision: AAPS / SMB and UAM,keep,varying,12,49,Both SMB and UAM are enabled and functioning correctly.
real_haiku45_50,decision: AAPS / SMB and UAM,keep,varying,10,49,Keep both enabled.
real_haiku45_50,decision: AAPS / SMB and UAM,keep,varying,8,49,Both SMB and UAM are appropriately enabled.
real_haiku45_50,decision: AAPS / SMB and UAM,keep,varying,7,49,SMB and UAM both enabled; appropriate for closed-loop system.
real_haiku45_50,decision: AAPS / SMB and UAM,keep,varying,6,49,UAM detects unannounced meals via glucose rise ≥8 mg/dL/5 min (min_5m_carbimpact=8).
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,shared,29,45,"Current activation conditions are appropriate for UAM-only operation. smb_always_enabled=true allows SMB to fire continuously during meals (detected via glucose rise). smb_with_cob_enabled=false is moot now (no carbs logged); after carb logging, reassess whether this should be changed to true (allows SMB pre-fire based on logged carbs, reducing reactive lag). smb_with_temp_target_enabled=true allows SMB during meal temp-targets, which is appropriate. smb_with_high_temp_target_enabled=false prevents SMB during activity temp-targets, which is appropriate (activity temp targets suppress aggressive insulin)."
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,varying,11,45,No change indicated.
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,varying,7,45,Keep all settings as-is.
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,varying,5,45,No change needed.
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,varying,4,45,(5) smb_with_high_temp_target_enabled=false prevents SMB with high temp targets (defensive; prevents stacking during exercise mode).
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,varying,4,45,SMB always enabled (no COB requirement) is appropriate for zero-carb-logging system.
real_haiku45_50,decision: AAPS / SMB activation conditions,keep,varying,4,45,All settings are appropriate.
real_haiku45_50,decision: AAPS / SMB strength and frequency,keep,varying,9,48,"SMB frequency 3 min (evaluated every 3 min), max 15 min basal for SMB, max 20 min basal for UAM are conservative and appropriate."
real_haiku45_50,decision: AAPS / SMB strength and frequency,keep,varying,8,48,SMB interval 3 min is appropriate for closed-loop with 5-min CGM cadence. max_smb_basal_minutes 15 min and max_uam_smb_basal_minutes 20 min are standard Oref1 settings.
real_haiku45_50,decision: AAPS / SMB strength and frequency,keep,varying,5,48,No change indicated.
real_haiku45_50,decision: AAPS / SMB strength and frequency,keep,varying,5,48,Keep all settings.
real_haiku45_50,decision: AAPS / SMB strength and frequency,keep,varying,4,48,"Per-cycle delivery caps (15–20 min basal, ~0.2–0.4 U) are conservative and prevent excessive single-bolus delivery."
real_haiku45_50,decision: AAPS / SMB strength and frequency,keep,varying,4,48,Max UAM SMB 20 min basal is appropriate for unannounced meals.
real_haiku45_50,decision: AAPS / max basal and max IOB limits,keep,varying,15,45,Observed temp basals max at 3.6–4.0 U/h (well below 12 U/h limit); observed IOB max at 5.935 U (well below 25 U limit).
real_haiku45_50,decision: AAPS / max basal and max IOB limits,keep,varying,13,45,(2) max_iob 25 U; peak IOB observed is 5.935 U (24% of limit).
real_haiku45_50,decision: AAPS / max basal and max IOB limits,keep,varying,12,45,No change indicated.
real_haiku45_50,decision: AAPS / max basal and max IOB limits,keep,varying,11,45,Max basal 12 U/h and max IOB 25 U are permissive.
real_haiku45_50,decision: AAPS / max basal and max IOB limits,keep,varying,10,45,Limits are appropriate.
real_haiku45_50,decision: AAPS / max basal and max IOB limits,keep,varying,9,45,max_basal_u_per_hour 12 U/h is very high (profile basal is 0.5–0.8 U/h;
real_haiku45_50,decision: AAPS / max basal and max IOB limits,change,shared,2,3,Max basal 12 U/h: Keep.
real_haiku45_50,decision: AAPS / max basal and max IOB limits,change,shared,2,3,Max_iob 25 U is too high for this user;
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,7,42,"For now, keep as-is."
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,6,42,(3) autosens_raises_target=false; autosens_lowers_target=false: Both false (Autosens does not adjust target).
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,6,42,Autosens disabled (autosens_enabled=false) is appropriate for a stable profile.
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,5,42,Autosens disabled;
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,4,42,Dynamic ISF is on at 70% adjustment factor (conservative).
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,keep,varying,4,42,Configuration is appropriate.
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,verify,varying,2,4,"Autosens disabled (autosens_enabled=false) is anomalous given GLP-1 therapy ongoing (three doses 08-14, 08-17, 08-20)."
real_haiku45_50,decision: AAPS / Autosens and Dynamic ISF,verify,varying,2,4,"Recommendation: Enable Autosens with target adjustments disabled (autosens_raises_target=false, autosens_lowers_target=false) for 7 days as a diagnostic test."
real_haiku45_50,decision: AAPS / carbohydrate absorption model,keep,varying,12,37,min_5m_carbimpact=8 mg/dL/5 min is standard UAM carb-detection threshold.
real_haiku45_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,37,Min 5m carbimpact (8 mg/dL/5 min = ~96 mg/dL/h) is moderate and appropriate for the system.
real_haiku45_50,decision: AAPS / carbohydrate absorption model,keep,varying,6,37,Keep both settings.
real_haiku45_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,37,"Meal max absorption 7 h is appropriate for GLP-1-delayed meals (normal 4-5 h, GLP-1 extends to 6-8 h)."
real_haiku45_50,decision: AAPS / carbohydrate absorption model,keep,varying,4,37,min_5m_carbimpact 8 mg/dL/5 min is moderate UAM threshold (triggers UAM when glucose rises ≥8 mg/dL per 5 min).
real_haiku45_50,decision: AAPS / carbohydrate absorption model,keep,varying,3,37,No change needed.
real_haiku45_50,decision: AAPS / carbohydrate absorption model,change,shared,5,7,min_5m_carbimpact=8 mg/dL/5 min is standard for Oref1 UAM;
real_haiku45_50,decision: AAPS / carbohydrate absorption model,change,varying,2,7,"Keep unchanged. meal_max_absorption_hours=7 is standard for regular carbs, but GLP-1 therapy is present (three 1.25 mg doses documented on Aug 14, 17, 20) without e-carb modeling."
real_haiku45_50,decision: AAPS / carbohydrate absorption model,verify,varying,2,5,"For now, keep both at current values."
real_haiku45_50,profile recommendation,basal,varying,9,18,Increase basal rate 10:00–16:00 from 0.7 to 0.8 U/h.
real_haiku45_50,profile recommendation,basal,varying,6,18,Reduce basal segment 00:00 UTC from 0.6 U/h to 0.5 U/h to eliminate early-morning hypoglycemia (TBR 10–18% at 01:00–02:00 local).
real_haiku45_50,profile recommendation,basal,varying,3,18,Afternoon glucose (14:00–17:00 local) averages 148–163 mg/dL (target 100 mg/dL) despite system deploying temp basal up to 4 U/h and SMB every 10–15 minutes.
real_haiku45_50,profile recommendation,basal,varying,3,18,"Do NOT change CR, ISF, or DIA further until basal is stable and carb logging is in place; these are interdependent."
real_haiku45_50,profile recommendation,basal,varying,3,18,Monitor for 2–3 days.
real_haiku45_50,profile recommendation,basal,varying,3,18,Do not change other basal segments.
real_haiku45_50,profile recommendation,meal_bolus_and_carb_logging,shared,2,2,"Profile settings (basal 0.6–0.8 U/h overnight and dawn, target 90–100 mg/dL, ISF 56 mg/dL/U with dynamic ISF, DIA 10 h) are defensible and consistent with telemetry."
real_haiku45_50,primary recommendation,basal,varying,3,13,Current basal 0.7 U/h in 10:00–16:00 window (and 0.5 U/h in 16:00–18:00) is insufficient.
real_haiku45_50,primary recommendation,basal,varying,3,13,Either reduce basal 00:00 from 0.6 to 0.5 U/h OR raise target 00:00 from 90 to 95-100 mg/dL.
real_haiku45_50,primary recommendation,basal,varying,2,13,"Early-morning TBR 18.5% (UTC hour 0, 01:00-01:59 BST) with avg BG 90.6 mg/dL and lows to 42 mg/dL indicates basal 0.6 U/h at 00:00 and/or target 90 mg/dL are excessive."
real_haiku45_50,primary recommendation,basal,varying,2,13,Verify and increase basal in afternoon peak window (08:00–17:00 local).
real_haiku45_50,primary recommendation,basal,varying,2,13,"Basal 10:00 (0.7 U/h) and basal 16:00 (0.5 U/h, lowest of day) are insufficient for meal absorption in this timeframe."
real_haiku45_50,primary recommendation,basal,varying,2,13,Increase basal rate 10:00–16:00 window from 0.7 to 0.8 U/h to address primary afternoon hyperglycemia driver.
real_haiku45_50,primary recommendation,meal_strategy,varying,2,5,Begin logging meal carbohydrate amounts and timing (CRITICAL PRIMARY ACTION).
real_haiku45_50,primary recommendation,meal_strategy,varying,2,5,Implement carb logging for 3–5 days to validate profile and meal patterns.
real_haiku45_50,primary recommendation,profile,shared,2,3,"This persisting IOB, combined with low overnight basal (0.6 U/h, 00:00-05:00) and no automated nighttime basal reduction, causes the observed pattern of nocturnal lows (18.5% <70 at hour 00:00)."
real_haiku45_50,primary recommendation,meal_logging,shared,2,2,"User must begin logging meal carbohydrates (estimated amounts acceptable, e.g., '50g carbs at 12:00', even if approximate)."
real_haiku45_50,summary,all,varying,20,49,"14-day glucose telemetry (98.7% CGM coverage) shows acceptable overall control (TIR 86%, CV 32.6%) with a recurring afternoon-to-evening oscillation: sustained hyperglycemia 10:00–17:00 local (avg 148–162 mg/dL, TAR 20–32%), followed by evening hypoglycemia 18:00–19:00 (avg 105 mg/dL, TBR 7–15%)."
real_haiku45_50,summary,all,varying,11,49,Data quality excellent (98.7% CGM coverage).
real_haiku45_50,summary,all,varying,10,49,"Daytime hyperglycemia (32% TAR afternoon hour 16:00 UTC) correlates with insufficient basal (0.5 U/h at 16:00, 0.7 U/h at 10:00–13:00)."
real_haiku45_50,summary,all,varying,8,49,"14-day CGM analysis (2026-08-07 to 2026-08-21) of a user on AAPS closed-loop with dilute insulin (u200), DIA 10h, flat ISF 56 mg/dL/U, time-varying basal and CR."
real_haiku45_50,summary,all,varying,7,49,"Profile (basal, CR, ISF, DIA) is sound."
real_haiku45_50,summary,all,varying,6,49,"Automation (SMB, UAM, Dynamic ISF) is functioning correctly but cannot compensate for profile-level basal defect."
real_haiku45_50,issues,all,varying,17,49,0.7 U/h 10:00–16:00;
real_haiku45_50,issues,all,varying,16,49,"Cluster on 2026-08-13 17:00-17:14 UTC (4 lows: 51, 47, 42, 45 mg/dL) and 2026-08-14 18:04-18:14 UTC (3 lows: 48, 41, 41 mg/dL), immediately after profile switch on 2026-08-13 21:23."
real_haiku45_50,issues,all,varying,14,49,"Afternoon hyperglycemia (14:00-17:00 local): sustained 148-163 mg/dL for 4 consecutive hours, 22-32% above-range, on 6 of 15 days."
real_haiku45_50,issues,all,varying,10,49,"2026-08-14 time_below_range_percent 8.3 (second-highest of 14 days after 2026-08-18 12.8%). hourly_glucose_local hour 18: avg 124.2 mg/dL, TBR 7.7%, min 42.'} {'issue': 'Insulin sensitivity mismatch with GLP-1 effect: three GLP-1 doses documented (2026-08-14 08:14, 2026-08-17 12:03, 2026-08-20 21:34), correlating with effective ISF shifts (pre-GLP-1 ~19–25 mg/dL/U, post-GLP-1 ~40–44 mg/dL/U at 2026-08-19 15:55)."
